Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200722_135233_900374882,0.0,5.2e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900391548,0.0,-4.2e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900424880,0.0,-0.000112,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900441546,0.0,-0.000149,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900474878,0.0,-0.000118,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900491544,0.0,-4.8e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900508210,0.0,3.9e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900558208,-0.0,7.1e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900591540,-0.0,0.000171,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900641538,-0.0,0.000121,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900658204,0.0,5.5e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900708202,0.0,-2.5e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900724868,0.0,-8.4e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900758200,0.0,-0.000143,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900791532,0.0,-9.4e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900824864,0.0,4.3e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900841530,-0.0,0.000133,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900874862,-0.0,9.6e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900908194,-0.0,0.00013,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900924860,0.0,3.8e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900958192,0.0,5.5e-05,-10.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135233_900974858,0.0,-7e-06,-10.0,1.0,0.0, 0.0, 0.0,7,0:00:00
20200722_135234_901008190,0.0,-2.4e-05,-10.0,8.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901074854,0.0,-0.000112,-10.0,17.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901141518,0.0,-5.1e-05,-10.0,25.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901208182,0.0,-6.8e-05,-10.0,36.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901258180,0.0,-0.000848,-10.0,40.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901308178,0.0,-0.003026,-10.0,42.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901374842,0.0,-0.004719,-9.0,49.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901408174,1.0,-0.005698,-9.0,50.0,0.0, 0.0, 0.0,1,0:00:01
20200722_135234_901424840,1.0,-0.006082,-8.0,51.0,0.0, 0.0, 0.0,1,0:00:01
20200722_135234_901458172,1.0,-0.006021,-8.0,51.0,0.0, 0.0, 0.0,1,0:00:01
20200722_135234_901541502,1.0,-0.005277,-7.0,52.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901591500,2.0,-0.004668,-6.0,52.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901658164,2.0,-0.00471,-5.0,52.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901724828,3.0,-0.004312,-5.0,52.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901791492,3.0,-0.002297,-4.0,52.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901841490,4.0,0.000138,-3.0,52.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901908154,5.0,0.005053,-2.0,52.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135234_901958152,5.0,0.016091,0.0,52.0,0.0, 0.0, 0.0,0,0:00:01
20200722_135235_902024816,6.0,0.021217,1.0,52.0,0.0, 0.0, 0.0,0,0:00:02
20200722_135235_902074814,6.0,0.02344,2.0,52.0,0.0, 0.0, 0.0,0,0:00:02
20200722_135235_902158144,7.0,0.017203,2.0,52.0,0.0, 0.0, 0.0,0,0:00:02
20200722_135235_902208142,8.0,0.01203,2.0,52.0,0.0, 0.0, 0.0,0,0:00:02
20200722_135235_902274806,9.0,0.009714,3.0,52.0,0.0, 0.0, 0.0,0,0:00:02
20200722_135235_902324804,9.0,0.027671,5.0,52.0,0.0, 0.0, 0.0,0,0:00:02
20200722_135235_902408134,10.0,0.058328,7.0,52.0,0.0, 0.0, 0.0,0,0:00:02
20200722_135235_902424800,11.0,0.064778,8.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902441466,11.0,0.068666,9.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902474798,11.0,0.071713,9.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902508130,12.0,0.081448,11.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902541462,12.0,0.085261,12.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902574794,13.0,0.087802,12.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902591460,13.0,0.081727,13.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902624792,13.0,0.079976,13.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902674790,14.0,0.072842,13.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902708122,15.0,0.056154,13.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902724788,15.0,0.048584,13.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902758120,15.0,0.049844,13.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902791452,16.0,0.048554,14.0,52.0,0.0, 0.0, 0.0,2,0:00:02
20200722_135235_902824784,16.0,0.044672,14.0,52.0,0.0, 0.0, 0.0,2,0:00:02
