Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200722_135233_900374882,-32,0.0,-1.19,-32,-32, 0.0, 0.0,7,0:00:00
20200722_135233_900441546,-32,-0.01,-1.19,-32,-32, 0.0, 0.0,7,0:00:00
20200722_135233_900508210,-32,0.0,-1.19,-32,-32, 0.0, 0.0,7,0:00:00
20200722_135233_900641538,-32,0.01,-1.19,-32,-32, 0.0, 0.0,7,0:00:00
20200722_135233_900724868,-32,-0.0,-1.19,-32,-32, 0.0, 0.0,7,0:00:00
20200722_135233_900824864,-32,0.0,-1.19,-32,-32, 0.0, 0.0,7,0:00:00
20200722_135233_900908194,-32,0.01,-1.19,-32,-32, 0.0, 0.0,7,0:00:00
20200722_135233_900974858,-32,-0.0,-1.19,-31.09,-32, 0.0, 0.0,7,0:00:00
20200722_135234_901074854,-32,-0.01,-1.19,-16.46,-32, 0.0, 0.0,0,0:00:01
20200722_135234_901158184,-32,-0.0,-1.19,-1.83,-32, 0.0, 0.0,0,0:00:01
20200722_135234_901258180,-32,-0.05,-1.19,4.54,-32, 0.0, 0.0,0,0:00:01
20200722_135234_901341510,-32,-0.19,-1.19,8.16,-32, 0.0, 0.0,0,0:00:01
20200722_135234_901424840,-31.36,-0.32,-0.95,14.51,-32, 0.0, 0.0,1,0:00:01
20200722_135234_901541502,-31.36,-0.28,-0.83,15.42,-32, 0.0, 0.0,0,0:00:01
20200722_135234_901624832,-30.72,-0.24,-0.71,15.42,-32, 0.0, 0.0,0,0:00:01
20200722_135234_901724828,-30.08,-0.23,-0.59,15.42,-32, 0.0, 0.0,0,0:00:01
20200722_135234_901824824,-29.44,-0.03,-0.47,15.42,-32, 0.0, 0.0,0,0:00:01
20200722_135234_901908154,-28.8,0.27,-0.24,15.42,-32, 0.0, 0.0,0,0:00:01
20200722_135235_902008150,-28.8,0.9,0.0,15.42,-32, 0.0, 0.0,0,0:00:02
20200722_135235_902074814,-28.16,1.24,0.24,15.42,-32, 0.0, 0.0,0,0:00:02
20200722_135235_902174810,-26.88,0.76,0.24,15.42,-32, 0.0, 0.0,0,0:00:02
20200722_135235_902274806,-26.24,0.51,0.35,15.42,-32, 0.0, 0.0,0,0:00:02
20200722_135235_902374802,-25.6,2.2,0.71,15.42,-32, 0.0, 0.0,0,0:00:02
20200722_135235_902441466,-24.96,3.63,1.06,15.42,-32, 0.0, 0.0,2,0:00:02
20200722_135235_902541462,-24.32,4.51,1.41,15.42,-32, 0.0, 0.0,2,0:00:02
20200722_135235_902624792,-23.68,4.23,1.53,15.42,-32, 0.0, 0.0,2,0:00:02
20200722_135235_902724788,-22.4,2.57,1.53,15.42,-32, 0.0, 0.0,2,0:00:02
20200722_135235_902824784,-21.76,2.36,1.65,15.42,-32, 0.0, 0.0,2,0:00:02
20200722_135235_902924780,-20.48,2.5,1.65,15.42,-32, 0.0, 0.0,2,0:00:02
20200722_135236_903024776,-19.84,2.13,1.65,15.42,-32, 0.0, 0.0,2,0:00:03
20200722_135236_903108106,-18.56,1.53,1.65,15.42,-32, 0.0, 0.0,2,0:00:03
20200722_135236_903208102,-17.92,1.39,1.65,15.42,-32, 0.0, 0.0,2,0:00:03
20200722_135236_903291432,-17.28,1.43,1.65,15.42,-32, 0.0, 0.0,2,0:00:03
20200722_135236_903391428,-16.64,1.33,1.65,15.42,-32, 0.0, 0.0,2,0:00:03
20200722_135236_903474758,-16.0,0.95,1.53,15.42,-32, 0.0, 0.0,2,0:00:03
20200722_135236_903558088,-16.0,0.5,1.53,15.42,-32, 0.0, 0.0,2,0:00:03
20200722_135236_903674750,-15.36,-2.13,1.29,15.42,-32, 0.0, 0.0,2,0:00:03
20200722_135236_903758080,-14.72,-5.16,1.06,15.42,-32, 0.0, 0.0,2,0:00:03
20200722_135236_903841410,-14.72,-7.21,0.71,15.42,-32, 0.0, 0.0,0,0:00:03
20200722_135236_903941406,-14.72,-9.7,0.35,15.42,-32, 0.0, 0.0,0,0:00:03
20200722_135237_904008070,-14.08,-8.23,0.12,14.51,-32, 0.0, 0.0,0,0:00:04
20200722_135237_904124732,-14.08,-5.39,-0.12,14.51,-32, 0.0, 0.0,0,0:00:04
20200722_135237_904208062,-13.44,-3.53,-0.36,13.61,-32, 0.0, 0.0,0,0:00:04
20200722_135237_904308058,-13.44,-4.59,-0.47,13.61,-32, 0.0, 0.0,0,0:00:04
20200722_135237_904391388,-12.8,-4.35,-0.71,13.61,-32, 0.0, 0.0,0,0:00:04
