Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200803_133434_1079256828,24.77,-32,-0.24,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133434_1079340158,24.77,-19.42,-0.24,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133434_1079456820,24.77,1.9,-0.24,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133435_1079523484,24.77,4.67,-0.12,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133435_1079623480,24.13,13.69,0.12,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133435_1079690144,24.13,19.3,0.35,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133435_1079806806,24.13,22.77,0.71,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133435_1079890136,24.13,30.61,1.18,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133435_1079973466,24.13,26.95,1.29,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133435_1080073462,24.13,8.61,1.41,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133435_1080156792,24.13,9.71,1.53,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133435_1080256788,24.13,14.65,1.65,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133435_1080373450,24.13,0.88,1.65,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133436_1080473446,23.5,-3.28,1.53,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133436_1080556776,23.5,-15.03,1.29,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133436_1080640106,23.5,-26.25,0.94,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133436_1080723436,23.5,-31.22,0.47,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133436_1080823432,23.5,-32,-0.24,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133436_1080906762,23.5,-32,-0.83,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133436_1081006758,23.5,-32,-1.07,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133436_1081090088,22.86,-1.82,-1.07,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133436_1081190084,22.86,-3.75,-1.3,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133436_1081273414,22.86,-20.92,-1.66,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133436_1081373410,22.86,-19.67,-1.78,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133437_1081440074,22.86,-11.27,-2.01,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133437_1081556736,22.86,-15.87,-2.25,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133437_1081640066,22.86,-18.29,-2.37,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133437_1081723396,22.22,-8.05,-2.37,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133437_1081823392,22.22,23.59,-1.78,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133437_1081906722,22.22,31.75,-0.83,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133437_1082023384,22.22,31.75,-0.24,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133437_1082140046,22.22,21.56,-0.0,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133437_1082240042,22.22,-13.77,-0.36,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133437_1082323372,22.22,-26.0,-0.71,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133438_1082423368,21.59,-16.68,-0.83,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133438_1082490032,21.59,-1.59,-0.71,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133438_1082590028,21.59,7.42,-0.59,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133438_1082673358,21.59,7.96,-0.59,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133438_1082773354,21.59,7.18,-0.47,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133438_1082856684,21.59,0.94,-0.47,-32,-32, 0.0, 0.0,0,0:00:04
20200803_133438_1082940014,21.59,-0.47,-0.47,-32,-32, 0.0, 0.0,0,0:00:04
20200803_133438_1083040010,21.59,0.19,-0.47,-32,-32, 0.0, 0.0,0,0:00:04
20200803_133438_1083123340,21.59,-0.06,-0.47,-32,-32, 0.0, 0.0,0,0:00:04
20200803_133438_1083240002,20.96,0.08,-0.47,-32,-32, 0.0, 0.0,0,0:00:04
