Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200804_143701_3891810988,11.43,7.63,0.0,-15.54,-32,0,0,6,0:00:00
20200804_143701_3891860986,11.43,9.17,0.12,-14.63,-32,0,0,6,0:00:00
20200804_143701_3891910984,11.43,17.63,0.35,-14.63,-32,0,0,6,0:00:00
20200804_143701_3891960982,11.43,25.95,0.82,-14.63,-32,0,0,6,0:00:00
20200804_143701_3892044312,11.43,31.75,1.18,-14.63,-32,0,1,6,0:00:00
20200804_143701_3892094310,11.43,31.66,1.29,-14.63,-32,0,1,6,0:00:00
20200804_143701_3892160974,11.43,12.38,1.29,-14.63,-32,0,1,6,0:00:00
20200804_143702_3892210972,11.43,1.39,1.29,-15.54,-32,0,1,6,0:00:01
20200804_143702_3892277636,11.43,-0.91,1.29,-15.54,-32,0,1,6,0:00:01
20200804_143702_3892327634,11.43,-1.31,1.29,-15.54,-32,0,1,6,0:00:01
20200804_143702_3892377632,12.06,0.53,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892444296,12.06,0.52,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892510960,12.06,1.31,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892577624,12.06,0.5,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892627622,12.06,0.08,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892694286,12.06,-0.54,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892760950,12.06,0.14,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3892810948,12.06,0.15,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3892877612,12.06,-0.39,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3892944276,12.06,-0.59,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3893010940,12.06,0.48,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3893077604,12.06,0.57,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3893144268,12.06,-0.02,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143703_3893210932,12.06,-1.08,1.18,-14.63,-32,0,0,6,0:00:02
20200804_143703_3893260930,12.7,-1.22,1.18,-14.63,-32,0,0,6,0:00:02
20200804_143703_3893327594,12.7,-3.96,1.06,-14.63,-32,0,0,6,0:00:02
20200804_143703_3893394258,12.7,-12.6,0.82,-14.63,-32,0,0,6,0:00:02
20200804_143703_3893460922,12.7,-24.62,0.35,-14.63,-32,0,0,6,0:00:02
20200804_143703_3893510920,12.7,-32,-0.12,-14.63,-32,0,0,6,0:00:02
20200804_143703_3893577584,12.7,-32,-0.83,-14.63,-32,0,1,6,0:00:02
20200804_143703_3893610916,12.7,-32,-1.3,-14.63,-32,0,1,6,0:00:02
20200804_143703_3893677580,12.7,-32,-1.54,-14.63,-32,0,1,6,0:00:02
20200804_143703_3893727578,12.7,-30.39,-1.54,-14.63,-32,0,1,6,0:00:02
20200804_143703_3893810908,12.7,-8.02,-1.66,-14.63,-32,0,1,6,0:00:02
20200804_143703_3893877572,12.7,-0.53,-1.66,-14.63,-32,0,1,6,0:00:02
20200804_143703_3893927570,12.7,-6.28,-1.78,-14.63,-32,0,1,6,0:00:02
20200804_143703_3893994234,12.7,-9.55,-1.9,-14.63,-32,0,0,6,0:00:02
20200804_143703_3894044232,13.33,-10.51,-2.01,-14.63,-32,0,0,6,0:00:02
20200804_143703_3894110896,13.33,-6.74,-2.01,-14.63,-32,0,0,6,0:00:02
20200804_143704_3894160894,13.33,-2.04,-2.01,-14.63,-32,0,0,6,0:00:03
20200804_143704_3894244224,13.33,0.62,-2.01,-14.63,-32,0,0,6,0:00:03
20200804_143704_3894294222,13.33,-0.15,-2.01,-14.63,-32,0,0,6,0:00:03
20200804_143704_3894360886,13.33,-0.33,-1.9,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894410884,13.33,2.62,-1.78,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894477548,13.33,10.54,-1.54,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894544212,13.33,24.31,-1.19,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894594210,13.33,29.25,-0.95,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894660874,13.33,29.14,-0.59,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894710872,13.33,28.67,-0.36,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894777536,13.33,25.97,-0.12,-14.63,-32,0,0,6,0:00:03
20200804_143704_3894844200,13.97,19.31,0.0,-14.63,-32,0,0,6,0:00:03
20200804_143704_3894927530,13.97,16.3,0.24,-14.63,-32,0,0,6,0:00:03
20200804_143704_3894977528,13.97,18.29,0.47,-14.63,-32,0,0,6,0:00:03
20200804_143704_3895060858,13.97,14.17,0.47,-14.63,-32,0,0,6,0:00:03
20200804_143704_3895110856,13.97,5.11,0.47,-14.63,-32,0,0,6,0:00:03
20200804_143705_3895177520,13.97,-5.89,0.24,-14.63,-32,0,0,6,0:00:04
20200804_143705_3895244184,13.97,-12.31,0.12,-14.63,-32,0,0,6,0:00:04
20200804_143705_3895310848,13.97,-9.19,0.12,-14.63,-32,0,0,6,0:00:04
20200804_143705_3895377512,13.97,-3.23,0.12,-14.63,-32,0,0,6,0:00:04
20200804_143705_3895427510,13.97,0.3,0.12,-15.54,-32,0,0,6,0:00:04
20200804_143705_3895494174,13.97,1.86,0.24,-16.46,-32,0,0,6,0:00:04
20200804_143705_3895560838,13.97,1.81,0.24,-17.37,-32,0,0,6,0:00:04
20200804_143701_3891810988,11.43,7.63,0.0,-15.54,-32,0,0,6,0:00:00
20200804_143701_3891894318,11.43,11.47,0.24,-14.63,-32,0,0,6,0:00:00
20200804_143701_3891960982,11.43,25.95,0.82,-14.63,-32,0,0,6,0:00:00
20200804_143701_3892060978,11.43,31.75,1.18,-14.63,-32,0,1,6,0:00:00
20200804_143701_3892160974,11.43,12.38,1.29,-14.63,-32,0,1,6,0:00:00
20200804_143702_3892244304,11.43,0.52,1.29,-15.54,-32,0,1,6,0:00:01
20200804_143702_3892327634,11.43,-1.31,1.29,-15.54,-32,0,1,6,0:00:01
20200804_143702_3892410964,12.06,0.6,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892510960,12.06,1.31,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892594290,12.06,0.05,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892694286,12.06,-0.54,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892777616,12.06,0.17,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3892877612,12.06,-0.39,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3892977608,12.06,0.04,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3893077604,12.06,0.57,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3893160934,12.06,-0.78,1.18,-14.63,-32,0,0,6,0:00:01
20200804_143703_3893260930,12.7,-1.22,1.18,-14.63,-32,0,0,6,0:00:02
20200804_143703_3893360926,12.7,-7.44,0.94,-14.63,-32,0,0,6,0:00:02
20200804_143703_3893460922,12.7,-24.62,0.35,-14.63,-32,0,0,6,0:00:02
20200804_143703_3893544252,12.7,-32,-0.59,-14.63,-32,0,0,6,0:00:02
20200804_143703_3893610916,12.7,-32,-1.3,-14.63,-32,0,1,6,0:00:02
20200804_143703_3893710912,12.7,-32,-1.54,-14.63,-32,0,1,6,0:00:02
20200804_143703_3893810908,12.7,-8.02,-1.66,-14.63,-32,0,1,6,0:00:02
20200804_143703_3893910904,12.7,-2.75,-1.78,-14.63,-32,0,1,6,0:00:02
20200804_143703_3893994234,12.7,-9.55,-1.9,-14.63,-32,0,0,6,0:00:02
20200804_143703_3894077564,13.33,-9.45,-2.01,-14.63,-32,0,0,6,0:00:02
20200804_143704_3894160894,13.33,-2.04,-2.01,-14.63,-32,0,0,6,0:00:03
20200804_143704_3894277556,13.33,0.0,-2.01,-14.63,-32,0,0,6,0:00:03
20200804_143704_3894360886,13.33,-0.33,-1.9,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894444216,13.33,4.66,-1.78,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894544212,13.33,24.31,-1.19,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894627542,13.33,29.48,-0.83,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894710872,13.33,28.67,-0.36,-14.63,-32,0,1,6,0:00:03
20200804_143704_3894810868,13.33,22.73,-0.12,-14.63,-32,0,0,6,0:00:03
20200804_143704_3894927530,13.97,16.3,0.24,-14.63,-32,0,0,6,0:00:03
20200804_143704_3895027526,13.97,16.59,0.47,-14.63,-32,0,0,6,0:00:03
20200804_143704_3895110856,13.97,5.11,0.47,-14.63,-32,0,0,6,0:00:03
20200804_143705_3895210852,13.97,-11.12,0.24,-14.63,-32,0,0,6,0:00:04
20200804_143705_3895310848,13.97,-9.19,0.12,-14.63,-32,0,0,6,0:00:04
20200804_143705_3895394178,13.97,-0.33,0.12,-15.54,-32,0,0,6,0:00:04
20200804_143705_3895494174,13.97,1.86,0.24,-16.46,-32,0,0,6,0:00:04
20200804_143701_3891844320,11.43,9.16,0.0,-15.54,-32,0,0,6,0:00:00
20200804_143701_3891944316,11.43,19.21,0.59,-14.63,-32,0,0,6,0:00:00
20200804_143701_3892060978,11.43,31.75,1.18,-14.63,-32,0,1,6,0:00:00
20200804_143701_3892194306,11.43,7.79,1.29,-14.63,-32,0,1,6,0:00:00
20200804_143702_3892294302,11.43,-1.4,1.29,-15.54,-32,0,1,6,0:00:01
20200804_143702_3892410964,12.06,0.6,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892544292,12.06,1.31,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892660954,12.06,-0.55,1.29,-14.63,-32,0,0,6,0:00:01
20200804_143702_3892777616,12.06,0.17,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3892894278,12.06,-0.47,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3893044272,12.06,0.67,1.29,-14.63,-32,0,1,6,0:00:01
20200804_143702_3893160934,12.06,-0.78,1.18,-14.63,-32,0,0,6,0:00:01
20200804_143703_3893294262,12.7,-2.32,1.18,-14.63,-32,0,0,6,0:00:02
20200804_143703_3893427590,12.7,-18.0,0.59,-14.63,-32,0,0,6,0:00:02
