Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200804_144839_282632926,4.45,-1.86,0.24,13.61,-32,0,0,6,0:00:00
20200804_144839_282682924,4.45,1.06,0.47,13.61,-32,0,0,6,0:00:00
20200804_144839_282716256,4.45,5.22,0.59,13.61,-32,0,0,6,0:00:00
20200804_144839_282799586,4.45,14.61,0.94,13.61,-32,0,1,6,0:00:00
20200804_144839_282866250,4.45,26.32,1.29,13.61,-32,0,1,6,0:00:00
20200804_144839_282916248,4.45,21.6,1.41,13.61,-32,0,1,6,0:00:00
20200804_144840_282966246,4.45,9.07,1.53,13.61,-32,0,1,6,0:00:01
20200804_144840_282999578,4.45,8.68,1.65,13.61,-32,0,1,6,0:00:01
20200804_144840_283066242,5.08,12.03,1.76,12.7,-32,0,1,6,0:00:01
20200804_144840_283132906,5.08,7.58,1.76,11.79,-32,0,0,6,0:00:01
20200804_144840_283199570,5.08,3.33,1.76,8.16,-32,0,0,6,0:00:01
20200804_144840_283249568,5.08,0.1,1.76,6.35,-32,0,0,6,0:00:01
20200804_144840_283316232,5.08,1.2,1.76,2.72,-32,0,0,6,0:00:01
20200804_144840_283382896,5.08,1.11,1.76,-2.74,-32,0,0,6,0:00:01
20200804_144840_283449560,5.71,-0.09,1.76,-6.4,-32,0,0,6,0:00:01
20200804_144840_283499558,5.71,-0.61,1.76,-16.46,-32,0,0,6,0:00:01
20200804_144840_283566222,5.71,-0.88,1.76,-23.77,-32,0,1,6,0:00:01
20200804_144840_283616220,5.71,-0.31,1.65,-29.26,-32,0,1,6,0:00:01
20200804_144840_283666218,5.71,-0.06,1.65,-32,-32,0,1,6,0:00:01
20200804_144840_283732882,6.35,0.43,1.65,-32,-32,0,1,6,0:00:01
20200804_144840_283799546,6.35,0.67,1.65,-32,-32,0,1,6,0:00:01
20200804_144841_283866210,6.35,0.51,1.65,-32,-32,0,1,6,0:00:02
20200804_144841_283932874,6.35,0.5,1.65,-32,-32,0,0,6,0:00:02
20200804_144841_283999538,6.35,-0.22,1.65,-32,-32,0,0,6,0:00:02
20200804_144841_284049536,6.35,-2.49,1.65,-32,-32,0,0,6,0:00:02
20200804_144841_284116200,6.35,-4.76,1.53,-32,-32,0,0,6,0:00:02
20200804_144841_284166198,6.35,-6.75,1.41,-32,-32,0,0,6,0:00:02
20200804_144841_284232862,6.99,-7.48,1.29,-32,-32,0,0,6,0:00:02
20200804_144841_284299526,6.99,-7.83,1.18,-32,-32,0,0,6,0:00:02
20200804_144841_284366190,6.99,-9.32,1.06,-32,-32,0,1,6,0:00:02
20200804_144841_284416188,6.99,-10.59,0.94,-32,-32,0,1,6,0:00:02
20200804_144841_284482852,6.99,-13.26,0.71,-32,-32,0,1,6,0:00:02
20200804_144841_284549516,6.99,-13.3,0.59,-32,-32,0,1,6,0:00:02
20200804_144841_284599514,6.99,-16.62,0.24,-32,-32,0,1,6,0:00:02
20200804_144841_284666178,6.99,-22.98,-0.12,-32,-32,0,1,6,0:00:02
20200804_144841_284699510,6.99,-31.5,-0.71,-32,-32,0,1,6,0:00:02
20200804_144841_284782840,6.99,-32,-1.19,-32,-32,0,0,6,0:00:02
20200804_144842_284866170,6.99,-32,-1.42,-32,-32,0,0,6,0:00:03
20200804_144842_284932834,6.99,-14.21,-1.42,-32,-32,0,0,6,0:00:03
20200804_144842_284982832,6.99,-3.01,-1.42,-32,-32,0,0,6,0:00:03
20200804_144842_285049496,6.99,-0.59,-1.54,-32,-32,0,0,6,0:00:03
20200804_144842_285116160,6.99,-3.76,-1.54,-32,-32,0,1,6,0:00:03
20200804_144842_285182824,7.62,-4.37,-1.66,-24.69,-32,0,1,6,0:00:03
20200804_144842_285232822,7.62,-3.32,-1.66,-18.29,-32,0,1,6,0:00:03
20200804_144842_285299486,7.62,-2.17,-1.66,-18.29,-32,0,1,6,0:00:03
20200804_144842_285349484,7.62,-1.01,-1.66,-18.29,-32,0,1,6,0:00:03
20200804_144842_285432814,7.62,-0.73,-1.66,-17.37,-32,0,1,6,0:00:03
20200804_144842_285482812,7.62,0.08,-1.66,-17.37,-32,0,1,6,0:00:03
20200804_144842_285549476,7.62,0.93,-1.66,-17.37,-32,0,0,6,0:00:03
20200804_144842_285599474,7.62,0.38,-1.66,-17.37,-32,0,0,6,0:00:03
20200804_144842_285666138,7.62,0.12,-1.66,-17.37,-32,0,0,6,0:00:03
20200804_144842_285716136,7.62,-0.25,-1.66,-17.37,-32,0,0,6,0:00:03
20200804_144842_285782800,7.62,-0.15,-1.66,-17.37,-32,0,0,6,0:00:03
20200804_144843_285849464,7.62,-0.16,-1.66,-17.37,-32,0,0,6,0:00:04
20200804_144843_285899462,7.62,0.02,-1.66,-17.37,-32,0,0,6,0:00:04
20200804_144843_285966126,7.62,1.49,-1.54,-17.37,-32,0,1,6,0:00:04
20200804_144843_286032790,8.26,9.4,-1.3,-17.37,-32,0,1,6,0:00:04
20200804_144843_286082788,8.26,16.68,-0.95,-17.37,-32,0,1,6,0:00:04
20200804_144843_286149452,8.26,22.54,-0.71,-17.37,-32,0,1,6,0:00:04
20200804_144843_286199450,8.26,22.09,-0.47,-17.37,-32,0,1,6,0:00:04
20200804_144843_286266114,8.26,19.81,-0.24,-17.37,-32,0,1,6,0:00:04
20200804_144843_286332778,8.26,21.51,0.0,-18.29,-32,0,0,6,0:00:04
20200804_144843_286399442,8.26,18.51,0.24,-18.29,-32,0,0,6,0:00:04
20200804_144843_286466106,8.26,16.32,0.35,-18.29,-32,0,0,6,0:00:04
