Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200803_133514_1117105314,13.33,7.21,0.35,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133514_1117171978,13.33,12.77,0.59,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133514_1117271974,13.33,13.42,0.71,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133514_1117355304,13.33,8.33,0.82,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133514_1117438634,13.33,2.94,0.82,-32,-32, 0.0, 0.0,0,0:00:00
20200803_133514_1117555296,13.33,1.64,0.94,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133514_1117621960,13.33,3.58,0.94,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133514_1117705290,13.33,2.53,0.94,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133514_1117771954,13.33,2.73,0.94,-32,-32, 0.0, 1.0,4,0:00:00
20200803_133514_1117871950,13.33,4.23,1.06,-32,-32, 0.0, 0.0,4,0:00:00
20200803_133515_1117955280,13.33,3.71,1.18,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133515_1118038610,12.7,7.58,1.29,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133515_1118121940,12.7,14.23,1.53,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133515_1118271934,12.7,18.76,1.88,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133515_1118355264,12.7,21.59,2.35,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133515_1118455260,12.7,16.51,2.59,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133515_1118521924,12.7,5.79,2.59,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133515_1118621920,12.7,-0.49,2.59,-32,-32, 0.0, 1.0,4,0:00:01
20200803_133515_1118721916,12.7,-0.02,2.59,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133515_1118805246,12.7,-0.43,2.59,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133515_1118905242,12.7,-1.52,2.47,-32,-32, 0.0, 0.0,4,0:00:01
20200803_133516_1119005238,12.7,-10.35,2.23,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133516_1119071902,12.7,-29.88,1.53,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133516_1119171898,12.7,-32,1.06,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133516_1119271894,12.7,-32,0.59,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133516_1119388556,12.7,-32,-0.47,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133516_1119455220,12.7,-32,-1.54,-32,-32, 0.0, 1.0,4,0:00:02
20200803_133516_1119555216,12.7,-32,-1.78,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133516_1119655212,12.7,-4.05,-1.78,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133516_1119738542,12.7,5.49,-1.66,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133516_1119821872,12.7,8.7,-1.54,-32,-32, 0.0, 0.0,4,0:00:02
20200803_133517_1119921868,12.7,17.5,-1.07,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133517_1120005198,12.7,22.94,-0.83,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133517_1120088528,12.7,16.54,-0.59,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133517_1120188524,12.7,9.98,-0.47,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133517_1120271854,12.7,8.55,-0.36,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133517_1120371850,12.7,6.74,-0.24,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133517_1120455180,12.7,0.39,-0.24,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133517_1120555176,12.7,-0.38,-0.24,-32,-32, 0.0, 0.0,4,0:00:03
20200803_133517_1120671838,12.7,8.63,-0.0,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133517_1120755168,12.7,17.1,0.24,-32,-32, 0.0, 1.0,4,0:00:03
20200803_133518_1120838498,12.7,12.49,0.35,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133518_1120938494,12.7,0.5,0.35,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133518_1121021824,12.7,-2.03,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133518_1121105154,12.7,-1.2,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133518_1121205150,12.06,0.3,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133518_1121305146,12.06,-0.07,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133518_1121388476,12.06,-0.02,0.24,-32,-32, 0.0, 0.0,4,0:00:04
20200803_133518_1121488472,12.06,-0.04,0.24,-32,-32, 0.0, 0.0,0,0:00:04
20200803_133518_1121571802,12.06,0.04,0.24,-32,-32, 0.0, 0.0,0,0:00:04
