Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200706_154750_99212698,2.0,0.017096,-0.000372,-1.502003,-16.0,30.15792965888977,0.0, 0.0, 0.0,2
20200706_154750_99246030,2.0,0.018876,0.009602,-1.592174,-17.0,30.555427074432373,0.0, 0.0, 0.0,2
20200706_154750_99279362,2.0,0.021447,0.019794,-1.681353,-17.0,30.555427074432373,0.0, 0.0, 0.0,2
20200706_154750_99296028,2.0,0.023855,0.024449,-1.768368,-18.0,30.555427074432373,0.0, 0.0, 0.0,2
20200706_154750_99346026,2.0,0.024554,0.026792,-1.810842,-18.0,30.555427074432373,0.0, 0.0, 0.0,2
20200706_154750_99379358,3.0,0.026863,0.031555,-1.931457,-18.0,31.348896026611328,0.0, 0.0, 0.0,2
20200706_154750_99396024,3.0,0.028393,0.032396,-2.006874,-18.0,31.348896026611328,0.0, 0.0, 0.0,2
20200706_154750_99429356,3.0,0.028465,0.032829,-2.043322,-18.0,31.348896026611328,0.0, 0.0, 0.0,2
20200706_154750_99462688,3.0,0.027763,0.030705,-2.113059,-18.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154750_99496020,4.0,0.027637,0.028977,-2.14642,-18.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154750_99529352,4.0,0.027806,0.021171,-2.241376,-18.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154750_99562684,4.0,0.027232,0.015702,-2.30054,-18.0,30.555427074432373,0.0, 0.0, 0.0,2
20200706_154750_99579350,5.0,0.027488,0.01199,-2.356828,-18.0,31.348896026611328,0.0, 0.0, 0.0,2
20200706_154750_99629348,5.0,0.027956,0.012053,-2.384232,-18.0,31.348896026611328,0.0, 0.0, 0.0,2
20200706_154750_99679346,5.0,0.024493,0.015205,-2.463164,-17.0,31.348896026611328,0.0, 0.0, 0.0,2
20200706_154750_99696012,6.0,0.008601,0.021654,-2.537029,-14.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154750_99746010,6.0,0.000541,0.025801,-2.560711,-13.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154750_99779342,6.0,-0.026059,0.035847,-2.627557,-10.0,30.95216155052185,0.0, 0.0, 0.0,2
20200706_154750_99812674,7.0,-0.046822,0.03569,-2.666839,-7.0,30.95216155052185,0.0, 0.0, 0.0,0
20200706_154750_99829340,7.0,-0.063225,0.033897,-2.702906,-4.0,30.95216155052185,0.0, 0.0, 0.0,0
20200706_154750_99862672,7.0,-0.069365,0.032637,-2.719788,-4.0,30.95216155052185,0.0, 0.0, 0.0,0
20200706_154750_99896004,8.0,-0.071957,0.027853,-2.751146,-2.0,30.95216155052185,0.0, 0.0, 0.0,0
20200706_154750_99912670,8.0,-0.067023,0.019733,-2.779401,-1.0,30.95216155052185,0.0, 0.0, 0.0,0
20200706_154750_99962668,8.0,-0.060194,0.019233,-2.793625,-1.0,30.95216155052185,0.0, 0.0, 0.0,0
20200706_154750_99979334,9.0,-0.029465,0.020735,-2.833938,-2.0,30.95216155052185,0.0, 0.0, 0.0,0
20200706_154750_100029332,9.0,-0.015999,0.023129,-2.846841,-3.0,30.95216155052185,0.0, 0.0, 0.0,0
