,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Unnamed: 22,Label
81,20200518_160540_2870818496,2542.738037,-3.148305178,0.021942474,0.09127184699999999, 0.00.0,0,0, ,0
82,20200518_160541_2870851828,2530.525391,-3.1685478689999997,0.022980087000000003,0.0, 0.00.0,0,0, ,0
83,20200518_160541_2870885160,2500.560791,-3.188802958,0.022980087000000003,0.0, 0.00.0,0,0, ,0
84,20200518_160541_2870901826,2465.702393,-3.2090666289999996,0.022980087000000003,0.0, 0.00.0,0,0, ,0
85,20200518_160541_2870935158,2447.864502,-3.219186068,0.022980087000000003,0.0, 0.00.0,0,0, ,0
86,20200518_160541_2870968490,2412.202393,-3.23959136,0.023620967000000003,0.0, 0.00.0,0,0, ,0
87,20200518_160541_2871001822,2376.890625,-3.262230635,0.024139773,0.0, 0.00.0,0,0, ,0
88,20200518_160541_2871035154,2342.052979,-3.283127069,0.024963759,0.0, 0.00.0,0,0, ,0
89,20200518_160541_2871068486,2307.71167,-3.3039896489999996,0.025879301,0.0, 0.00.0,0,0, ,0
90,20200518_160541_2871101818,2273.873535,-3.324878693,0.025940336,0.0, 0.00.0,0,0, ,0
91,20200518_160541_2871118484,2240.5314940000003,-3.345773697,0.02636759,0.0, 0.00.0,0,0, ,0
92,20200518_160541_2871168482,2224.044434,-3.356215239,0.02652018,0.0, 0.00.0,0,0, ,0
93,20200518_160541_2871185148,2175.307373,-3.387547016,0.02636759,0.0, 0.00.0,0,0, ,0
94,20200518_160541_2871235146,2159.300049,-3.398019075,0.02636759,0.0, 0.00.0,0,0, ,0
95,20200518_160541_2871251812,2111.981689,-3.429369688,0.027100022999999997,0.0, 0.00.0,0,0, ,0
96,20200518_160541_2871285144,2096.44043,-3.439808607,0.027588312,0.0, 0.00.0,0,0, ,0
97,20200518_160541_2871318476,2065.700439,-3.4606802460000003,0.028778516,0.0, 0.00.0,0,0, ,0
98,20200518_160541_2871351808,2035.410889,-3.4815416339999996,0.028992142999999998,0.0, 0.00.0,0,0, ,0
99,20200518_160541_2871385140,2005.565552,-3.5024433139999998,0.028992142999999998,0.0, 0.00.0,0,0, ,0
100,20200518_160541_2871418472,1976.157959,-3.523039818,0.029114212999999996,0.0, 0.00.0,0,0, ,0
101,20200518_160541_2871435138,1947.1815190000002,-3.543606043,0.029114212999999996,0.0, 0.00.0,0,0, ,0
102,20200518_160541_2871468470,1932.8530269999999,-3.551611423,0.029144732000000003,0.0, 0.00.0,0,0, ,0
103,20200518_160541_2871501802,1904.511597,-3.57187891,0.02917525,0.0, 0.00.0,0,0, ,0
104,20200518_160541_2871535134,1876.585693,-3.592135429,0.029297322,0.0, 0.00.0,0,0, ,0
105,20200518_160541_2871568466,1849.069214,-3.612377644,0.029297322,0.0, 0.00.0,0,0, ,0
106,20200518_160541_2871585132,1821.956421,-3.632652044,0.029297322,0.0, 0.00.0,0,0, ,0
107,20200518_160541_2871635130,1808.549438,-3.64264369,0.028900587999999998,0.0, 0.00.0,0,0, ,0
108,20200518_160541_2871651796,1793.520752,-3.6726624969999997,0.027771421,0.10714122699999999, 0.00.0,0,0, ,0
109,20200518_160541_2871685128,1813.692993,-3.682796478,0.027771421,0.15872433800000002, 0.00.0,0,0, ,0
110,20200518_160541_2871735126,1894.91748,-3.702804089,0.027771421,0.281742573, 0.00.0,0,0, ,0
111,20200518_160541_2871751792,2075.499268,-3.7331237789999996,0.027771421,0.35317006700000003, 0.00.0,0,0, ,0
112,20200518_160541_2871785124,2138.847168,-3.743276119,0.027771421,0.373006791, 0.00.0,0,0, ,0
113,20200518_160541_2871818456,2271.707031,-3.763582468,0.027771421,0.460311294, 0.00.0,0,0, ,0
114,20200518_160542_2871835122,2395.623535,-3.783910513,0.027771421,0.472213328, 0.00.0,0,0, ,0
115,20200518_160542_2871868454,2449.917969,-3.79408288,0.027924011000000002,0.472213328, 0.00.0,0,0, ,0
116,20200518_160542_2871901786,2520.5932620000003,-3.81473875,0.027954528,0.46427863799999997, 0.00.0,0,0, ,0
117,20200518_160542_2871935118,2539.446045,-3.8355653289999996,0.028107117999999997,0.444434285, 0.00.0,0,0, ,0
118,20200518_160542_2871968450,2539.881348,-3.8565623760000003,0.028168155,0.412695497, 0.00.0,0,0, ,0
119,20200518_160542_2871985116,2539.577393,-3.877528191,0.02838178,0.36507210100000004, 0.00.0,0,0, ,0
120,20200518_160542_2872035114,2542.659912,-3.88798666,0.02838178,0.31348896, 0.00.0,0,0, ,0
121,20200518_160542_2872068446,2539.641602,-3.919487953,0.02838178,0.119043261, 0.00.0,0,0, ,0
122,20200518_160542_2872085112,2536.275635,-3.940483809,0.028137635,0.0, 0.00.0,0,0, ,0
123,20200518_160542_2872118444,2523.771973,-3.950976133,0.028320745,0.0, 0.00.0,0,0, ,0
124,20200518_160542_2872151776,2491.395264,-3.9719674589999996,0.02838178,0.0, 0.00.0,0,0, ,0
125,20200518_160542_2872185108,2456.036621,-3.9929423330000002,0.027557794,0.0, 0.00.0,0,0, ,0
126,20200518_160542_2872218440,2420.321045,-4.013933659,0.028107117999999997,0.0, 0.00.0,0,0, ,0
127,20200518_160542_2872251772,2384.907471,-4.034874916000001,0.029724576000000003,0.0, 0.00.0,0,0, ,0
128,20200518_160542_2872285104,2349.956787,-4.055486202,0.030945297000000004,0.0, 0.00.0,0,0, ,0
129,20200518_160542_2872318436,2315.503906,-4.075947762,0.031769282999999995,0.0, 0.00.0,0,0, ,0
130,20200518_160542_2872351768,2281.552979,-4.096287251000001,0.032593273,0.0, 0.00.0,0,0, ,0
131,20200518_160542_2872385100,2248.098877,-4.116633415,0.032715343,0.0, 0.00.0,0,0, ,0
132,20200518_160542_2872418432,2215.13501,-4.136990547,0.032135502,0.0, 0.00.0,0,0, ,0
133,20200518_160542_2872435098,2182.654541,-4.157240391,0.030731671000000002,0.0, 0.00.0,0,0, ,0
134,20200518_160542_2872468430,2166.5932620000003,-4.167302132,0.030151827000000003,0.0, 0.00.0,0,0, ,0
135,20200518_160542_2872501762,2134.824463,-4.187574863,0.0299382,0.0, 0.00.0,0,0, ,0
136,20200518_160542_2872535094,2103.521484,-4.20762682,0.0299382,0.0, 0.00.0,0,0, ,0
137,20200518_160542_2872568426,2072.67749,-4.2277050019999995,0.029602502000000003,0.0, 0.00.0,0,0, ,0
138,20200518_160542_2872601758,2042.285645,-4.248117924,0.029571984,0.0, 0.00.0,0,0, ,0
139,20200518_160542_2872618424,2012.3396,-4.268511772,0.029571984,0.0, 0.00.0,0,0, ,0
140,20200518_160542_2872651756,1997.531616,-4.278708935,0.029571984,0.0, 0.00.0,0,0, ,0
141,20200518_160542_2872685088,1968.241821,-4.299275875,0.029724576000000003,0.0, 0.00.0,0,0, ,0
142,20200518_160542_2872718420,1939.38147,-4.319982529,0.029724576000000003,0.0, 0.00.0,0,0, ,0
143,20200518_160542_2872751752,1910.944214,-4.341027737,0.029724576000000003,0.0, 0.00.0,0,0, ,0
144,20200518_160542_2872785084,1882.9240719999998,-4.362102985,0.029724576000000003,0.0, 0.00.0,0,0, ,0
145,20200518_160542_2872801750,1855.3148190000002,-4.383129597,0.029724576000000003,0.0, 0.00.0,0,0, ,0
146,20200518_160543_2872835082,1841.6623539999998,-4.393677235,0.029297322,0.0, 0.00.0,0,0, ,0
147,20200518_160543_2872868414,1814.6580809999998,-4.414761543,0.028595407000000003,0.0, 0.00.0,0,0, ,0
148,20200518_160543_2872901746,1788.0496829999997,-4.435805321,0.028534371,0.0, 0.00.0,0,0, ,0
149,20200518_160543_2872935078,1761.831543,-4.4568367,0.028534371,0.0, 0.00.0,0,0, ,0
150,20200518_160543_2872968410,1735.9976809999998,-4.477875233,0.028534371,0.0, 0.00.0,0,0, ,0
151,20200518_160543_2873001742,1710.542725,-4.498927116,0.028534371,0.0, 0.00.0,0,0, ,0
152,20200518_160543_2873018408,1685.46106,-4.5198378560000005,0.028534371,0.0, 0.00.0,0,0, ,0
153,20200518_160543_2873051740,1673.05835,-4.530203819,0.028534371,0.0, 0.00.0,0,0, ,0
154,20200518_160543_2873085072,1648.526245,-4.550632954,0.028564889,0.0, 0.00.0,0,0, ,0
155,20200518_160543_2873118404,1624.353882,-4.571081638,0.028412299,0.0, 0.00.0,0,0, ,0
156,20200518_160543_2873151736,1600.536011,-4.591517448,0.028412299,0.0, 0.00.0,0,0, ,0
157,20200518_160543_2873168402,1577.067383,-4.611952305,0.028412299,0.0, 0.00.0,0,0, ,0
158,20200518_160543_2873201734,1565.4624019999999,-4.622023106,0.028595407000000003,0.0, 0.00.0,0,0, ,0
159,20200518_160543_2873235066,1542.508057,-4.642317772,0.028992142999999998,0.0, 0.00.0,0,0, ,0
160,20200518_160543_2873268398,1519.890259,-4.662464619,0.029114212999999996,0.0, 0.00.0,0,0, ,0
161,20200518_160543_2873301730,1497.604126,-4.682639122,0.029114212999999996,0.0, 0.00.0,0,0, ,0
162,20200518_160543_2873335062,1475.644775,-4.703091621,0.029114212999999996,0.0, 0.00.0,0,0, ,0
163,20200518_160543_2873368394,1454.007324,-4.723533154,0.029114212999999996,0.0, 0.00.0,0,0, ,0
164,20200518_160543_2873401726,1432.687134,-4.745492935,0.029114212999999996,0.0, 0.00.0,0,0, ,0
165,20200518_160543_2873418392,1411.6796880000002,-4.766291618,0.029114212999999996,0.0, 0.00.0,0,0, ,0
166,20200518_160543_2873468390,1401.291626,-4.776844501,0.029114212999999996,0.0, 0.00.0,0,0, ,0
