,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200706_154933_202008586,24959.673828125,357.1581115722656,-1.5874746168265123e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202041918,24959.673828125,357.1580810546875,-3.393037331989035e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202075250,24959.673828125,357.1580505371094,3.567803287296556e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202091916,24959.673828125,357.1580505371094,8.480323594994843e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202125248,24959.673828125,357.15802001953125,0.00010483746154932304,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202158580,24959.673828125,357.1579895019531,0.000121490731544327,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202191912,24959.673828125,357.157958984375,0.00012030264042550698,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202225244,24959.673828125,357.1579284667969,6.427824700949715e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202258576,24959.673828125,357.15789794921875,-4.8230453103315085e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202291908,24959.673828125,357.15789794921875,-9.577960736351088e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202325240,24959.673828125,357.1578674316406,-0.00011369097046554087,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202341906,24959.673828125,357.1578369140625,-7.983282557688653e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202391904,24959.673828125,357.1578063964844,-6.194697198225185e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202408570,24959.673828125,357.15777587890625,-1.2001652066828685e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202441902,24959.673828125,357.1577453613281,-7.235164048324805e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202475234,24959.673828125,357.1577453613281,7.914707566669676e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202508566,24959.673828125,357.15771484375,-5.209105438552797e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202525232,24959.673828125,357.1576843261719,-1.3074475646135394e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202575230,24959.673828125,357.1576843261719,-1.4710112736793235e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202591896,24959.673828125,357.1576232910156,-2.099485755024944e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154933_202625228,24959.673828125,357.1576232910156,-1.9748711110878503e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_202641894,24959.673828125,357.1575927734375,-2.6453963073436167e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_202691892,24959.673828125,357.1575622558594,-2.5899075808411e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_202708558,24959.673828125,357.15753173828125,-1.1190615623490885e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_202758556,24959.673828125,357.15753173828125,-6.687915629299822e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_202775222,24959.673828125,357.157470703125,2.8377693524817005e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_202808554,24959.673828125,357.157470703125,3.2188465411309146e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_202841886,24959.673828125,357.1574401855469,3.669447323773056e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_202875218,24959.673828125,357.15740966796875,5.029742169426754e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_202908550,24959.673828125,357.1573791503906,5.161323497304693e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_202941882,24959.673828125,357.1573486328125,3.8689584471285336e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_202975214,24959.673828125,357.1573181152344,2.242022674181498e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203008546,24959.673828125,357.1573181152344,-3.68873770639766e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203041878,24959.673828125,357.15728759765625,-7.399041351163761e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203058544,24959.673828125,357.1572570800781,-1.0839377864613198e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203108542,24959.673828125,357.1572265625,-1.1826374247903004e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203125208,24959.673828125,357.1571960449219,7.881846613599919e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203158540,24959.673828125,357.15716552734375,9.699779184302317e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203191872,24959.673828125,357.15716552734375,6.872607627883554e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203225204,24959.673828125,357.1571350097656,2.632319592521526e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203258536,24959.673828125,357.1571044921875,-1.0319508874090386e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203291868,24959.673828125,357.1570739746094,-1.2521340977400541e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203325200,24959.673828125,357.15704345703125,-1.4709257811773568e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203358532,24959.673828125,357.1570129394531,1.0314943210687488e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203375198,24959.673828125,357.156982421875,-2.9827788239344954e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203408530,24959.673828125,357.156982421875,7.251892384374513e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203425196,24959.673828125,357.1569519042969,1.2994532880838958e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203475194,24959.673828125,357.1569519042969,1.04833634395618e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203508526,24959.673828125,357.1568908691406,1.2418749975040555e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203541858,24959.673828125,357.1568603515625,1.1845550034195185e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203575190,24959.673828125,357.1568298339844,1.1926931620109826e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203608522,24959.673828125,357.15679931640625,1.1099200492026284e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154934_203625188,24959.673828125,357.15679931640625,9.992581908591094e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_203658520,24959.673828125,357.1567687988281,4.794310370925814e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_203691852,24959.673828125,357.15673828125,3.9095175452530384e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_203725184,24959.673828125,357.1567077636719,4.3964428186882287e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_203758516,24959.673828125,357.15667724609375,5.49805918126367e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_203791848,24959.673828125,357.1566467285156,6.505688361357898e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_203825180,24959.673828125,357.1566467285156,6.947284418856725e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_203841846,24959.673828125,357.1566162109375,5.735473678214476e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_203891844,24959.673828125,357.1565856933594,7.412854756694287e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_203908510,24959.673828125,357.15655517578125,3.6616438592318456e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_203941842,24959.673828125,357.15655517578125,6.818190740887076e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_203975174,24959.673828125,357.1565246582031,6.681730155833066e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204008506,24959.673828125,357.156494140625,5.78544131712988e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204025172,24959.673828125,357.1564636230469,3.1782019505044445e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204075170,24959.673828125,357.15643310546875,1.1529353287187405e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204091836,24959.673828125,357.1564025878906,1.2270615115994588e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204125168,24959.673828125,357.1564025878906,2.408553882560227e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204158500,24959.673828125,357.1563720703125,2.255237632198259e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204191832,24959.673828125,357.1563415527344,1.812976370274555e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204225164,24959.673828125,357.15631103515625,8.582062946516089e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204258496,24959.673828125,357.1562805175781,-3.5749126254813746e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204291828,24959.673828125,357.15625,-1.0618847227306104e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204325160,24959.673828125,357.1562194824219,-9.343662895844318e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204358492,24959.673828125,357.1562194824219,-6.6103675635531545e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204391824,24959.673828125,357.15618896484375,3.3679334592306982e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204425156,24959.673828125,357.1561584472656,8.696169970789923e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204458488,24959.673828125,357.1561279296875,-3.2165960874408484e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204491820,24959.673828125,357.1560974121094,-7.545776315964758e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204508486,24959.673828125,357.15606689453125,-7.246338645927608e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204541818,24959.673828125,357.15606689453125,-7.755278784316033e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204575150,24959.673828125,357.1560363769531,-7.960501534398645e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204608482,24959.673828125,357.156005859375,-7.965837721712887e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154935_204625148,24959.673828125,357.1559753417969,-1.7352218492305838e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_204658480,24959.673828125,357.15594482421875,2.670787398528773e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_204691812,24959.673828125,357.1559143066406,4.0072729461826384e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_204725144,24959.673828125,357.1559143066406,3.193092197761871e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_204741810,24959.673828125,357.1558837890625,2.780960858217441e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_204791808,24959.673828125,357.1558532714844,3.9798967918613926e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_204825140,24959.673828125,357.15582275390625,3.298362344139605e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_204841806,24959.673828125,357.1557922363281,-1.3734449566982221e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_204875138,24959.673828125,357.1557922363281,-4.028032890346367e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_204908470,24959.673828125,357.15576171875,7.084390745148994e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_204941802,24959.673828125,357.1557312011719,3.4801264519046522e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_204975134,24959.673828125,357.15570068359375,9.874314628177672e-07,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205008466,24959.673828125,357.1556701660156,-2.3662328203499783e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205041798,24959.673828125,357.1556396484375,-3.701142759382492e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205075130,24959.673828125,357.1556091308594,-5.1332267503312315e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205091796,24959.673828125,357.15557861328125,-5.231799605098786e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205141794,24959.673828125,357.15557861328125,-5.011950634070672e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205158460,24959.673828125,357.1555480957031,-4.978024662705138e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205208458,24959.673828125,357.155517578125,-4.865733899350744e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205258456,24959.673828125,357.1554870605469,-4.5200881686469074e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205275122,24959.673828125,357.15545654296875,-4.557678039418533e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205308454,24959.673828125,357.1554260253906,-4.5964097807882345e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205341786,24959.673828125,357.1553955078125,-4.526918928604573e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205375118,24959.673828125,357.1553649902344,-4.433994945429731e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205408450,24959.673828125,357.15533447265625,-4.4934886318515055e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205441782,24959.673828125,357.15533447265625,-4.391418769955635e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205458448,24959.673828125,357.1553039550781,-4.302666638977826e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205508446,24959.673828125,357.1552734375,-4.473845365282614e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205525112,24959.673828125,357.1552429199219,-4.6471486712107435e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205575110,24959.673828125,357.15521240234375,-4.638911377696786e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205591776,24959.673828125,357.1551818847656,-4.6341838242369695e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154936_205641774,24959.673828125,357.1551818847656,-4.721117875305937e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205658440,24959.673828125,357.1551208496094,-4.4622065615840265e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205691772,24959.673828125,357.1551208496094,-4.351333700469695e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205725104,24959.673828125,357.15509033203125,-4.36838809036999e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205741770,24959.673828125,357.1550598144531,-4.5132155719329595e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205775102,24959.673828125,357.1550598144531,-4.5199158194009215e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205808434,24959.673828125,357.155029296875,-4.461288881429937e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205841766,24959.673828125,357.1549987792969,-4.489633738558042e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205858432,24959.673828125,357.15496826171875,-4.643364718504017e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205908430,24959.673828125,357.15496826171875,-4.700573754234938e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205925096,24959.673828125,357.1549072265625,-4.553948656393914e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205958428,24959.673828125,357.1549072265625,-4.6037466745474384e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_205991760,24959.673828125,357.1548767089844,-4.575981165544364e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206025092,24959.673828125,357.15484619140625,-4.496247584029334e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206058424,24959.673828125,357.1548156738281,-4.354251359472983e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206091756,24959.673828125,357.15478515625,-4.407152573548957e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206108422,24959.673828125,357.1547546386719,-4.481521955312928e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206158420,24959.673828125,357.1547546386719,-4.534080289886333e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206175086,24959.673828125,357.15472412109375,-4.529912530415459e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206208418,24959.673828125,357.1546936035156,-4.497211648413213e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206258416,24959.673828125,357.1546630859375,-4.561376044875942e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206275082,24959.673828125,357.1546325683594,-4.585012447932968e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206308414,24959.673828125,357.15460205078125,-4.520341917668702e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206341746,24959.673828125,357.15460205078125,-4.4741823330696215e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206375078,24959.673828125,357.1545715332031,-4.31625812780112e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154937_206408410,24959.673828125,357.154541015625,-4.229981641401537e-06,0.0, 0.00.0,0.0,1.0, ,0
20200706_154937_206441742,24959.673828125,357.1545104980469,-4.22964467361453e-06,0.0, 0.00.0,0.0,1.0, ,0
20200706_154937_206458408,24959.673828125,357.15447998046875,-4.151144366915105e-06,0.0, 0.00.0,0.0,1.0, ,0
20200706_154937_206508406,24959.673828125,357.1544494628906,-4.1251832954003476e-06,0.0, 0.00.0,0.0,1.0, ,0
20200706_154937_206525072,24959.673828125,357.1544189453125,-3.908278813469224e-06,0.0, 0.00.0,0.0,1.0, ,0
20200706_154937_206558404,24959.673828125,357.1544189453125,-3.0978644645074382e-06,0.0, 0.00.0,0.0,1.0, ,0
20200706_154937_206591736,24959.673828125,357.1543884277344,-9.868118695521844e-07,0.0, 0.00.0,0.0,1.0, ,0
20200706_154937_206625068,24959.673828125,357.15435791015625,1.2343926982794071e-06,0.0, 0.00.0,0.0,1.0, ,0
20200706_154938_206641734,24959.673828125,357.1543273925781,3.280838882346871e-06,0.0, 0.00.0,0.0,1.0, ,0
20200706_154938_206675066,24959.673828125,357.1543273925781,3.7824718219781057e-06,0.0, 0.00.0,0.0,1.0, ,0
20200706_154938_206708398,24959.673828125,357.154296875,3.4936285828734977e-06,0.0, 0.00.0,0.0,1.0, ,0
20200706_154938_206741730,24959.673828125,357.1542663574219,2.0936777218594216e-06,0.0, 0.00.0,0.0,1.0, ,0
20200706_154938_206758396,24959.673828125,357.15423583984375,1.2140145599914828e-07,0.0, 0.00.0,0.0,1.0, ,0
20200706_154938_206808394,24959.673828125,357.15423583984375,-1.0486452310942695e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_206825060,24959.673828125,357.1541748046875,-3.3970568438235205e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_206875058,24959.673828125,357.1541748046875,-3.4022957606794084e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_206891724,24959.673828125,357.15411376953125,-3.5539565033104736e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_206925056,24959.673828125,357.15411376953125,-3.674910885820282e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_206958388,24959.673828125,357.1540832519531,-3.599883939386928e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_206991720,24959.673828125,357.154052734375,-3.4155318644479853e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207025052,24959.673828125,357.1540222167969,-3.454850912021357e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207058384,24959.673828125,357.1540222167969,-3.554002432792913e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207075050,24959.673828125,357.15399169921875,-3.430299329920672e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207125048,24959.673828125,357.1539611816406,-3.341224328323733e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207141714,24959.673828125,357.1539306640625,-3.484691205812851e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207175046,24959.673828125,357.1539001464844,-3.560147661119118e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207208378,24959.673828125,357.15386962890625,-3.4577844871819252e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207241710,24959.673828125,357.15386962890625,-3.469127477728762e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207275042,24959.673828125,357.1538391113281,-3.555116336428909e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207308374,24959.673828125,357.15380859375,-3.6244116472516907e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207341706,24959.673828125,357.1537780761719,-3.5241166642663298e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207375038,24959.673828125,357.15374755859375,-3.364987833265332e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207408370,24959.673828125,357.1537170410156,-3.4427744139975403e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207441702,24959.673828125,357.1536865234375,-3.432534185776604e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207458368,24959.673828125,357.1536560058594,-3.482301053736592e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207491700,24959.673828125,357.1536560058594,-3.516162905725651e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207525032,24959.673828125,357.15362548828125,-3.515518983476796e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207558364,24959.673828125,357.1535949707031,-1.1918047675862907e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207608362,24959.673828125,357.153564453125,2.1936370103503574e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154938_207625028,24959.673828125,357.1535339355469,5.8547768276184804e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_207658360,24959.673828125,357.15350341796875,7.73588035372086e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_207675026,24959.673828125,357.15350341796875,5.330072963261046e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_207708358,24959.673828125,357.1534729003906,3.736405415111221e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_207741690,24959.673828125,357.1534423828125,5.9372696341597475e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_207791688,24959.673828125,357.1534118652344,-5.102766590425745e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_207808354,24959.673828125,357.15338134765625,-2.1072253730380908e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_207841686,24959.673828125,357.1533508300781,-2.1041605577920567e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_207875018,24959.673828125,357.1533508300781,3.1766598112881184e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_207925016,24959.673828125,357.1533203125,5.440476161311381e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_207941682,24959.673828125,357.1532897949219,-1.5568943126709197e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_207975014,24959.673828125,357.15325927734375,-2.913056960096583e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208008346,24959.673828125,357.1532287597656,-5.569998029386625e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208041678,24959.673828125,357.1531982421875,-2.6503883418627083e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208075010,24959.673828125,357.1531677246094,-1.2820873962482436e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208091676,24959.673828125,357.15313720703125,4.344468470662832e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208141674,24959.673828125,357.15313720703125,8.06959651526995e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208158340,24959.673828125,357.1531066894531,2.0447800125111826e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208191672,24959.673828125,357.153076171875,-2.0808338376809846e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208208338,24959.673828125,357.1530456542969,-7.739539432805032e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208241670,24959.673828125,357.1530456542969,-6.179849151521921e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208275002,24959.673828125,357.15301513671875,-3.3000327675836154e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208325000,24959.673828125,357.1529846191406,-1.3649996617459692e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208341666,24959.673828125,357.1529541015625,7.91156489867717e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208374998,24959.673828125,357.1529235839844,5.6185814173659317e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208408330,24959.673828125,357.1529235839844,6.197092443471773e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208441662,24959.673828125,357.15289306640625,-1.493033232691232e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208474994,24959.673828125,357.1528625488281,-4.677084143622778e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208508326,24959.673828125,357.15283203125,-6.110265530878678e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208524992,24959.673828125,357.1528015136719,-2.7323336325935088e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208558324,24959.673828125,357.15277099609375,-1.8086619093082845e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208591656,24959.673828125,357.15277099609375,2.4554346964578148e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154939_208624988,24959.673828125,357.1527404785156,6.476085400208831e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_208641654,24959.673828125,357.1527099609375,6.677513010799885e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_208691652,24959.673828125,357.1526794433594,4.912078657071106e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_208708318,24959.673828125,357.15264892578125,-4.63250617031008e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_208741650,24959.673828125,357.1526184082031,-3.838283009827137e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_208774982,24959.673828125,357.1526184082031,-5.320905620465055e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_208808314,24959.673828125,357.152587890625,-2.491578561603092e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_208841646,24959.673828125,357.1525573730469,-6.5113886194012585e-06,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_208874978,24959.673828125,357.15252685546875,3.459795698290691e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_208908310,24959.673828125,357.1524963378906,4.3999632907798514e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_208941642,24959.673828125,357.1524658203125,1.8021399228018712e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_208974974,24959.673828125,357.1524353027344,-1.673564656812232e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_209008306,24959.673828125,357.15240478515625,-3.766314330277965e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_209041638,24959.673828125,357.15240478515625,-3.0465729651041332e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_209058304,24959.673828125,357.1523742675781,-1.6600039089098573e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_209108302,24959.673828125,357.15234375,1.1781566172430756e-05,0.0, 0.00.0,0.0,0.0, ,0
20200706_154940_209141634,24959.673828125,357.1523132324219,3.264116458012723e-05,0.0, 0.00.0,0.0,1.0, ,0
20200706_154940_209191632,24959.673828125,357.15228271484375,3.384668525541201e-05,0.0, 0.00.0,0.0,1.0, ,0
