Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200804_152331_2235538140,26.04,0.01,0.0,-32,-32,0,0,0,0:00:00
20200804_152331_2235588138,26.04,-0.0,0.0,-32,-32,0,0,0,0:00:00
20200804_152331_2235621470,26.04,0.01,0.0,-32,-32,0,0,0,0:00:00
20200804_152331_2235688134,26.04,-0.01,0.0,-32,-32,0,0,0,0:00:00
20200804_152331_2235754798,26.04,0.02,0.0,-32,-32,0,1,6,0:00:00
20200804_152331_2235804796,26.04,-0.01,0.0,-32,-32,0,1,6,0:00:00
20200804_152331_2235854794,26.04,0.01,0.0,-32,-32,0,1,6,0:00:00
20200804_152331_2235888126,26.04,0.01,0.12,-32,-32,0,1,6,0:00:00
20200804_152331_2235954790,26.04,17.05,0.47,-32,-32,0,1,6,0:00:00
20200804_152332_2236021454,25.4,31.75,0.71,-32,-32,0,1,6,0:00:01
20200804_152332_2236071452,25.4,31.75,0.82,-32,-32,0,1,6,0:00:01
20200804_152332_2236104784,25.4,31.75,1.18,-32,-32,0,0,6,0:00:01
20200804_152332_2236188114,25.4,30.31,1.29,-32,-32,0,0,6,0:00:01
20200804_152332_2236238112,25.4,31.75,1.65,-32,-32,0,0,6,0:00:01
20200804_152332_2236288110,25.4,31.75,1.88,-32,-32,0,0,6,0:00:01
20200804_152332_2236354774,25.4,31.58,2.0,-32,-32,0,0,6,0:00:01
20200804_152332_2236421438,25.4,21.02,2.12,-32,-32,0,0,6,0:00:01
20200804_152332_2236471436,25.4,9.25,2.12,-32,-32,0,0,6,0:00:01
20200804_152332_2236538100,25.4,3.85,2.12,-32,-32,0,1,6,0:00:01
20200804_152332_2236588098,25.4,1.79,2.12,-32,-32,0,1,6,0:00:01
20200804_152332_2236654762,25.4,0.24,2.12,-32,-32,0,1,6,0:00:01
20200804_152332_2236721426,25.4,-3.96,2.12,-32,-32,0,1,6,0:00:01
20200804_152332_2236771424,25.4,-8.85,2.0,-32,-32,0,1,6,0:00:01
20200804_152332_2236838088,25.4,-16.21,1.76,-32,-32,0,1,6,0:00:01
20200804_152332_2236888086,25.4,-21.72,1.53,-32,-32,0,1,6,0:00:01
20200804_152333_2236938084,25.4,-31.78,1.18,-32,-32,0,0,6,0:00:02
20200804_152333_2237004748,25.4,-32,0.71,-32,-32,0,0,6,0:00:02
20200804_152333_2237071412,24.77,-32,0.24,-32,-32,0,0,6,0:00:02
20200804_152333_2237121410,24.77,-32,-0.24,-32,-32,0,0,6,0:00:02
20200804_152333_2237188074,24.77,-32,-0.47,-32,-32,0,0,6,0:00:02
20200804_152333_2237254738,24.77,-32,-0.71,-32,-32,0,0,6,0:00:02
20200804_152333_2237321402,24.77,-19.53,-0.71,-32,-32,0,1,6,0:00:02
