Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200720_163555_2690669934,33,0.329609,-1.872708,6,41,0,0,1,6,0:00:05
20200720_163555_2690703266,34,0.358092,-1.84016,7,41,0,0,1,6,0:00:05
20200720_163556_2690736598,34,0.396085,-1.760677,9,41,0,0,1,6,0:00:06
20200720_163556_2690786596,34,0.445573,-1.679364,12,41,0,0,1,6,0:00:06
20200720_163556_2690803262,34,0.489101,-1.568552,15,41,0,0,1,6,0:00:06
20200720_163556_2690836594,34,0.449315,-1.53423,17,41,0,0,1,6,0:00:06
20200720_163556_2690869926,34,0.436407,-1.466283,18,41,0,0,1,6,0:00:06
20200720_163556_2690903258,35,0.411009,-1.403281,20,41,0,0,1,6,0:00:06
20200720_163556_2690936590,35,0.356223,-1.343546,20,41,0,0,1,6,0:00:06
20200720_163556_2690953256,35,0.282928,-1.286627,21,41,0,0,1,6,0:00:06
20200720_163556_2690986588,35,0.258765,-1.258668,21,41,0,0,0,6,0:00:06
20200720_163556_2691003254,35,0.185303,-1.205245,21,41,0,0,0,6,0:00:06
20200720_163556_2691036586,35,0.150854,-1.179311,22,41,0,0,0,6,0:00:06
20200720_163556_2691069918,35,0.094249,-1.128944,21,41,0,0,0,6,0:00:06
20200720_163556_2691103250,35,0.048821,-1.080648,21,41,0,0,0,6,0:00:06
20200720_163556_2691119916,36,0.018195,-1.034114,21,41,0,0,0,6,0:00:06
20200720_163556_2691153248,36,0.006011,-1.011494,21,41,0,0,0,6,0:00:06
20200720_163556_2691169914,36,-0.012869,-0.967461,21,41,0,0,0,6,0:00:06
20200720_163556_2691203246,36,-0.020069,-0.946025,21,41,0,0,0,6,0:00:06
20200720_163556_2691236578,36,-0.032381,-0.904402,20,41,0,0,0,6,0:00:06
20200720_163556_2691253244,36,-0.032168,-0.863962,20,41,0,0,0,6,0:00:06
20200720_163556_2691286576,36,-0.032347,-0.844289,20,41,0,0,0,6,0:00:06
20200720_163556_2691336574,36,-0.029945,-0.80595,20,41,0,0,0,6,0:00:06
20200720_163556_2691369906,36,-0.018416,-0.750667,20,41,0,0,1,6,0:00:06
