Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200804_153536_2881812288,31.75,-0.16,-0.36,-32,-32,0,0,0,0:00:00
20200804_153536_2881878952,31.75,0.23,-0.36,-32,-32,0,0,0,0:00:00
20200804_153536_2881928950,31.75,0.45,-0.36,-32,-32,0,0,0,0:00:00
20200804_153536_2882012280,31.75,8.05,-0.24,-32,-32,0,1,6,0:00:00
20200804_153536_2882078944,31.75,20.64,0.0,-32,-32,0,1,6,0:00:00
20200804_153536_2882145608,31.75,31.75,0.71,-32,-32,0,1,6,0:00:00
20200804_153537_2882212272,31.75,31.75,1.29,-32,-32,0,1,6,0:00:01
20200804_153537_2882278936,31.75,31.75,1.76,-32,-32,0,1,6,0:00:01
20200804_153537_2882362266,31.75,31.75,2.23,-32,-32,0,1,6,0:00:01
20200804_153537_2882395598,31.75,31.75,2.59,-32,-32,0,0,6,0:00:01
20200804_153537_2882445596,31.75,31.75,2.82,-32,-32,0,0,6,0:00:01
20200804_153537_2882512260,31.75,17.04,2.82,-32,-32,0,0,6,0:00:01
20200804_153537_2882562258,31.75,-13.15,2.82,-32,-32,0,0,6,0:00:01
20200804_153537_2882628922,31.75,-25.02,2.7,-32,-32,0,0,6,0:00:01
20200804_153537_2882662254,31.75,-32,2.35,-32,-32,0,0,6,0:00:01
20200804_153537_2882745584,31.75,-32,2.23,-32,-32,0,0,6,0:00:01
20200804_153537_2882862246,31.75,-29.43,1.41,-32,-32,0,1,6,0:00:01
20200804_153537_2882928910,31.75,-32,0.59,-32,-32,0,1,6,0:00:01
20200804_153537_2882978908,31.75,-20.4,-0.36,-32,-32,0,1,6,0:00:01
20200804_153537_2883028906,31.75,-32,-1.07,-32,-32,0,1,6,0:00:01
20200804_153538_2883095570,31.75,-32,-1.54,-32,-32,0,1,6,0:00:02
20200804_153538_2883145568,31.75,-32,-1.66,-32,-32,0,1,6,0:00:02
20200804_153538_2883195566,31.75,-32,-1.9,-32,-32,0,0,6,0:00:02
20200804_153538_2883278896,31.75,-32,-2.37,-32,-32,0,0,6,0:00:02
20200804_153538_2883345560,31.75,-25.27,-2.61,-32,-32,0,0,6,0:00:02
20200804_153538_2883412224,31.75,4.66,-2.61,-32,-32,0,0,6,0:00:02
20200804_153538_2883478888,31.75,19.34,-2.49,-32,-32,0,0,6,0:00:02
20200804_153538_2883545552,31.75,28.17,-2.01,-32,-32,0,0,6,0:00:02
20200804_153538_2883628882,31.75,31.75,-1.42,-32,-32,0,1,6,0:00:02
20200804_153538_2883695546,31.75,31.75,-0.83,-32,-32,0,1,6,0:00:02
20200804_153538_2883745544,31.75,31.75,-0.59,-32,-32,0,1,6,0:00:02
20200804_153538_2883795542,31.75,31.75,-0.36,-32,-32,0,1,6,0:00:02
20200804_153538_2883862206,31.75,31.75,0.0,-32,-32,0,1,6,0:00:02
20200804_153538_2883928870,31.75,31.75,0.35,-32,-32,0,1,6,0:00:02
20200804_153538_2883995534,31.75,31.75,0.71,-32,-32,0,0,6,0:00:02
20200804_153539_2884045532,31.75,31.75,0.71,-32,-32,0,0,6,0:00:03
20200804_153539_2884112196,31.75,21.41,0.71,-32,-32,0,0,6,0:00:03
20200804_153539_2884178860,31.75,-6.99,0.59,-32,-32,0,0,6,0:00:03
20200804_153539_2884245524,31.75,-16.4,0.47,-32,-32,0,0,6,0:00:03
20200804_153539_2884278856,31.75,-15.01,0.47,-32,-32,0,0,6,0:00:03
20200804_153539_2884362186,31.75,-9.8,0.35,-32,-32,0,0,6,0:00:03
