Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200722_113034_1185019264,70.19008636,-0.073995,0.241694,-8,0,0,0,0,1,0:00:01
20200722_113034_1185035930,70.16132355,-0.058023,0.240618,-8,0,0,0,0,1,0:00:01
20200722_113034_1185102594,70.1470871,-0.050455,0.240297,-8,0,0,0,0,1,0:00:01
20200722_113034_1185152592,70.0899353,-0.026344,0.23921,-8,0,0,0,0,1,0:00:01
20200722_113034_1185185924,70.04586792,0.014975,0.240377,-8,0,0,0,0,1,0:00:01
20200722_113034_1185202590,70.01760101,0.021287,0.239542,-8,0,0,0,0,1,0:00:01
20200722_113034_1185235922,70.0034256,0.023007,0.239439,-7,0,0,0,0,1,0:00:01
20200722_113034_1185285920,69.97536469,0.044022,0.238501,-7,0,0,0,0,1,0:00:01
20200722_113034_1185302586,69.93343353,0.078106,0.237173,-7,0,0,0,0,1,0:00:01
20200722_113034_1185335918,69.91937256,0.083199,0.234575,-7,0,0,0,0,1,0:00:01
20200722_113034_1185369250,69.89146423,0.091421,0.233694,-6,0,0,0,0,1,0:00:01
20200722_113034_1185402582,69.86351776,0.097696,0.23319,-6,0,0,0,0,1,0:00:01
20200722_113034_1185435914,69.83576202,0.075296,0.232675,-6,0,0,0,0,1,0:00:01
20200722_113034_1185469246,69.80793762,0.048454,0.232286,-6,0,0,0,0,1,0:00:01
20200722_113035_1185485912,69.78022003,0.019467,0.231931,-6,0,0,0,0,1,0:00:02
20200722_113035_1185519244,69.76644897,0.01684,0.231439,-6,0,0,0,0,1,0:00:02
20200722_113035_1185552576,69.73896027,0.001255,0.230878,-6,0,0,0,0,1,0:00:02
20200722_113035_1185585908,69.71165466,-0.00498,0.230043,-6,0,0,0,0,1,0:00:02
20200722_113035_1185602574,69.68426514,-0.001132,0.229116,-6,0,0,0,0,1,0:00:02
20200722_113035_1185635906,69.66871643,0.001424,0.232046,-6,0,0,0,0,1,0:00:02
20200722_113035_1185669238,69.64152527,0.001162,0.231165,-6,0,0,0,0,1,0:00:02
20200722_113035_1185702570,69.61447906,-0.001423,0.230386,-6,0,0,0,0,1,0:00:02
20200722_113035_1185735902,69.58756256,-0.005247,0.229539,-7,0,0,0,0,1,0:00:02
20200722_113035_1185769234,69.56059265,-0.01937,0.22883,-7,0,0,0,0,1,0:00:02
20200722_113035_1185802566,69.53372192,-0.039917,0.224985,-7,0,0,0,0,1,0:00:02
20200722_113035_1185819232,69.50698853,-0.057054,0.224229,-7,0,0,0,0,1,0:00:02
20200722_113035_1185835898,69.49368286,-0.061269,0.223932,-7,0,0,0,0,1,0:00:02
20200722_113035_1185885896,69.48033142,-0.072725,0.223588,-7,0,0,0,0,1,0:00:02
20200722_113035_1185919228,69.44081116,-0.080887,0.222123,-8,0,0,0,0,1,0:00:02
20200722_113035_1185969226,69.414711,-0.065821,0.22083,-7,0,0,0,0,1,0:00:02
20200722_113035_1185985892,69.37541199,-0.023907,0.219297,-7,0,0,0,0,1,0:00:02
20200722_113035_1186035890,69.36238098,-0.016913,0.218839,-7,0,0,0,0,1,0:00:02
20200722_113035_1186102554,69.32309723,0.012586,0.218141,-7,0,0,0,0,1,0:00:02
20200722_113035_1186135886,69.27071381,0.005884,0.218221,-7,0,0,0,0,1,0:00:02
20200722_113035_1186169218,69.24293518,0.006209,0.220796,-7,0,0,0,0,1,0:00:02
20200722_113035_1186202550,69.21656799,0.006163,0.221242,-7,0,0,0,0,1,0:00:02
20200722_113035_1186235882,69.19019318,0.011221,0.221505,-7,0,0,0,0,1,0:00:02
20200722_113035_1186252548,69.1638031,0.020462,0.221895,-7,0,0,0,0,1,0:00:02
20200722_113035_1186302546,69.15061188,0.027672,0.222043,-7,0,0,0,0,1,0:00:02
20200722_113035_1186319212,69.11096954,0.063419,0.219949,-6,0,0,0,0,1,0:00:02
20200722_113035_1186352544,69.09778595,0.080239,0.220018,-6,0,0,0,0,1,0:00:02
20200722_113035_1186369210,69.07141876,0.125134,0.219857,-6,0,0,0,0,1,0:00:02
20200722_113035_1186402542,69.05815887,0.141515,0.220063,-5,0,0,0,0,1,0:00:02
20200722_113035_1186435874,69.03167725,0.182954,0.220212,-5,0,0,0,0,1,0:00:02
