Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200714_133220_3622605090, 592.1233520507812, 1.2324152521614451e-05, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622621756, 592.1233520507812, -9.929188308888115e-06, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622638422, 592.1233520507812, -1.5282616004697047e-05, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622671754, 592.1233520507812, -8.851532584230881e-06, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622705086, 592.1233520507812, 1.376244290440809e-05, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622721752, 592.1233520507812, 6.2112253544910345e-06, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622771750, 592.1233520507812, -6.869845492474269e-06, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622788416, 592.1233520507812, -1.7307403368249652e-06, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622821748, 592.1233520507812, 8.72892724146368e-06, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622838414, 592.1233520507812, 1.0908388503594324e-05, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622888412, 592.1233520507812, 9.38050050081074e-07, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622921744, 592.1233520507812, -6.9581769821525086e-06, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622938410, 592.1233520507812, 1.1131945939268917e-05, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3622971742, 592.1233520507812, 1.0838557500392199e-05, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3623005074, 592.1233520507812, -8.523299584339838e-06, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3623038406, 592.1233520507812, -5.295558366924524e-06, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3623071738, 592.1233520507812, 1.1762593203457072e-05, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3623088404, 592.1233520507812, 4.674969204643276e-06, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3623121736, 592.1233520507812, -6.876475708850194e-06, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3623155068, 592.1233520507812, -1.2474100003601052e-05, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
20200714_133220_3623188400, 592.1233520507812, 1.0407516128907446e-05, 0.006530861370265484, 0.0, 0.0, 0.0, 0.0,0.0
