Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200714_134510_4132668020, 592.1236572265625, -0.008351572789251804, -0.009445334784686565, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134510_4132718018, 592.1236572265625, -0.007114959880709648, -0.00965896062552929, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134510_4132734684, 592.1236572265625, -0.0029161274433135986, -0.009719996713101864, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134510_4132751350, 592.1236572265625, -0.0014957970706745982, -0.009719996713101864, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134510_4132768016, 592.1236572265625, -7.569396984763443e-05, -0.009719996713101864, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134510_4132801348, 592.1236572265625, 0.00134426134172827, -0.00950637087225914, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134510_4132818014, 592.1236572265625, -0.002236258005723357, -0.00950637087225914, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134510_4132868012, 592.1236572265625, -0.0017422846285626292, -0.009872587397694588, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134510_4132901344, 592.1236572265625, -0.006585265975445509, -0.01029984001070261, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134510_4132934676, 592.1236572265625, -0.0038940589874982834, -0.011703670024871826, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134510_4132968008, 592.1236572265625, -0.001057717832736671, -0.013900969177484512, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134510_4133001340, 592.1236572265625, 0.0017825036775320768, -0.015487907454371452, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134510_4133018006, 592.1236572265625, -0.003278064774349332, -0.016830701380968094, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134510_4133068004, 592.1236572265625, -0.008312891237437725, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134510_4133084670, 592.1236572265625, -0.006786642596125603, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134510_4133118002, 592.1236572265625, -0.005410649348050356, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134510_4133134668, 592.1236572265625, -0.002581194508820772, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133151334, 592.1236572265625, -0.001160880783572793, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133184666, 592.1236572265625, 0.0002590732474345714, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133201332, 592.1236572265625, -0.003603826742619276, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133234664, 592.1236572265625, -0.0034379111602902412, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133267996, 592.1236572265625, -0.008995382115244865, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133301328, 592.1236572265625, -0.006948844064027071, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133334660, 592.1236572265625, -0.004165546968579292, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133351326, 592.1236572265625, -0.0013264735462144017, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133384658, 592.1236572265625, 9.339212556369603e-05, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133417990, 592.1236572265625, -0.0038158323150128126, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133451322, 592.1236572265625, -0.008670487441122532, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133484654, 592.1236572265625, -0.008447088301181793, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133501320, 592.1236572265625, -0.00584436533972621, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133551318, 592.1236572265625, -0.0044358475133776665, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133567984, 592.1236572265625, -0.0001771363167790696, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133601316, 592.1236572265625, 0.001242964994162321, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133617982, 592.1236572265625, -0.0023625509347766638, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133651314, 592.1236572265625, -0.001899105147458613, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134511_4133684646, 592.1236572265625, -0.007631249725818634, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133701312, 592.1236572265625, -0.005438412539660931, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133751310, 592.1236572265625, -0.004045497160404921, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133784642, 592.1236572265625, 0.00021100137382745743, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133817974, 592.1236572265625, -0.003669104306027293, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133834640, 592.1236572265625, -0.008515252731740475, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133867972, 592.1236572265625, -0.009066682308912277, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133901304, 592.1236572265625, -0.007028505206108093, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133917970, 592.1236572265625, -0.004246721509844065, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133951302, 592.1236572265625, -0.0028278008103370667, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4133984634, 592.1236572265625, 1.2353840247669723e-05, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4134017966, 592.1236572265625, 0.0028531644493341446, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4134051298, 592.1236572265625, -0.0016064157243818045, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134511_4134084630, 592.1236572265625, -0.0073783244006335735, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134101296, 592.1236572265625, -0.008788096718490124, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134134628, 592.1236572265625, -0.0076783811673521996, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134167960, 592.1236572265625, -0.004943254869431257, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134201292, 592.1236572265625, -0.0021102074533700943, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134217958, 592.1236572265625, 0.0007256627432070673, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134251290, 592.1236572265625, 0.0021454652305692434, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134301288, 592.1236572265625, -0.002706788247451186, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134317954, 592.1236572265625, -0.007485978305339813, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134351286, 592.1236572265625, -0.006219356320798397, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134384618, 592.1236572265625, -0.003423709189519286, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134401284, 592.1236572265625, -0.0005838492070324719, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134451282, 592.1236572265625, 0.0008360085776075721, -0.01722743548452854, 0.0, 0.0, 0.0, 0.0,0.0
20200714_134512_4134467948, 592.1236572265625, -0.002531406469643116, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134512_4134501280, 592.1236572265625, -0.007695423439145088, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134512_4134534612, 592.1236572265625, -0.007322531659156084, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134512_4134567944, 592.1236572265625, -0.004664697218686342, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134512_4134601276, 592.1236572265625, -0.001831238972954452, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134512_4134617942, 592.1236572265625, 0.001008838415145874, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134512_4134651274, 592.1236572265625, 0.0024290005676448345, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
20200714_134512_4134667940, 592.1236572265625, -0.0022639911621809006, -0.01722743548452854, 0.0, 0.0, 1.0, 0.0,1.0
