Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200709_114918_1582770020, 592.1233520507812, 0.006054259836673737, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114918_1582786686, 592.1233520507812, 0.006398728117346764, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114918_1582820018, 592.1233520507812, 0.0042090630158782005, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114918_1582836684, 592.1233520507812, 0.004569397773593664, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114918_1582853350, 592.1233520507812, 0.0010319262510165572, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114918_1582870016, 592.1233520507812, -0.0028260766994208097, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114918_1582920014, 592.1233520507812, -0.0066904774866998196, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114918_1582936680, 592.1233520507812, -0.005679416470229626, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114918_1582986678, 592.1233520507812, -0.002382007660344243, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114918_1583020010, 592.1233520507812, 0.002775812754407525, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583053342, 592.1233520507812, 0.003246788401156664, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583086674, 592.1233520507812, 0.0036664430517703295, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583120006, 592.1233520507812, 0.0040584453381598, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583136672, 592.1233520507812, 0.004425773397088051, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583170004, 592.1233520507812, 0.005450250115245581, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583186670, 592.1233520507812, 0.003880157135426998, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583220002, 592.1233520507812, 0.0009795265505090356, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583236668, 592.1233520507812, -0.0007076530018821359, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583270000, 592.1233520507812, 0.0007251958595588803, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583286666, 592.1233520507812, 0.0005469233146868646, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583319998, 592.1233520507812, -0.0011926685692742467, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583353330, 592.1233520507812, -0.0014688385417684913, 0.02050812542438507, 0.0, 0.0, 0.0, 0.0,0.0
20200709_114919_1583386662, 627.5045776367188, -0.0018324210541322827, 0.02050812542438507, 0.19841307401657104, 0.0, 0.0, 0.0,0.0
20200709_114919_1583403328, 621.826171875, -0.001023480435833335, 0.02050812542438507, 0.3452353775501251, 0.0, 0.0, 0.0,0.0
20200709_114919_1583436660, 599.4278564453125, 0.0012674658792093396, 0.02050812542438507, 0.38094910979270935, 0.0, 0.0, 0.0,0.0
20200709_114919_1583469992, 638.2695922851562, 0.0023643788881599903, 0.02050812542438507, 0.4642786383628845, 0.0, 0.0, 0.0,0.0
20200709_114919_1583486658, 606.9695434570312, 0.05924125760793686, 0.02050812542438507, 0.496025025844574, 0.0, 0.0, 0.0,0.0
20200709_114919_1583519990, 565.0639038085938, 0.08077219128608704, 0.02050812542438507, 0.5078126192092896, 0.0, 0.0, 0.0,0.0
20200709_114919_1583536656, 674.943603515625, 0.12697526812553406, 0.02050812542438507, 0.6015640497207642, 0.0, 0.0, 0.0,0.0
20200709_114919_1583553322, 715.102294921875, 0.16633373498916626, 0.02050812542438507, 0.6875028610229492, 0.0, 0.0, 0.0,0.0
20200709_114919_1583586654, 744.4254760742188, 0.2164916694164276, 0.02050812542438507, 0.8007782101631165, 0.0, 0.0, 0.0,0.0
20200709_114919_1583619986, 757.3593139648438, 0.35067400336265564, 0.02050812542438507, 0.9374990463256836, 0.0, 0.0, 0.0,0.0
20200709_114919_1583653318, 694.8482055664062, 0.5282391309738159, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114919_1583669984, 575.832275390625, 0.740218997001648, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114919_1583703316, 569.5537719726562, 0.8555850386619568, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114919_1583719982, 554.5895385742188, 1.0979657173156738, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114919_1583769980, 608.5502319335938, 1.2257919311523438, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114919_1583803312, 536.1510620117188, 1.6356505155563354, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114919_1583819978, 498.18157958984375, 1.9330087900161743, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114919_1583869976, 594.082763671875, 2.090306282043457, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114919_1583886642, 505.7637023925781, 2.5875847339630127, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114920_1583919974, 607.3267211914062, 2.7631936073303223, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114920_1583969972, 630.5198364257812, 3.1251440048217773, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114920_1584003304, 542.6233520507812, 3.6984622478485107, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114920_1584036636, 537.994873046875, 4.100238800048828, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
20200709_114920_1584069968, 554.0585327148438, 4.517329216003418, 0.02050812542438507, 0.9609369039535522, 0.0, 0.0, 0.0,0.0
