Velocity,Accel_X,Rotate_Z,Steering_wheel_x,Accelerator,Brake,Label
33,0.15686275,-0.375,1,30.588236,0,0
34,0.15686275,-0.375,1,30.588236,0,0
34,0.15686275,-0.4375,1,29.803923,0,0
36,0.15686275,-0.4375,1,29.803923,0,0
36,0.15686275,-0.4375,1,29.803923,0,0
36,0.15686275,-0.5,2,28.62745,0,0
36,0.15686275,-0.5,2,28.62745,0,0
38,0.15686275,-0.5,2,28.62745,0,0
38,0.15686275,-0.5,2,28.62745,0,0
38,0.15686275,-0.4375,1,27.450981,0,0
40,0.15686275,-0.4375,1,27.450981,0,0
40,0.14117648,1.875,-7,24.705883,0,0
41,0.14117648,1.875,-7,24.705883,0,0
41,0.14117648,1.875,-7,24.705883,0,0
41,0.14117648,1.875,-7,24.705883,0,0
41,0.1254902,2.6875,-10,15.686275,0,5
42,0.1254902,2.6875,-10,15.686275,0,5
42,0.1254902,2.6875,-10,15.686275,0,5
42,0.078431375,3.1875,-12,12.941176,0,5
43,0.078431375,3.1875,-12,12.941176,0,5
43,0.015686275,3.125,-12,13.725491,0,5
43,0.015686275,3.125,-12,13.725491,0,5
43,0.015686275,3.125,-12,13.725491,0,5
43,0.015686275,3.25,-12,13.725491,0,5
43,0.015686275,3.25,-12,13.725491,0,5
43,0.015686275,3.25,-12,13.725491,0,5
43,0.03137255,3.375,-11,13.725491,0,5
44,0.03137255,3.375,-11,13.725491,0,5
44,0.03137255,3.375,-11,13.725491,0,5
44,0.03137255,3.0625,-9,13.725491,0,5
44,0.03137255,3.0625,-9,13.725491,0,5
45,0.03137255,3.0625,-9,13.725491,0,5
45,0.03137255,3.0625,-9,13.725491,0,5
45,0.047058824,1.1875,0,13.725491,0,5
45,0.047058824,1.1875,0,13.725491,0,5
45,0.047058824,1.1875,0,13.725491,0,5
45,0.03137255,-1.0625,6,14.117647,0,5
46,0.03137255,-1.0625,6,14.117647,0,5
46,0.03137255,-1.0625,6,14.117647,0,5
46,0.03137255,-2.5,13,0,0,5
46,0.03137255,-2.5,13,0,0,5
46,0.03137255,-2.5,13,0,0,5
46,0.03137255,-2.5,13,0,0,5
46,0,-4.25,16,0,0,5
46,0,-4.25,16,0,0,5
46,0,-4.25,16,0,0,5
46,0,-4,14,12.156863,0,5
46,0,-4,14,12.156863,0,5
46,0,-4,14,12.156863,0,5
46,0.015686275,-3.3125,10,23.529411,0,5
46,0.015686275,-3.3125,10,23.529411,0,5
46,0.015686275,-3.3125,10,23.529411,0,5
46,0.015686275,-3.3125,10,23.529411,0,5
46,0.047058824,-1.75,7,24.705883,0,5
47,0.047058824,-1.75,7,24.705883,0,5
47,0.047058824,-1.75,7,24.705883,0,5
47,0.047058824,-1.25,5,25.490196,0,5
48,0.047058824,-1.25,5,25.490196,0,5
48,0.047058824,-1.25,5,25.490196,0,5
48,0.0627451,-0.9375,4,25.490196,0,5
48,0.0627451,-0.9375,4,25.490196,0,5
48,0.0627451,-0.9375,4,25.490196,0,5
48,0.0627451,-0.9375,4,25.490196,0,5
48,0.078431375,-1,4,25.490196,0,5
49,0.078431375,-1,4,25.490196,0,5
49,0.078431375,-1,4,25.490196,0,5
49,0.0627451,-0.6875,4,12.941176,0,5
50,0.0627451,-0.6875,4,12.941176,0,5
50,0.0627451,-0.6875,4,12.941176,0,5
50,0.015686275,-1.125,4,14.117647,0,5
51,0.015686275,-1.125,4,14.117647,0,5
51,0.015686275,-1.125,4,14.117647,0,5
51,0.03137255,-0.9375,3,25.09804,0,5
51,0.03137255,-0.9375,3,25.09804,0,0
51,0.0627451,-0.9375,3,25.882353,0,0
51,0.0627451,-0.9375,3,25.882353,0,0
52,0.0627451,-0.9375,3,25.882353,0,0
52,0.0627451,-0.9375,3,25.882353,0,0
52,0.0627451,-0.625,3,25.882353,0,0
52,0.0627451,-0.625,3,25.882353,0,0
52,0.078431375,-0.8125,3,25.09804,0,0
52,0.078431375,-0.8125,3,25.09804,0,0
53,0.078431375,-0.8125,3,25.09804,0,0
53,0.047058824,-0.625,2,3.9215686,0,0
53,0.047058824,-0.625,2,3.9215686,0,0
54,0.047058824,-0.625,2,3.9215686,0,0
54,0.047058824,-0.625,2,3.9215686,0,0
54,0,-0.625,2,5.882353,0,0
54,0,-0.625,2,5.882353,0,0
54,0,-0.625,2,5.882353,0,0
54,0,-0.5625,2,9.803922,0,0
54,0,-0.5625,2,9.803922,0,0
54,0,-0.5625,2,9.803922,0,0
54,0,-0.6875,2,11.764706,0,0
54,0,-0.6875,2,11.764706,0,0
54,0,-0.6875,2,11.764706,0,0
54,0,-0.6875,2,8.235294,0,0
54,0,-0.6875,2,8.235294,0,0
54,0,-0.6875,2,8.235294,0,0
54,0,-0.375,1,0.39215687,0,0
54,0,-0.375,1,0.39215687,0,0
54,0,0,0,2.3529413,0,0
54,0,0,0,2.3529413,0,0
54,0,0,0,2.3529413,0,0
54,0,0.125,0,7.4509807,0,0
54,0,0.125,0,7.4509807,0,0
54,0,0.125,0,7.4509807,0,0
54,0,0.125,0,7.4509807,0,0
54,0,-0.6875,0,0,0,0
54,0,-0.6875,0,0,0,0
54,0,-0.6875,0,0,0,0
54,0,-0.5,1,0,0,0
54,0,-0.5,1,0,0,0
54,0,-0.5,1,0,0,0
54,-0.015686275,-0.0625,1,0,0,0
54,-0.015686275,-0.0625,1,0,0,0
54,-0.015686275,-0.0625,1,0,0,0
54,-0.015686275,0,1,2.3529413,0,0
54,-0.015686275,0,1,2.3529413,0,0
54,-0.015686275,0,1,2.3529413,0,0
54,-0.015686275,0,1,2.3529413,0,0
54,0,-0.125,1,16.078432,0,0
54,0,-0.125,1,16.078432,0,0
54,0,-0.125,1,16.078432,0,0
54,0.03137255,-0.4375,1,20.392157,0,0
54,0.03137255,-0.4375,1,20.392157,0,0
54,0.03137255,-0.4375,1,20.392157,0,0
54,0.047058824,-0.1875,1,20.392157,0,0
54,0.047058824,-0.1875,1,20.392157,0,0
55,0.047058824,-0.1875,1,20.392157,0,0
55,0.047058824,-0.1875,1,20.392157,0,0
55,0.047058824,-0.375,1,20.392157,0,0
56,0.047058824,-0.375,1,20.392157,0,0
56,0.047058824,-0.375,1,20.392157,0,0
56,0.047058824,1.1875,-4,20.392157,0,0
56,0.047058824,1.1875,-4,20.392157,0,0
56,0.047058824,1.1875,-4,20.392157,0,0
56,0.047058824,3.6875,-11,20.392157,0,5
57,0.047058824,3.6875,-11,20.392157,0,5
57,0.047058824,3.6875,-11,20.392157,0,5
57,0.047058824,4.125,-11,20.392157,0,5
58,0.047058824,4.125,-11,20.392157,0,5
58,0.047058824,4.125,-11,20.392157,0,5
58,0.03137255,3.9375,-11,20.392157,0,5
58,0.03137255,3.9375,-11,20.392157,0,5
58,0.03137255,3.9375,-11,20.392157,0,5
58,0.015686275,3.875,-11,20.392157,0,5
59,0.015686275,3.875,-11,20.392157,0,5
59,0.015686275,3.875,-11,20.392157,0,5
59,0.015686275,2.25,-2,19.215687,0,5
59,0.015686275,2.25,-2,19.215687,0,5
59,0.03137255,-1.0625,5,9.803922,0,5
59,0.03137255,-1.0625,5,9.803922,0,5
59,0.03137255,-1.0625,5,9.803922,0,5
59,0.03137255,-1.0625,5,9.803922,0,5
59,0,-2.875,10,0,0,5
59,0,-2.875,10,0,0,5
59,0,-2.875,10,0,0,5
59,0,-3.4375,10,0,0,5
59,0,-3.4375,10,0,0,5
59,0,-3.4375,10,0,0,5
59,-0.015686275,-2.9375,10,0,0,5
59,-0.015686275,-2.9375,10,0,0,5
59,-0.015686275,-2.375,6,0,0,5
59,-0.015686275,-2.375,6,0,0,5
59,-0.015686275,-2.375,6,0,0,5
59,-0.015686275,-2.375,6,0,0,5
59,-0.015686275,-1.8125,5,0,0,5
58,-0.015686275,-1.8125,5,0,0,5
58,-0.015686275,-0.875,2,1.5686275,0,5
58,-0.015686275,-0.875,2,1.5686275,0,5
58,-0.015686275,-0.875,2,1.5686275,0,5
58,0,-0.5625,2,11.372549,0,5
58,0,-0.5625,2,11.372549,0,5
58,0,-0.5625,2,11.372549,0,5
58,0,-0.5625,2,11.372549,0,5
58,0,-0.125,1,2.745098,0,5
58,0,-0.125,1,2.745098,0,5
58,0,-0.125,1,2.745098,0,5
58,0,-0.5,1,0,0,5
58,0,-0.5,1,0,0,0
58,0,-0.5,1,0,0,0
58,0,-0.4375,1,0,0,0
58,0,-0.4375,1,0,0,0
58,0,-0.4375,1,0,0,0
58,-0.015686275,-0.0625,1,0,0,0
58,-0.015686275,-0.0625,1,0,0,0
58,-0.015686275,-0.0625,1,0,0,0
58,-0.015686275,-0.3125,1,0,0,0
58,-0.015686275,-0.3125,1,0,0,0
58,-0.015686275,-0.3125,1,0,0,0
58,-0.015686275,-0.4375,1,0,0,0
57,-0.015686275,-0.4375,1,0,0,0
57,-0.015686275,-0.4375,1,0,0,0
57,-0.015686275,-0.5,2,0,0,0
57,-0.015686275,-0.5,2,0,0,0
57,-0.015686275,-0.5,2,0,0,0
57,-0.015686275,-0.5,2,0,0,0
57,-0.015686275,-2.6875,11,0,0,0
57,-0.015686275,-2.6875,11,0,0,6
57,-0.015686275,-2.6875,11,0,0,6
57,-0.015686275,-3.625,12,0,0,6
57,-0.015686275,-3.625,12,0,0,6
57,-0.015686275,-3.625,12,0,0,6
57,-0.015686275,-3.6875,12,4.3137255,0,6
56,-0.015686275,-3.6875,12,4.3137255,0,6
56,-0.015686275,-3.6875,12,4.3137255,0,6
56,0,-3.3125,12,5.098039,0,6
56,0,-3.3125,12,5.098039,0,6
56,0,-3.3125,12,5.098039,0,6
56,0,-3.3125,12,5.098039,0,6
56,0,-3.3125,11,5.490196,0,6
56,0,-3.3125,11,5.490196,0,6
56,0,-3.3125,11,5.490196,0,6
56,0,-2.3125,4,5.490196,0,6
56,0,-2.3125,4,5.490196,0,6
56,0,-2.3125,4,5.490196,0,6
56,0,0.1875,-3,5.098039,0,6
56,0,0.1875,-3,5.098039,0,6
56,0,0.1875,-3,5.098039,0,6
56,0,2.625,-8,5.098039,0,6
57,0,2.625,-8,5.098039,0,6
57,0,3.3125,-9,5.098039,0,6
57,0,3.3125,-9,5.098039,0,6
57,0,3.3125,-9,5.098039,0,6
57,0,3.3125,-9,5.098039,0,6
57,0,3.0625,-9,5.098039,0,6
57,0,3.0625,-9,5.098039,0,6
57,0,3.1875,-9,0,0,6
57,0,3.1875,-9,0,0,6
57,0,3.1875,-9,0,0,6
57,0,3.1875,-9,0,0,6
57,0,2.9375,-8,0,0,6
56,0,2.9375,-8,0,0,6
56,0,2.9375,-8,0,0,6
56,-0.015686275,1.6875,-2,0,0,6
56,-0.015686275,1.6875,-2,0,0,6
56,-0.015686275,1.6875,-2,0,0,6
56,-0.047058824,0,0,0,2,6
56,-0.047058824,0,0,0,2,6
56,-0.047058824,0,0,0,2,0
56,-0.047058824,-0.8125,0,0,2,0
55,-0.047058824,-0.8125,0,0,2,0
55,-0.047058824,-0.8125,0,0,2,0
55,-0.078431375,-0.5,0,0,4,0
54,-0.078431375,-0.5,0,0,4,0
54,-0.078431375,-0.5,0,0,4,0
54,-0.078431375,0,0,0,5,0
53,-0.078431375,0,0,0,5,1
53,-0.09411765,0.8125,-2,0,5,1
52,-0.09411765,0.8125,-2,0,5,1
52,-0.09411765,0.8125,-2,0,5,1
52,-0.09411765,0.8125,-2,0,5,1
52,-0.03137255,1.125,-3,0,0,1
52,-0.03137255,1.125,-3,0,0,1
52,-0.03137255,1.125,-3,0,0,1
52,-0.09411765,0.1875,-2,0,9,1
50,-0.09411765,0.1875,-2,0,9,1
50,-0.09411765,0.1875,-2,0,9,1
50,-0.1254902,0.625,-4,0,9,1
49,-0.1254902,0.625,-4,0,9,1
49,-0.1254902,0.625,-4,0,9,1
49,-0.10980392,1.0625,-3,0,7,1
48,-0.10980392,1.0625,-3,0,7,1
48,-0.10980392,1.0625,-3,0,7,1
48,-0.10980392,1.0625,-3,0,7,1
48,-0.10980392,0.5,0,0,8,0
46,-0.10980392,0.5,0,0,8,0
46,-0.10980392,0.5,0,0,8,0
46,-0.21960784,-0.0625,0,0,20,0
43,-0.21960784,-0.0625,0,0,20,0
43,-0.21960784,-0.0625,0,0,20,0
43,-0.23529412,-0.125,0,0,24,0
40,-0.23529412,-0.125,0,0,24,0
40,-0.23529412,-0.125,0,0,24,0
40,-0.32941177,-0.25,0,0,29,0
36,-0.32941177,-0.25,0,0,29,0
36,-0.32941177,-0.25,0,0,29,0
36,-0.32941177,-0.25,0,0,29,0
36,-0.32941177,-0.75,0,0,28,0
32,-0.32941177,-0.75,0,0,28,0
32,-0.32941177,-0.75,0,0,28,0
32,-0.3137255,-0.5,0,0,25,0
29,-0.3137255,-0.5,0,0,25,0
29,-0.3137255,-0.5,0,0,25,0
29,-0.2509804,-0.375,0,0,19,0
26,-0.2509804,-0.375,0,0,19,0
26,-0.2509804,-0.375,0,0,19,0
26,-0.2509804,-0.375,0,0,19,0
26,-0.17254902,-0.0625,0,0,12,0
24,-0.17254902,-0.0625,0,0,12,0
24,-0.17254902,-0.0625,0,0,12,0
24,-0.10980392,-0.0625,0,0,2,0
23,-0.10980392,-0.0625,0,0,2,0
23,-0.03137255,0,0,0,0,0
23,-0.03137255,0,0,0,0,0
23,-0.03137255,0,0,0,0,0
23,-0.015686275,0,0,27.058825,0,0
22,-0.015686275,0,0,27.058825,0,0
22,0.078431375,0,0,28.235294,0,0
22,0.078431375,0,0,28.235294,0,0
24,0.078431375,0,0,28.235294,0,0
24,0.078431375,0,0,28.235294,0,0
24,0.10980392,-0.125,0,28.235294,0,0
25,0.10980392,-0.125,0,28.235294,0,0
25,0.1254902,-0.125,0,28.235294,0,0
25,0.1254902,-0.125,0,28.235294,0,0
27,0.1254902,-0.125,0,28.235294,0,0
27,0.14117648,-0.0625,0,28.235294,0,0
28,0.14117648,-0.0625,0,28.235294,0,0
28,0.14117648,-0.0625,0,28.235294,0,0
28,0.1254902,0,0,28.235294,0,0
30,0.1254902,0,0,28.235294,0,0
30,0.1254902,0,0,28.235294,0,0
30,0.14117648,-0.25,0,28.235294,0,0
31,0.14117648,-0.25,0,28.235294,0,0
31,0.14117648,-0.25,0,28.235294,0,0
31,0.14117648,-0.25,0,28.235294,0,0
33,0.14117648,-0.25,0,28.235294,0,0
33,0.14117648,-0.1875,0,28.235294,0,0
33,0.14117648,-0.1875,0,28.235294,0,0
34,0.14117648,-0.1875,0,28.235294,0,0
34,0.14117648,-0.1875,0,28.235294,0,0
34,0.1254902,-0.1875,0,27.450981,0,0
34,0.1254902,-0.1875,0,27.450981,0,0
36,0.1254902,-0.1875,0,27.450981,0,0
36,0.09411765,-0.1875,0,16.862745,0,0
36,0.09411765,-0.1875,0,16.862745,0,0
37,0.09411765,-0.1875,0,16.862745,0,0
37,0.0627451,-0.1875,0,5.490196,0,0
38,0.0627451,-0.1875,0,5.490196,0,0
38,0.0627451,-0.1875,0,5.490196,0,0
38,0.03137255,-0.1875,0,0,0,0
38,0.03137255,-0.1875,0,0,0,0
38,0.03137255,-0.1875,0,0,0,0
38,0.03137255,-0.1875,0,0,0,0
38,0,-0.0625,0,0,0,0
38,0,-0.0625,0,0,0,0
38,0,-0.0625,0,0,0,0
38,0,-0.1875,0,0,0,0
38,0,-0.1875,0,0,0,0
38,0,-0.1875,0,0,0,0
38,-0.015686275,-0.1875,0,0,0,0
37,-0.015686275,-0.1875,0,0,0,0
37,-0.015686275,-0.1875,0,0,0,0
37,-0.015686275,-0.125,0,0,0,0
37,-0.015686275,-0.125,0,0,0,0
37,-0.015686275,-0.125,0,0,0,0
37,-0.015686275,-0.125,0,0,0,0
37,-0.015686275,-0.1875,0,0,0,0
37,-0.015686275,-0.1875,0,0,0,0
37,-0.015686275,-0.1875,0,0,0,0
37,-0.015686275,-0.3125,0,0,0,0
36,-0.015686275,-0.3125,0,0,0,0
36,-0.015686275,-0.3125,0,0,0,0
36,-0.015686275,-0.25,0,0,0,0
36,-0.015686275,-0.25,0,0,0,0
36,-0.015686275,-0.25,0,0,0,0
36,-0.03137255,-0.0625,0,0,1,0
36,-0.03137255,-0.0625,0,0,1,0
36,-0.03137255,-0.0625,0,0,1,0
36,-0.03137255,-0.0625,0,0,1,0
36,-0.047058824,0,0,0,3,0
34,-0.047058824,0,0,0,3,0
34,-0.047058824,0,0,0,3,0
34,-0.1254902,-0.3125,0,0,11,0
33,-0.1254902,-0.3125,0,0,11,0
33,-0.1254902,-0.3125,0,0,11,0
33,-0.15686275,-0.1875,0,0,12,0
31,-0.15686275,-0.1875,0,0,12,0
31,-0.15686275,-0.1875,0,0,12,0
31,-0.15686275,-0.1875,0,0,12,0
31,-0.17254902,-0.3125,0,0,12,0
29,-0.17254902,-0.3125,0,0,12,0
29,-0.15686275,0.125,0,0,12,0
27,-0.15686275,0.125,0,0,12,0
27,-0.15686275,0.125,0,0,12,0
27,-0.15686275,0,0,0,12,0
25,-0.15686275,0,0,0,12,0
25,-0.15686275,0,0,0,12,0
25,-0.15686275,0,0,0,12,0
25,-0.17254902,0,0,0,12,0
23,-0.17254902,0,0,0,12,0
23,-0.17254902,0,0,0,12,0
23,-0.1882353,-0.0625,0,0,12,0
21,-0.1882353,-0.0625,0,0,12,0
21,-0.1882353,0,0,0,12,0
20,-0.1882353,0,0,0,12,0
20,-0.1882353,0,0,0,12,0
20,-0.1882353,0.125,0,0,12,0
17,-0.1882353,0.125,0,0,12,0
17,-0.1882353,0.125,0,0,12,0
17,-0.15686275,-0.125,0,0,9,0
16,-0.15686275,-0.125,0,0,9,0
16,-0.15686275,-0.125,0,0,9,0
16,-0.1254902,0,0,0,7,0
14,-0.1254902,0,0,0,7,0
14,-0.1254902,0,0,0,7,0
14,-0.09411765,0,0,0,5,0
14,-0.09411765,0,0,0,5,0
14,-0.09411765,0,0,0,5,0
14,-0.078431375,0.0625,0,0,6,0
12,-0.078431375,0.0625,0,0,6,0
12,-0.078431375,0.0625,0,0,6,0
12,-0.078431375,0.0625,0,0,6,0
12,-0.14117648,0,0,0,11,0
10,-0.14117648,0,0,0,11,0
10,-0.14117648,0,0,0,11,0
10,-0.15686275,0.0625,0,0,11,0
9,-0.15686275,0.0625,0,0,11,0
9,-0.15686275,0.0625,0,0,11,0
9,-0.17254902,0,0,0,11,0
6,-0.17254902,0,0,0,11,0
6,-0.17254902,0,0,0,11,0
6,-0.14117648,0,0,0,7,0
6,-0.14117648,0,0,0,7,0
5,-0.14117648,0,0,0,7,0
5,-0.14117648,0,0,0,7,0
5,-0.1254902,-0.1875,0,0,8,0
3,-0.1254902,-0.1875,0,0,8,0
3,-0.1254902,-0.1875,0,0,8,7
3,-0.14117648,-0.125,0,0,9,7
2,-0.14117648,-0.125,0,0,9,7
2,-0.14117648,-0.125,0,0,9,7
2,-0.15686275,0,0,0,10,7
2,-0.15686275,0,0,0,10,7
0,-0.15686275,0,0,0,10,7
0,-0.15686275,0,0,0,10,7
0,0,0.125,0,0,10,7
0,0,0.125,0,0,10,7
0,0,0.125,0,0,10,7
0,0,0.0625,0,0,10,7
0,0,0.0625,0,0,10,7
0,0,0.0625,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,10,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.125,0,0,11,7
0,0,-0.125,0,0,11,7
0,0,-0.125,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,-0.0625,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0.0625,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
0,0,0,0,0,11,7
