Velocity,Accel_X,Rotate_Z,Steering_wheel_x,Accelerator,Brake,Label
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0.0625,4,0,23,7
0,0,0.0625,4,0,23,7
0,0,0.0625,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,0,4,0,23,7
0,0,-0.0625,4,0,23,7
0,0,-0.0625,4,0,23,7
0,0,-0.0625,4,0,23,7
0,0,-0.0625,4,0,23,7
0,0,-0.0625,4,0,23,7
0,0,-0.0625,4,0,23,7
0,0,-0.125,4,0,23,7
0,0,-0.125,4,0,23,7
0,0,-0.125,4,0,23,7
0,0,0,4,0,22,7
0,0,0,4,0,22,7
0,0,0,4,0,22,7
0,0,0,4,0,21,7
0,0,0,4,0,21,7
0,0,0,4,0,21,7
0,0,0,4,0,21,7
0,0,0,4,0,21,7
0,0,0,4,0,21,7
0,0,-0.0625,4,0,20,7
0,0,-0.0625,4,0,20,7
0,0,-0.0625,4,0,20,7
0,0,-0.0625,4,0,20,7
0,0,-0.0625,4,0,20,7
0,0,-0.0625,4,0,20,7
0,0,-0.0625,4,0,20,7
0,0,-0.0625,4,0,20,7
0,0,-0.0625,4,0,20,7
0,0,-0.0625,4,0,20,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0.125,4,0,19,7
0,0,0.125,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0.125,4,0,19,7
0,0,0.125,4,0,19,7
0,0,0.125,4,0,19,7
0,0,0.125,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,-0.0625,4,0,18,7
0,0,-0.0625,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0.0625,4,0,18,7
0,0,0.0625,4,0,18,7
0,0,0.0625,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,18,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,-0.125,4,0,19,7
0,0,-0.125,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,-0.0625,4,0,19,7
0,0,0.125,4,0,19,7
0,0,0.125,4,0,19,7
0,0,0.125,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0.0625,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,19,7
0,0,0,4,0,12,7
0,0,0,4,0,12,7
0,0,0,4,0,0,7
0,0,0,4,0,0,7
0,0,0,4,0,0,7
0,0,0,4,0,0,7
0,0.015686275,0,4,0,0,7
0,0.015686275,0,4,0,0,7
0,0.03137255,0.0625,4,10.980392,0,7
0,0.03137255,0.0625,4,10.980392,0,7
0,0.03137255,0.0625,4,10.980392,0,7
0,0.1254902,0,4,14.901961,0,7
2,0.1254902,0,4,14.901961,0,7
2,0.20392157,-0.125,4,14.901961,0,7
4,0.20392157,-0.125,4,14.901961,0,7
4,0.20392157,-0.125,4,14.901961,0,7
4,0.20392157,-0.125,4,14.901961,0,0
4,0.21960784,-0.0625,4,16.470589,0,0
6,0.21960784,-0.0625,4,16.470589,0,0
6,0.21960784,-0.0625,4,16.470589,0,0
6,0.26666668,-0.375,3,18.431374,0,0
9,0.26666668,-0.375,3,18.431374,0,0
9,0.26666668,0,-3,20.392157,0,0
12,0.26666668,0,-3,20.392157,0,0
12,0.26666668,0,-3,20.392157,0,0
12,0.23529412,1.0625,-14,20.784313,0,0
12,0.23529412,1.0625,-14,20.784313,0,0
14,0.23529412,1.0625,-14,20.784313,0,0
14,0.21960784,2.5,-23,20.784313,0,0
15,0.21960784,2.5,-23,20.784313,0,3
15,0.21960784,2.5,-23,20.784313,0,3
15,0.15686275,3.875,-35,20.784313,0,3
17,0.15686275,3.875,-35,20.784313,0,3
17,0.14117648,6.75,-56,20.784313,0,3
18,0.14117648,6.75,-56,20.784313,0,3
18,0.14117648,6.75,-56,20.784313,0,3
18,0.15686275,9.375,-71,20.784313,0,3
19,0.15686275,9.375,-71,20.784313,0,3
19,0.14117648,10.75,-76,21.568628,0,3
20,0.14117648,10.75,-76,21.568628,0,3
20,0.14117648,10.75,-76,21.568628,0,3
20,0.14117648,12.25,-80,22.745098,0,3
22,0.14117648,12.25,-80,22.745098,0,3
22,0.14117648,12.25,-80,22.745098,0,3
22,0.14117648,13.375,-79,22.745098,0,3
23,0.14117648,13.375,-79,22.745098,0,3
23,0.14117648,14.1875,-89,22.352942,0,3
24,0.14117648,14.1875,-89,22.352942,0,3
24,0.14117648,14.1875,-89,22.352942,0,3
24,0.14117648,14.1875,-89,22.352942,0,3
24,0.10980392,17,-95,15.686275,0,3
25,0.10980392,17,-95,15.686275,0,3
25,0.03137255,17.6875,-99,8.627451,0,3
26,0.03137255,17.6875,-99,8.627451,0,3
26,0.03137255,17.6875,-99,8.627451,0,3
26,0.015686275,19.5625,-107,8.627451,0,3
26,0.015686275,19.5625,-107,8.627451,0,3
26,0,20.4375,-114,9.803922,0,3
26,0,20.4375,-114,9.803922,0,3
26,0,20.4375,-114,9.803922,0,3
26,0,20.4375,-114,9.803922,0,3
26,0.015686275,21.0625,-115,20.784313,0,3
27,0.015686275,21.0625,-115,20.784313,0,3
27,0.0627451,21.5,-115,22.352942,0,3
28,0.0627451,21.5,-115,22.352942,0,3
28,0.0627451,21.5,-115,22.352942,0,3
28,0.078431375,21.9375,-114,23.529411,0,3
29,0.078431375,21.9375,-114,23.529411,0,3
29,0.078431375,21.9375,-114,23.529411,0,3
29,0.09411765,22,-107,24.313726,0,3
31,0.09411765,22,-107,24.313726,0,3
31,0.09411765,22,-107,24.313726,0,3
31,0.09411765,22,-107,24.313726,0,3
31,0.10980392,19.875,-89,24.313726,0,3
32,0.10980392,19.875,-89,24.313726,0,3
32,0.10980392,17.1875,-76,24.313726,0,3
33,0.10980392,17.1875,-76,24.313726,0,3
33,0.10980392,17.1875,-76,24.313726,0,3
33,0.10980392,13.75,-58,24.313726,0,3
34,0.10980392,13.75,-58,24.313726,0,3
34,0.09411765,7.5,-24,24.313726,0,3
36,0.09411765,7.5,-24,24.313726,0,3
36,0.09411765,7.5,-24,24.313726,0,3
36,0.078431375,1.8125,-5,23.529411,0,3
36,0.078431375,1.8125,-5,23.529411,0,3
36,0.078431375,1.8125,-5,23.529411,0,3
