,Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Unnamed: 22,Label
180,20190517_141756_686217446,1246.343018,43.51394653,0.050965134,0.785152972, 0.00.0,0,0, ,0
181,20190517_141756_686250778,1255.907959,43.773723600000004,0.051117722000000004,0.874998093, 0.00.0,0,0, ,0
182,20190517_141756_686284110,1266.581055,44.03909302,0.051117722000000004,0.9648432140000001, 0.00.0,0,0, ,0
183,20190517_141756_686317442,1276.453735,44.31160736,0.050904095,1.0, 0.00.0,0,0, ,0
184,20190517_141756_686350774,1284.904297,44.59189987,0.049713895,1.0, 0.00.0,0,0, ,0
185,20190517_141756_686367440,1293.126099,44.88012695,0.046509497000000004,1.0, 0.00.0,0,0, ,0
186,20190517_141756_686417438,1297.259399,45.02751541,0.044525824000000006,1.0, 0.00.0,0,0, ,0
187,20190517_141757_686434104,1309.810547,45.48101425,0.036713205,1.0, 0.00.0,0,0, ,0
188,20190517_141757_686467436,1314.080688,45.63560486,0.032959487,1.0, 0.00.0,0,0, ,0
189,20190517_141757_686500768,1322.668091,45.94924545,0.02713054,1.0, 0.00.0,0,0, ,0
190,20190517_141757_686534100,1330.908325,46.26848602,0.020325016,0.968749523, 0.00.0,0,0, ,0
191,20190517_141757_686567432,1336.739014,46.59223175,0.011596857,0.839841306, 0.00.0,0,0, ,0
192,20190517_141757_686600764,1340.619019,46.91873169,-0.000656138,0.675783932, 0.00.0,0,0, ,0
193,20190517_141757_686634096,1343.238892,47.24451065,-0.016678112,0.48412299200000003, 0.00.0,0,0, ,0
194,20190517_141757_686650762,1344.755615,47.56518936,-0.034042876,0.265865564, 0.00.0,0,0, ,0
195,20190517_141757_686684094,1344.986206,47.72181702,-0.042679485,0.14682230400000001, 0.00.0,0,0, ,0
196,20190517_141757_686717426,1346.251709,48.0242157,-0.061631187999999996,0.0, 0.00.0,0,0, ,0
197,20190517_141757_686750758,1351.4804689999999,48.30887604,-0.079453729,0.0, 0.00.0,0,0, ,0
198,20190517_141757_686784090,1358.796509,48.57595062,-0.09907683,0.0, 0.00.0,0,0, ,0
199,20190517_141757_686817422,1366.407349,48.82626343,-0.118852518,0.0, 0.00.0,0,0, ,0
200,20190517_141757_686850754,1373.71521,49.06135559,-0.137224391,0.0, 0.00.0,0,0, ,0
201,20190517_141757_686884086,1380.6051029999999,49.28368759,-0.153826207,0.0, 0.00.0,0,0, ,0
202,20190517_141757_686917418,1387.319336,49.49672318,-0.171282515,0.0, 0.00.0,0,0, ,0
203,20190517_141757_686934084,1393.774658,49.69798279,-0.18901351100000002,0.0, 0.00.0,0,0, ,0
204,20190517_141757_686967416,1396.374023,49.79401779,-0.197436482,0.0, 0.06349280476570130.0634928047657013,0,0, ,0
205,20190517_141757_687000748,1386.325562,49.968048100000004,-0.215442136,0.0, 0.380949109792709350.38094910979270935,0,0, ,0
206,20190517_141757_687034080,1365.560913,50.09556198,-0.234058142,0.0, 0.59765774011611940.5976577401161194,0,0, ,0
207,20190517_141757_687067412,1349.732544,50.16782379,-0.24931715399999999,0.0, 0.64843976497650150.6484397649765015,0,0, ,0
208,20190517_141757_687100744,1331.06189,50.18740463,-0.266636163,0.0, 0.71484702825546260.7148470282554626,0,0, ,0
209,20190517_141757_687134076,1488.4530029999999,50.15052795,-0.28152895,0.0, 0.79296559095382690.7929655909538269,0,0, ,0
210,20190517_141757_687150742,1537.764771,50.05435562,-0.296025038,0.0, 0.85546654462814330.8554665446281433,0,0, ,0
211,20190517_141757_687184074,1538.496948,49.98336792,-0.302433819,0.0, 0.88671702146530150.8867170214653015,0,0, ,0
212,20190517_141757_687217406,1584.087769,49.794979100000006,-0.314427406,0.0, 0.91406118869781490.9140611886978149,0,0, ,0
213,20190517_141757_687250738,1630.52832,49.5451889,-0.32407110899999997,0.0, 0.9296864271163940.929686427116394,0,0, ,0
214,20190517_141757_687284070,1674.6427,49.23560715,-0.330846101,0.0, 0.94531166553497310.9453116655349731,0,0, ,0
215,20190517_141757_687317402,1714.465698,48.86876678,-0.336705565,0.0, 0.95312428474426270.9531242847442627,0,0, ,0
216,20190517_141757_687334068,1751.690796,48.44670105,-0.342107266,0.0, 0.95312428474426270.9531242847442627,0,0, ,0
217,20190517_141757_687384066,1768.672607,48.21578217,-0.34503701299999995,0.0, 0.95312428474426270.9531242847442627,0,0, ,0
218,20190517_141757_687400732,1812.5209960000002,47.4447403,-0.355687797,0.0, 0.95312428474426270.9531242847442627,0,0, ,0
219,20190517_141758_687434064,1825.009155,47.16187286,-0.359441519,0.0, 0.95312428474426270.9531242847442627,0,0, ,0
220,20190517_141758_687467396,1846.3303219999998,46.55661392,-0.36847487100000004,0.0, 0.94531166553497310.9453116655349731,0,0, ,0
221,20190517_141758_687500728,1863.300781,45.89829636,-0.377874404,0.0, 0.94531166553497310.9453116655349731,0,0, ,0
222,20190517_141758_687534060,1875.408691,45.18644333,-0.387609661,0.0, 0.94531166553497310.9453116655349731,0,0, ,0
223,20190517_141758_687567392,1882.56604,44.42329788,-0.39868772,0.0, 0.94531166553497310.9453116655349731,0,0, ,0
224,20190517_141758_687600724,1885.054077,43.61057663,-0.41004043799999995,0.0, 0.94531166553497310.9453116655349731,0,0, ,0
225,20190517_141758_687617390,1877.492065,42.75305557,-0.421637297,0.0, 0.94531166553497310.9453116655349731,0,0, ,0
226,20190517_141758_687650722,1861.378906,42.30776978,-0.427069515,0.0, 0.94140535593032840.9414053559303284,0,0, ,0
227,20190517_141758_687700720,1808.906006,41.38599777,-0.43866637299999994,0.0, 0.90624856948852540.9062485694885254,0,0, ,0
228,20190517_141758_687717386,1703.112305,39.92694473,-0.45545128,0.0, 0.83593499660491940.8359349966049194,0,0, ,0
229,20190517_141758_687750718,1666.745483,39.4201355,-0.46063935799999994,0.0, 0.78905928134918210.7890592813491821,0,0, ,0
230,20190517_141758_687784050,1597.452515,38.38679123,-0.47190052299999996,0.0, 0.7265659570693970.726565957069397,0,0, ,0
