Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200805_122106_1129938134,24.13,-0.02,-0.36,8.16,-32,0,0,0,0:00:00
20200805_122106_1129988132,24.13,0.91,-0.36,8.16,-32,0,0,0,0:00:00
20200805_122107_1130038130,24.13,3.95,-0.24,8.16,-32,0,1,6,0:00:01
20200805_122107_1130121460,24.13,11.51,-0.12,8.16,-32,0,1,6,0:00:01
20200805_122107_1130171458,24.13,9.64,-0.12,8.16,-32,0,1,6,0:00:01
20200805_122107_1130238122,24.77,10.04,0.12,7.26,-32,0,1,6,0:00:01
20200805_122107_1130288120,24.77,25.6,0.71,7.26,-32,0,1,6,0:00:01
20200805_122107_1130354784,24.77,31.75,1.53,6.35,-32,0,1,6,0:00:01
20200805_122107_1130404782,24.77,31.75,2.23,7.26,-32,0,1,6,0:00:01
20200805_122107_1130488112,24.77,31.75,2.82,7.26,-32,0,0,6,0:00:01
20200805_122107_1130538110,24.77,31.75,3.06,7.26,-32,0,0,6,0:00:01
20200805_122107_1130588108,24.77,31.75,3.06,7.26,-32,0,0,6,0:00:01
20200805_122107_1130654772,24.77,29.62,2.94,7.26,-32,0,0,6,0:00:01
20200805_122107_1130704770,24.77,5.75,2.82,7.26,-32,0,0,6,0:00:01
20200805_122107_1130788100,25.4,-2.73,2.82,7.26,-32,0,0,6,0:00:01
20200805_122107_1130838098,25.4,-8.3,2.7,7.26,-32,0,1,6,0:00:01
20200805_122107_1130904762,25.4,-21.18,2.35,7.26,-32,0,1,6,0:00:01
20200805_122107_1130954760,25.4,-32,1.88,7.26,-32,0,1,6,0:00:01
20200805_122108_1131021424,25.4,-32,1.18,7.26,-32,0,1,6,0:00:02
20200805_122108_1131071422,25.4,-32,0.94,7.26,-32,0,1,6,0:00:02
20200805_122108_1131138086,25.4,-32,0.59,7.26,-32,0,1,6,0:00:02
20200805_122108_1131204750,25.4,-27.56,0.59,7.26,-32,0,1,6,0:00:02
20200805_122108_1131271414,25.4,-7.07,0.47,7.26,-32,0,0,6,0:00:02
20200805_122108_1131354744,26.04,-7.59,0.47,7.26,-32,0,0,6,0:00:02
20200805_122108_1131404742,26.04,-9.22,0.24,7.26,-32,0,0,6,0:00:02
20200805_122108_1131471406,26.04,-24.77,-0.36,7.26,-32,0,0,6,0:00:02
20200805_122108_1131538070,26.04,-32,-0.95,6.35,-32,0,0,6,0:00:02
20200805_122108_1131604734,26.04,-32,-1.3,6.35,-32,0,0,6,0:00:02
20200805_122108_1131671398,26.04,-32,-1.78,6.35,-32,0,1,6,0:00:02
20200805_122108_1131738062,26.04,-32,-2.01,6.35,-32,0,1,6,0:00:02
20200805_122108_1131804726,26.04,-32,-2.13,5.44,-32,0,1,6,0:00:02
20200805_122108_1131838058,26.67,-27.18,-2.37,4.54,-32,0,1,6,0:00:02
20200805_122108_1131904722,26.67,-19.35,-2.49,4.54,-32,0,1,6,0:00:02
20200805_122109_1131988052,26.67,-11.54,-2.49,4.54,-32,0,1,6,0:00:03
20200805_122109_1132038050,26.67,-5.48,-2.37,3.63,-32,0,0,6,0:00:03
20200805_122109_1132104714,26.67,2.45,-2.37,2.72,-32,0,0,6,0:00:03
20200805_122109_1132154712,26.67,4.57,-2.25,2.72,-32,0,0,6,0:00:03
20200805_122109_1132238042,26.67,23.17,-1.54,2.72,-32,0,0,6,0:00:03
20200805_122109_1132288040,26.67,31.75,-0.71,2.72,-32,0,0,0,0:00:03
20200805_122109_1132354704,26.67,31.75,0.0,2.72,-32,0,0,0,0:00:03
20200805_122109_1132421368,27.3,31.75,0.24,2.72,-32,0,1,0,0:00:03
20200805_122109_1132488032,27.3,31.75,0.24,2.72,-32,0,1,0,0:00:03
20200805_122109_1132554696,27.3,7.3,0.12,2.72,-32,0,0,0,0:00:03
20200805_122109_1132604694,27.3,-7.36,0.12,2.72,-32,0,0,0,0:00:03
20200805_122109_1132654692,27.3,-5.11,0.12,2.72,-32,0,0,0,0:00:03
20200805_122109_1132721356,27.3,0.77,0.12,2.72,-32,0,0,0,0:00:03
20200805_122109_1132804686,27.3,0.11,0.12,3.63,-32,0,0,0,0:00:03
20200805_122109_1132854684,27.3,-1.23,0.12,3.63,-32,0,0,0,0:00:03
20200805_122109_1132904682,27.3,-1.57,0.12,3.63,-32,0,0,0,0:00:03
20200805_122110_1132954680,27.94,-1.69,0.12,3.63,-32,0,0,0,0:00:04
20200805_122110_1133021344,27.94,-6.09,0.0,3.63,-32,0,0,0,0:00:04
20200805_122110_1133088008,27.94,-5.79,-0.12,4.54,-32,0,0,0,0:00:04
20200805_122110_1133154672,27.94,-13.11,-0.24,4.54,-32,0,0,0,0:00:04
20200805_122106_1129938134,24.13,-0.02,-0.36,8.16,-32,0,0,0,0:00:00
20200805_122106_1130004798,24.13,2.91,-0.24,8.16,-32,0,0,0,0:00:00
20200805_122107_1130121460,24.13,11.51,-0.12,8.16,-32,0,1,6,0:00:01
20200805_122107_1130188124,24.77,10.89,0.0,7.26,-32,0,1,6,0:00:01
20200805_122107_1130288120,24.77,25.6,0.71,7.26,-32,0,1,6,0:00:01
20200805_122107_1130388116,24.77,31.75,2.0,7.26,-32,0,1,6,0:00:01
20200805_122107_1130488112,24.77,31.75,2.82,7.26,-32,0,0,6,0:00:01
20200805_122107_1130554776,24.77,31.75,3.06,7.26,-32,0,0,6,0:00:01
20200805_122107_1130654772,24.77,29.62,2.94,7.26,-32,0,0,6,0:00:01
20200805_122107_1130738102,24.77,2.71,2.82,7.26,-32,0,0,6,0:00:01
20200805_122107_1130838098,25.4,-8.3,2.7,7.26,-32,0,1,6,0:00:01
20200805_122107_1130938094,25.4,-22.93,2.23,7.26,-32,0,1,6,0:00:01
20200805_122108_1131021424,25.4,-32,1.18,7.26,-32,0,1,6,0:00:02
20200805_122108_1131121420,25.4,-32,0.71,7.26,-32,0,1,6,0:00:02
20200805_122108_1131204750,25.4,-27.56,0.59,7.26,-32,0,1,6,0:00:02
20200805_122108_1131304746,26.04,-4.72,0.47,7.26,-32,0,0,6,0:00:02
20200805_122108_1131404742,26.04,-9.22,0.24,7.26,-32,0,0,6,0:00:02
20200805_122108_1131521404,26.04,-32,-0.59,7.26,-32,0,0,6,0:00:02
20200805_122108_1131604734,26.04,-32,-1.3,6.35,-32,0,0,6,0:00:02
20200805_122108_1131704730,26.04,-32,-1.78,6.35,-32,0,1,6,0:00:02
20200805_122108_1131804726,26.04,-32,-2.13,5.44,-32,0,1,6,0:00:02
20200805_122108_1131888056,26.67,-26.01,-2.37,4.54,-32,0,1,6,0:00:02
20200805_122109_1131988052,26.67,-11.54,-2.49,4.54,-32,0,1,6,0:00:03
20200805_122109_1132071382,26.67,-0.61,-2.37,2.72,-32,0,0,6,0:00:03
20200805_122109_1132154712,26.67,4.57,-2.25,2.72,-32,0,0,6,0:00:03
20200805_122109_1132254708,26.67,31.75,-1.07,2.72,-32,0,0,6,0:00:03
20200805_122109_1132354704,26.67,31.75,0.0,2.72,-32,0,0,0,0:00:03
20200805_122109_1132438034,27.3,31.75,0.24,2.72,-32,0,1,0,0:00:03
20200805_122109_1132554696,27.3,7.3,0.12,2.72,-32,0,0,0,0:00:03
20200805_122109_1132638026,27.3,-6.91,0.12,2.72,-32,0,0,0,0:00:03
20200805_122109_1132721356,27.3,0.77,0.12,2.72,-32,0,0,0,0:00:03
20200805_122109_1132838018,27.3,-0.58,0.12,3.63,-32,0,0,0,0:00:03
20200805_122109_1132904682,27.3,-1.57,0.12,3.63,-32,0,0,0,0:00:03
20200805_122110_1133004678,27.94,-2.15,0.12,3.63,-32,0,0,0,0:00:04
20200805_122110_1133088008,27.94,-5.79,-0.12,4.54,-32,0,0,0,0:00:04
20200805_122110_1133188004,27.94,-10.08,-0.24,4.54,-32,0,0,0,0:00:04
20200805_122106_1129954800,24.13,0.57,-0.36,8.16,-32,0,0,0,0:00:00
20200805_122107_1130071462,24.13,8.11,-0.12,8.16,-32,0,1,6,0:00:01
20200805_122107_1130188124,24.77,10.89,0.0,7.26,-32,0,1,6,0:00:01
20200805_122107_1130321452,24.77,31.75,1.18,7.26,-32,0,1,6,0:00:01
20200805_122107_1130438114,24.77,31.75,2.47,7.26,-32,0,0,6,0:00:01
20200805_122107_1130554776,24.77,31.75,3.06,7.26,-32,0,0,6,0:00:01
20200805_122107_1130688104,24.77,14.55,2.94,7.26,-32,0,0,6,0:00:01
