Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200805_122226_1208851644,22.86,-0.05,0.0,-21.03,-32,0,0,0,0:00:00
20200805_122226_1208901642,22.86,0.0,0.0,-21.03,-32,0,0,0,0:00:00
20200805_122226_1208951640,22.86,0.01,0.0,-21.03,-32,0,1,6,0:00:00
20200805_122226_1209018304,22.86,-0.01,0.0,-21.03,-32,0,1,6,0:00:00
20200805_122226_1209101634,22.86,0.0,0.0,-21.03,-32,0,1,6,0:00:00
20200805_122226_1209168298,22.86,-0.0,0.12,-21.03,-32,0,1,6,0:00:00
20200805_122226_1209218296,22.86,15.31,0.47,-21.03,-32,0,1,6,0:00:00
20200805_122226_1209268294,22.86,31.75,1.06,-21.03,-32,0,1,6,0:00:00
20200805_122226_1209334958,22.86,31.75,1.41,-21.03,-32,0,0,6,0:00:00
20200805_122226_1209384956,22.86,31.75,1.53,-21.03,-32,0,0,6,0:00:00
20200805_122226_1209451620,22.86,29.52,1.65,-21.03,-32,0,0,6,0:00:00
20200805_122227_1209501618,22.86,13.65,1.65,-21.03,-32,0,0,6,0:00:01
20200805_122227_1209551616,22.86,6.49,1.65,-21.03,-32,0,0,6,0:00:01
20200805_122227_1209601614,22.86,1.01,1.65,-21.03,-32,0,0,6,0:00:01
20200805_122227_1209668278,22.86,-1.16,1.65,-21.03,-32,0,0,6,0:00:01
20200805_122227_1209718276,22.86,-4.53,1.53,-21.03,-32,0,1,6,0:00:01
20200805_122227_1209801606,22.86,-11.72,1.29,-21.03,-32,0,1,6,0:00:01
20200805_122227_1209851604,22.86,-15.36,1.18,-21.03,-32,0,1,6,0:00:01
20200805_122227_1209934934,22.86,-15.07,1.06,-21.03,-32,0,1,6,0:00:01
20200805_122227_1210001598,22.86,-9.01,1.06,-21.03,-32,0,1,6,0:00:01
20200805_122227_1210068262,22.86,-8.71,0.94,-21.03,-32,0,1,6,0:00:01
20200805_122227_1210134926,22.86,-6.9,0.94,-21.03,-32,0,0,6,0:00:01
20200805_122227_1210184924,22.86,-6.47,0.82,-21.03,-32,0,0,6,0:00:01
20200805_122227_1210234922,22.86,-11.5,0.59,-21.03,-32,0,0,6,0:00:01
20200805_122227_1210301586,22.86,-25.88,0.12,-21.03,-32,0,0,6,0:00:01
20200805_122227_1210351584,22.86,-32,-0.24,-21.03,-32,0,0,6,0:00:01
20200805_122227_1210401582,22.86,-32,-0.59,-21.03,-32,0,0,6,0:00:01
20200805_122228_1210451580,22.86,-32,-0.71,-21.03,-32,0,0,6,0:00:02
20200805_122228_1210534910,22.86,-20.23,-0.71,-21.03,-32,0,1,6,0:00:02
20200805_122228_1210584908,22.86,-3.09,-0.71,-21.03,-32,0,1,6,0:00:02
20200805_122228_1210668238,22.86,-0.01,-0.71,-21.03,-32,0,1,6,0:00:02
20200805_122228_1210734902,22.86,-0.4,-0.71,-21.03,-32,0,1,6,0:00:02
20200805_122228_1210801566,22.86,-0.23,-0.71,-21.03,-32,0,1,6,0:00:02
20200805_122228_1210868230,22.86,-3.29,-0.83,-21.03,-32,0,1,6,0:00:02
20200805_122228_1210918228,22.86,-9.86,-1.07,-21.03,-32,0,0,6,0:00:02
20200805_122228_1210968226,22.86,-19.5,-1.3,-21.03,-32,0,0,6,0:00:02
20200805_122228_1211034890,22.86,-24.9,-1.54,-21.03,-32,0,0,6,0:00:02
20200805_122228_1211084888,22.86,-25.93,-1.66,-21.03,-32,0,0,6,0:00:02
20200805_122228_1211134886,22.86,-23.87,-1.78,-21.03,-32,0,0,6,0:00:02
20200805_122228_1211201550,22.86,-17.12,-1.78,-21.03,-32,0,0,6,0:00:02
20200805_122228_1211268214,22.86,-8.19,-1.78,-21.03,-32,0,0,6,0:00:02
20200805_122228_1211318212,22.86,0.18,-1.78,-21.03,-32,0,1,6,0:00:02
20200805_122228_1211368210,22.86,0.58,-1.78,-21.03,-32,0,1,6,0:00:02
20200805_122229_1211451540,22.86,3.56,-1.66,-20.11,-32,0,1,6,0:00:03
20200805_122229_1211501538,22.86,28.97,-0.83,-20.11,-32,0,1,6,0:00:03
20200805_122229_1211568202,22.86,31.75,-0.12,-20.11,-32,0,1,0,0:00:03
20200805_122229_1211634866,22.86,31.75,0.47,-20.11,-32,0,1,0,0:00:03
20200805_122226_1208851644,22.86,-0.05,0.0,-21.03,-32,0,0,0,0:00:00
20200805_122226_1208934974,22.86,0.02,0.0,-21.03,-32,0,1,6,0:00:00
20200805_122226_1209018304,22.86,-0.01,0.0,-21.03,-32,0,1,6,0:00:00
20200805_122226_1209118300,22.86,0.0,0.12,-21.03,-32,0,1,6,0:00:00
20200805_122226_1209218296,22.86,15.31,0.47,-21.03,-32,0,1,6,0:00:00
20200805_122226_1209301626,22.86,31.75,1.18,-21.03,-32,0,0,6,0:00:00
20200805_122226_1209384956,22.86,31.75,1.53,-21.03,-32,0,0,6,0:00:00
20200805_122227_1209468286,22.86,18.79,1.65,-21.03,-32,0,0,6,0:00:01
20200805_122227_1209551616,22.86,6.49,1.65,-21.03,-32,0,0,6,0:00:01
20200805_122227_1209618280,22.86,-1.04,1.65,-21.03,-32,0,0,6,0:00:01
20200805_122227_1209718276,22.86,-4.53,1.53,-21.03,-32,0,1,6,0:00:01
20200805_122227_1209818272,22.86,-15.39,1.29,-21.03,-32,0,1,6,0:00:01
20200805_122227_1209934934,22.86,-15.07,1.06,-21.03,-32,0,1,6,0:00:01
20200805_122227_1210034930,22.86,-8.6,0.94,-20.11,-32,0,1,6,0:00:01
20200805_122227_1210134926,22.86,-6.9,0.94,-21.03,-32,0,0,6,0:00:01
20200805_122227_1210201590,22.86,-8.35,0.71,-21.03,-32,0,0,6,0:00:01
20200805_122227_1210301586,22.86,-25.88,0.12,-21.03,-32,0,0,6,0:00:01
20200805_122227_1210384916,22.86,-32,-0.47,-21.03,-32,0,0,6,0:00:01
20200805_122228_1210451580,22.86,-32,-0.71,-21.03,-32,0,0,6,0:00:02
20200805_122228_1210568242,22.86,-9.29,-0.71,-21.03,-32,0,1,6,0:00:02
20200805_122228_1210668238,22.86,-0.01,-0.71,-21.03,-32,0,1,6,0:00:02
20200805_122228_1210768234,22.86,-0.33,-0.71,-21.03,-32,0,1,6,0:00:02
