Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200724_121903_624935900,0.0,-1e-05,-0.008904,2.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200724_121903_624985898,0.0,4.3e-05,-0.010295,2.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200724_121903_625002564,0.0,4.8e-05,0.000101,2.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200724_121903_625035896,-0.0,3.2e-05,0.001193,2.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200724_121903_625069228,0.0,-1.9e-05,0.005064,2.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200724_121903_625102560,0.0,-5.9e-05,0.005868,2.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200724_121904_625135892,0.0,-3.8e-05,-0.005819,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625169224,0.0,1.3e-05,-0.010396,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625185890,0.0,6.2e-05,-0.010865,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625219222,0.0,7.2e-05,-0.010891,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625252554,0.0,3.3e-05,0.001287,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625269220,-0.0,-3.7e-05,0.015699,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625319218,0.0,-5.4e-05,0.015549,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625352550,0.0,-5e-05,0.005451,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625385882,0.0,1e-06,-0.008249,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625402548,0.0,5.6e-05,-0.009553,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625419214,0.0,7.4e-05,-0.009596,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625452546,0.0,7.9e-05,-0.009598,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625502544,-0.0,1.4e-05,0.001711,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625519210,-0.0,-7.5e-05,0.014952,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625569208,0.0,-7.2e-05,0.006443,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625585874,0.0,-1.1e-05,-0.008638,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
20200724_121904_625635872,0.0,1.8e-05,-0.009699,2.0,0.0,0.0, 0.0, 0.0,7,0:00:01
