Timestamp,Velocity,Accel_X,Rotate_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200715_161613_588459794,24,0.015191,-0.0015,-1,56,0,0,0,0,0:00:03
20200715_161613_588493126,25,0.044683,-0.0516,0,56,0,0,0,0,0:00:03
20200715_161613_588509792,25,0.045364,-0.0702,0,56,0,0,0,0,0:00:03
20200715_161613_588543124,25,0.040615,-0.0615,1,56,0,0,0,0,0:00:03
20200715_161613_588576456,25,0.069406,-0.0804,2,56,0,0,0,0,0:00:03
20200715_161614_588609788,26,0.094533,-0.121,3,56,0,0,0,4,0:00:04
20200715_161614_588626454,26,0.09945,-0.1609,4,56,0,0,0,4,0:00:04
20200715_161614_588659786,26,0.104709,-0.1825,4,56,0,0,0,4,0:00:04
20200715_161614_588693118,26,0.130169,-0.2121,5,56,0,0,0,4,0:00:04
20200715_161614_588726450,26,0.156219,-0.2546,6,56,0,0,0,4,0:00:04
20200715_161614_588759782,27,0.14448,-0.2823,7,56,0,0,0,4,0:00:04
20200715_161614_588776448,27,0.134646,-0.2808,8,56,0,0,0,4,0:00:04
20200715_161614_588809780,27,0.139386,-0.2728,8,56,0,0,0,4,0:00:04
20200715_161614_588843112,27,0.150825,-0.3282,10,56,0,0,0,4,0:00:04
20200715_161614_588876444,27,0.167268,-0.3882,11,56,0,0,0,4,0:00:04
20200715_161614_588909776,28,0.183012,-0.4603,12,56,0,0,0,4,0:00:04
20200715_161614_588959774,28,0.204419,-0.5206,14,56,0,0,0,4,0:00:04
20200715_161614_588993106,28,0.227273,-0.5821,15,56,0,0,0,4,0:00:04
20200715_161614_589026438,28,0.213828,-0.5806,17,56,0,0,0,4,0:00:04
20200715_161614_589059770,28,0.194556,-0.5813,18,56,0,0,0,4,0:00:04
20200715_161614_589093102,28,0.189886,-0.5988,19,56,0,0,0,4,0:00:04
20200715_161614_589109768,29,0.187252,-0.6424,20,56,0,0,0,4,0:00:04
20200715_161614_589143100,29,0.183189,-0.6735,22,56,0,0,0,4,0:00:04
20200715_161614_589176432,29,0.241886,-0.7972,24,56,0,0,0,4,0:00:04
20200715_161614_589209764,29,0.271858,-0.9228,25,56,0,0,0,4,0:00:04
20200715_161614_589243096,29,0.281081,-1.0241,26,56,0,0,0,4,0:00:04
20200715_161614_589276428,29,0.262973,-1.0439,27,56,0,0,0,4,0:00:04
20200715_161614_589309760,30,0.249299,-1.0291,28,56,0,0,0,4,0:00:04
20200715_161614_589343092,30,0.209866,-1.0272,29,56,0,0,0,4,0:00:04
20200715_161614_589376424,30,0.181502,-1.0367,30,56,0,0,0,4,0:00:04
20200715_161614_589409756,30,0.174659,-1.0568,31,56,0,0,0,4,0:00:04
20200715_161614_589443088,30,0.183361,-1.0852,32,56,0,0,0,4,0:00:04
20200715_161614_589459754,31,0.192467,-1.1368,33,56,0,0,0,4,0:00:04
20200715_161614_589493086,31,0.192538,-1.1714,34,56,0,0,0,4,0:00:04
20200715_161614_589526418,31,0.201555,-1.2617,35,56,0,0,0,4,0:00:04
20200715_161614_589559750,31,0.204737,-1.3619,35,56,0,0,0,4,0:00:04
20200715_161615_589576416,32,0.19439,-1.4279,36,56,0,0,0,4,0:00:05
20200715_161615_589626414,32,0.182305,-1.4397,36,56,0,0,0,4,0:00:05
20200715_161615_589643080,32,0.183946,-1.4901,38,56,0,0,0,4,0:00:05
20200715_161615_589676412,32,0.186067,-1.5117,38,56,0,0,0,4,0:00:05
20200715_161615_589709744,32,0.194428,-1.5736,40,56,0,0,0,4,0:00:05
20200715_161615_589726410,33,0.227538,-1.6707,42,56,0,0,0,4,0:00:05
20200715_161615_589759742,33,0.257761,-1.7413,42,56,0,0,0,4,0:00:05
20200715_161615_589793074,33,0.292125,-1.8961,44,56,0,0,0,4,0:00:05
20200715_161615_589826406,33,0.322465,-2.0756,45,56,0,0,0,4,0:00:05
20200715_161615_589859738,34,0.342721,-2.2494,47,56,0,0,0,4,0:00:05
20200715_161615_589893070,34,0.379517,-2.4403,49,56,0,0,0,4,0:00:05
20200715_161615_589909736,34,0.411285,-2.6376,52,56,0,0,0,4,0:00:05
20200715_161615_589959734,34,0.431216,-2.7419,53,56,0,0,0,4,0:00:05
20200715_161615_589976400,34,0.461687,-2.9544,57,56,0,0,0,4,0:00:05
20200715_161615_590009732,35,0.486791,-3.0136,57,56,0,0,0,4,0:00:05
20200715_161615_590026398,35,0.490694,-3.1005,60,56,0,0,0,4,0:00:05
20200715_161615_590076396,35,0.479779,-3.143,60,56,0,0,0,4,0:00:05
20200715_161615_590093062,35,0.422641,-3.2216,62,56,0,0,0,4,0:00:05
20200715_161615_590143060,35,0.411338,-3.2588,63,56,0,0,0,4,0:00:05
20200715_161615_590176392,35,0.318254,-3.2679,64,56,0,0,0,4,0:00:05
20200715_161615_590209724,35,0.27791,-3.291,65,56,0,0,0,4,0:00:05
20200715_161615_590226390,36,0.254774,-3.351,67,56,0,0,0,4,0:00:05
20200715_161615_590243056,36,0.254171,-3.4007,67,56,0,0,0,4,0:00:05
20200715_161615_590293054,36,0.265076,-3.4625,69,56,0,0,0,4,0:00:05
20200715_161615_590309720,36,0.389023,-3.845,73,56,0,0,0,4,0:00:05
20200715_161615_590343052,36,0.441657,-4.0237,74,56,0,0,0,4,0:00:05
20200715_161615_590376384,36,0.507617,-4.3926,77,56,0,0,0,4,0:00:05
20200715_161615_590393050,36,0.533357,-4.7162,78,56,0,0,0,4,0:00:05
20200715_161615_590443048,36,0.509339,-4.7876,78,56,0,0,0,4,0:00:05
20200715_161615_590459714,36,0.331098,-4.6138,77,56,0,0,0,4,0:00:05
20200715_161615_590493046,36,0.259887,-4.4844,77,56,0,0,0,4,0:00:05
20200715_161615_590526378,37,0.11398,-4.1994,76,56,0,0,0,4,0:00:05
20200715_161616_590543044,37,-0.023822,-3.9357,76,56,0,0,0,4,0:00:06
20200715_161616_590576376,37,-0.06017,-3.8685,76,56,0,0,0,4,0:00:06
20200715_161616_590609708,37,-0.075741,-3.8378,75,56,0,0,0,4,0:00:06
20200715_161616_590626374,37,-0.064198,-3.8473,75,56,0,0,0,4,0:00:06
20200715_161616_590659706,37,-0.063867,-3.8598,75,56,0,0,0,4,0:00:06
20200715_161616_590693038,37,-0.067261,-3.842,74,56,0,0,0,4,0:00:06
20200715_161616_590726370,37,-0.072964,-3.8059,71,56,0,0,0,4,0:00:06
20200715_161616_590759702,37,-0.192135,-3.6124,70,56,0,0,0,4,0:00:06
20200715_161616_590793034,37,-0.30823,-3.3464,66,56,0,0,0,4,0:00:06
20200715_161616_590826366,37,-0.396802,-3.0254,62,56,0,0,0,4,0:00:06
20200715_161616_590859698,37,-0.530308,-2.6854,61,56,0,0,0,4,0:00:06
20200715_161616_590893030,38,-0.571059,-2.5184,58,56,0,0,0,4,0:00:06
20200715_161616_590926362,38,-0.512192,-2.4998,57,57,0,0,0,4,0:00:06
20200715_161616_590959694,38,-0.423925,-2.5883,57,57,0,0,0,4,0:00:06
20200715_161616_590976360,38,-0.310609,-2.7556,57,57,0,0,0,4,0:00:06
20200715_161616_591026358,38,-0.198643,-2.8641,57,57,0,0,0,4,0:00:06
20200715_161616_591059690,38,0.015509,-3.2982,58,57,0,0,0,4,0:00:06
20200715_161616_591076356,38,0.140452,-3.6189,60,57,0,0,0,4,0:00:06
20200715_161616_591109688,38,0.196602,-3.7824,62,57,0,0,0,4,0:00:06
20200715_161616_591143020,38,0.340285,-4.1702,64,58,0,0,0,4,0:00:06
20200715_161616_591193018,39,0.446543,-4.5333,66,60,0,0,0,4,0:00:06
20200715_161616_591209684,39,0.545581,-4.9572,71,61,0,0,0,4,0:00:06
20200715_161616_591243016,39,0.594475,-5.0657,72,61,0,0,0,4,0:00:06
20200715_161616_591276348,39,0.638886,-5.1928,75,61,0,0,0,4,0:00:06
20200715_161616_591309680,39,0.622033,-5.2536,79,61,0,0,0,4,0:00:06
20200715_161616_591343012,39,0.660436,-5.3697,81,61,0,0,0,4,0:00:06
20200715_161616_591376344,39,0.708928,-5.5507,85,61,0,0,0,4,0:00:06
20200715_161616_591409676,40,0.718757,-5.7954,88,61,0,0,0,4,0:00:06
20200715_161616_591426342,40,0.726354,-6.0948,90,61,0,0,0,4,0:00:06
20200715_161616_591459674,40,0.717156,-6.2405,91,61,0,0,0,4,0:00:06
20200715_161616_591493006,40,0.656869,-6.4841,92,61,0,0,0,4,0:00:06
20200715_161617_591526338,40,0.515712,-6.5513,92,61,0,0,0,4,0:00:07
20200715_161617_591559670,41,0.347688,-6.3976,91,61,0,0,0,4,0:00:07
20200715_161617_591593002,41,0.140563,-6.0766,89,61,0,0,0,4,0:00:07
20200715_161617_591626334,41,-0.076093,-5.6209,86,61,0,0,0,4,0:00:07
20200715_161617_591643000,41,-0.286253,-5.1116,83,61,0,0,0,4,0:00:07
20200715_161617_591692998,41,-0.371316,-4.8726,81,61,0,0,0,4,0:00:07
20200715_161617_591742996,42,-0.618337,-4.3121,75,61,0,0,0,4,0:00:07
20200715_161617_591759662,42,-0.815363,-3.8932,68,61,0,0,0,4,0:00:07
20200715_161617_591792994,42,-0.818137,-3.7987,67,61,0,0,0,4,0:00:07
20200715_161617_591826326,42,-0.822599,-3.6906,63,61,0,0,0,4,0:00:07
20200715_161617_591859658,43,-0.825619,-3.5813,60,61,0,0,0,4,0:00:07
20200715_161617_591892990,43,-0.783628,-3.4527,57,61,0,0,0,4,0:00:07
20200715_161617_591926322,43,-0.676171,-3.3631,54,61,0,0,0,4,0:00:07
20200715_161617_591942988,43,-0.592867,-3.2971,53,61,0,0,0,4,0:00:07
20200715_161617_591976320,43,-0.553242,-3.2959,52,61,0,0,0,4,0:00:07
20200715_161617_591992986,44,-0.42363,-3.3684,52,61,0,0,0,4,0:00:07
20200715_161617_592042984,44,-0.303386,-3.4424,53,61,0,0,0,4,0:00:07
20200715_161617_592059650,44,-0.023769,-3.8837,55,61,0,0,0,4,0:00:07
20200715_161617_592092982,44,0.087038,-4.0996,57,61,0,0,0,4,0:00:07
20200715_161617_592126314,44,0.322757,-4.6893,60,61,0,0,0,4,0:00:07
20200715_161617_592159646,45,0.511437,-5.389,64,61,0,0,0,4,0:00:07
20200715_161617_592176312,45,0.684813,-6.1441,67,61,0,0,0,4,0:00:07
20200715_161617_592209644,45,0.765212,-6.5073,68,61,0,0,0,4,0:00:07
20200715_161617_592242976,45,0.846775,-7.1083,72,61,0,0,0,4,0:00:07
20200715_161617_592276308,45,0.880081,-7.4787,73,61,0,0,0,4,0:00:07
20200715_161617_592309640,46,0.810873,-7.5238,74,61,0,0,0,4,0:00:07
20200715_161617_592342972,46,0.632896,-7.2654,73,61,0,0,0,4,0:00:07
20200715_161617_592376304,46,0.380597,-6.7778,72,61,0,0,0,4,0:00:07
20200715_161617_592409636,46,0.096347,-6.1225,70,61,0,0,0,4,0:00:07
20200715_161617_592442968,47,-0.181024,-5.4505,67,61,0,0,0,4,0:00:07
20200715_161617_592459634,47,-0.41801,-4.9014,64,61,0,0,0,4,0:00:07
20200715_161618_592492966,47,-0.489812,-4.7159,62,61,0,0,0,4,0:00:08
20200715_161618_592526298,47,-0.588353,-4.5102,59,61,0,0,0,4,0:00:08
20200715_161618_592559630,48,-0.609779,-4.4309,57,61,0,0,0,4,0:00:08
20200715_161618_592576296,48,-0.590573,-4.3975,55,61,0,0,0,4,0:00:08
20200715_161618_592609628,48,-0.576237,-4.3728,54,61,0,0,0,4,0:00:08
20200715_161618_592626294,48,-0.526613,-4.3193,52,61,0,0,0,4,0:00:08
20200715_161618_592676292,48,-0.531622,-4.2643,51,61,0,0,0,4,0:00:08
20200715_161618_592692958,49,-0.458635,-4.0962,49,61,0,0,0,4,0:00:08
20200715_161618_592726290,49,-0.43501,-4.0651,49,61,0,0,0,4,0:00:08
20200715_161618_592759622,49,-0.341087,-4.0947,48,61,0,0,0,4,0:00:08
20200715_161618_592776288,49,-0.218152,-4.2127,49,61,0,0,0,4,0:00:08
20200715_161618_592826286,49,-0.149281,-4.3026,49,61,0,0,0,4,0:00:08
20200715_161618_592842952,50,0.115757,-4.7705,51,61,0,0,0,4,0:00:08
20200715_161618_592876284,50,0.191227,-4.9781,52,61,0,0,0,4,0:00:08
20200715_161618_592892950,50,0.313066,-5.455,53,61,0,0,0,4,0:00:08
20200715_161618_592926282,50,0.350902,-5.6918,54,61,0,0,0,4,0:00:08
20200715_161618_592959614,51,0.425209,-6.1457,55,61,0,0,0,4,0:00:08
20200715_161618_592992946,51,0.463131,-6.4902,56,61,0,0,0,4,0:00:08
20200715_161618_593009612,51,0.43269,-6.6526,57,61,0,0,0,4,0:00:08
20200715_161618_593059610,51,0.407206,-6.6431,57,61,0,0,0,4,0:00:08
20200715_161618_593092942,52,0.276761,-6.4329,57,61,0,0,0,4,0:00:08
20200715_161618_593126274,52,0.151486,-6.1935,56,61,0,0,0,4,0:00:08
20200715_161618_593159606,52,0.024688,-5.9119,55,61,0,0,0,4,0:00:08
20200715_161618_593192938,52,-0.097254,-5.622,54,61,0,0,0,4,0:00:08
20200715_161618_593209604,53,-0.205382,-5.3719,52,61,0,0,0,4,0:00:08
20200715_161618_593259602,53,-0.255628,-5.2482,51,61,0,0,0,4,0:00:08
20200715_161618_593292934,53,-0.380239,-4.9257,48,61,0,0,0,4,0:00:08
20200715_161618_593309600,53,-0.449271,-4.7364,45,61,0,0,0,4,0:00:08
20200715_161618_593342932,54,-0.469265,-4.6294,44,61,0,0,0,4,0:00:08
20200715_161618_593376264,54,-0.556123,-4.3607,42,61,0,0,0,4,0:00:08
20200715_161618_593409596,54,-0.571069,-4.0864,39,61,0,0,0,4,0:00:08
20200715_161618_593426262,54,-0.600188,-3.7945,37,61,0,0,0,4,0:00:08
20200715_161619_593459594,54,-0.602937,-3.664,36,61,0,0,0,4,0:00:09
20200715_161619_593492926,54,-0.616059,-3.4436,34,61,0,0,0,4,0:00:09
20200715_161619_593542924,55,-0.608047,-3.2531,32,61,0,0,0,4,0:00:09
20200715_161619_593559590,55,-0.581185,-3.036,29,61,0,0,0,4,0:00:09
20200715_161619_593592922,55,-0.571139,-2.9552,28,61,0,0,0,4,0:00:09
20200715_161619_593626254,55,-0.560183,-2.7632,26,61,0,0,0,4,0:00:09
20200715_161619_593659586,55,-0.527825,-2.5894,25,61,0,0,0,4,0:00:09
20200715_161619_593676252,56,-0.474849,-2.446,24,61,0,0,0,4,0:00:09
20200715_161619_593726250,56,-0.444978,-2.4023,23,61,0,0,0,4,0:00:09
20200715_161619_593742916,56,-0.300488,-2.4319,23,61,0,0,0,4,0:00:09
20200715_161619_593776248,56,-0.223218,-2.482,23,61,0,0,0,4,0:00:09
20200715_161619_593809580,56,-0.125279,-2.608,23,61,0,0,0,4,0:00:09
20200715_161619_593842912,56,-0.031814,-2.7336,23,61,0,0,0,4,0:00:09
20200715_161619_593876244,56,0.031835,-2.8247,23,61,0,0,0,4,0:00:09
20200715_161619_593909576,56,0.047213,-2.8717,23,61,0,0,0,4,0:00:09
20200715_161619_593942908,56,0.028697,-2.8759,23,61,0,0,0,4,0:00:09
20200715_161619_593959574,57,0.005722,-2.8539,23,61,0,0,0,4,0:00:09
20200715_161619_593992906,57,-0.007135,-2.8326,23,61,0,0,0,4,0:00:09
20200715_161619_594026238,57,-0.0424,-2.7575,22,61,0,0,0,4,0:00:09
20200715_161619_594059570,57,-0.091534,-2.6296,21,61,0,0,0,4,0:00:09
20200715_161619_594092902,57,-0.149136,-2.4426,20,61,0,0,0,4,0:00:09
20200715_161619_594126234,57,-0.181225,-2.3955,19,61,0,0,0,4,0:00:09
20200715_161619_594159566,57,-0.251769,-2.6091,18,61,0,0,0,4,0:00:09
20200715_161619_594176232,57,-0.31639,-2.4987,17,61,0,0,0,4,0:00:09
20200715_161619_594209564,57,-0.326081,-2.375,17,61,0,0,0,4,0:00:09
20200715_161619_594242896,57,-0.312393,-2.0908,16,61,0,0,0,4,0:00:09
20200715_161619_594276228,57,-0.268252,-1.9299,16,61,0,0,0,4,0:00:09
20200715_161619_594292894,57,-0.20897,-2.01,15,61,0,0,0,4,0:00:09
20200715_161619_594326226,57,-0.161671,-2.1667,15,61,0,0,0,4,0:00:09
20200715_161619_594376224,57,-0.1205,-2.1891,15,61,0,0,0,4,0:00:09
20200715_161619_594409556,57,-0.079189,-2.1048,15,61,0,0,0,4,0:00:09
20200715_161619_594442888,58,-0.059155,-2.2103,15,61,0,0,0,4,0:00:09
20200715_161620_594459554,58,-0.066121,-2.4057,15,61,0,0,0,4,0:00:10
20200715_161620_594492886,58,-0.070783,-2.4797,14,61,0,0,0,4,0:00:10
20200715_161620_594526218,58,-0.031027,-2.5378,14,61,0,0,0,4,0:00:10
20200715_161620_594559550,58,-0.025197,-2.4551,14,61,0,0,0,4,0:00:10
20200715_161620_594592882,58,-0.044786,-2.3154,14,61,0,0,0,4,0:00:10
20200715_161620_594626214,58,-0.074244,-2.1276,13,61,0,0,0,4,0:00:10
20200715_161620_594642880,58,-0.115308,-1.8908,13,61,0,0,0,4,0:00:10
20200715_161620_594676212,58,-0.129366,-1.7637,13,61,0,0,0,4,0:00:10
20200715_161620_594709544,58,-0.151457,-1.4852,12,61,0,0,0,4,0:00:10
20200715_161620_594742876,58,-0.203351,-1.1513,10,61,0,0,0,4,0:00:10
20200715_161620_594792874,58,-0.249057,-0.7972,10,61,0,0,0,4,0:00:10
20200715_161620_594826206,59,-0.231333,-0.6242,9,61,0,0,0,4,0:00:10
20200715_161620_594859538,59,-0.231096,-0.6982,8,61,0,0,0,4,0:00:10
20200715_161620_594892870,59,-0.19267,-0.8568,8,61,0,0,0,4,0:00:10
20200715_161620_594926202,59,-0.138584,-1.0374,8,61,0,0,0,4,0:00:10
20200715_161620_594959534,59,-0.081995,-1.1763,8,61,0,0,0,4,0:00:10
