Timestamp,Velocity,Accel_X,Rotate_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200722_140236_1448786278,88,-0.151007,5.6755,18,0,0,0,0,2,0:00:06
20200722_140236_1448869608,88,-0.487669,4.2207,15,0,0,0,0,2,0:00:06
20200722_140236_1448969604,88,-0.496867,3.7141,13,0,0,0,0,2,0:00:06
20200722_140237_1449052934,88,-0.332366,3.5111,11,0,0,0,0,2,0:00:07
20200722_140237_1449152930,88,-0.162104,3.5138,11,0,0,0,0,2,0:00:07
20200722_140237_1449236260,88,-0.064188,3.5881,10,0,0,0,0,2,0:00:07
20200722_140237_1449336256,88,-0.181045,3.1499,9,0,0,0,0,2,0:00:07
20200722_140237_1449419586,88,-0.220093,2.9108,8,0,0,0,0,2,0:00:07
20200722_140237_1449519582,88,-0.249704,2.2111,7,0,0,0,0,0,0:00:07
20200722_140237_1449602912,88,-0.080549,2.4517,7,0,0,0,0,0,0:00:07
20200722_140237_1449686242,88,0.00113,2.7507,6,0,0,0,0,0,0:00:07
20200722_140237_1449802904,88,-0.17118,2.5313,4,0,0,0,0,0,0:00:07
20200722_140237_1449902900,88,-0.612819,0.4007,-1,0,0,0,0,0,0:00:07
20200722_140237_1449986230,88,-0.801282,-2.1731,-3,0,0,0,0,0,0:00:07
20200722_140238_1450069560,88,-0.20638,-1.5205,-3,0,0,0,0,0,0:00:08
20200722_140238_1450152890,88,0.012792,-0.7582,-4,0,0,0,0,0,0:00:08
20200722_140238_1450252886,88,-0.087037,-0.9824,-5,0,0,0,0,0,0:00:08
20200722_140238_1450352882,88,-0.099596,-1.4249,-5,0,0,0,0,0,0:00:08
20200722_140238_1450436212,88,-7.00E-06,-1.4692,-5,0,0,0,0,0,0:00:08
20200722_140238_1450519542,88,-0.016452,-1.5588,-5,0,0,0,0,0,0:00:08
20200722_140238_1450619538,88,-0.075873,-1.75,-6,0,0,0,0,0,0:00:08
20200722_140238_1450702868,88,-0.171559,-2.4926,-7,2,0,0,0,0,0:00:08
20200722_140238_1450802864,88,-0.106982,-2.7184,-7,36,0,0,0,0,0:00:08
20200722_140238_1450902860,88,-0.096604,-2.8315,-8,49,0,0,0,1,0:00:08
20200722_140239_1451019522,88,-0.069314,-2.9176,-8,50,0,0,0,1,0:00:09
20200722_140239_1451119518,88,-0.008136,-2.8717,-8,50,0,0,0,1,0:00:09
20200722_140239_1451219514,88,0.002297,-2.8497,-8,50,0,0,0,1,0:00:09
20200722_140239_1451302844,88,-0.037965,-2.9021,-9,50,0,0,0,1,0:00:09
20200722_140239_1451386174,88,-0.051931,-2.9692,-9,50,0,0,0,1,0:00:09
20200722_140239_1451486170,89,-0.038338,-2.9783,-9,50,0,0,0,1,0:00:09
20200722_140239_1451586166,89,-0.058709,-2.9973,-9,50,0,0,0,1,0:00:09
20200722_140239_1451652830,89,-0.068372,-2.9506,-10,50,0,0,0,1,0:00:09
20200722_140239_1451736160,89,-0.13098,-3.1973,-11,50,0,0,0,1,0:00:09
20200722_140239_1451852822,89,-0.214157,-3.6321,-12,50,0,0,0,1,0:00:09
20200722_140240_1451952818,90,-0.209407,-4.1949,-14,50,0,0,0,1,0:00:10
20200722_140240_1452036148,90,-0.312985,-4.8047,-16,50,0,0,0,1,0:00:10
20200722_140240_1452136144,90,-0.262493,-5.2934,-16,50,0,0,0,1,0:00:10
20200722_140240_1452202808,90,-0.039879,-4.7857,-16,50,0,0,0,1,0:00:10
20200722_140240_1452302804,90,0.003831,-4.5963,-16,50,0,0,0,1,0:00:10
20200722_140240_1452402800,91,-0.044003,-4.6533,-17,50,0,0,0,1,0:00:10
20200722_140240_1452486130,91,-0.141359,-5.1374,-18,50,0,0,0,1,0:00:10
20200722_140240_1452569460,91,-0.174924,-5.6178,-18,50,0,0,0,1,0:00:10
20200722_140240_1452652790,91,-0.035259,-5.1557,-18,50,0,0,0,1,0:00:10
20200722_140240_1452752786,91,0.003532,-4.9306,-18,50,0,0,0,1,0:00:10
20200722_140240_1452836116,92,-0.228844,-5.7423,-20,50,0,0,0,1,0:00:10
20200722_140241_1452936112,92,-0.277078,-6.6169,-21,50,0,0,0,1,0:00:11
20200722_140241_1453019442,92,-0.097855,-6.5892,-21,50,0,0,0,1,0:00:11
20200722_140241_1453119438,92,0.066649,-6.0299,-20,50,0,0,0,1,0:00:11
20200722_140241_1453202768,93,0.576031,-4.3057,-15,50,0,0,0,1,0:00:11
20200722_140241_1453286098,93,0.79999,-2.7036,-12,50,0,0,0,1,0:00:11
20200722_140241_1453369428,93,0.385858,-2.6429,-11,50,0,0,0,1,0:00:11
20200722_140241_1453469424,93,-0.031417,-3.4565,-11,50,0,0,0,1,0:00:11
20200722_140241_1453552754,94,-0.070605,-3.7346,-12,50,0,0,0,1,0:00:11
20200722_140241_1453636084,94,-0.237365,-4.2021,-15,50,0,0,0,1,0:00:11
20200722_140241_1453736080,94,-0.664308,-7.166,-19,50,0,0,0,1,0:00:11
20200722_140242_1453836076,94,-0.379106,-8.3886,-18,50,0,0,0,1,0:00:12
20200722_140242_1453902740,94,0.231798,-6.1016,-16,50,0,0,0,1,0:00:12
20200722_140242_1454002736,95,0.75569,-3.6109,-11,50,0,0,0,1,0:00:12
20200722_140242_1454086066,95,0.860707,-2.0737,-8,50,0,0,0,1,0:00:12
20200722_140242_1454169396,95,0.326453,-2.153,-8,50,0,0,0,1,0:00:12
20200722_140242_1454286058,95,-0.134091,-2.7454,-9,50,0,0,0,1,0:00:12
20200722_140242_1454369388,96,-0.273315,-3.4534,-11,50,0,0,0,1,0:00:12
20200722_140242_1454469384,96,-0.276851,-4.503,-11,50,0,0,0,1,0:00:12
20200722_140242_1454569380,96,0.011748,-3.7983,-11,50,0,0,0,1,0:00:12
20200722_140242_1454636044,96,0.010954,-3.6845,-11,50,0,0,0,1,0:00:12
20200722_140242_1454719374,96,-0.019291,-3.7077,-11,50,0,0,0,1,0:00:12
20200722_140243_1454836036,97,-0.001342,-3.7262,-11,50,0,0,0,1,0:00:13
20200722_140243_1454919366,97,-0.007162,-3.7558,-11,50,0,0,0,1,0:00:13
20200722_140243_1455019362,97,-0.003642,-3.779,-11,50,0,0,0,1,0:00:13
20200722_140243_1455102692,97,-0.005546,-3.8029,-11,50,0,0,0,1,0:00:13
20200722_140243_1455186022,97,-0.005139,-3.8439,-11,50,0,0,0,1,0:00:13
20200722_140243_1455269352,98,-0.003765,-3.8568,-11,50,0,0,0,1,0:00:13
20200722_140243_1455352682,98,0.024729,-3.809,-10,50,0,0,0,1,0:00:13
20200722_140243_1455436012,98,0.177508,-3.1586,-9,50,0,0,0,1,0:00:13
20200722_140243_1455519342,98,0.200521,-2.6793,-9,50,0,0,0,1,0:00:13
20200722_140243_1455619338,98,0.024731,-3.0846,-9,50,0,0,0,1,0:00:13
20200722_140244_1455719334,99,0.021152,-3.0808,-9,50,0,0,0,1,0:00:14
20200722_140244_1455819330,99,-0.005164,-3.0914,-9,50,0,0,0,1,0:00:14
20200722_140244_1455919326,99,0.030159,-2.9267,-8,50,0,0,0,1,0:00:14
20200722_140244_1455985990,99,0.129283,-2.5048,-7,50,0,0,0,0,0:00:14
20200722_140244_1456069320,99,0.100154,-2.4012,-7,50,0,0,0,0,0:00:14
20200722_140244_1456169316,100,0.004956,-2.5473,-7,50,0,0,0,0,0:00:14
20200722_140244_1456252646,100,0.037333,-2.4391,-6,50,0,0,0,0,0:00:14
20200722_140244_1456335976,100,0.247198,-1.3979,-5,50,0,0,0,0,0:00:14
20200722_140244_1456419306,100,0.120809,-1.484,-5,50,0,0,0,0,0:00:14
20200722_140244_1456519302,100,-0.027276,-1.8741,-5,50,0,0,0,0,0:00:14
20200722_140245_1456585966,101,0.08174,-1.6647,-4,50,0,0,0,0,0:00:15
20200722_140245_1456702628,101,0.144761,-0.9262,-4,50,0,0,0,0,0:00:15
20200722_140245_1456802624,101,-0.048804,-1.4283,-5,50,0,0,0,0,0:00:15
20200722_140245_1456902620,101,-0.250518,-2.6008,-6,50,0,0,0,0,0:00:15
20200722_140245_1456969284,101,-0.218745,-3.2527,-7,50,0,0,0,0,0:00:15
20200722_140245_1457069280,101,-0.180185,-3.1252,-7,50,0,0,0,0,0:00:15
20200722_140245_1457135944,102,-0.164094,-3.1817,-8,50,0,0,0,1,0:00:15
20200722_140245_1457235940,102,-0.095272,-3.2113,-8,50,0,0,0,1,0:00:15
20200722_140245_1457319270,102,-0.044602,-3.2273,-8,50,0,0,0,1,0:00:15
20200722_140245_1457402600,102,-0.015691,-3.2246,-8,50,0,0,0,1,0:00:15
20200722_140245_1457502596,102,-0.011559,-3.2189,-9,50,0,0,0,1,0:00:15
20200722_140246_1457585926,102,-0.022789,-3.2997,-9,50,0,0,0,1,0:00:16
20200722_140246_1457685922,103,-0.000259,-3.2546,-9,50,0,0,0,1,0:00:16
20200722_140246_1457785918,103,0.00811,-3.2303,-9,50,0,0,0,1,0:00:16
20200722_140246_1457869248,103,0.004868,-3.3107,-8,50,0,0,0,1,0:00:16
20200722_140246_1457952578,103,0.033481,-3.2497,-8,50,0,0,0,1,0:00:16
20200722_140246_1458052574,103,0.040247,-3.1138,-8,50,0,0,0,1,0:00:16
20200722_140246_1458169236,103,0.080588,-2.9191,-7,50,0,0,0,0,0:00:16
20200722_140246_1458252566,104,0.084257,-2.6482,-7,50,0,0,0,0,0:00:16
20200722_140246_1458352562,104,-0.029303,-3.1001,-7,50,0,0,0,0,0:00:16
20200722_140247_1458435892,104,-0.086291,-3.5585,-8,50,0,0,0,1,0:00:17
20200722_140247_1458519222,104,-0.126105,-3.9054,-8,50,0,0,0,1,0:00:17
20200722_140247_1458652550,104,-0.083547,-3.7816,-9,50,0,0,0,1,0:00:17
20200722_140247_1458719214,104,-0.065105,-3.8811,-9,50,0,0,0,1,0:00:17
20200722_140247_1458802544,104,-0.067262,-4.0848,-9,50,0,0,0,1,0:00:17
20200722_140247_1458919206,105,-0.06792,-4.3402,-10,50,0,0,0,1,0:00:17
20200722_140247_1459019202,105,-0.060239,-4.3133,-10,50,0,0,0,1,0:00:17
20200722_140247_1459102532,105,-0.016867,-4.0879,-10,50,0,0,0,1,0:00:17
20200722_140247_1459185862,105,0.004757,-4.0602,-10,50,0,0,0,1,0:00:17
20200722_140247_1459285858,105,0.202082,-3.4367,-8,50,0,0,0,1,0:00:17
20200722_140247_1459369188,105,0.375459,-2.046,-6,50,0,0,0,0,0:00:17
20200722_140248_1459469184,105,0.14671,-2.361,-6,50,0,0,0,0,0:00:18
20200722_140248_1459585846,105,0.014943,-2.723,-6,50,0,0,0,0,0:00:18
20200722_140248_1459669176,106,0.015634,-2.7602,-6,49,0,0,0,0,0:00:18
20200722_140248_1459752506,106,-0.044557,-3.0254,-7,25,0,0,0,0,0:00:18
20200722_140248_1459852502,106,-0.216684,-3.9809,-8,2,0,0,0,1,0:00:18
20200722_140248_1459952498,106,-0.254671,-5.3856,-9,0,0,0,0,1,0:00:18
20200722_140248_1460052494,106,-0.031758,-4.4487,-9,0,0,0,0,1,0:00:18
20200722_140248_1460135824,106,-0.041156,-4.3243,-9,0,0,0,0,1,0:00:18
20200722_140248_1460219154,106,-0.0355,-4.3831,-9,0,0,0,0,1,0:00:18
20200722_140248_1460302484,106,0.008123,-4.4131,-9,0,0,0,0,1,0:00:18
20200722_140249_1460402480,106,-0.005705,-4.3869,-9,0,0,0,0,1,0:00:19
20200722_140249_1460502476,106,-0.000882,-4.2939,-9,0,0,0,0,1,0:00:19
20200722_140249_1460569140,106,0.004609,-4.3398,-9,0,0,0,0,1,0:00:19
20200722_140249_1460685802,106,0.003303,-4.3876,-9,0,0,0,0,1,0:00:19
20200722_140249_1460752466,106,-0.053215,-4.5242,-10,0,0,0,0,1,0:00:19
20200722_140249_1460835796,106,-0.167725,-5.2175,-11,0,0,0,0,1,0:00:19
20200722_140249_1460935792,106,-0.248243,-6.2352,-12,0,0,0,0,1,0:00:19
20200722_140249_1461019122,106,-0.208714,-6.3722,-13,0,0,0,0,1,0:00:19
20200722_140249_1461102452,106,-0.185179,-6.6871,-14,0,0,0,0,1,0:00:19
20200722_140249_1461202448,106,-0.166391,-6.8826,-14,0,0,0,0,1,0:00:19
20200722_140250_1461269112,106,-0.169139,-7.2943,-16,0,0,0,0,1,0:00:20
20200722_140250_1461369108,105,-0.209215,-8.3192,-16,0,0,0,0,1,0:00:20
20200722_140250_1461469104,105,-0.107578,-8.348,-16,0,0,0,0,1,0:00:20
20200722_140250_1461535768,105,0.024417,-7.6035,-16,0,0,0,0,1,0:00:20
20200722_140250_1461635764,105,-8.10E-05,-7.6532,-16,0,0,0,0,1,0:00:20
20200722_140250_1461719094,105,-0.016823,-7.6085,-16,0,0,0,0,1,0:00:20
20200722_140250_1461802424,105,0.011687,-7.5732,-16,0,0,0,0,1,0:00:20
20200722_140250_1461885754,105,-0.014176,-7.5288,-16,0,0,0,0,1,0:00:20
20200722_140250_1461969084,105,0.006359,-7.4457,-16,0,0,0,0,1,0:00:20
20200722_140250_1462069080,105,0.007234,-7.366,-16,0,0,0,0,1,0:00:20
20200722_140250_1462135744,105,0.019795,-7.2912,-16,0,0,0,0,1,0:00:20
20200722_140251_1462219074,105,0.218243,-6.5809,-14,0,0,0,0,1,0:00:21
20200722_140251_1462319070,105,0.420166,-4.9876,-13,0,0,0,0,1,0:00:21
20200722_140251_1462402400,105,0.177575,-5.1519,-13,0,0,0,0,1,0:00:21
20200722_140251_1462519062,104,0.028644,-5.5977,-12,0,0,0,0,1,0:00:21
20200722_140251_1462619058,104,0.208113,-4.7959,-11,0,0,0,0,1,0:00:21
20200722_140251_1462719054,104,0.319263,-3.8439,-8,0,0,0,0,1,0:00:21
20200722_140251_1462802384,104,0.40438,-2.6273,-7,0,0,0,0,0,0:00:21
20200722_140251_1462902380,104,0.138744,-2.8497,-7,0,0,0,0,0,0:00:21
20200722_140251_1463002376,104,-0.030575,-3.3642,-7,0,0,0,0,0,0:00:21
20200722_140252_1463102372,104,0.130738,-2.8216,-6,0,0,0,0,0,0:00:22
20200722_140252_1463202368,104,0.088033,-2.4186,-6,0,0,0,0,0,0:00:22
20200722_140252_1463285698,104,-0.020921,-2.6349,-6,0,0,0,0,0,0:00:22
20200722_140252_1463385694,104,0.115604,-2.2483,-5,0,0,0,0,0,0:00:22
20200722_140252_1463485690,104,0.239624,-1.3918,-4,0,0,0,0,0,0:00:22
20200722_140252_1463602352,103,0.494477,0.258,0,0,0,0,0,0,0:00:22
20200722_140252_1463669016,103,0.385642,1.13,0,0,0,0,0,0,0:00:22
20200722_140252_1463769012,103,-0.00727,0.3787,0,0,0,0,0,0,0:00:22
20200722_140252_1463852342,103,-0.027871,-0.0797,0,0,0,0,0,0,0:00:22
20200722_140252_1463952338,103,0.257813,0.7821,2,0,0,0,0,0,0:00:22
20200722_140253_1464085666,103,0.046473,1.2936,1,0,0,0,0,0,0:00:23
20200722_140253_1464168996,103,-0.071072,0.4565,2,0,0,0,0,0,0:00:23
20200722_140253_1464285658,103,0.292474,1.5797,4,0,0,0,0,0,0:00:23
20200722_140253_1464368988,103,0.216385,2.5496,4,0,0,0,0,0,0:00:23
20200722_140253_1464452318,103,0.033018,2.1215,4,0,0,0,0,0,0:00:23
20200722_140253_1464518982,103,-0.02678,1.78,4,0,0,0,0,0,0:00:23
20200722_140253_1464618978,102,0.066107,1.9094,5,0,0,0,0,0,0:00:23
20200722_140253_1464702308,102,0.152032,2.4183,6,0,0,0,0,0,0:00:23
20200722_140253_1464802304,102,0.139989,2.8615,6,0,0,0,0,0,0:00:23
20200722_140253_1464918966,102,0.173693,3.0637,8,0,0,0,0,2,0:00:23
20200722_140254_1465002296,102,0.2343,3.7327,8,0,0,0,0,2,0:00:24
20200722_140254_1465118958,102,0.150984,3.861,10,0,0,0,0,2,0:00:24
20200722_140254_1465218954,102,0.310305,4.7811,12,0,0,0,0,2,0:00:24
20200722_140254_1465302284,102,0.32665,6.1631,13,0,0,0,0,2,0:00:24
20200722_140254_1465418946,102,0.187495,6.0011,14,0,0,0,0,2,0:00:24
20200722_140254_1465535608,102,0.332408,6.7152,17,0,0,0,0,2,0:00:24
20200722_140254_1465635604,102,0.377728,8.6034,19,0,0,0,0,2,0:00:24
20200722_140254_1465718934,101,0.240106,8.622,19,0,0,0,0,2,0:00:24
20200722_140254_1465802264,101,0.069851,7.9985,19,0,0,0,0,2,0:00:24
20200722_140255_1465885594,101,0.003687,7.7545,20,0,0,0,0,2,0:00:25
20200722_140255_1465985590,101,0.098047,8.12,22,0,0,0,0,2,0:00:25
20200722_140255_1466068920,101,0.066877,8.4645,23,0,0,0,0,2,0:00:25
20200722_140255_1466152250,101,-0.032243,8.6781,24,0,0,0,0,2,0:00:25
20200722_140255_1466252246,101,-0.148802,9.0162,26,0,0,0,0,2,0:00:25
20200722_140255_1466335576,101,-0.27665,9.3634,28,0,0,0,0,2,0:00:25
20200722_140255_1466418906,101,-0.363961,9.8768,31,0,0,0,0,2,0:00:25
20200722_140255_1466518902,101,-0.419994,10.3151,33,0,0,0,0,2,0:00:25
20200722_140255_1466585566,101,-0.602437,10.9283,36,0,0,0,0,2,0:00:25
20200722_140255_1466702228,100,-0.775393,11.343,37,0,0,0,0,2,0:00:25
20200722_140255_1466768892,100,-0.932846,11.8371,39,0,0,0,0,2,0:00:25
20200722_140256_1466868888,100,-1.016488,12.3809,40,0,0,0,0,2,0:00:26
20200722_140256_1466952218,100,-1.081208,13.0836,43,0,0,0,0,2,0:00:26
20200722_140256_1467052214,100,-1.128416,13.4817,44,0,0,0,0,2,0:00:26
20200722_140256_1467152210,99,-1.202697,14.0436,44,0,0,0,0,2,0:00:26
20200722_140256_1467252206,99,-1.203607,14.4937,43,0,0,0,0,2,0:00:26
20200722_140256_1467335536,99,-1.13,14.782,39,0,0,0,0,2,0:00:26
20200722_140256_1467418866,99,-0.990108,14.8177,38,0,0,0,0,2,0:00:26
20200722_140256_1467518862,98,-0.628206,14.9069,35,0,0,0,0,2,0:00:26
20200722_140256_1467585526,98,-0.342843,14.7335,27,0,0,0,0,2,0:00:26
20200722_140256_1467702188,98,-0.012856,14.1358,21,0,0,0,0,2,0:00:26
20200722_140257_1467768852,98,0.68766,13.6562,20,0,0,0,0,2,0:00:27
20200722_140257_1467868848,97,1.446671,13.2953,20,0,0,0,0,2,0:00:27
20200722_140257_1467968844,97,1.792591,12.6343,20,0,0,0,0,2,0:00:27
20200722_140257_1468052174,97,1.865512,11.6804,20,0,0,0,0,2,0:00:27
20200722_140257_1468152170,97,1.775393,11.1082,20,0,0,0,0,2,0:00:27
20200722_140257_1468252166,97,1.607175,10.4711,19,0,0,0,0,2,0:00:27
20200722_140257_1468335496,97,1.144814,9.0348,15,0,0,0,0,2,0:00:27
20200722_140257_1468418826,97,0.526159,5.721,12,0,0,0,0,2,0:00:27
20200722_140257_1468502156,97,-0.12469,2.8766,13,0,0,0,0,2,0:00:27
20200722_140257_1468585486,97,0.283148,5.1864,15,0,0,0,0,2,0:00:27
20200722_140257_1468685482,96,0.456611,7.2639,16,0,0,0,0,2,0:00:27
20200722_140258_1468768812,96,0.292921,7.4984,18,0,0,0,0,2,0:00:28
20200722_140258_1468868808,96,0.326749,7.495,22,0,0,0,0,2,0:00:28
20200722_140258_1468952138,96,0.31046,8.2103,23,0,0,0,0,2,0:00:28
20200722_140258_1469035468,96,0.226731,8.7787,24,0,0,0,0,2,0:00:28
20200722_140258_1469152130,96,-0.039291,8.5685,23,0,0,0,0,2,0:00:28
20200722_140258_1469252126,96,-0.1364,8.3529,21,0,0,0,0,2,0:00:28
20200722_140258_1469335456,96,-0.360471,6.5175,18,0,0,0,0,2,0:00:28
20200722_140258_1469435452,96,-0.309726,5.5598,17,0,0,0,0,2,0:00:28
20200722_140258_1469518782,96,-0.244189,5.5313,15,0,0,0,0,2,0:00:28
20200722_140258_1469602112,96,-0.343228,4.9959,14,0,0,0,0,2,0:00:28
20200722_140259_1469702108,96,-0.246721,4.4491,12,0,0,0,0,2,0:00:29
20200722_140259_1469785438,96,-0.205805,4.2412,12,0,0,0,0,2,0:00:29
20200722_140259_1469885434,95,-0.157356,3.8556,11,34,0,0,0,2,0:00:29
20200722_140259_1469985430,95,-0.035287,3.8845,11,38,0,0,0,2,0:00:29
20200722_140259_1470085426,95,0.057013,4.1106,11,39,0,0,0,2,0:00:29
20200722_140259_1470185422,95,0.024478,4.1421,11,39,0,0,0,2,0:00:29
20200722_140259_1470268752,95,-0.002015,4.0492,11,39,0,0,0,2,0:00:29
20200722_140259_1470352082,95,-0.0888,3.8708,10,37,0,0,0,2,0:00:29
20200722_140259_1470452078,95,-0.229215,3.1954,9,30,0,0,0,2,0:00:29
20200722_140259_1470535408,95,-0.212708,2.5625,8,10,0,0,0,2,0:00:29
20200722_140259_1470635404,95,-0.095835,2.7791,8,0,0,0,0,2,0:00:29
20200722_140300_1470702068,96,-0.175456,2.4657,6,0,0,0,0,0,0:00:30
20200722_140300_1470785398,96,-0.347649,1.2594,5,0,0,0,0,0,0:00:30
20200722_140300_1470902060,96,-0.168138,1.3827,5,0,0,0,0,0,0:00:30
20200722_140300_1470985390,96,0.108444,2.1898,6,0,0,0,0,0,0:00:30
20200722_140300_1471068720,96,0.109113,2.5143,6,0,0,0,0,0,0:00:30
20200722_140300_1471152050,96,0.073239,2.4296,6,0,0,0,0,0,0:00:30
20200722_140300_1471268712,95,0.068035,2.498,7,0,0,0,0,0,0:00:30
20200722_140300_1471368708,95,0.043365,2.5473,7,0,0,0,0,0,0:00:30
20200722_140300_1471502036,95,-0.104569,2.1857,6,0,0,0,0,0,0:00:30
20200722_140300_1471585366,95,-0.152096,1.7485,5,0,0,0,0,0,0:00:30
20200722_140301_1471652030,95,-0.097693,1.7481,5,0,0,0,1,6,0:00:31
20200722_140301_1471768692,95,-0.035498,1.8085,5,0,0,0,1,6,0:00:31
20200722_140301_1471885354,95,0.03333,1.9842,5,0,0,0,1,6,0:00:31
20200722_140301_1471952018,95,0.038628,2.0988,6,0,0,0,1,6,0:00:31
20200722_140301_1472068680,95,0.364161,3.3597,10,0,0,0,0,6,0:00:31
20200722_140301_1472168676,95,0.398401,5.5313,10,0,0,0,0,6,0:00:31
20200722_140301_1472252006,95,0.026393,4.2537,10,0,0,0,0,6,0:00:31
20200722_140301_1472335336,95,-0.004399,3.7858,10,0,0,0,0,6,0:00:31
20200722_140301_1472435332,95,0.011528,3.801,10,0,0,0,1,6,0:00:31
20200722_140302_1472535328,95,-0.007017,3.8279,10,0,0,0,1,6,0:00:32
20200722_140302_1472635324,95,-0.204838,3.1715,8,0,0,0,1,6,0:00:32
