Timestamp,Velocity,Accel_X,Rotate_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200722_140319_1489734640,69,-0.11758,-4.2491,0,0,0,1,0,3,0:00:49
20200722_140319_1489767972,69,-0.141313,-5.5192,0,0,0,1,0,3,0:00:49
20200722_140320_1489801304,69,-0.145881,-8.1647,-1,0,0,1,0,3,0:00:50
20200722_140320_1489834636,68,-0.253247,-10.5139,-3,0,0,1,0,3,0:00:50
20200722_140320_1489867968,68,-0.33375,-12.1293,-5,0,0,1,0,3,0:00:50
20200722_140320_1489901300,68,-0.486227,-13.2005,-7,0,0,1,0,3,0:00:50
20200722_140320_1489934632,68,-0.532556,-13.6801,-8,0,0,1,0,3,0:00:50
20200722_140320_1489951298,68,-0.551701,-13.4118,-8,0,0,0,0,3,0:00:50
20200722_140320_1489984630,68,-0.519993,-13.1751,-8,0,0,0,0,3,0:00:50
20200722_140320_1490017962,68,-0.395963,-12.648,-8,0,0,0,0,3,0:00:50
20200722_140320_1490051294,67,-0.218966,-12.0834,-8,0,0,0,0,3,0:00:50
20200722_140320_1490084626,67,-0.045303,-11.6216,-8,0,0,0,0,3,0:00:50
20200722_140320_1490117958,67,0.003367,-11.285,-8,0,0,0,0,3,0:00:50
20200722_140320_1490134624,67,0.00858,-11.0649,-9,4,0,0,0,3,0:00:50
20200722_140320_1490184622,67,-0.00278,-10.9981,-9,5,0,0,0,3,0:00:50
20200722_140320_1490217954,67,-0.151239,-11.0729,-10,10,0,0,0,3,0:00:50
20200722_140320_1490234620,67,-0.194138,-11.1218,-11,9,0,0,0,3,0:00:50
20200722_140320_1490267952,67,-0.216857,-11.1435,-11,9,0,0,0,3,0:00:50
20200722_140320_1490301284,66,-0.250337,-11.1943,-12,9,0,0,0,3,0:00:50
20200722_140320_1490334616,66,-0.270925,-11.2672,-13,9,0,0,0,3,0:00:50
20200722_140320_1490384614,66,-0.29478,-11.3434,-14,9,0,1,0,3,0:00:50
20200722_140320_1490417946,66,-0.426667,-11.2732,-19,11,0,1,0,3,0:00:50
20200722_140320_1490451278,66,-0.588547,-11.6288,-21,12,0,1,0,3,0:00:50
20200722_140320_1490484610,66,-0.778741,-12.4438,-25,13,0,1,0,3,0:00:50
20200722_140320_1490501276,66,-0.950874,-13.5348,-30,15,0,1,0,3,0:00:50
20200722_140320_1490551274,66,-1.023713,-14.0702,-31,16,0,1,0,3,0:00:50
20200722_140320_1490567940,65,-1.166144,-15.1323,-38,20,0,1,0,3,0:00:50
20200722_140320_1490601272,65,-1.160717,-15.2226,-41,21,0,1,0,3,0:00:50
20200722_140320_1490634604,65,-1.120295,-14.9923,-47,23,0,1,0,3,0:00:50
20200722_140320_1490667936,65,-1.076445,-14.4629,-49,23,0,1,0,3,0:00:50
20200722_140320_1490701268,65,-1.001114,-13.9412,-55,23,0,1,0,3,0:00:50
20200722_140320_1490717934,65,-0.941509,-13.4669,-58,24,0,1,0,3,0:00:50
20200722_140321_1490751266,65,-0.926435,-13.2445,-59,24,0,1,0,3,0:00:51
20200722_140321_1490784598,65,-0.868405,-12.7766,-61,24,0,0,0,3,0:00:51
20200722_140321_1490817930,65,-0.780361,-12.2609,-63,25,0,0,0,3,0:00:51
20200722_140321_1490851262,65,-0.633147,-11.7438,-64,25,0,0,0,3,0:00:51
20200722_140321_1490867928,65,-0.467492,-11.1966,-64,25,0,0,0,3,0:00:51
20200722_140321_1490917926,65,-0.37526,-10.8964,-64,25,0,0,0,3,0:00:51
20200722_140321_1490951258,65,-0.120329,-10.0089,-64,27,0,0,0,3,0:00:51
20200722_140321_1490967924,65,0.021485,-9.3858,-66,27,0,0,0,3,0:00:51
20200722_140321_1491001256,65,0.069038,-9.0807,-69,27,0,0,0,3,0:00:51
20200722_140321_1491017922,64,0.116362,-8.5248,-77,28,0,0,0,3,0:00:51
20200722_140321_1491051254,64,0.106017,-8.285,-79,28,0,0,0,3,0:00:51
20200722_140321_1491084586,64,0.065699,-7.8953,-86,28,0,0,0,3,0:00:51
20200722_140321_1491117918,64,0.007988,-7.5971,-91,28,0,0,0,3,0:00:51
20200722_140321_1491134584,64,-0.024134,-7.3432,-96,28,0,0,0,3,0:00:51
20200722_140321_1491167916,64,-0.019384,-7.1838,-97,28,0,1,0,3,0:00:51
20200722_140321_1491201248,64,0.067667,-6.7611,-101,28,0,1,0,3,0:00:51
20200722_140321_1491251246,64,0.228722,-6.1582,-104,28,0,1,0,3,0:00:51
20200722_140321_1491267912,64,0.512713,-4.9557,-109,28,0,1,0,3,0:00:51
20200722_140321_1491317910,64,0.586158,-4.5167,-113,28,0,1,0,3,0:00:51
20200722_140321_1491367908,64,0.771663,-3.1461,-118,28,0,1,0,3,0:00:51
20200722_140321_1491384574,64,0.860474,-1.892,-128,28,0,1,0,3,0:00:51
20200722_140321_1491434572,64,0.880911,-1.5391,-132,28,0,1,0,3,0:00:51
20200722_140321_1491484570,63,0.960595,-0.7183,-141,28,0,1,0,3,0:00:51
20200722_140321_1491517902,63,1.071127,-0.0228,-152,28,0,1,0,3,0:00:51
20200722_140321_1491551234,63,1.209391,0.5453,-157,28,0,1,0,3,0:00:51
20200722_140321_1491584566,63,1.391939,1.2587,-160,28,0,0,0,3,0:00:51
20200722_140321_1491601232,63,1.572016,2.18,-164,28,0,0,0,3,0:00:51
20200722_140321_1491634564,63,1.672727,2.6979,-166,28,0,0,0,3,0:00:51
20200722_140321_1491667896,63,1.860022,3.8291,-169,28,0,0,0,3,0:00:51
20200722_140321_1491701228,62,1.983171,5.0008,-171,28,0,0,0,3,0:00:51
20200722_140321_1491717894,62,2.059051,6.1107,-174,28,0,0,0,3,0:00:51
20200722_140322_1491767892,62,2.089628,6.6238,-176,28,0,0,0,3,0:00:52
20200722_140322_1491784558,62,2.154916,7.9367,-177,28,0,0,0,3,0:00:52
20200722_140322_1491817890,61,2.174582,8.3013,-177,28,0,0,0,3,0:00:52
20200722_140322_1491851222,61,2.240586,8.9426,-177,28,0,0,0,3,0:00:52
20200722_140322_1491867888,61,2.298474,9.5179,-177,28,0,0,0,3,0:00:52
20200722_140322_1491917886,61,2.325649,9.8013,-177,28,0,0,0,3,0:00:52
20200722_140322_1491934552,60,2.383126,10.7272,-177,28,0,0,0,3,0:00:52
20200722_140322_1491967884,60,2.391206,11.0862,-177,28,0,1,0,3,0:00:52
20200722_140322_1492017882,60,2.377104,11.924,-177,28,0,1,0,3,0:00:52
20200722_140322_1492034548,59,2.176223,12.8935,-175,28,0,1,0,3,0:00:52
20200722_140322_1492051214,59,1.968132,12.2678,-172,28,0,1,0,3,0:00:52
20200722_140322_1492084546,59,1.616268,11.7301,-171,29,0,1,0,3,0:00:52
20200722_140322_1492117878,59,1.26261,11.7783,-164,29,0,1,0,3,0:00:52
20200722_140322_1492134544,58,1.450519,12.5311,-157,29,0,1,0,3,0:00:52
20200722_140322_1492167876,58,1.570429,13.1747,-155,29,0,1,0,3,0:00:52
20200722_140322_1492201208,58,1.83794,14.9426,-146,29,0,1,0,3,0:00:52
20200722_140322_1492234540,58,2.338942,16.4592,-140,29,0,1,0,3,0:00:52
20200722_140322_1492251206,57,2.029315,16.5647,-133,29,0,1,0,3,0:00:52
20200722_140322_1492284538,57,1.491555,17.0364,-126,28,0,1,0,3,0:00:52
20200722_140322_1492317870,57,0.823404,18.8065,-116,28,0,1,0,3,0:00:52
20200722_140322_1492351202,57,0.089951,20.7095,-109,28,0,1,0,3,0:00:52
20200722_140322_1492384534,57,-0.480046,22.946,-93,29,0,0,0,3,0:00:52
20200722_140322_1492417866,57,-0.582462,25.1275,-84,28,0,0,0,3,0:00:52
20200722_140322_1492451198,56,0.129318,27.2304,-70,28,0,0,0,3,0:00:52
20200722_140322_1492484530,56,0.028988,28.9092,-62,28,0,0,0,3,0:00:52
20200722_140322_1492501196,56,-0.132237,30.5237,-48,28,0,0,0,3,0:00:52
20200722_140322_1492551194,56,-0.465194,31.299,-46,28,0,0,0,3,0:00:52
20200722_140322_1492567860,56,-1.439248,35.0134,-28,28,0,0,0,3,0:00:52
20200722_140322_1492601192,56,-1.677249,36.9422,-19,28,0,0,0,3,0:00:52
20200722_140322_1492634524,56,-1.901435,41.0711,-12,28,0,0,0,3,0:00:52
20200722_140322_1492667856,56,-2.08357,44.2448,-8,28,0,0,0,3,0:00:52
20200722_140322_1492701188,56,-2.02058,44.6326,-4,28,0,0,0,3,0:00:52
20200722_140323_1492717854,56,-2.019849,43.2359,2,29,0,0,0,3,0:00:53
20200722_140323_1492751186,56,-2.103086,42.7729,4,29,0,0,0,3,0:00:53
20200722_140323_1492767852,56,-2.369527,42.6788,9,30,0,0,0,3,0:00:53
20200722_140323_1492817850,56,-2.513762,42.9289,12,30,0,0,0,3,0:00:53
20200722_140323_1492834516,56,-2.77515,44.4683,14,31,0,0,0,3,0:00:53
20200722_140323_1492867848,56,-2.999804,44.2691,14,31,0,0,0,3,0:00:53
20200722_140323_1492917846,56,-3.376443,42.9866,14,32,0,0,0,3,0:00:53
20200722_140323_1492934512,56,-1.968128,43.3637,14,32,0,0,0,3,0:00:53
20200722_140323_1492967844,56,-1.516554,43.5269,14,32,0,0,0,3,0:00:53
20200722_140323_1492984510,57,-0.908033,43.1953,14,32,0,0,0,0,0:00:53
20200722_140323_1493017842,57,-0.726105,42.7126,14,32,0,0,0,2,0:00:53
20200722_140323_1493051174,57,0.026084,41.2745,13,33,0,0,0,2,0:00:53
20200722_140323_1493067840,57,0.363329,39.6234,13,33,0,0,0,2,0:00:53
20200722_140323_1493117838,57,0.204659,38.737,13,33,0,0,0,2,0:00:53
20200722_140323_1493134504,57,-0.316974,34.9531,12,35,0,0,0,2,0:00:53
20200722_140323_1493167836,57,-0.33988,33.2042,11,37,0,0,0,2,0:00:53
20200722_140323_1493201168,57,-0.173645,29.8381,10,40,0,0,0,2,0:00:53
20200722_140323_1493234500,57,-0.200539,26.7091,9,43,0,0,0,2,0:00:53
20200722_140323_1493251166,57,-0.291654,23.7448,8,46,0,0,0,2,0:00:53
20200722_140323_1493284498,57,-0.35052,22.2827,7,48,0,0,0,0,0:00:53
20200722_140323_1493317830,57,-0.431694,19.0794,5,51,0,0,0,0,0:00:53
20200722_140323_1493334496,57,-0.483425,16.2813,3,58,0,0,0,0,0:00:53
20200722_140323_1493367828,57,-0.524666,15.0378,2,62,0,0,0,0,0:00:53
20200722_140323_1493384494,57,-0.54645,13.0521,0,67,0,0,0,0,0:00:53
20200722_140323_1493434492,57,-0.544272,12.363,-2,70,0,0,0,0,0:00:53
20200722_140323_1493451158,58,-0.626381,11.0531,-4,75,0,0,0,0,0:00:53
20200722_140323_1493484490,58,-0.616468,10.7352,-5,76,0,0,0,0,0:00:53
20200722_140323_1493501156,58,-0.617445,10.7397,-6,80,0,0,0,0,0:00:53
20200722_140323_1493551154,58,-0.575544,11.0342,-6,81,0,0,0,0,0:00:53
20200722_140323_1493567820,58,-0.380398,12.5759,-7,87,0,0,0,0,0:00:53
20200722_140323_1493617818,58,-0.297556,13.0927,-7,88,0,0,0,0,0:00:53
20200722_140324_1493651150,58,-0.148566,12.0029,-7,93,0,0,0,0,0:00:54
20200722_140324_1493667816,58,-0.067276,11.8113,-8,94,0,0,0,1,0:00:54
20200722_140324_1493717814,58,-0.045402,11.8841,-8,95,0,0,0,1,0:00:54
20200722_140324_1493734480,58,-0.055721,12.2097,-8,98,0,0,0,1,0:00:54
20200722_140324_1493767812,59,-0.084386,11.7009,-8,98,0,0,0,1,0:00:54
20200722_140324_1493817810,59,-0.079421,9.9288,-8,98,0,0,0,1,0:00:54
20200722_140324_1493834476,59,-0.034739,7.9298,-8,98,0,0,0,1,0:00:54
20200722_140324_1493867808,59,-0.02285,7.6362,-8,98,0,0,0,1,0:00:54
20200722_140324_1493884474,59,-0.012712,7.1918,-8,98,0,0,0,1,0:00:54
20200722_140324_1493934472,59,-0.010025,6.9285,-8,98,0,0,0,1,0:00:54
20200722_140324_1493967804,59,-0.05408,5.2054,-9,98,0,0,0,1,0:00:54
20200722_140324_1494001136,59,-0.103717,4.5223,-10,98,0,0,0,1,0:00:54
20200722_140324_1494017802,60,-0.166667,3.9949,-11,99,0,0,0,1,0:00:54
20200722_140324_1494051134,60,-0.199012,3.7691,-12,100,0,0,0,1,0:00:54
20200722_140324_1494084466,60,-0.303586,3.3255,-13,100,0,0,0,1,0:00:54
20200722_140324_1494117798,60,-0.412903,2.5044,-14,100,0,0,0,1,0:00:54
20200722_140324_1494134464,60,-0.369442,2.2707,-15,100,0,0,0,1,0:00:54
20200722_140324_1494167796,60,-0.375083,2.3188,-16,100,0,0,0,1,0:00:54
20200722_140324_1494184462,60,-0.398512,2.5033,-17,100,0,0,0,1,0:00:54
20200722_140324_1494217794,60,-0.3889,2.6543,-17,100,0,0,0,1,0:00:54
20200722_140324_1494251126,61,-0.307762,3.0425,-17,100,0,0,0,1,0:00:54
20200722_140324_1494284458,61,-0.187053,2.9415,-17,100,0,0,0,1,0:00:54
20200722_140324_1494334456,61,-0.075741,3.1734,-16,100,0,0,0,1,0:00:54
20200722_140324_1494351122,61,0.001984,3.968,-16,100,0,0,0,1,0:00:54
20200722_140324_1494384454,61,0.017727,4.2374,-17,100,0,0,0,1,0:00:54
20200722_140324_1494417786,61,0.008635,4.6366,-17,100,0,0,0,1,0:00:54
20200722_140324_1494434452,62,0.007102,4.6206,-17,98,0,0,0,1,0:00:54
20200722_140324_1494467784,62,-0.03851,4.3838,-17,96,0,0,0,1,0:00:54
20200722_140324_1494517782,62,-0.018322,4.4669,-16,80,0,0,0,1,0:00:54
20200722_140324_1494534448,62,0.051247,4.964,-15,56,0,0,0,1,0:00:54
20200722_140324_1494567780,62,0.078419,5.156,-15,44,0,0,0,1,0:00:54
20200722_140324_1494601112,62,0.115441,5.4592,-15,33,0,0,0,1,0:00:54
20200722_140324_1494634444,63,0.139652,5.3966,-15,23,0,0,0,1,0:00:54
20200722_140325_1494667776,63,0.068743,5.3864,-15,5,0,0,0,1,0:00:55
20200722_140325_1494684442,63,0.031617,5.5571,-15,0,0,0,0,1,0:00:55
20200722_140325_1494717774,63,0.012557,5.6858,-15,0,0,0,0,1,0:00:55
20200722_140325_1494751106,63,-0.04195,5.6759,-15,0,0,0,0,1,0:00:55
20200722_140325_1494784438,63,-0.032392,5.7176,-15,0,0,0,0,1,0:00:55
20200722_140325_1494817770,63,-0.01472,5.9313,-15,0,0,0,0,1,0:00:55
20200722_140325_1494851102,63,-0.038077,6.2944,-15,0,0,0,0,1,0:00:55
20200722_140325_1494867768,63,-0.017167,6.6841,-15,0,0,0,0,1,0:00:55
20200722_140325_1494901100,63,-0.002561,6.7771,-15,0,0,0,0,1,0:00:55
20200722_140325_1494934432,64,0.016159,6.9395,-15,0,0,0,0,1,0:00:55
20200722_140325_1494967764,64,0.039766,7.2908,-15,0,0,0,0,1,0:00:55
20200722_140325_1495001096,64,0.026533,7.5993,-15,0,0,0,0,1,0:00:55
20200722_140325_1495034428,64,0.002251,7.7481,-15,0,0,0,0,1,0:00:55
20200722_140325_1495067760,64,-0.00058,7.7519,-15,10,0,0,0,1,0:00:55
20200722_140325_1495084426,64,-0.022572,7.7257,-15,25,0,0,0,1,0:00:55
20200722_140325_1495117758,64,-0.036011,7.7735,-15,37,0,0,0,1,0:00:55
20200722_140325_1495151090,64,-0.038372,7.8999,-15,42,0,0,0,1,0:00:55
20200722_140325_1495184422,64,0.021076,8.2778,-14,46,0,0,0,1,0:00:55
20200722_140325_1495217754,64,0.058719,8.7764,-14,48,0,0,0,1,0:00:55
20200722_140325_1495251086,64,0.089443,9.3054,-13,52,0,0,0,1,0:00:55
20200722_140325_1495284418,64,0.115795,9.7125,-13,55,0,0,0,1,0:00:55
20200722_140325_1495334416,64,0.121756,9.8488,-13,61,0,0,0,1,0:00:55
20200722_140325_1495351082,64,0.133725,10.0889,-12,65,0,0,0,1,0:00:55
20200722_140325_1495384414,64,0.129168,10.1557,-12,68,0,0,0,1,0:00:55
20200722_140325_1495417746,64,0.134743,10.2726,-11,70,0,0,0,1,0:00:55
20200722_140325_1495451078,64,0.134237,10.3136,-11,76,0,0,0,1,0:00:55
20200722_140325_1495484410,65,0.177537,10.2624,-10,79,0,0,0,1,0:00:55
20200722_140325_1495517742,65,0.183767,10.3709,-9,81,0,0,0,1,0:00:55
20200722_140325_1495551074,65,0.199457,10.5439,-9,82,0,0,0,1,0:00:55
20200722_140325_1495567740,65,0.206899,10.8073,-9,82,0,0,0,1,0:00:55
20200722_140326_1495617738,65,0.212476,11.0023,-9,82,0,0,0,1,0:00:56
20200722_140326_1495651070,65,0.194473,11.6379,-8,83,0,0,0,1,0:00:56
20200722_140326_1495667736,65,0.159135,11.9953,-7,84,0,0,0,0,0:00:56
20200722_140326_1495701068,65,0.138599,12.0306,-7,84,0,0,0,0,0:00:56
20200722_140326_1495734400,65,0.140416,11.6451,-7,84,0,0,0,0,0:00:56
20200722_140326_1495767732,65,0.109992,10.6202,-7,84,0,0,0,0,0:00:56
20200722_140326_1495784398,65,0.089731,9.2173,-6,84,0,0,0,0,0:00:56
20200722_140326_1495817730,65,0.07646,8.5943,-6,84,0,0,0,0,0:00:56
20200722_140326_1495851062,65,0.055548,7.6938,-6,83,0,0,0,0,0:00:56
20200722_140326_1495884394,66,0.049925,7.2036,-7,78,0,0,0,0,0:00:56
20200722_140326_1495917726,66,-0.001677,6.8055,-7,65,0,0,0,0,0:00:56
20200722_140326_1495934392,66,-0.028444,6.848,-7,50,0,0,0,0,0:00:56
20200722_140326_1495984390,66,-0.054612,6.9474,-8,46,0,0,0,1,0:00:56
20200722_140326_1496001056,66,-0.110316,7.5003,-8,24,0,0,0,1,0:00:56
20200722_140326_1496034388,66,-0.127523,7.6878,-9,15,0,0,0,1,0:00:56
20200722_140326_1496051054,66,-0.173977,7.9071,-9,4,0,0,0,1,0:00:56
20200722_140326_1496101052,66,-0.20372,7.624,-9,1,0,0,0,1,0:00:56
20200722_140326_1496117718,66,-0.18891,5.2653,-10,0,0,0,0,1,0:00:56
20200722_140326_1496151050,66,-0.165181,4.7079,-9,0,0,0,0,1,0:00:56
20200722_140326_1496184382,66,-0.071713,4.1729,-9,0,0,0,0,1,0:00:56
20200722_140326_1496217714,66,-0.060412,3.938,-9,0,0,0,0,1,0:00:56
20200722_140326_1496234380,66,-0.053629,3.2163,-9,0,0,0,0,1,0:00:56
20200722_140326_1496284378,67,-0.031332,2.786,-9,0,0,0,0,1,0:00:56
20200722_140326_1496301044,67,0.036024,2.5408,-9,0,0,0,0,1,0:00:56
20200722_140326_1496334376,67,0.008896,2.6524,-9,0,0,0,0,1,0:00:56
20200722_140326_1496351042,67,-0.04019,2.9529,-10,0,0,0,0,1,0:00:56
20200722_140326_1496384374,67,-0.016043,3.0114,-10,0,0,0,0,1,0:00:56
20200722_140326_1496401040,67,0.010194,2.8956,-10,0,0,0,0,1,0:00:56
20200722_140326_1496451038,67,0.004107,2.8543,-10,0,0,0,0,1,0:00:56
20200722_140326_1496501036,67,-0.088981,3.143,-11,0,0,0,0,1,0:00:56
20200722_140326_1496534368,67,-0.103901,3.6208,-11,0,0,0,0,1,0:00:56
20200722_140326_1496551034,67,-0.086639,3.7839,-11,0,0,0,0,1,0:00:56
20200722_140327_1496601032,67,-0.078631,3.7187,-11,0,0,0,0,1,0:00:57
20200722_140327_1496617698,67,-0.051985,3.5544,-11,0,0,0,0,1,0:00:57
20200722_140327_1496651030,67,-0.068713,3.5597,-11,0,0,0,0,1,0:00:57
20200722_140327_1496684362,67,-0.058764,3.6253,-11,0,0,0,0,1,0:00:57
20200722_140327_1496734360,67,-0.070215,3.5426,-12,0,0,0,0,1,0:00:57
20200722_140327_1496751026,67,-0.10707,3.0649,-13,0,0,0,0,1,0:00:57
20200722_140327_1496784358,67,-0.118909,2.8933,-13,0,0,0,0,1,0:00:57
20200722_140327_1496801024,67,-0.150324,2.6475,-14,8,0,0,0,1,0:00:57
20200722_140327_1496834356,67,-0.178032,2.5716,-14,10,0,0,0,1,0:00:57
20200722_140327_1496867688,67,-0.182032,2.5188,-14,19,0,0,0,1,0:00:57
20200722_140327_1496901020,67,-0.174788,2.4543,-14,23,0,0,0,1,0:00:57
20200722_140327_1496934352,67,-0.177162,2.282,-14,25,0,0,0,1,0:00:57
20200722_140327_1496967684,67,-0.151,2.164,-14,25,0,0,0,1,0:00:57
20200722_140327_1497001016,67,-0.054409,2.3826,-15,27,0,0,0,1,0:00:57
20200722_140327_1497034348,67,-0.037911,2.7123,-15,27,0,0,0,1,0:00:57
20200722_140327_1497067680,67,-0.028487,3.0554,-15,27,0,0,0,1,0:00:57
20200722_140327_1497084346,67,-0.042816,3.0861,-15,27,0,0,0,1,0:00:57
20200722_140327_1497117678,67,-0.026012,2.9639,-15,27,0,0,0,1,0:00:57
20200722_140327_1497167676,67,-0.028519,2.6338,-15,27,0,0,0,1,0:00:57
20200722_140327_1497184342,67,-0.074046,2.0692,-16,27,0,0,0,1,0:00:57
20200722_140327_1497201008,67,-0.078686,1.9599,-16,27,0,0,0,1,0:00:57
20200722_140327_1497251006,67,-0.083464,1.8646,-16,27,0,0,0,1,0:00:57
20200722_140327_1497284338,67,-0.069428,1.5425,-16,27,0,0,0,1,0:00:57
20200722_140327_1497317670,67,-0.153082,1.4404,-17,27,0,0,0,1,0:00:57
20200722_140327_1497367668,67,-0.13237,1.5861,-17,27,0,0,0,1,0:00:57
20200722_140327_1497401000,67,-0.119592,1.9337,-18,27,0,0,0,1,0:00:57
20200722_140327_1497434332,67,-0.178636,1.7629,-18,27,0,0,0,1,0:00:57
20200722_140327_1497450998,67,-0.16285,0.897,-19,27,0,0,0,1,0:00:57
20200722_140327_1497484330,67,-0.147871,0.3472,-19,27,0,0,0,1,0:00:57
20200722_140327_1497517662,67,-0.202472,-0.7521,-20,27,0,0,0,1,0:00:57
20200722_140328_1497550994,67,-0.225574,-1.4617,-21,27,0,0,0,1,0:00:58
20200722_140328_1497567660,67,-0.270928,-1.9572,-22,27,0,0,0,1,0:00:58
20200722_140328_1497600992,67,-0.292652,-2.3397,-22,27,0,0,0,1,0:00:58
20200722_140328_1497650990,67,-0.333569,-3.0979,-24,27,0,0,0,1,0:00:58
20200722_140328_1497684322,67,-0.371377,-3.741,-25,27,0,0,0,1,0:00:58
20200722_140328_1497717654,67,-0.36183,-3.5547,-26,27,0,0,0,1,0:00:58
20200722_140328_1497750986,67,-0.354994,-3.5452,-28,27,0,0,0,1,0:00:58
20200722_140328_1497784318,67,-0.364425,-3.7403,-29,27,0,0,0,1,0:00:58
20200722_140328_1497817650,67,-0.430296,-3.9277,-30,27,0,0,0,1,0:00:58
20200722_140328_1497850982,67,-0.434897,-3.7763,-31,27,0,0,0,1,0:00:58
20200722_140328_1497884314,67,-0.431172,-3.6951,-32,27,0,0,0,1,0:00:58
20200722_140328_1497900980,67,-0.394905,-3.8742,-33,27,0,0,0,1,0:00:58
20200722_140328_1497950978,67,-0.361185,-3.9004,-33,27,0,0,0,1,0:00:58
20200722_140328_1497984310,67,-0.368151,-3.5794,-34,27,0,0,0,1,0:00:58
20200722_140328_1498000976,67,-0.228615,-2.7799,-34,27,0,0,0,1,0:00:58
20200722_140328_1498034308,67,-0.187826,-2.3424,-34,27,0,0,0,1,0:00:58
20200722_140328_1498067640,67,-0.25636,-2.2217,-34,27,0,0,0,1,0:00:58
20200722_140328_1498100972,67,-0.105298,-2.4342,-34,27,0,0,0,1,0:00:58
20200722_140328_1498117638,67,0.063963,-2.4532,-34,27,0,0,0,1,0:00:58
20200722_140328_1498150970,67,0.111001,-2.2976,-34,27,0,0,0,1,0:00:58
20200722_140328_1498167636,67,-0.050299,-2.0252,-33,27,0,0,0,1,0:00:58
20200722_140328_1498200968,67,-0.029731,-1.8601,-33,27,0,0,0,1,0:00:58
20200722_140328_1498234300,67,0.185005,-1.9341,-32,27,0,0,0,1,0:00:58
20200722_140328_1498250966,67,0.238526,-2.5086,-31,27,0,0,0,1,0:00:58
20200722_140328_1498300964,67,0.257147,-2.7564,-31,27,0,0,0,1,0:00:58
20200722_140328_1498317630,67,0.296881,-3.1222,-30,27,0,0,0,1,0:00:58
20200722_140328_1498350962,67,0.323942,-2.9897,-30,27,0,0,0,1,0:00:58
20200722_140328_1498367628,67,0.303653,-2.4687,-30,27,0,0,0,1,0:00:58
20200722_140328_1498400960,67,0.274503,-2.5811,-30,27,0,0,0,1,0:00:58
20200722_140328_1498434292,67,0.237488,-4.1027,-30,27,0,0,0,1,0:00:58
20200722_140328_1498484290,67,0.270951,-5.1496,-30,27,0,0,0,1,0:00:58
20200722_140328_1498500956,67,-0.04623,-6.1187,-30,27,0,0,0,1,0:00:58
20200722_140329_1498534288,67,-0.131668,-6.3946,-30,27,0,0,0,1,0:00:59
20200722_140329_1498567620,67,-0.249193,-6.5407,-31,27,0,0,0,1,0:00:59
20200722_140329_1498600952,67,-0.338973,-6.0819,-32,27,0,0,0,1,0:00:59
20200722_140329_1498617618,67,-0.391764,-4.843,-33,27,0,0,0,1,0:00:59
20200722_140329_1498667616,67,-0.321579,-4.2298,-33,27,0,0,0,1,0:00:59
20200722_140329_1498700948,67,-0.104531,-3.8556,-34,27,0,0,0,1,0:00:59
20200722_140329_1498717614,67,-0.097482,-4.5998,-34,27,0,0,0,1,0:00:59
20200722_140329_1498767612,67,-0.148391,-4.6893,-34,27,0,0,0,1,0:00:59
20200722_140329_1498784278,68,-0.318078,-4.1061,-34,27,0,0,0,1,0:00:59
20200722_140329_1498834276,68,-0.253602,-3.5452,-34,27,0,0,0,1,0:00:59
20200722_140329_1498850942,68,-0.119261,-3.0853,-34,27,0,0,0,1,0:00:59
20200722_140329_1498884274,68,-0.104453,-3.0102,-34,27,0,0,0,1,0:00:59
20200722_140329_1498917606,68,0.030875,-2.6281,-34,27,0,0,0,1,0:00:59
20200722_140329_1498950938,68,0.138175,-1.9868,-34,27,0,0,0,1,0:00:59
20200722_140329_1498984270,68,0.066737,-1.3034,-34,27,0,0,0,1,0:00:59
20200722_140329_1499000936,68,0.079967,-0.9395,-34,27,0,0,0,1,0:00:59
20200722_140329_1499050934,68,0.065313,-0.9798,-34,27,0,0,0,1,0:00:59
20200722_140329_1499067600,68,-0.127057,-0.7775,-34,28,0,0,0,1,0:00:59
20200722_140329_1499100932,68,-0.130436,-0.5271,-34,28,0,0,0,1,0:00:59
20200722_140329_1499134264,68,-0.032678,0.225,-34,28,0,0,0,1,0:00:59
20200722_140329_1499167596,68,-0.017598,0.735,-34,28,0,0,0,1,0:00:59
20200722_140329_1499184262,68,-0.068811,1.0723,-34,28,0,0,0,1,0:00:59
20200722_140329_1499200928,68,-0.0188,1.4321,-34,28,0,0,0,1,0:00:59
20200722_140329_1499250926,68,0.053788,1.8984,-34,28,0,0,0,1,0:00:59
20200722_140329_1499267592,68,0.162955,3.2732,-33,28,0,0,0,1,0:00:59
20200722_140329_1499300924,68,0.15569,3.5612,-33,28,0,0,0,1,0:00:59
20200722_140329_1499317590,68,0.14136,3.8078,-33,28,0,0,0,1,0:00:59
20200722_140329_1499367588,68,0.191504,3.8302,-32,28,0,0,0,1,0:00:59
20200722_140329_1499400920,68,0.051118,4.2226,-32,28,0,0,0,1,0:00:59
20200722_140329_1499434252,68,0.100092,5.0251,-31,28,0,0,0,1,0:00:59
20200722_140329_1499467584,68,0.078169,5.7283,-31,28,0,0,0,1,0:00:59
20200722_140329_1499484250,68,0.066244,5.6266,-31,28,0,0,0,1,0:00:59
20200722_140330_1499534248,68,0.087074,5.5245,-31,28,0,0,0,1,0:01:00
20200722_140330_1499550914,68,0.157539,5.8512,-31,28,0,0,0,1,0:01:00
20200722_140330_1499584246,68,0.102599,6.1434,-31,28,0,0,0,1,0:01:00
