Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200720_170310_4263407022,87.0,0.192028,-0.486869,-1.0,56.0,0.0, 0.0, 0.0,0,0:00:00
20200720_170310_4263440354,87.0,0.211193,-0.47325,-1.0,56.0,0.0, 0.0, 0.0,0,0:00:00
20200720_170310_4263473686,87.0,0.277138,-0.44687,0.0,56.0,0.0, 0.0, 0.0,0,0:00:00
20200720_170310_4263490352,87.0,0.29983,-0.421406,1.0,56.0,0.0, 0.0, 0.0,0,0:00:00
20200720_170310_4263507018,87.0,0.312266,-0.408862,1.0,56.0,0.0, 0.0, 0.0,0,0:00:00
20200720_170310_4263523684,87.0,0.313458,-0.39672,2.0,56.0,0.0, 0.0, 0.0,0,0:00:00
20200720_170310_4263573682,87.0,0.323574,-0.384634,2.0,56.0,0.0, 0.0, 0.0,0,0:00:00
20200720_170310_4263607014,87.0,0.246777,-0.349408,2.0,56.0,0.0, 0.0, 0.0,0,0:00:00
20200720_170310_4263623680,87.0,0.152564,-0.327091,2.0,56.0,0.0, 0.0, 0.0,0,0:00:00
20200720_170310_4263673678,87.0,0.142864,-0.316081,2.0,56.0,0.0, 1.0, 0.0,3,0:00:00
20200720_170310_4263690344,87.0,0.036753,-0.285284,2.0,56.0,0.0, 1.0, 0.0,3,0:00:00
20200720_170310_4263723676,87.0,0.000131,-0.275499,2.0,56.0,0.0, 1.0, 0.0,3,0:00:00
20200720_170310_4263757008,87.0,-0.018432,-0.256696,2.0,56.0,0.0, 1.0, 0.0,3,0:00:00
20200720_170310_4263790340,87.0,-0.007149,-0.238705,2.0,56.0,0.0, 1.0, 0.0,3,0:00:00
20200720_170310_4263807006,87.0,0.018992,-0.221584,2.0,56.0,0.0, 1.0, 0.0,3,0:00:00
20200720_170310_4263840338,87.0,0.029686,-0.213412,2.0,56.0,0.0, 1.0, 0.0,3,0:00:00
20200720_170310_4263873670,87.0,0.037752,-0.203032,2.0,56.0,0.0, 1.0, 0.0,3,0:00:00
20200720_170310_4263890336,87.0,0.037724,-0.20048,2.0,56.0,0.0, 1.0, 0.0,3,0:00:00
20200720_170310_4263907002,87.0,0.035478,-0.202037,2.0,56.0,0.0, 1.0, 0.0,3,0:00:00
20200720_170310_4263957000,87.0,0.031946,-0.205401,2.0,56.0,0.0, 1.0, 0.0,3,0:00:00
20200720_170310_4263990332,87.0,-0.058022,-0.226219,1.0,56.0,0.0, 1.0, 0.0,3,0:00:00
