Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200804_155026_3607516592,62,0.172912,0,0,0,0,0,0,0:00:00
20200804_155026_3607566590,62,0.196344,0,0,0,0,0,0,0:00:00
20200804_155026_3607583256,62,0.20047,1,0,0,0,0,0,0:00:00
20200804_155026_3607599922,62,0.212524,1,0,0,0,0,0,0:00:00
20200804_155026_3607616588,62,0.226465,2,0,0,0,0,0,0:00:00
20200804_155026_3607649920,62,0.230858,2,0,0,1,0,5,0:00:00
20200804_155026_3607683252,62,0.215708,2,0,0,1,0,5,0:00:00
20200804_155026_3607733250,62,0.132624,2,0,0,1,0,5,0:00:00
20200804_155026_3607749916,62,0.069022,2,0,0,1,0,5,0:00:00
20200804_155026_3607783248,62,0.03149,2,0,0,1,0,5,0:00:00
20200804_155026_3607799914,62,-0.038219,1,0,0,1,0,5,0:00:00
20200804_155026_3607833246,62,-0.075454,1,0,0,1,0,5,0:00:00
20200804_155026_3607866578,62,-0.164191,-1,0,0,1,0,5,0:00:00
20200804_155026_3607883244,62,-0.307476,-3,0,0,1,0,5,0:00:00
20200804_155026_3607916576,62,-0.376812,-5,0,0,1,0,5,0:00:00
20200804_155026_3607966574,62,-0.671072,-11,0,0,1,0,5,0:00:00
20200804_155026_3607999906,62,-1.048409,-15,0,0,1,0,5,0:00:00
20200804_155026_3608016572,62,-1.133145,-17,0,0,1,0,5,0:00:00
20200804_155027_3608066570,62,-1.108068,-19,0,0,0,0,5,0:00:01
20200804_155027_3608099902,62,-1.113567,-24,0,0,0,0,5,0:00:01
20200804_155027_3608116568,62,-0.938456,-25,0,0,0,0,5,0:00:01
20200804_155027_3608149900,62,-0.864365,-26,0,0,0,0,5,0:00:01
20200804_155027_3608183232,62,-0.790978,-30,0,0,0,0,5,0:00:01
20200804_155027_3608216564,62,-0.891816,-31,0,0,0,0,5,0:00:01
20200804_155027_3608249896,62,-0.872748,-32,0,0,0,0,5,0:00:01
20200804_155027_3608283228,62,-0.7096,-34,0,0,0,0,5,0:00:01
20200804_155027_3608316560,62,-0.611196,-34,0,0,0,0,5,0:00:01
20200804_155027_3608349892,62,-0.496771,-35,0,0,0,0,5,0:00:01
20200804_155027_3608383224,62,-0.304174,-35,0,0,0,0,5,0:00:01
20200804_155027_3608399890,62,-0.165388,-35,0,0,0,0,5,0:00:01
20200804_155027_3608433222,62,-0.144996,-35,0,0,0,0,5,0:00:01
20200804_155027_3608466554,62,-0.058061,-35,0,0,1,0,5,0:00:01
20200804_155027_3608499886,62,-0.023622,-35,0,0,1,0,5,0:00:01
20200804_155027_3608533218,62,0.001608,-35,0,0,1,0,5,0:00:01
20200804_155027_3608566550,62,-0.001136,-35,0,0,1,0,5,0:00:01
20200804_155027_3608599882,62,-0.004268,-35,0,0,1,0,5,0:00:01
20200804_155027_3608633214,62,0.000532,-35,0,0,1,0,5,0:00:01
20200804_155027_3608666546,62,-0.000863,-35,0,0,1,0,5,0:00:01
20200804_155027_3608683212,62,0.009003,-35,0,0,1,0,5,0:00:01
