Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200708_134759_652723890, 1363.3638916015625, 28.279680252075195, 0.00808728113770485, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_652757222, 1343.3599853515625, 28.70363998413086, 0.005737392231822014, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_652773888, 1323.649658203125, 29.107887268066406, 0.003784237429499626, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_652807220, 1313.9031982421875, 29.304418563842773, 0.0028992141596972942, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_652823886, 1294.625, 29.683462142944336, 0.0008239871822297573, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_652857218, 1285.0921630859375, 29.867403030395508, 0.0005493247881531715, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_652890550, 1266.236572265625, 30.223493576049805, 0.0005493247881531715, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_652923882, 1203.35888671875, 30.565309524536133, 0.0008239871822297573, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_652940548, 1109.344970703125, 30.892379760742188, 0.0008239871822297573, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_652990546, 1061.716064453125, 31.050806045532227, 0.0008239871822297573, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653007212, 951.5062866210938, 31.505125045776367, 0.0008239871822297573, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653040544, 929.527587890625, 31.65005111694336, 0.0008239871822297573, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653057210, 902.9700317382812, 31.9306697845459, 0.0008239871822297573, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653090542, 896.4688110351562, 32.06641387939453, 0.0008239871822297573, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653123874, 906.60009765625, 32.329307556152344, 0.0016174563206732273, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653157206, 911.4359130859375, 32.58137512207031, 0.002166781108826399, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653190538, 918.2142333984375, 32.82274627685547, 0.0027466239407658577, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653207204, 924.5590209960938, 33.05378723144531, 0.0004272526130080223, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653257202, 927.6517944335938, 33.16559600830078, -0.0007782101165503263, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653273868, 971.1104736328125, 33.50086212158203, -0.003433279925957322, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653307200, 976.6155395507812, 33.616722106933594, -0.004104676656424999, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653357198, 984.8204956054688, 33.85545349121094, -0.003402761882171035, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653373864, 995.39990234375, 34.23063659667969, -0.0032501716632395983, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653407196, 998.9239501953125, 34.36007308959961, -0.0035858701448887587, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653440528, 1006.2117309570312, 34.625118255615234, -0.006515602581202984, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653490526, 1013.8502807617188, 34.89862060546875, -0.009597924537956715, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653507192, 1025.7672119140625, 35.323646545410156, -0.010849164798855782, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653540524, 1029.823974609375, 35.468605041503906, -0.010849164798855782, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653573856, 1038.072021484375, 35.763633728027344, -0.010513465851545334, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653607188, 1046.5445556640625, 36.066123962402344, -0.010513465851545334, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134759_653640520, 1055.2017822265625, 36.37523651123047, -0.010360876098275185, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653673852, 1064.028076171875, 36.69017791748047, -0.01109330914914608, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653707184, 1073.0126953125, 37.011146545410156, -0.01109330914914608, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653723850, 1082.1856689453125, 37.338680267333984, -0.01109330914914608, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653757182, 1086.82666015625, 37.50444793701172, -0.01109330914914608, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653773848, 1096.21923828125, 37.83992004394531, -0.01109330914914608, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653807180, 1100.9683837890625, 38.00954818725586, -0.01109330914914608, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653823846, 1110.5726318359375, 38.35259246826172, -0.010513465851545334, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653873844, 1115.4273681640625, 38.52608108520508, -0.010513465851545334, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653890510, 1130.1964111328125, 39.05362319946289, -0.009597924537956715, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653923842, 1135.184326171875, 39.23200225830078, -0.009475852362811565, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653940508, 1145.2508544921875, 39.59156799316406, -0.008133058436214924, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_653990506, 1150.3209228515625, 39.772926330566406, -0.0077058058232069016, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654023838, 1165.7203369140625, 40.323150634765625, -0.007278553210198879, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654040504, 1176.11083984375, 40.694496154785156, -0.007278553210198879, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654090502, 1181.347900390625, 40.88163375854492, -0.007278553210198879, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654107168, 1197.2117919921875, 41.44847106933594, -0.007217517122626305, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654140500, 1202.5406494140625, 41.63893508911133, -0.007064927369356155, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654190498, 1213.2861328125, 42.022918701171875, -0.006271458230912685, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654207164, 1229.5467529296875, 42.60430145263672, -0.004867628216743469, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654240496, 1235.049072265625, 42.80074691772461, -0.004623483866453171, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654273828, 1246.0152587890625, 43.193111419677734, -0.0035553521011024714, 1.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654307160, 1256.7772216796875, 43.589202880859375, -0.0027008468750864267, 0.9804684519767761, 0.0, 0.0, 0.0,0.0
20200708_134800_654357158, 1264.9073486328125, 43.986820220947266, -0.0017853055614978075, 0.8554665446281433, 0.0, 0.0, 0.0,0.0
20200708_134800_654373824, 1272.2618408203125, 44.58177185058594, -0.0014801251236349344, 0.5429694056510925, 0.0, 0.0, 0.0,0.0
20200708_134800_654407156, 1273.1820068359375, 44.778236389160156, -0.0014801251236349344, 0.4126954972743988, 0.0, 0.0, 0.0,0.0
20200708_134800_654440488, 1273.1270751953125, 45.16383743286133, -0.0014801251236349344, 0.10714122653007507, 0.0, 0.0, 0.0,0.0
20200708_134800_654457154, 1276.12841796875, 45.536376953125, -0.0014801251236349344, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654490486, 1279.0860595703125, 45.71651840209961, -0.0014801251236349344, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654523818, 1287.1624755859375, 46.065162658691406, -0.0014801251236349344, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654557150, 1295.9964599609375, 46.3977165222168, -0.0014801251236349344, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654590482, 1304.7230224609375, 46.71540451049805, -0.0014801251236349344, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134800_654623814, 1313.1378173828125, 47.019020080566406, -0.0014496070798486471, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654640480, 1321.1893310546875, 47.30884552001953, -0.0014496070798486471, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654673812, 1325.083740234375, 47.44889450073242, -0.0014496070798486471, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654707144, 1332.625, 47.71942901611328, -0.001632715342566371, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654723810, 1339.787841796875, 47.977500915527344, -0.001937895780429244, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654773808, 1343.2467041015625, 48.10179901123047, -0.001937895780429244, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654790474, 1353.166748046875, 48.458290100097656, -0.0020599679555743933, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654823806, 1356.311279296875, 48.57122039794922, -0.0020904859993606806, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654840472, 1362.404541015625, 48.79015350341797, -0.00254825665615499, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654873804, 1365.334716796875, 48.89522171020508, -0.002822919050231576, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654890470, 1371.0018310546875, 49.099002838134766, -0.0030060273129493, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654940468, 1373.72900390625, 49.196773529052734, -0.0030670634005218744, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_654957134, 1381.5419921875, 49.47724533081055, -0.0030670634005218744, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655007132, 1384.021728515625, 49.566165924072266, -0.0030670634005218744, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655057130, 1391.1019287109375, 49.820220947265625, -0.0031586175318807364, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655073796, 1397.68408203125, 50.056060791015625, -0.00398260448127985, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655123794, 1399.760498046875, 50.130699157714844, -0.004165712743997574, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655140460, 1405.705078125, 50.343814849853516, -0.004409857094287872, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655173792, 1407.5870361328125, 50.41132354736328, -0.004409857094287872, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655223790, 1411.2080078125, 50.541141510009766, -0.004409857094287872, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655240456, 1416.303466796875, 50.72373580932617, -0.004409857094287872, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655273788, 1417.9149169921875, 50.78144073486328, -0.004409857094287872, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655290454, 1421.011962890625, 50.89237976074219, -0.004409857094287872, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655340452, 1422.4991455078125, 50.94563293457031, -0.004409857094287872, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655373784, 1426.7283935546875, 51.097015380859375, -0.0038605325389653444, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655390450, 1429.3614501953125, 51.191246032714844, -0.0027924010064452887, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655440448, 1430.6214599609375, 51.236454010009766, -0.0023956664372235537, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655457114, 1434.2044677734375, 51.36461639404297, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655490446, 1435.3289794921875, 51.40486526489258, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655523778, 1437.482421875, 51.48212814331055, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655557110, 1439.51953125, 51.55486297607422, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134801_655573776, 1441.4359130859375, 51.62345504760742, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134802_655640440, 1442.35205078125, 51.65616226196289, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134802_655657106, 1445.741455078125, 51.77736282348633, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134802_655690438, 1446.5235595703125, 51.80534744262695, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134802_655707104, 1448.01513671875, 51.858604431152344, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134802_655757102, 1448.7249755859375, 51.88392639160156, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134802_655790434, 1450.71875, 51.95500946044922, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134802_655807100, 1451.93603515625, 51.998416900634766, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134802_655840432, 1452.511474609375, 52.01902389526367, -0.002121004043146968, 0.0, 0.0, 0.0, 0.0,0.0
20200708_134802_655857098, 1454.91845703125, 52.0579833984375, -0.0019684138242155313, 0.0634928047657013, 0.0, 0.0, 0.0,0.0
20200708_134802_655907096, 1456.6513671875, 52.07674789428711, -0.0016937514301389456, 0.08332952857017517, 0.0, 0.0, 0.0,0.0
20200708_134802_655940428, 1460.0675048828125, 52.13191223144531, -0.0010833905544131994, 0.1031738817691803, 0.0, 0.0, 0.0,0.0
20200708_134802_655973760, 1461.619384765625, 52.168312072753906, -0.0006256198976188898, 0.11507591605186462, 0.0, 0.0, 0.0,0.0
20200708_134802_655990426, 1463.360107421875, 52.20453643798828, -0.00044251163490116596, 0.1428549587726593, 0.0, 0.0, 0.0,0.0
20200708_134802_656023758, 1464.367431640625, 52.22279357910156, -0.00044251163490116596, 0.1587243378162384, 0.0, 0.0, 0.0,0.0
20200708_134802_656040424, 1466.3214111328125, 52.25984191894531, -0.00044251163490116596, 0.1825360357761383, 0.0, 0.0, 0.0,0.0
20200708_134802_656073756, 1467.161376953125, 52.27877426147461, -0.00044251163490116596, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656140420, 1468.588134765625, 52.31745910644531, -0.00032043945975601673, 0.19047075510025024, 0.0, 0.0, 0.0,0.0
20200708_134802_656173752, 1470.950439453125, 52.39826583862305, -0.0001678492408245802, 0.19047075510025024, 0.0, 0.0, 0.0,0.0
20200708_134802_656190418, 1472.0574951171875, 52.44028091430664, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656223750, 1472.6158447265625, 52.46168518066406, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656240416, 1473.7919921875, 52.505123138427734, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656290414, 1474.39990234375, 52.527198791503906, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656323746, 1476.27099609375, 52.594688415527344, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656357078, 1477.55029296875, 52.640708923339844, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656373744, 1478.85009765625, 52.6875, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656423742, 1479.5084228515625, 52.71117401123047, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656440408, 1481.5107421875, 52.78327941894531, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656473740, 1482.1900634765625, 52.80765914916992, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656490406, 1483.5601806640625, 52.85688781738281, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656540404, 1484.2503662109375, 52.88172149658203, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134802_656557070, 1486.343505859375, 52.957122802734375, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656590402, 1487.0506591796875, 52.98255920410156, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656623734, 1488.478271484375, 53.033851623535156, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656657066, 1489.91845703125, 53.08567428588867, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656690398, 1491.3724365234375, 53.13802719116211, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656740396, 1492.8406982421875, 53.19082260131836, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656773728, 1495.067138671875, 53.27082824707031, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656790394, 1496.5654296875, 53.324684143066406, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656823726, 1497.3184814453125, 53.351776123046875, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656840392, 1498.835205078125, 53.4062614440918, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656873724, 1499.5980224609375, 53.43367004394531, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656923722, 1498.09033203125, 53.48871612548828, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656957054, 1492.09375, 53.56658935546875, -1.5259021893143654e-05, 0.18650338053703308, 0.0, 0.0, 0.0,0.0
20200708_134803_656973720, 1481.96484375, 53.61467742919922, -1.5259021893143654e-05, 0.1825360357761383, 0.0, 0.0, 0.0,0.0
