Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200707_164523_3808164334, 592.1236572265625, -0.003928074613213539, -0.021652551367878914, 0.0, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808197666, 592.1236572265625, -0.0017554009100422263, -0.021683070808649063, 0.0, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808214332, 592.1236572265625, 0.0026346840895712376, -0.021866178140044212, 0.0, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808247664, 592.1236572265625, -0.001629489241167903, -0.021896695718169212, 0.0, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808280996, 592.1236572265625, -0.00513109564781189, -0.021896695718169212, 0.0, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808297662, 592.1236572265625, -0.008660719729959965, -0.021469444036483765, 0.0, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808330994, 592.1236572265625, -0.008420801721513271, -0.02088960073888302, 0.0, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808347660, 592.1236572265625, -0.004765139427036047, -0.019882505759596825, 0.0, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808397658, 592.1236572265625, -0.00260238372720778, -0.019882505759596825, 0.0, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808430990, 592.1236572265625, 0.00397781515493989, -0.019882505759596825, 0.0, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808464322, 592.1236572265625, 0.0018350818427279592, -0.019882505759596825, 0.07142749428749084, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808480988, 613.4284057617188, -0.001451384392566979, -0.019882505759596825, 0.19047075510025024, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808514320, 609.748291015625, -0.004280745051801205, -0.019882505759596825, 0.23412680625915527, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808547652, 603.78369140625, -0.005523227620869875, -0.016617074608802795, 0.27777522802352905, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808564318, 617.7767944335938, 0.0017153727822005749, -0.013046463951468468, 0.3095216155052185, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808580984, 600.1602783203125, 0.029533859342336655, -0.011703670024871826, 0.37300679087638855, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808614316, 567.3912353515625, 0.050408996641635895, -0.011673151515424252, 0.4166628420352936, 0.00.0, 0.0, 0.0,0.0
20200707_164523_3808647648, 659.7123413085938, 0.0937383845448494, -0.011673151515424252, 0.4880903363227844, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3808664314, 703.1312255859375, 0.1786680966615677, -0.011673151515424252, 0.5234378576278687, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3808680980, 704.78173828125, 0.23407398164272308, -0.011673151515424252, 0.5664072632789612, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3808747644, 696.1375732421875, 0.2972339391708374, -0.011459525674581528, 0.6054703593254089, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3808764310, 579.121826171875, 0.6199332475662231, -0.009903104975819588, 0.7578088045120239, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3808797642, 548.638916015625, 0.71519935131073, -0.00886549148708582, 0.7929655909538269, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3808814308, 485.8072204589844, 0.9195455312728882, -0.005661097355186939, 0.843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3808847640, 575.0711059570312, 1.0284053087234497, -0.0042267488315701485, 0.8593728542327881, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3808864306, 597.8400268554688, 1.2585742473602295, -0.0009002822916954756, 0.9062485694885254, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3808914304, 506.1570129394531, 1.3798081874847412, 0.00015259021893143654, 0.9218738079071045, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3808930970, 601.8554077148438, 1.7748130559921265, 0.0013733119703829288, 0.964843213558197, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3808964302, 511.3002014160156, 1.916428804397583, 0.0014038300141692162, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809014300, 523.5984497070312, 2.21523380279541, 0.0013122758828103542, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809030966, 613.2362060546875, 2.700286388397217, 0.0004272526130080223, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809064298, 527.7667236328125, 2.87101411819458, -0.00010681315325200558, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809080964, 524.5524291992188, 3.224317789077759, -0.0012970168609172106, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809114296, 628.3875122070312, 3.4080071449279785, -0.0018463416490703821, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809130962, 640.26025390625, 3.7882442474365234, -0.0026703288313001394, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809164294, 538.3048095703125, 3.98276948928833, -0.0032806897070258856, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809180960, 549.1527709960938, 4.386585712432861, -0.0038910505827516317, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809230958, 660.38427734375, 4.594271659851074, -0.004257267341017723, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809264290, 579.281494140625, 5.242767810821533, -0.004623483866453171, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809297622, 606.7315063476562, 5.694997787475586, -0.004928664304316044, 0.9843747615814209, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809330954, 632.412353515625, 6.154176712036133, -0.005111772567033768, 0.9882810711860657, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809380952, 654.1419067382812, 6.634903430938721, -0.005233844742178917, 1.0, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809414284, 684.35986328125, 7.3855719566345215, -0.005081254057586193, 1.0, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809447616, 706.7901000976562, 7.905341625213623, -0.004654001444578171, 1.0, 0.00.0, 0.0, 0.0,0.0
20200707_164524_3809497614, 732.8062744140625, 8.440051078796387, -0.004257267341017723, 1.0, 0.00.0, 0.0, 0.0,0.0
