Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200804_163622_920001662,9.53,-0.84,0.24,-27.43,-32,0,0,0,0:00:00
20200804_163622_920068326,9.53,-2.25,0.12,-27.43,-32,0,0,0,0:00:00
20200804_163622_920118324,9.53,-2.93,0.12,-26.51,-32,0,0,0,0:00:00
20200804_163622_920184988,9.53,-2.27,0.12,-26.51,-32,0,0,0,0:00:00
20200804_163623_920251652,9.53,-0.46,0.12,-24.69,-32,0,0,0,0:00:01
20200804_163623_920301650,9.53,0.02,0.12,-21.03,-32,1,0,5,0:00:01
20200804_163623_920368314,9.53,0.09,0.12,-16.46,-32,1,0,5,0:00:01
20200804_163623_920434978,9.53,-0.01,0.12,-13.71,-32,1,0,5,0:00:01
20200804_163623_920501642,9.53,-1.16,0.12,-11.89,-32,1,0,5,0:00:01
20200804_163623_920568306,9.53,-5.11,-0.12,-12.8,-32,1,0,5,0:00:01
20200804_163623_920601638,9.53,-8.99,-0.12,-10.97,-32,1,0,5,0:00:01
20200804_163623_920651636,9.53,-8.06,-0.12,-8.23,-32,0,0,5,0:00:01
20200804_163623_920718300,9.53,-3.74,-0.12,-4.57,-32,0,0,5,0:00:01
20200804_163623_920784964,9.53,0.59,-0.12,-3.66,-32,0,0,5,0:00:01
20200804_163623_920851628,9.53,0.19,-0.12,-1.83,-32,0,0,5,0:00:01
20200804_163623_920918292,9.53,-0.12,-0.12,1.81,-32,0,0,5,0:00:01
20200804_163623_920984956,9.53,-0.05,-0.12,2.72,-32,0,0,5,0:00:01
20200804_163623_921034954,9.53,0.04,-0.12,4.54,-32,0,0,5,0:00:01
20200804_163623_921084952,9.53,0.0,-0.12,8.16,-32,1,0,5,0:00:01
20200804_163624_921151616,10.16,-0.0,-0.12,9.98,-32,1,0,5,0:00:02
20200804_163624_921201614,10.16,0.0,-0.12,9.98,-32,1,0,5,0:00:02
20200804_163624_921251612,10.16,-0.03,-0.12,9.98,-32,1,0,5,0:00:02
20200804_163624_921318276,10.16,-0.01,-0.12,9.98,-32,1,0,5,0:00:02
20200804_163624_921384940,10.16,-0.01,-0.12,9.98,-32,1,0,5,0:00:02
20200804_163624_921484936,10.16,-0.02,-0.12,9.98,-32,0,0,5,0:00:02
20200804_163624_921534934,10.16,-0.02,-0.12,9.98,-32,0,0,5,0:00:02
20200804_163624_921601598,10.16,-0.02,-0.12,9.98,-32,0,0,5,0:00:02
20200804_163624_921668262,10.79,-0.02,-0.12,9.98,-32,0,0,5,0:00:02
20200804_163624_921768258,10.79,-0.03,-0.12,9.98,-32,0,0,5,0:00:02
20200804_163624_921834922,10.79,0.23,-0.12,9.98,-32,0,0,5,0:00:02
20200804_163624_921901586,10.79,0.19,-0.12,9.98,-32,1,0,5,0:00:02
20200804_163624_921968250,10.79,-0.06,-0.12,9.98,-32,1,0,5,0:00:02
20200804_163624_922018248,11.43,-0.05,-0.12,9.98,-32,1,0,5,0:00:02
20200804_163625_922084912,11.43,-0.25,-0.12,9.98,-32,1,0,5,0:00:03
20200804_163625_922151576,11.43,-0.27,-0.12,9.98,-32,1,0,5,0:00:03
20200804_163625_922218240,11.43,-0.25,-0.12,9.98,-32,1,0,5,0:00:03
20200804_163625_922268238,11.43,0.02,-0.12,9.98,-32,0,0,5,0:00:03
20200804_163625_922334902,12.06,-0.02,-0.12,9.98,-32,0,0,5,0:00:03
20200804_163625_922384900,12.06,-0.04,-0.12,9.98,-32,0,0,5,0:00:03
20200804_163625_922468230,12.06,0.11,-0.12,9.98,-32,0,0,5,0:00:03
20200804_163625_922518228,12.06,0.22,-0.12,9.98,-32,0,0,5,0:00:03
20200804_163625_922584892,12.06,0.19,-0.12,9.98,-32,0,0,5,0:00:03
20200804_163625_922651556,12.7,-0.09,-0.12,9.98,-32,0,0,5,0:00:03
20200804_163625_922718220,12.7,-0.05,-0.12,9.98,-32,1,0,5,0:00:03
20200804_163625_922768218,12.7,-0.03,-0.12,9.98,-32,1,0,5,0:00:03
20200804_163625_922834882,12.7,-0.03,-0.12,9.98,-32,1,0,5,0:00:03
20200804_163625_922901546,12.7,-0.04,-0.12,9.98,-32,1,0,5,0:00:03
20200804_163625_922984876,13.33,-0.04,-0.12,9.98,-32,1,0,5,0:00:03
20200804_163626_923051540,13.33,-0.02,-0.12,9.98,-32,1,0,5,0:00:04
20200804_163626_923101538,13.33,-0.03,-0.12,9.98,-32,0,0,5,0:00:04
20200804_163626_923168202,13.33,-0.05,-0.12,9.98,-32,0,0,5,0:00:04
20200804_163626_923218200,13.97,-0.05,-0.12,9.98,-32,0,0,5,0:00:04
20200804_163626_923284864,13.97,-0.03,-0.12,9.98,-32,0,0,5,0:00:04
20200804_163626_923351528,13.97,-0.03,-0.12,9.98,-32,0,0,5,0:00:04
20200804_163626_923401526,13.97,-0.04,-0.12,9.98,-32,0,0,5,0:00:04
20200804_163626_923468190,13.97,-0.03,-0.12,9.98,-32,1,0,5,0:00:04
20200804_163626_923534854,14.61,-0.05,-0.12,9.98,-32,1,0,5,0:00:04
20200804_163626_923601518,14.61,-0.04,-0.12,9.98,-32,1,0,5,0:00:04
20200804_163626_923651516,14.61,-0.21,-0.12,9.98,-32,1,0,5,0:00:04
20200804_163626_923701514,14.61,-0.42,-0.12,9.98,-32,1,0,5,0:00:04
20200804_163626_923768178,15.24,-1.82,-0.24,9.07,-32,1,0,5,0:00:04
20200804_163626_923868174,15.24,-3.18,-0.24,9.07,-32,0,0,5,0:00:04
20200804_163626_923918172,15.24,-2.62,-0.24,9.98,-32,0,0,5,0:00:04
20200804_163627_923968170,15.24,-0.7,-0.24,9.98,-32,0,0,5,0:00:05
20200804_163627_924034834,15.24,0.17,-0.24,9.98,-32,0,0,5,0:00:05
20200804_163627_924101498,15.88,-0.02,-0.24,9.98,-32,0,0,5,0:00:05
20200804_163627_924168162,15.88,-0.13,-0.24,9.98,-32,0,0,5,0:00:05
20200804_163627_924218160,15.88,-0.07,-0.24,9.98,-32,0,0,5,0:00:05
20200804_163627_924284824,15.88,-0.05,-0.24,9.98,-32,1,0,5,0:00:05
20200804_163627_924351488,15.88,-0.05,-0.24,9.98,-32,1,0,5,0:00:05
20200804_163627_924418152,16.51,-0.06,-0.24,9.98,-32,1,0,5,0:00:05
20200804_163627_924484816,16.51,-0.06,-0.24,9.07,-32,1,0,5,0:00:05
20200804_163627_924534814,16.51,4.06,0.0,9.98,-32,1,0,5,0:00:05
20200804_163627_924601478,16.51,15.76,0.35,9.98,-32,1,0,5,0:00:05
20200804_163627_924668142,17.14,31.75,0.94,9.98,-32,0,0,5,0:00:05
20200804_163627_924718140,17.14,31.75,1.06,9.98,-32,0,0,5,0:00:05
20200804_163627_924768138,17.14,28.93,1.06,9.98,-32,0,0,5,0:00:05
20200804_163627_924834802,17.14,-6.53,0.71,9.98,-32,0,0,5,0:00:05
20200804_163627_924884800,17.14,-29.79,0.24,9.98,-32,0,0,5,0:00:05
20200804_163628_924951464,17.78,-32,-0.47,9.98,-32,0,0,5,0:00:06
20200804_163628_925051460,17.78,-32,-1.19,9.98,-32,1,0,5,0:00:06
20200804_163628_925134790,17.78,-32,-1.78,9.98,-32,1,0,5,0:00:06
20200804_163628_925184788,17.78,-31.66,-1.9,9.98,-32,1,0,5,0:00:06
20200804_163628_925251452,18.41,-15.37,-1.9,9.98,-32,1,0,5,0:00:06
20200804_163628_925301450,18.41,-5.88,-1.9,9.07,-32,1,0,5,0:00:06
20200804_163628_925368114,18.41,0.04,-1.9,9.07,-32,1,0,5,0:00:06
20200804_163628_925451444,18.41,-0.53,-1.9,9.07,-32,1,0,5,0:00:06
20200804_163628_925534774,18.41,-0.15,-1.9,9.07,-32,0,0,5,0:00:06
20200804_163628_925584772,19.05,2.85,-1.66,9.07,-32,0,0,5,0:00:06
20200804_163628_925651436,19.05,17.37,-1.42,9.07,-32,0,0,5,0:00:06
20200804_163628_925684768,19.05,31.75,-0.83,9.07,-32,0,0,5,0:00:06
20200804_163628_925768098,19.05,31.75,-0.24,9.07,-32,0,0,5,0:00:06
20200804_163628_925834762,19.05,31.75,0.0,9.07,-32,0,0,5,0:00:06
20200804_163629_925884760,19.68,31.75,0.35,9.07,-32,1,0,5,0:00:07
20200804_163629_925934758,19.68,28.35,0.59,8.16,-32,1,0,5,0:00:07
20200804_163629_926001422,19.68,22.16,0.71,8.16,-32,1,0,5,0:00:07
20200804_163629_926051420,19.68,18.0,0.94,8.16,-32,1,0,5,0:00:07
20200804_163629_926101418,19.68,21.05,1.18,8.16,-32,1,0,5,0:00:07
20200804_163629_926168082,19.68,27.05,1.41,8.16,-32,1,0,5,0:00:07
20200804_163629_926234746,20.32,27.46,1.53,9.07,-32,1,0,5,0:00:07
20200804_163629_926301410,20.32,19.15,1.65,9.07,-32,0,0,5,0:00:07
20200804_163629_926351408,20.32,12.29,1.65,9.07,-32,0,0,5,0:00:07
20200804_163629_926418072,20.32,4.98,1.65,9.07,-32,0,0,5,0:00:07
20200804_163629_926501402,20.32,-1.29,1.65,8.16,-32,0,0,5,0:00:07
20200804_163629_926568066,20.96,-5.43,1.53,8.16,-32,0,0,5,0:00:07
20200804_163629_926634730,20.96,-7.31,1.53,8.16,-32,0,0,5,0:00:07
20200804_163629_926701394,20.96,-11.71,1.06,8.16,-32,1,0,5,0:00:07
20200804_163629_926768058,20.96,-32,0.59,8.16,-32,1,0,0,0:00:07
20200804_163630_926834722,20.96,-32,0.24,7.26,-32,1,0,0,0:00:08
20200804_163630_926884720,21.59,-32,0.12,7.26,-32,1,0,0,0:00:08
20200804_163630_926951384,21.59,-21.68,0.24,6.35,-32,0,0,0,0:00:08
20200804_163630_927018048,21.59,1.39,0.24,6.35,-32,0,0,0,0:00:08
20200804_163630_927084712,21.59,4.54,0.24,6.35,-32,0,0,0,0:00:08
20200804_163630_927134710,21.59,-2.14,0.12,5.44,-32,0,0,0,0:00:08
20200804_163630_927168042,21.59,-4.58,0.12,4.54,-32,0,0,0,0:00:08
20200804_163630_927234706,22.22,-3.36,0.12,4.54,-32,0,0,0,0:00:08
20200804_163630_927301370,22.22,0.81,0.24,4.54,-32,0,0,0,0:00:08
20200804_163630_927351368,22.22,3.56,0.24,4.54,-32,0,0,0,0:00:08
20200804_163630_927418032,22.22,7.16,0.35,4.54,-32,0,0,0,0:00:08
20200804_163630_927484696,22.22,7.6,0.35,4.54,-32,0,0,0,0:00:08
20200804_163622_920001662,9.53,-0.84,0.24,-27.43,-32,0,0,0,0:00:00
20200804_163622_920101658,9.53,-2.77,0.12,-27.43,-32,0,0,0,0:00:00
20200804_163622_920184988,9.53,-2.27,0.12,-26.51,-32,0,0,0,0:00:00
20200804_163623_920284984,9.53,-0.2,0.12,-23.77,-32,1,0,5,0:00:01
20200804_163623_920368314,9.53,0.09,0.12,-16.46,-32,1,0,5,0:00:01
20200804_163623_920468310,9.53,-0.05,0.12,-11.89,-32,1,0,5,0:00:01
20200804_163623_920568306,9.53,-5.11,-0.12,-12.8,-32,1,0,5,0:00:01
20200804_163623_920634970,9.53,-9.29,-0.12,-9.14,-32,1,0,5,0:00:01
