Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200804_161838_4246574362,24.13,-1.98,0.12,-18.29,-32,0,0,0,0:00:00
20200804_161838_4246641026,24.13,-1.64,0.12,-18.29,-32,0,0,0,0:00:00
20200804_161838_4246674358,24.13,-1.57,0.12,-18.29,-32,0,0,0,0:00:00
20200804_161838_4246741022,24.13,-1.85,0.12,-18.29,-32,0,0,0,0:00:00
20200804_161838_4246807686,24.13,-1.55,0.12,-18.29,-32,0,0,0,0:00:00
20200804_161838_4246874350,24.13,-2.9,0.12,-18.29,-32,1,0,5,0:00:00
20200804_161838_4246941014,24.13,-4.85,-0.12,-18.29,-32,1,0,5,0:00:00
20200804_161838_4246991012,24.13,-12.22,-0.24,-18.29,-32,1,0,5,0:00:00
20200804_161838_4247057676,24.13,-24.49,-0.59,-18.29,-32,1,0,5,0:00:00
20200804_161839_4247091008,24.13,-32,-0.95,-18.29,-32,1,0,5,0:00:01
20200804_161839_4247157672,24.13,-32,-1.3,-18.29,-32,1,0,5,0:00:01
20200804_161839_4247224336,24.13,-32,-1.42,-18.29,-32,1,0,5,0:00:01
20200804_161839_4247307666,24.13,-21.63,-1.42,-18.29,-32,0,0,5,0:00:01
20200804_161839_4247357664,24.13,-4.64,-1.42,-18.29,-32,0,0,5,0:00:01
20200804_161839_4247424328,24.13,-1.97,-1.42,-18.29,-32,0,0,5,0:00:01
20200804_161839_4247474326,24.13,0.57,-1.42,-18.29,-32,0,0,5,0:00:01
20200804_161839_4247524324,24.13,-0.61,-1.42,-18.29,-32,0,0,5,0:00:01
20200804_161839_4247607654,24.13,0.07,-1.42,-18.29,-32,0,0,5,0:00:01
20200804_161839_4247674318,24.13,-0.11,-1.42,-18.29,-32,1,0,5,0:00:01
20200804_161839_4247724316,24.13,-0.1,-1.42,-18.29,-32,1,0,5,0:00:01
20200804_161839_4247774314,24.13,0.07,-1.42,-18.29,-32,1,0,5,0:00:01
20200804_161839_4247824312,24.77,0.57,-1.42,-18.29,-32,1,0,5,0:00:01
20200804_161839_4247890976,24.77,4.99,-1.3,-18.29,-32,1,0,5,0:00:01
20200804_161839_4247957640,24.77,9.13,-1.19,-18.29,-32,1,0,5,0:00:01
20200804_161840_4248040970,24.77,13.47,-0.95,-18.29,-32,1,0,5,0:00:02
20200804_161840_4248107634,24.77,21.08,-0.71,-18.29,-32,0,0,5,0:00:02
20200804_161840_4248174298,24.77,16.03,-0.71,-18.29,-32,0,0,5,0:00:02
20200804_161840_4248240962,24.77,11.97,-0.59,-18.29,-32,0,0,5,0:00:02
20200804_161840_4248307626,24.77,17.01,-0.24,-18.29,-32,0,0,5,0:00:02
20200804_161840_4248374290,24.77,31.7,0.12,-18.29,-32,0,0,5,0:00:02
20200804_161840_4248424288,24.77,31.75,0.59,-18.29,-32,0,0,5,0:00:02
20200804_161840_4248490952,24.77,31.75,0.82,-18.29,-32,1,0,5,0:00:02
20200804_161840_4248557616,24.77,31.67,0.82,-18.29,-32,1,0,5,0:00:02
20200804_161840_4248607614,24.77,10.76,0.94,-18.29,-32,1,0,5,0:00:02
20200804_161840_4248674278,24.77,6.57,0.94,-18.29,-32,1,0,5,0:00:02
20200804_161840_4248724276,24.77,8.29,1.06,-18.29,-32,1,0,5,0:00:02
20200804_161840_4248790940,24.77,13.98,1.18,-18.29,-32,1,0,5,0:00:02
20200804_161840_4248857604,24.77,13.86,1.29,-18.29,-32,0,0,5,0:00:02
20200804_161840_4248924268,24.77,9.83,1.29,-18.29,-32,0,0,5,0:00:02
20200804_161840_4248990932,24.77,4.77,1.29,-18.29,-32,0,0,5,0:00:02
20200804_161841_4249040930,24.77,1.78,1.29,-18.29,-32,0,0,5,0:00:03
20200804_161841_4249107594,24.77,0.51,1.29,-18.29,-32,0,0,5,0:00:03
20200804_161841_4249157592,24.77,0.24,1.29,-18.29,-32,0,0,5,0:00:03
20200804_161841_4249207590,24.77,-0.46,1.29,-18.29,-32,0,0,5,0:00:03
20200804_161841_4249274254,24.77,-5.15,1.18,-18.29,-32,1,0,5,0:00:03
20200804_161841_4249324252,24.77,-18.19,0.94,-18.29,-32,1,0,5,0:00:03
20200804_161841_4249407582,24.77,-28.03,0.71,-18.29,-32,1,0,0,0:00:03
20200804_161841_4249457580,24.77,-28.67,0.47,-18.29,-32,1,0,0,0:00:03
20200804_161841_4249524244,24.77,-19.71,0.47,-18.29,-32,1,0,0,0:00:03
20200804_161841_4249590908,24.77,-9.17,0.35,-18.29,-32,1,0,0,0:00:03
20200804_161841_4249640906,24.77,-4.57,0.35,-18.29,-32,1,0,0,0:00:03
20200804_161841_4249690904,24.77,-0.96,0.35,-18.29,-32,0,0,0,0:00:03
