Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200720_153208_3470094524,66.44960022,-0.181187,-1.101548,-5,49,0,1,0,3,0:00:13
20200720_153208_3470127856,66.58174896,-0.190836,-1.101068,-6,49,0,1,0,3,0:00:13
20200720_153208_3470144522,66.71413422,-0.308144,-1.101342,-9,49,0,1,0,3,0:00:13
20200720_153208_3470194520,66.780159,-0.388107,-1.10132,-10,49,0,0,0,3,0:00:13
20200720_153208_3470211186,66.97901917,-0.588689,-1.103173,-12,49,0,0,0,3,0:00:13
20200720_153208_3470244518,67.04496002,-0.63221,-1.102704,-13,49,0,0,0,3,0:00:13
20200720_153208_3470261184,67.17681122,-0.661356,-1.102029,-14,49,0,0,0,3,0:00:13
20200720_153208_3470311182,67.24191284,-0.668894,-1.100324,-15,49,0,0,0,3,0:00:13
20200720_153208_3470327848,67.43354797,-0.715603,-1.089017,-22,49,0,0,0,3,0:00:13
20200720_153208_3470361180,67.4967804,-0.763488,-1.083912,-23,49,0,0,0,3,0:00:13
20200720_153208_3470377846,67.62238312,-0.899296,-1.072319,-30,49,0,0,0,3,0:00:13
20200720_153208_3470427844,67.68517303,-0.981218,-1.067066,-31,49,0,0,0,3,0:00:13
20200720_153209_3470444510,67.87388611,-1.252238,-1.053321,-38,49,0,0,0,3,0:00:14
20200720_153209_3470494508,67.93610382,-1.317374,-1.049304,-42,49,0,0,0,3,0:00:14
20200720_153209_3470511174,68.11901093,-1.274064,-1.037093,-48,49,0,0,0,3,0:00:14
20200720_153209_3470544506,68.17928314,-1.233267,-1.031725,-51,49,0,0,0,3,0:00:14
20200720_153209_3470561172,68.29768372,-1.101736,-1.020887,-58,49,0,0,0,3,0:00:14
20200720_153209_3470611170,68.3553009,-1.059352,-1.011571,-59,49,0,1,0,3,0:00:14
20200720_153209_3470627836,68.5273056,-0.915517,-0.985386,-67,49,0,1,0,3,0:00:14
20200720_153209_3470661168,68.58451843,-0.859013,-0.978508,-68,49,0,1,0,3,0:00:14
20200720_153209_3470694500,68.69628906,-0.731327,-0.962165,-75,49,0,1,0,3,0:00:14
20200720_153209_3470711166,68.80583191,-0.596819,-0.944621,-79,49,0,1,0,3,0:00:14
20200720_153209_3470744498,68.85972595,-0.509887,-0.936781,-81,49,0,1,0,3,0:00:14
20200720_153209_3470777830,68.96512604,-0.302064,-0.919546,-87,49,0,1,0,3,0:00:14
20200720_153209_3470827828,69.06507874,-0.081883,-0.896313,-90,49,0,1,0,3,0:00:14
20200720_153209_3470844494,69.20781708,0.267432,-0.852584,-96,49,0,1,0,3,0:00:14
20200720_153209_3470894492,69.25292206,0.382958,-0.836241,-97,49,0,1,0,3,0:00:14
20200720_153209_3470911158,69.38121796,0.72781,-0.780014,-101,50,0,1,0,3,0:00:14
20200720_153209_3470944490,69.42171478,0.845445,-0.761004,-103,50,0,1,0,3,0:00:14
20200720_153209_3470977822,69.49742126,1.089807,-0.720605,-104,52,0,1,0,3,0:00:14
20200720_153209_3471011154,69.56770325,1.309445,-0.676177,-106,53,0,0,0,3,0:00:14
20200720_153209_3471044486,69.62989807,1.513252,-0.628316,-109,53,0,0,0,3,0:00:14
20200720_153209_3471077818,69.68496704,1.674122,-0.575419,-110,53,0,0,0,3,0:00:14
20200720_153209_3471111150,69.73085785,1.791343,-0.515255,-113,53,0,0,0,3,0:00:14
20200720_153209_3471127816,69.7668457,1.875719,-0.44906,-116,53,0,0,0,3,0:00:14
20200720_153209_3471161148,69.7811203,1.91027,-0.413124,-117,53,0,0,0,3,0:00:14
20200720_153209_3471194480,69.80018616,1.9599,-0.333745,-120,53,0,0,0,3,0:00:14
20200720_153209_3471227812,69.80804443,2.012971,-0.249467,-122,53,0,0,0,3,0:00:14
20200720_153209_3471244478,69.80366516,2.070634,-0.156915,-123,53,0,0,0,3,0:00:14
20200720_153209_3471277810,69.79730988,2.112416,-0.110759,-125,53,0,0,0,3,0:00:14
20200720_153209_3471294476,69.77334595,2.194546,-0.010825,-126,53,0,0,0,3,0:00:14
20200720_153209_3471327808,69.75722504,2.228751,0.039828,-128,53,0,0,0,3,0:00:14
20200720_153209_3471361140,69.71323395,2.306303,0.144923,-129,53,0,0,0,3,0:00:14
20200720_153209_3471394472,69.654953,2.357605,0.255169,-131,53,0,1,0,3,0:00:14
20200720_153210_3471427804,69.58267212,2.380787,0.368344,-133,53,0,1,0,3,0:00:15
20200720_153210_3471461136,69.49568176,2.372991,0.48517,-134,53,0,1,0,3,0:00:15
20200720_153210_3471477802,69.39503479,2.354222,0.603667,-136,53,0,1,0,3,0:00:15
20200720_153210_3471527800,69.33925629,2.337976,0.663144,-136,53,0,1,0,3,0:00:15
20200720_153210_3471544466,69.15036774,2.285118,0.841004,-139,53,0,1,0,3,0:00:15
20200720_153210_3471594464,69.08027649,2.267977,0.900493,-139,53,0,1,0,3,0:00:15
20200720_153210_3471611130,68.84963226,2.219113,1.076796,-140,53,0,1,0,3,0:00:15
20200720_153210_3471644462,68.76621246,2.203639,1.134877,-140,53,0,1,0,3,0:00:15
20200720_153210_3471661128,68.59078979,2.176759,1.247491,-140,53,0,1,0,3,0:00:15
20200720_153210_3471711126,68.49880981,2.162956,1.302185,-140,53,0,1,0,3,0:00:15
20200720_153210_3471727792,68.2065506,2.112202,1.456274,-140,53,0,1,0,3,0:00:15
20200720_153210_3471761124,68.10401917,2.086756,1.504902,-140,53,0,1,0,3,0:00:15
20200720_153210_3471794456,67.89174652,2.018755,1.59655,-140,53,0,0,0,3,0:00:15
20200720_153210_3471811122,67.67049408,1.918623,1.682464,-140,53,0,0,0,3,0:00:15
20200720_153210_3471844454,67.55704498,1.855357,1.722978,-139,53,0,0,0,3,0:00:15
20200720_153210_3471877786,67.32601929,1.713388,1.79675,-138,53,0,0,0,3,0:00:15
20200720_153210_3471927784,67.09237671,1.561415,1.857028,-136,53,0,0,0,3,0:00:15
20200720_153210_3471944450,66.74726868,1.357856,1.907533,-128,53,0,0,0,3,0:00:15
20200720_153210_3471977782,66.63551331,1.300807,1.911241,-125,53,0,0,0,3,0:00:15
20200720_153210_3471994448,66.42150116,1.205746,1.892655,-116,53,0,0,0,3,0:00:15
20200720_153210_3472027780,66.32012177,1.157848,1.87027,-113,53,0,0,0,3,0:00:15
20200720_153210_3472061112,66.12902069,1.05905,1.800813,-104,53,0,0,0,3,0:00:15
20200720_153210_3472077778,65.95740509,0.949552,1.696358,-91,53,0,0,0,3,0:00:15
