Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200805_145727_4123451722,12.7,0.03,-0.12,-32,-32, 0.0, 0.0,0,0:00:00
20200805_145727_4123485054,12.7,-0.0,-0.12,-32,-32, 0.0, 0.0,0,0:00:00
20200805_145727_4123535052,12.7,-0.0,-0.12,-32,-32, 0.0, 0.0,0,0:00:00
20200805_145728_4123601716,12.7,0.0,-0.12,-32,-32, 0.0, 0.0,0,0:00:01
20200805_145728_4123668380,12.7,-4.61,-0.12,-32,-32, 1.0, 0.0,3,0:00:01
20200805_145728_4123735044,12.7,-6.78,-0.24,-32,-32, 1.0, 0.0,3,0:00:01
20200805_145728_4123818374,12.7,-10.88,-0.47,-32,-32, 1.0, 0.0,3,0:00:01
20200805_145728_4123868372,12.7,-32,-1.42,-32,-32, 1.0, 0.0,3,0:00:01
20200805_145728_4123918370,12.7,-32,-1.66,-32,-32, 1.0, 0.0,3,0:00:01
20200805_145728_4123968368,12.7,-32,-2.49,-32,-32, 1.0, 0.0,3,0:00:01
20200805_145728_4124035032,12.7,-32,-3.44,-32,-32, 0.0, 0.0,3,0:00:01
20200805_145728_4124085030,12.7,-32,-4.5,-32,-32, 0.0, 0.0,3,0:00:01
20200805_145728_4124151694,12.7,-32,-5.33,-32,-32, 0.0, 0.0,3,0:00:01
20200805_145728_4124201692,12.7,-32,-6.04,-32,-32, 0.0, 0.0,3,0:00:01
20200805_145728_4124268356,12.7,-32,-6.52,-32,-32, 0.0, 0.0,3,0:00:01
20200805_145728_4124318354,12.7,-32,-6.87,-32,-32, 0.0, 0.0,3,0:00:01
20200805_145728_4124385018,12.7,-16.61,-6.99,-32,-32, 0.0, 0.0,3,0:00:01
20200805_145728_4124451682,12.7,4.22,-6.99,-32,-32, 1.0, 0.0,3,0:00:01
20200805_145729_4124518346,12.7,18.37,-6.99,-32,-32, 1.0, 0.0,3,0:00:02
20200805_145729_4124585010,12.7,24.6,-6.99,-32,-32, 1.0, 0.0,3,0:00:02
20200805_145729_4124635008,12.7,26.24,-6.99,-32,-32, 1.0, 0.0,3,0:00:02
20200805_145729_4124701672,12.7,26.03,-6.99,-32,-32, 1.0, 0.0,3,0:00:02
20200805_145729_4124768336,12.7,24.89,-7.11,-32,-32, 1.0, 0.0,3,0:00:02
20200805_145729_4124818334,12.7,22.21,-7.23,-32,-32, 0.0, 0.0,3,0:00:02
20200805_145729_4124884998,12.7,19.76,-7.35,-32,-32, 0.0, 0.0,3,0:00:02
20200805_145729_4124951662,12.7,16.54,-7.47,-32,-32, 0.0, 0.0,3,0:00:02
20200805_145729_4125001660,12.7,15.93,-7.47,-32,-32, 0.0, 0.0,3,0:00:02
20200805_145729_4125068324,12.7,16.43,-7.47,-32,-32, 0.0, 0.0,3,0:00:02
20200805_145729_4125134988,12.7,16.58,-7.59,-32,-32, 0.0, 0.0,3,0:00:02
20200805_145729_4125201652,12.7,15.85,-7.59,-32,-32, 0.0, 0.0,3,0:00:02
20200805_145729_4125251650,12.7,14.42,-7.59,-32,-32, 1.0, 0.0,3,0:00:02
20200805_145729_4125318314,12.7,13.49,-7.59,-32,-32, 1.0, 0.0,3,0:00:02
