Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200720_143626_798301400,60.66439438,-0.345593,0.186868,-4,0,0,0,0,3,0:00:09
20200720_143626_798351398,60.65277481,-0.388519,0.187703,-5,0,0,0,0,3,0:00:09
20200720_143626_798401396,60.61630249,-0.615032,0.192556,-10,0,0,0,0,3,0:00:09
20200720_143626_798434728,60.57689667,-0.974762,0.202444,-17,0,0,0,0,3,0:00:09
20200720_143626_798451394,60.54955292,-1.225555,0.210627,-23,0,0,0,0,3,0:00:09
20200720_143626_798484726,60.53468704,-1.308403,0.216189,-25,0,0,0,0,3,0:00:09
20200720_143626_798501392,60.5043869,-1.470074,0.227713,-32,0,0,0,0,3,0:00:09
20200720_143626_798551390,60.48825455,-1.515221,0.234363,-34,0,0,0,0,3,0:00:09
20200720_143626_798568056,60.4401207,-1.512317,0.250454,-42,0,0,0,0,3,0:00:09
20200720_143626_798601388,60.42418671,-1.481576,0.254528,-44,0,0,0,0,3,0:00:09
20200720_143626_798634720,60.3898735,-1.445623,0.266144,-52,0,0,0,0,3,0:00:09
20200720_143626_798651386,60.3530159,-1.368195,0.278207,-56,0,0,0,0,3,0:00:09
20200720_143626_798684718,60.33530045,-1.30213,0.281823,-62,0,0,0,0,3,0:00:09
20200720_143627_798718050,60.29517746,-1.214975,0.295671,-65,0,0,0,0,3,0:00:10
20200720_143627_798751382,60.25415802,-1.130495,0.309954,-71,0,0,0,0,3,0:00:10
20200720_143627_798784714,60.21074677,-1.072507,0.329307,-77,0,0,0,0,3,0:00:10
20200720_143627_798801380,60.165905,-0.964028,0.342605,-81,0,0,0,0,3,0:00:10
20200720_143627_798834712,60.14334106,-0.908798,0.349472,-86,0,0,0,0,3,0:00:10
20200720_143627_798868044,60.09280396,-0.810769,0.370953,-90,0,0,0,0,3,0:00:10
20200720_143627_798884710,60.04117966,-0.665635,0.389734,-96,0,0,0,0,3,0:00:10
20200720_143627_798918042,60.01370239,-0.588834,0.400778,-98,0,0,0,0,3,0:00:10
20200720_143627_798951374,59.95669556,-0.4054,0.423438,-103,0,0,0,0,3,0:00:10
20200720_143627_798984706,59.89628601,-0.202396,0.449383,-106,0,0,0,0,3,0:00:10
20200720_143627_799001372,59.83369827,0.010317,0.474023,-112,0,0,0,0,3,0:00:10
20200720_143627_799051370,59.7992897,0.101048,0.48921,-113,0,0,0,0,3,0:00:10
20200720_143627_799068036,59.69211197,0.346932,0.536007,-116,0,0,0,0,3,0:00:10
20200720_143627_799118034,59.65489578,0.420587,0.552098,-117,0,0,0,0,3,0:00:10
20200720_143627_799134700,59.5366745,0.634703,0.599375,-121,0,0,0,0,3,0:00:10
20200720_143627_799184698,59.49501801,0.695215,0.617687,-122,0,0,0,0,3,0:00:10
20200720_143627_799201364,59.36372375,0.88359,0.667631,-124,0,0,0,0,3,0:00:10
20200720_143627_799234696,59.31821823,0.946558,0.683939,-125,0,0,0,0,3,0:00:10
20200720_143627_799268028,59.2225914,1.052008,0.720539,-126,0,0,0,0,3,0:00:10
20200720_143627_799301360,59.12282562,1.149915,0.75834,-127,0,0,0,0,3,0:00:10
20200720_143627_799334692,59.01780319,1.236405,0.795386,-127,0,0,0,0,3,0:00:10
20200720_143627_799351358,58.90757751,1.307369,0.834309,-128,0,0,0,0,3,0:00:10
20200720_143627_799401356,58.85031891,1.32725,0.85571,-128,0,0,0,0,3,0:00:10
20200720_143627_799418022,58.67073822,1.366976,0.919788,-128,0,0,0,0,3,0:00:10
20200720_143627_799451354,58.60837173,1.366946,0.941613,-128,0,0,0,0,3,0:00:10
20200720_143627_799484686,58.48001862,1.356586,0.984988,-128,0,0,0,0,3,0:00:10
20200720_143627_799518018,58.34682846,1.33093,1.02763,-128,0,0,0,0,3,0:00:10
20200720_143627_799551350,58.20898438,1.297527,1.068933,-128,0,0,0,0,3,0:00:10
20200720_143627_799568016,58.06673813,1.256111,1.108577,-128,0,0,0,0,3,0:00:10
20200720_143627_799618014,57.99403,1.236411,1.127896,-128,0,0,0,0,3,0:00:10
20200720_143627_799668012,57.76976395,1.170082,1.183802,-128,0,0,0,0,3,0:00:10
20200720_143628_799684678,57.53678894,1.094708,1.23619,-128,2,0,0,0,3,0:00:11
20200720_143628_799734676,57.45743561,1.066434,1.252635,-128,2,0,0,0,3,0:00:11
20200720_143628_799751342,57.21488571,0.965812,1.298625,-128,3,0,0,0,3,0:00:11
20200720_143628_799801340,57.13270569,0.92636,1.312662,-128,4,0,0,0,3,0:00:11
20200720_143628_799834672,56.88339233,0.799289,1.349491,-128,4,0,0,0,3,0:00:11
20200720_143628_799851338,56.71526337,0.71118,1.369267,-128,4,0,0,0,3,0:00:11
20200720_143628_799901336,56.63071442,0.667111,1.377925,-128,4,0,0,0,3,0:00:11
20200720_143628_799951334,56.37575531,0.543396,1.398611,-128,4,0,0,0,3,0:00:11
20200720_143628_799968000,56.120224,0.438638,1.411246,-128,4,0,0,0,3,0:00:11
20200720_143628_800001332,56.03512573,0.406852,1.413832,-127,4,0,0,0,3,0:00:11
20200720_143628_800034664,55.86574936,0.34832,1.415915,-126,4,0,0,0,3,0:00:11
20200720_143628_800051330,55.6983757,0.296544,1.412625,-125,4,0,0,0,3,0:00:11
20200720_143628_800101328,55.61560059,0.271485,1.408888,-123,4,0,0,0,3,0:00:11
20200720_143628_800151326,55.37453461,0.207204,1.384849,-119,4,0,0,0,3,0:00:11
20200720_143628_800167992,55.15024567,0.163772,1.333371,-110,3,0,0,0,3,0:00:11
20200720_143628_800217990,55.07941437,0.150118,1.310608,-108,3,0,0,0,3,0:00:11
20200720_143628_800234656,54.87992477,0.113049,1.226176,-100,3,0,0,0,3,0:00:11
20200720_143628_800267988,54.81695557,0.093886,1.195321,-99,3,0,0,0,3,0:00:11
20200720_143628_800284654,54.69563675,0.044796,1.131546,-92,3,0,0,0,3,0:00:11
20200720_143628_800317986,54.6389122,0.019503,1.096847,-91,3,0,0,0,3,0:00:11
20200720_143628_800334652,54.53045273,-0.062224,1.033032,-85,3,0,0,0,3,0:00:11
20200720_143628_800384650,54.47955704,-0.106626,0.999808,-83,3,0,0,0,3,0:00:11
20200720_143628_800417982,54.34099579,-0.265095,0.898249,-75,3,0,0,0,3,0:00:11
20200720_143628_800434648,54.25790787,-0.388366,0.829027,-71,3,0,0,0,3,0:00:11
20200720_143628_800484646,54.21901321,-0.454216,0.794401,-68,3,0,0,0,3,0:00:11
20200720_143628_800517978,54.1161499,-0.652869,0.690536,-62,3,0,0,0,3,0:00:11
20200720_143628_800534644,54.05638504,-0.786896,0.622956,-58,3,0,0,0,3,0:00:11
