Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200805_122752_1532655358,75,-0.099866,3,0,0,0,0,0,0:00:00
20200805_122752_1532688690,75,-0.049221,3,0,0,0,0,0,0:00:00
20200805_122752_1532705356,75,-0.024535,2,0,0,0,0,0,0:00:00
20200805_122752_1532738688,75,-0.023358,2,0,0,0,1,6,0:00:00
20200805_122752_1532788686,75,-0.044386,2,0,0,0,1,6,0:00:00
20200805_122752_1532805352,75,-0.065157,2,0,0,0,1,6,0:00:00
20200805_122752_1532855350,75,-0.071799,2,0,0,0,1,6,0:00:00
20200805_122752_1532888682,75,-0.057429,2,0,0,0,1,6,0:00:00
20200805_122752_1532905348,75,-0.019126,2,0,0,0,1,6,0:00:00
20200805_122752_1532955346,75,0.005154,3,0,0,0,1,6,0:00:00
20200805_122752_1532972012,75,0.137787,4,0,0,0,1,6,0:00:00
20200805_122753_1533005344,75,0.193634,5,0,0,0,1,6,0:00:01
20200805_122753_1533022010,75,0.329118,7,0,0,0,1,6,0:00:01
20200805_122753_1533055342,75,0.406123,9,0,0,0,1,6,0:00:01
20200805_122753_1533105340,75,0.622164,12,0,0,0,1,6,0:00:01
20200805_122753_1533122006,75,0.827755,13,0,0,0,0,6,0:00:01
20200805_122753_1533155338,75,0.815878,14,0,0,0,0,6,0:00:01
20200805_122753_1533188670,75,0.877094,16,0,0,0,0,6,0:00:01
20200805_122753_1533222002,75,0.842825,17,0,0,0,0,6,0:00:01
20200805_122753_1533255334,74,0.663299,18,0,0,0,0,6,0:00:01
20200805_122753_1533305332,74,0.478274,18,0,0,0,0,6,0:00:01
20200805_122753_1533338664,74,0.329192,18,0,0,0,0,6,0:00:01
20200805_122753_1533355330,74,0.151937,18,0,0,0,0,6,0:00:01
20200805_122753_1533388662,74,0.092733,18,0,0,0,0,6,0:00:01
20200805_122753_1533405328,74,0.043101,18,0,0,0,0,6,0:00:01
20200805_122753_1533455326,74,0.01711,18,0,0,0,0,6,0:00:01
20200805_122753_1533471992,74,-0.073942,18,0,0,0,0,6,0:00:01
20200805_122753_1533505324,74,-0.088513,18,0,0,0,0,6,0:00:01
20200805_122753_1533521990,74,-0.109961,17,0,0,0,1,6,0:00:01
20200805_122753_1533555322,74,-0.118056,17,0,0,0,1,6,0:00:01
20200805_122753_1533605320,74,-0.124921,17,0,0,0,1,6,0:00:01
20200805_122753_1533638652,74,-0.115976,17,0,0,0,1,6,0:00:01
20200805_122753_1533671984,74,-0.097952,16,0,0,0,1,6,0:00:01
20200805_122753_1533705316,74,-0.109607,16,0,0,0,1,6,0:00:01
