Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200804_154803_3468772142,20.96,0.08,-0.36,-32,-32,0,0,0,0:00:00
20200804_154803_3468838806,20.96,1.19,-0.36,-32,-32,0,0,0,0:00:00
20200804_154803_3468888804,20.96,3.25,-0.24,-32,-32,0,0,0,0:00:00
20200804_154803_3468955468,20.96,4.13,-0.24,-32,-32,0,0,0,0:00:00
20200804_154803_3469022132,20.96,-2.97,-0.47,-32,-32,1,0,5,0:00:00
20200804_154803_3469072130,20.96,-20.59,-0.95,-32,-32,1,0,5,0:00:00
20200804_154803_3469122128,20.96,-32,-1.19,-32,-32,1,0,5,0:00:00
20200804_154803_3469172126,20.96,-32,-1.3,-32,-32,1,0,5,0:00:00
20200804_154804_3469238790,20.96,-32,-1.54,-32,-32,1,0,5,0:00:01
20200804_154804_3469272122,20.96,-22.56,-1.54,-32,-32,1,0,5,0:00:01
20200804_154804_3469355452,20.96,-13.7,-1.66,-32,-32,1,0,5,0:00:01
20200804_154804_3469422116,20.96,-5.14,-1.66,-32,-32,0,0,5,0:00:01
20200804_154804_3469488780,20.96,-3.78,-1.78,-32,-32,0,0,5,0:00:01
20200804_154804_3469538778,20.96,-9.47,-1.9,-32,-32,0,0,5,0:00:01
20200804_154804_3469605442,20.96,-17.29,-2.13,-32,-32,0,0,5,0:00:01
20200804_154804_3469655440,20.96,-19.07,-2.13,-32,-32,0,0,5,0:00:01
20200804_154804_3469722104,20.96,-8.73,-2.13,-32,-32,0,0,5,0:00:01
20200804_154804_3469788768,20.96,-0.86,-2.13,-32,-32,0,0,5,0:00:01
20200804_154804_3469838766,20.96,0.27,-2.13,-32,-32,1,0,5,0:00:01
20200804_154804_3469905430,20.96,-0.21,-2.13,-32,-32,1,0,5,0:00:01
20200804_154804_3469972094,20.96,7.4,-1.9,-32,-32,1,0,5,0:00:01
20200804_154804_3470022092,20.96,29.16,-1.42,-32,-32,1,0,5,0:00:01
20200804_154804_3470072090,20.96,31.75,-0.47,-32,-32,1,0,5,0:00:01
20200804_154804_3470155420,20.96,31.75,0.12,-32,-32,1,0,5,0:00:01
20200804_154805_3470205418,20.96,31.75,0.47,-32,-32,0,0,5,0:00:02
20200804_154805_3470272082,20.96,31.75,0.94,-32,-32,0,0,5,0:00:02
