Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200803_134012_1310197590,31.75,0.86,-0.24,-32,-32,0,0,0,0:00:00
20200803_134012_1310247588,31.75,2.68,-0.24,-32,-32,0,0,0,0:00:00
20200803_134012_1310280920,31.75,4.06,-0.24,-32,-32,0,0,0,0:00:00
20200803_134012_1310364250,31.75,5.51,-0.12,-32,-32,0,0,0,0:00:00
20200803_134012_1310414248,31.75,5.6,-0.12,-32,-32,0,0,0,0:00:00
20200803_134012_1310480912,31.75,9.36,0,-32,-32,0,0,0,0:00:00
20200803_134012_1310530910,31.75,7.58,0,-32,-32,1,0,5,0:00:00
20200803_134012_1310597574,31.75,4.48,0,-32,-32,1,0,5,0:00:00
20200803_134012_1310647572,31.75,-0.8,0,-32,-32,1,0,5,0:00:00
20200803_134012_1310697570,31.75,-0.67,0,-32,-32,1,0,5,0:00:00
20200803_134012_1310764234,31.75,-2.99,-0.12,-32,-32,1,0,5,0:00:00
20200803_134012_1310847564,31.75,-24.92,-0.71,-32,-32,1,0,5,0:00:00
20200803_134012_1310897562,31.75,-32,-0.95,-32,-32,1,0,5,0:00:00
20200803_134012_1310964226,31.75,-32,-1.07,-32,-32,0,0,5,0:00:00
20200803_134013_1311030890,31.75,-19.98,-1.07,-32,-32,0,0,5,0:00:01
20200803_134013_1311064222,31.75,-3.63,-1.07,-32,-32,0,0,5,0:00:01
20200803_134013_1311114220,31.75,2.01,-1.07,-32,-32,0,0,5,0:00:01
20200803_134013_1311180884,31.75,-0.47,-1.07,-32,-32,0,0,5,0:00:01
20200803_134013_1311247548,31.75,-2.02,-1.07,-32,-32,0,0,5,0:00:01
20200803_134013_1311314212,31.75,0.54,-1.07,-32,-32,1,0,5,0:00:01
20200803_134013_1311380876,31.75,3.5,-0.95,-32,-32,1,0,5,0:00:01
20200803_134013_1311430874,31.75,2.65,-0.95,-32,-32,1,0,5,0:00:01
20200803_134013_1311497538,31.75,2.1,-0.95,-32,-32,1,0,5,0:00:01
20200803_134013_1311547536,31.75,3.33,-0.95,-32,-32,1,0,5,0:00:01
20200803_134013_1311597534,31.75,5.51,-0.83,-32,-32,1,0,5,0:00:01
20200803_134013_1311664198,31.75,12.34,-0.71,-32,-32,1,0,5,0:00:01
20200803_134013_1311730862,31.75,24.78,-0.24,-32,-32,0,0,5,0:00:01
20200803_134013_1311797526,31.75,31.75,0.12,-32,-32,0,0,5,0:00:01
20200803_134013_1311864190,31.75,31.75,0.47,-32,-32,0,0,5,0:00:01
20200803_134013_1311914188,31.75,31.75,0.94,-32,-32,0,0,5,0:00:01
20200803_134014_1311980852,31.75,31.75,1.06,-32,-32,0,0,5,0:00:02
20200803_134014_1312030850,31.11,27.24,1.06,-32,-32,0,0,5,0:00:02
20200803_134014_1312080848,31.11,6.79,1.18,-32,-32,0,0,5,0:00:02
20200803_134014_1312130846,31.11,9.27,1.29,-32,-32,1,0,5,0:00:02
20200803_134014_1312214176,31.11,17.37,1.53,-32,-32,1,0,5,0:00:02
20200803_134014_1312264174,31.11,16.29,1.53,-32,-32,1,0,5,0:00:02
20200803_134014_1312330838,31.11,7.93,1.53,-32,-32,1,0,5,0:00:02
20200803_134014_1312380836,30.48,0.69,1.53,-32,-32,1,0,5,0:00:02
20200803_134014_1312430834,30.48,-1.21,1.53,-32,-32,1,0,5,0:00:02
20200803_134014_1312514164,30.48,-0.48,1.53,-32,-32,0,0,5,0:00:02
20200803_134014_1312564162,30.48,0.15,1.53,-32,-32,0,0,5,0:00:02
20200803_134014_1312614160,30.48,1.89,1.65,-32,-32,0,0,5,0:00:02
