Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200720_170824_277910680,38,-0.282034,-1.552177,-6,63,0,0,0,5,0:00:05
20200720_170824_277944012,38,-0.314549,-1.518673,-7,63,0,0,0,5,0:00:05
20200720_170824_277977344,38,-0.367706,-1.451562,-9,63,0,0,0,5,0:00:05
20200720_170824_278010676,38,-0.441238,-1.387873,-11,63,0,0,0,5,0:00:05
20200720_170824_278044008,38,-0.444262,-1.325231,-13,63,0,0,0,5,0:00:05
20200720_170824_278077340,38,-0.43588,-1.264924,-15,63,0,0,0,5,0:00:05
20200720_170824_278110672,39,-0.393143,-1.20725,-16,63,0,0,0,5,0:00:05
20200720_170824_278127338,39,-0.338534,-1.15338,-17,63,0,0,0,5,0:00:05
20200720_170824_278177336,39,-0.327084,-1.126909,-18,63,0,0,0,5,0:00:05
20200720_170824_278194002,39,-0.246005,-1.053646,-18,63,0,1,0,5,0:00:05
20200720_170824_278227334,39,-0.207965,-1.030431,-19,63,0,1,0,5,0:00:05
20200720_170824_278260666,39,-0.156238,-0.986072,-19,63,0,1,0,5,0:00:05
20200720_170824_278293998,39,-0.125499,-0.943023,-19,63,0,1,0,5,0:00:05
20200720_170824_278327330,39,-0.097098,-0.906561,-20,63,0,1,0,5,0:00:05
20200720_170824_278360662,39,-0.070405,-0.88956,-20,63,0,1,0,5,0:00:05
20200720_170824_278393994,40,-0.056396,-0.891809,-20,63,0,1,0,5,0:00:05
20200720_170824_278410660,40,-0.043461,-0.912312,-20,63,0,1,0,5,0:00:05
20200720_170824_278443992,40,-0.036373,-0.929376,-20,63,0,1,0,5,0:00:05
20200720_170824_278477324,40,-0.025933,-0.97659,-20,63,0,1,0,5,0:00:05
20200720_170824_278510656,40,-0.014969,-1.026597,-20,63,0,1,0,5,0:00:05
20200720_170824_278527322,40,-0.012738,-1.07459,-20,63,0,1,0,5,0:00:05
20200720_170824_278560654,40,-0.00977,-1.097948,-20,63,0,1,0,5,0:00:05
20200720_170824_278593986,40,-0.007229,-1.143286,-19,63,0,0,0,5,0:00:05
20200720_170824_278627318,40,0.005844,-1.186993,-19,63,0,0,0,5,0:00:05
20200720_170824_278643984,41,0.016813,-1.228788,-19,63,0,0,0,5,0:00:05
20200720_170824_278693982,41,0.020517,-1.248919,-19,63,0,0,0,5,0:00:05
20200720_170825_278727314,41,0.037482,-1.306794,-19,63,0,0,0,5,0:00:06
20200720_170825_278760646,41,0.048037,-1.343176,-18,63,0,0,0,5,0:00:06
20200720_170825_278793978,41,0.04862,-1.377613,-18,63,0,0,0,5,0:00:06
20200720_170825_278810644,41,0.054629,-1.410533,-18,63,0,0,0,5,0:00:06
20200720_170825_278843976,42,0.055438,-1.426487,-17,63,0,0,0,5,0:00:06
20200720_170825_278877308,42,0.068386,-1.457731,-17,63,0,0,0,5,0:00:06
20200720_170825_278910640,42,0.075606,-1.487555,-16,63,0,0,0,5,0:00:06
20200720_170825_278943972,42,0.070586,-1.516521,-16,63,0,0,0,5,0:00:06
20200720_170825_278977304,42,0.070721,-1.543811,-16,63,0,0,0,5,0:00:06
20200720_170825_278993970,43,0.063125,-1.569921,-16,63,0,1,0,5,0:00:06
20200720_170825_279027302,43,0.057415,-1.582448,-16,63,0,1,0,5,0:00:06
20200720_170825_279043968,43,0.046465,-1.606819,-15,63,0,1,0,5,0:00:06
20200720_170825_279093966,43,0.040755,-1.618498,-15,63,0,1,0,5,0:00:06
20200720_170825_279127298,43,0.049368,-1.652156,-14,63,0,1,0,5,0:00:06
20200720_170825_279143964,43,0.065617,-1.673786,-14,63,0,1,0,5,0:00:06
20200720_170825_279177296,44,0.071838,-1.684401,-14,63,0,1,0,5,0:00:06
20200720_170825_279210628,44,0.094524,-1.704795,-13,63,0,1,0,5,0:00:06
20200720_170825_279243960,44,0.10715,-1.723822,-12,63,0,1,0,5,0:00:06
