Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200803_133947_1286731862,21.59,-0.01,0,-32,-32,0,0,0,0:00:00
20200803_133948_1286798526,20.96,0,0,-32,-32,0,0,0,0:00:01
20200803_133948_1286881856,20.96,0,0,-32,-32,0,0,0,0:00:01
20200803_133948_1286981852,20.96,0,0,-32,-32,0,0,0,0:00:01
20200803_133948_1287065182,20.96,1.1,0.12,-32,-32,1,0,5,0:00:01
20200803_133948_1287165178,20.96,8.4,0.24,-32,-32,1,0,5,0:00:01
20200803_133948_1287231842,20.96,8.98,0.24,-32,-32,1,0,5,0:00:01
20200803_133948_1287348504,20.96,2.01,0.24,-32,-32,1,0,5,0:00:01
20200803_133948_1287431834,20.96,-0.5,0.24,-32,-32,1,0,5,0:00:01
20200803_133948_1287515164,20.96,0.14,0.24,-32,-32,0,0,5,0:00:01
20200803_133948_1287615160,20.96,-0.1,0.24,-32,-32,0,0,5,0:00:01
20200803_133949_1287715156,20.96,-3.19,0.12,-32,-32,0,0,5,0:00:02
20200803_133949_1287815152,20.96,-16.55,-0.24,-32,-32,0,0,5,0:00:02
20200803_133949_1287915148,20.32,-32,-1.19,-32,-32,1,0,5,0:00:02
20200803_133949_1288031810,20.32,-32,-1.9,-32,-32,1,0,5,0:00:02
20200803_133949_1288098474,20.32,-29.27,-2.13,-32,-32,1,0,5,0:00:02
20200803_133949_1288231802,20.32,-4.29,-2.13,-32,-32,1,0,5,0:00:02
20200803_133949_1288315132,20.32,0.37,-2.13,-32,-32,0,0,5,0:00:02
20200803_133949_1288431794,20.32,-0.11,-2.13,-32,-32,0,0,5,0:00:02
20200803_133949_1288515124,20.32,14.32,-1.78,-32,-32,0,0,5,0:00:02
20200803_133949_1288615120,20.32,31.75,-1.19,-32,-32,0,0,5,0:00:02
20200803_133950_1288698450,20.32,31.75,-0.83,-32,-32,1,0,5,0:00:03
20200803_133950_1288781780,20.32,28.94,-0.36,-32,-32,1,0,5,0:00:03
20200803_133950_1288881776,20.32,31.75,0.82,-32,-32,1,0,5,0:00:03
20200803_133950_1288965106,19.68,31.75,1.53,-32,-32,1,0,5,0:00:03
20200803_133950_1289065102,19.68,31.75,2,-32,-32,0,0,5,0:00:03
20200803_133950_1289148432,19.68,21.8,2.12,-32,-32,0,0,5,0:00:03
20200803_133950_1289231762,19.68,9.64,2.12,-32,-32,0,0,5,0:00:03
20200803_133950_1289315092,19.68,-8.91,1.65,-32,-32,0,0,5,0:00:03
20200803_133950_1289448420,19.68,-32,0.94,-32,-32,1,0,5,0:00:03
20200803_133950_1289531750,19.68,-32,0.47,-32,-32,1,0,5,0:00:03
20200803_133951_1289598414,19.68,-14.3,0.59,-32,-32,1,0,5,0:00:04
20200803_133951_1289698410,19.68,4.58,0.59,-32,-32,1,0,5,0:00:04
20200803_133951_1289781740,19.68,2.92,0.59,-32,-32,1,0,5,0:00:04
20200803_133951_1289881736,19.68,-0.39,0.59,-32,-32,0,0,5,0:00:04
20200803_133951_1289965066,19.68,-1.6,0.59,-32,-32,0,0,5,0:00:04
20200803_133951_1290048396,19.05,-9.08,0.35,-32,-32,0,0,5,0:00:04
20200803_133951_1290148392,19.05,-8.11,0.35,-32,-32,0,0,5,0:00:04
20200803_133951_1290231722,19.05,2.81,0.47,-32,-32,0,0,5,0:00:04
20200803_133951_1290315052,19.05,3.99,0.47,-32,-32,1,0,5,0:00:04
20200803_133951_1290415048,19.05,0.2,0.47,-32,-32,0,0,0,0:00:04
20200803_133951_1290515044,19.05,-1.07,0.47,-32,-32,0,0,0,0:00:04
20200803_133952_1290615040,19.05,0.14,0.47,-32,-32,0,0,0,0:00:05
20200803_133952_1290715036,19.05,-0.06,0.47,-32,-32,0,0,0,0:00:05
20200803_133952_1290798366,19.05,-0.07,0.47,-32,-32,0,0,0,0:00:05
20200803_133952_1290881696,19.05,-0.02,0.47,-32,-32,0,0,0,0:00:05
20200803_133952_1290965026,19.05,-0.04,0.47,-32,-32,0,0,0,0:00:05
