Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200720_170524_101684396,87,-0.463582,-0.272134,-7,39,0,0,0,5,0:00:01
20200720_170524_101717728,87,-0.40877,-0.253296,-7,39,0,0,0,5,0:00:01
20200720_170524_101751060,87,-0.329634,-0.23582,-8,39,0,0,0,5,0:00:01
20200720_170524_101784392,87,-0.271318,-0.218905,-8,39,0,0,0,5,0:00:01
20200720_170524_101801058,87,-0.212278,-0.202849,-8,39,0,0,0,5,0:00:01
20200720_170524_101834390,87,-0.172305,-0.195261,-8,39,0,0,0,5,0:00:01
20200720_170524_101884388,87,-0.145065,-0.180223,-8,39,0,0,0,5,0:00:01
20200720_170524_101934386,87,-0.112029,-0.158284,-9,39,0,1,0,5,0:00:01
20200720_170524_101951052,87,-0.06214,-0.137638,-9,39,0,1,0,5,0:00:01
20200720_170524_102001050,87,-0.048448,-0.131057,-9,39,0,1,0,5,0:00:01
20200720_170524_102017716,87,-0.036323,-0.111945,-9,39,0,1,0,5,0:00:01
20200720_170524_102051048,87,-0.032271,-0.105936,-9,39,0,1,0,5,0:00:01
20200720_170524_102101046,87,-0.029735,-0.0944,-9,39,0,1,0,5,0:00:01
20200720_170524_102134378,87,-0.02729,-0.082589,-9,39,0,1,0,5,0:00:01
20200720_170524_102151044,87,-0.022217,-0.081788,-9,39,0,1,0,5,0:00:01
20200720_170524_102184376,87,-0.015067,-0.083471,-9,39,0,1,0,5,0:00:01
20200720_170524_102217708,87,-0.003743,-0.090669,-9,39,0,1,0,5,0:00:01
20200720_170524_102251040,87,0.001682,-0.102766,-9,39,0,1,0,5,0:00:01
20200720_170524_102267706,87,0.004047,-0.118147,-9,39,0,1,0,5,0:00:01
20200720_170525_102317704,87,0.004017,-0.125632,-9,39,0,1,0,5,0:00:02
20200720_170525_102367702,87,0.013827,-0.147434,-9,39,0,0,0,5,0:00:02
20200720_170525_102384368,87,0.040525,-0.168195,-8,39,0,0,0,5,0:00:02
20200720_170525_102417700,87,0.052932,-0.174878,-8,39,0,0,0,5,0:00:02
20200720_170525_102451032,87,0.069595,-0.187673,-8,39,0,0,0,5,0:00:02
20200720_170525_102484364,87,0.112276,-0.200193,-8,39,0,0,0,5,0:00:02
20200720_170525_102517696,87,0.16148,-0.212313,-7,39,0,0,0,5,0:00:02
20200720_170525_102551028,87,0.187708,-0.22354,-7,39,0,0,0,5,0:00:02
20200720_170525_102584360,87,0.169627,-0.233646,-7,39,0,0,0,5,0:00:02
20200720_170525_102617692,87,0.15947,-0.243523,-7,39,0,0,0,5,0:00:02
20200720_170525_102651024,87,0.110225,-0.252815,-6,39,0,0,0,5,0:00:02
20200720_170525_102667690,87,0.049524,-0.261525,-6,39,0,0,0,5,0:00:02
20200720_170525_102701022,87,0.031409,-0.265908,-6,39,0,0,0,5,0:00:02
20200720_170525_102717688,87,0.029218,-0.274697,-6,39,0,1,0,5,0:00:02
20200720_170525_102751020,87,0.032202,-0.279115,-6,39,0,1,0,5,0:00:02
20200720_170525_102767686,87,0.056017,-0.28779,-6,39,0,1,0,5,0:00:02
20200720_170525_102801018,87,0.078895,-0.292025,-5,39,0,1,0,5,0:00:02
20200720_170525_102834350,87,0.124935,-0.300173,-5,39,0,1,0,5,0:00:02
20200720_170525_102884348,87,0.195941,-0.308116,-4,39,0,1,0,5,0:00:02
20200720_170525_102901014,87,0.261538,-0.319331,-3,39,0,1,0,5,0:00:02
20200720_170525_102934346,87,0.277715,-0.32265,-3,39,0,1,0,5,0:00:02
20200720_170525_102967678,87,0.27849,-0.328956,-3,39,0,1,0,5,0:00:02
20200720_170525_103001010,88,0.254703,-0.334781,-3,39,0,1,0,5,0:00:02
20200720_170525_103017676,88,0.184041,-0.340401,-3,39,0,1,0,5,0:00:02
20200720_170525_103067674,88,0.143989,-0.343021,-3,39,0,1,0,5,0:00:02
20200720_170525_103084340,88,0.053318,-0.351124,-3,39,0,1,0,5,0:00:02
20200720_170525_103117672,88,0.029923,-0.353745,-3,39,0,1,0,5,0:00:02
