Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200720_170513_91184816,57,-0.116521,-0.53181,-7,41,0,0,0,5,0:00:09
20200720_170513_91218148,57,-0.088965,-0.520206,-7,41,0,0,0,5,0:00:09
20200720_170513_91251480,57,-0.084192,-0.517179,-7,41,0,0,0,5,0:00:09
20200720_170513_91284812,57,-0.061041,-0.521304,-7,41,0,0,0,5,0:00:09
20200720_170513_91318144,57,-0.052812,-0.532491,-7,41,0,1,0,5,0:00:09
20200720_170513_91334810,57,-0.035424,-0.544056,-7,41,0,1,0,5,0:00:09
20200720_170513_91368142,57,-0.035551,-0.549921,-7,41,0,1,0,5,0:00:09
20200720_170513_91401474,57,-0.022804,-0.559529,-7,41,0,1,0,5,0:00:09
20200720_170513_91434806,58,-0.030569,-0.569892,-7,41,0,1,0,5,0:00:09
20200720_170513_91484804,58,-0.013884,-0.577657,-7,41,0,1,0,5,0:00:09
20200720_170513_91518136,58,-0.00881,-0.586698,-7,41,0,1,0,5,0:00:09
20200720_170514_91551468,58,-0.001905,-0.590498,-7,41,0,1,0,5,0:00:10
20200720_170514_91568134,58,-0.005593,-0.593096,-7,41,0,1,0,5,0:00:10
20200720_170514_91601466,58,0.001915,-0.593811,-7,41,0,1,0,5,0:00:10
20200720_170514_91651464,58,-0.018516,-0.59717,-8,41,0,1,0,5,0:00:10
20200720_170514_91668130,58,-0.049436,-0.599837,-8,41,0,1,0,5,0:00:10
20200720_170514_91701462,58,-0.05795,-0.60042,-8,41,0,0,0,5,0:00:10
20200720_170514_91751460,58,-0.087889,-0.601965,-9,41,0,0,0,5,0:00:10
20200720_170514_91768126,58,-0.109365,-0.602904,-9,41,0,0,0,5,0:00:10
20200720_170514_91784792,58,-0.114209,-0.604655,-9,41,0,0,0,5,0:00:10
20200720_170514_91834790,58,-0.118378,-0.606417,-9,41,0,0,0,5,0:00:10
20200720_170514_91851456,58,-0.115089,-0.615733,-10,41,0,0,0,5,0:00:10
