Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Label
-32,0,-0.177777781,31.75,-32,31.75,7
-32,0,-0.177777781,31.75,-32,31.75,7
-32,0,-0.177777781,31.75,-32,31.75,7
-32,0,-0.177777781,31.75,-32,31.75,7
-32,0,-0.177777781,31.75,-32,31.75,7
-32,0,-0.177777781,31.75,-32,31.75,7
-32,0,-0.177777781,31.75,-32,31.75,7
-32,0,-0.177777781,31.75,-32,31.75,7
-32,0,-0.088888891,31.75,-32,31.75,7
-32,0,-0.088888891,31.75,-32,31.75,7
-32,0,-0.177777781,31.75,-32,31.75,7
-32,0,-0.177777781,31.75,-32,31.75,7
-32,0,-0.088888891,31.75,-32,31.75,7
-32,0,-0.088888891,31.75,-32,31.75,7
-32,0,-0.355555573,31.75,-32,20.32,7
-32,0,-0.355555573,31.75,-32,20.32,7
-32,0,-0.355555573,31.75,-32,20.32,7
-32,0,-0.266666667,31.75,-32,-32,7
-32,0,-0.266666667,31.75,-32,-32,7
-32,0,-0.266666667,31.75,-32,-32,7
-32,0,-0.44444448,31.75,-14.78991543,-32,7
-32,0,-0.44444448,31.75,-14.78991543,-32,7
-32,4.150326927,-1.6,31.75,-15.86554697,-32,7
-32,4.150326927,-1.6,31.75,-15.86554697,-32,7
-32,8.300653854,-2.4,31.75,-23.39495771,-32,7
-30.72,8.300653854,-2.4,31.75,-23.39495771,-32,7
-30.72,6.640523083,-2.222222293,31.39722222,-23.39495771,-32,7
-30.08,6.640523083,-2.222222293,31.39722222,-23.39495771,-32,7
-30.08,6.640523083,-2.222222293,31.39722222,-23.39495771,-32,7
-30.08,5.810457433,-2.666666667,30.92685185,-25.9047616,-32,7
-29.44,5.810457433,-2.666666667,30.92685185,-25.9047616,-32,7
-29.44,5.810457433,-1.6,29.75092593,-31.28291315,-32,4
-29.44,5.810457433,-1.6,29.75092593,-31.28291315,-32,4
-29.44,3.320261542,-2.133333333,27.51666667,-32,-32,4
-28.8,3.320261542,-2.133333333,27.51666667,-32,-32,4
-28.8,0.830065385,-2.222222293,24.45925926,-32,-32,4
-28.8,0.830065385,-2.222222293,24.45925926,-32,-32,4
-28.8,0.830065385,-2.222222293,24.45925926,-32,-32,4
-28.8,0,1.411111129,21.04907407,-32,-32,4
-28.8,0,1.411111129,21.04907407,-32,-32,4
-28.8,0,-0.97777776,18.10925926,-26.62184869,-32,4
-28.8,0,-0.97777776,18.10925926,-26.62184869,-32,4
-28.8,0,-0.97777776,18.10925926,-26.62184869,-32,4
-28.8,0.830065385,0,17.28611111,-21.60224091,-32,4
-28.8,0.830065385,0,17.28611111,-21.60224091,-32,4
-28.8,3.320261542,-3.466666667,19.28518519,-21.60224091,-32,4
-28.16,3.320261542,-3.466666667,19.28518519,-21.60224091,-32,4
-28.16,3.320261542,-3.466666667,19.28518519,-21.60224091,-32,4
-28.16,3.320261542,-3.466666667,19.28518519,-21.60224091,-32,4
-27.52,4.980392313,-5.866666667,22.46018519,-21.60224091,-32,4
-27.52,5.810457433,-5.6,25.16481481,-21.60224091,-32,4
-26.88,5.810457433,-5.6,25.16481481,-21.60224091,-32,4
-26.88,4.150326927,-7.555555733,25.87037037,-20.16806766,-32,4
-26.24,4.150326927,-7.555555733,25.87037037,-20.16806766,-32,4
-26.24,4.980392313,-5.066666667,27.86944444,-20.16806766,-32,4
-25.6,4.980392313,-5.066666667,27.86944444,-20.16806766,-32,4
-25.6,4.980392313,-8.711110933,28.575,-20.16806766,-32,4
-24.96,4.980392313,-8.711110933,28.575,-20.16806766,-32,4
-24.96,4.980392313,-8.711110933,28.575,-20.16806766,-32,4
-24.96,4.150326927,-9.6,29.39814815,-19.09243703,-32,4
-24.32,4.150326927,-9.6,29.39814815,-19.09243703,-32,4
-24.32,1.660130771,-11.28888907,28.22222222,-10.12885029,-32,4
-24.32,1.660130771,-11.28888907,28.22222222,-10.12885029,-32,4
-24.32,1.660130771,-11.28888907,28.22222222,-10.12885029,-32,4
-24.32,5.810457433,-7.733333333,26.81111111,-9.411764114,-32,4
-23.04,5.810457433,-7.733333333,26.81111111,-9.411764114,-32,4
-23.04,4.980392313,-12.62222187,27.16388889,-9.411764114,-32,4
-22.4,4.980392313,-12.62222187,27.16388889,-9.411764114,-32,4
-22.4,6.640523083,-13.6,27.16388889,-9.411764114,-32,4
-21.76,6.640523083,-13.6,27.16388889,-9.411764114,-32,4
-21.76,6.640523083,-14.93333333,25.98796296,-9.411764114,-32,4
-20.48,6.640523083,-14.93333333,25.98796296,-9.411764114,-32,4
-20.48,6.640523083,-14.93333333,25.98796296,-9.411764114,-32,4
-20.48,7.470588733,-11.11111093,22.225,-9.411764114,-32,4
-19.84,7.470588733,-11.11111093,22.225,-9.411764114,-32,4
-19.84,9.130718975,-5.866666667,15.28703704,-8.3361344,-32,4
-18.56,9.130718975,-5.866666667,15.28703704,-8.3361344,-32,4
-18.56,9.130718975,-5.866666667,15.28703704,-8.3361344,-32,4
-18.56,9.960784625,0.705555591,7.761111111,-5.826331429,-32,4
-17.28,9.960784625,0.705555591,7.761111111,-5.826331429,-32,4
-17.28,9.960784625,-1.066666667,4.233333333,-5.826331429,-32,4
-16.64,9.960784625,-1.066666667,4.233333333,-5.826331429,-32,4
-16.64,9.960784625,-1.066666667,4.233333333,-5.826331429,-32,4
-16.64,9.960784625,-3.555555733,4.115740741,-5.826331429,-32,4
-15.36,9.960784625,-3.555555733,4.115740741,-5.826331429,-32,4
-15.36,7.470588733,-2.666666667,3.762962963,-5.826331429,-32,4
-14.72,7.470588733,-2.666666667,3.762962963,-5.826331429,-32,4
-14.72,5.810457433,0.088194446,2.587037037,-5.826331429,-32,4
-14.08,5.810457433,0.088194446,2.587037037,-5.826331429,-32,4
-14.08,6.640523083,-0.88888896,1.528703704,-5.826331429,-32,4
-13.44,6.640523083,-0.88888896,1.528703704,-5.826331429,-32,2
-13.44,6.640523083,0.881944515,0.705555556,-5.826331429,-32,2
-12.8,6.640523083,0.881944515,0.705555556,-5.826331429,-32,2
-12.8,6.640523083,0.881944515,0.705555556,-5.826331429,-32,2
-12.8,6.640523083,0.088194446,0.352777778,-5.826331429,-32,2
-12.16,6.640523083,0.088194446,0.352777778,-5.826331429,-32,2
-12.16,7.470588733,0.970138871,0.235185185,-5.109242514,-32,2
-11.52,7.470588733,0.970138871,0.235185185,-5.109242514,-32,2
-11.52,7.470588733,0.970138871,0.235185185,-5.109242514,-32,2
-11.52,7.470588733,-0.62222224,0.235185185,-5.826331429,-32,2
-10.24,7.470588733,-0.62222224,0.235185185,-5.826331429,-32,2
-10.24,7.470588733,0.440972258,0.235185185,-17.65826286,-32,2
-9.6,7.470588733,0.440972258,0.235185185,-17.65826286,-32,0
-9.6,7.470588733,0.440972258,0.235185185,-17.65826286,-32,0
-9.6,4.980392313,1.499305591,0.117592593,-19.45097966,-32,0
-8.96,4.980392313,1.499305591,0.117592593,-19.45097966,-32,0
-8.96,3.320261542,0.617361129,0.117592593,-14.78991543,-32,0
-8.96,3.320261542,0.617361129,0.117592593,-14.78991543,-32,0
-8.96,3.320261542,0.617361129,0.117592593,-14.78991543,-32,0
-8.96,4.980392313,0.529166667,0.117592593,-14.43137189,-32,0
-8.32,4.980392313,0.529166667,0.117592593,-14.43137189,-32,0
-8.32,4.980392313,1.322916667,0.117592593,-14.43137189,-32,0
-7.68,4.980392313,1.322916667,0.117592593,-14.43137189,-32,0
-7.68,5.810457433,2.645833333,0.117592593,-14.43137189,-32,0
-7.04,5.810457433,2.645833333,0.117592593,-14.43137189,-32,0
-7.04,4.150326927,1.94027769,0.117592593,-14.43137189,-32,0
-7.04,4.150326927,1.94027769,0.117592593,-14.43137189,-32,0
-7.04,4.150326927,1.94027769,0.117592593,-14.43137189,-32,0
-7.04,3.320261542,2.645833333,0,-14.78991543,-32,0
-6.4,3.320261542,6.526388977,-1.303703704,-12.28011154,-32,0
-5.76,3.320261542,6.526388977,-1.303703704,-12.28011154,-32,5
-5.76,3.320261542,6.526388977,-1.303703704,-12.28011154,-32,5
-5.76,3.320261542,8.819444621,-2.37037037,-8.694677943,-32,5
-5.76,3.320261542,8.819444621,-2.37037037,-8.694677943,-32,5
-5.76,4.150326927,9.260416667,-2.607407407,-7.260502857,-32,5
-5.12,4.150326927,9.260416667,-2.607407407,-7.260502857,-32,5
-5.12,4.150326927,9.260416667,-2.607407407,-7.260502857,-32,5
-5.12,4.150326927,9.260416667,-2.607407407,-7.260502857,-32,5
-4.48,4.150326927,9.965972046,-2.607407407,-7.260502857,-32,5
-4.48,4.980392313,9.701389242,-2.607407407,-7.977590857,-32,5
-4.48,4.980392313,9.701389242,-2.607407407,-7.977590857,-32,5
-4.48,4.980392313,9.701389242,-2.607407407,-7.977590857,-32,5
-4.48,4.980392313,8.554860758,-2.488888889,-8.694677943,-32,5
-3.84,4.980392313,8.554860758,-2.488888889,-8.694677943,-32,5
-3.84,4.980392313,4.850694621,-1.185185185,-13.35574217,-32,5
-3.2,4.980392313,4.850694621,-1.185185185,-13.35574217,-32,5
-3.2,4.150326927,-1.333333333,0.47037037,-28.0560224,-32,5
-2.56,4.150326927,-1.333333333,0.47037037,-28.0560224,-32,5
-2.56,4.150326927,-1.333333333,0.47037037,-28.0560224,-32,5
-2.56,0.830065385,-3.644444533,1.528703704,-32,-32,5
-2.56,0.830065385,-3.644444533,1.528703704,-32,-32,5
-2.56,0.830065385,-3.644444533,1.528703704,-32,-32,5
-2.56,0,-5.2444448,2.116666667,-32,-32,5
-2.56,0,-5.2444448,2.116666667,-32,-32,5
-2.56,0,-5.2444448,2.116666667,-32,-32,5
-2.56,-0.836601333,-5.066666667,2.234259259,-32,-32,5
-3.2,-0.836601333,-5.066666667,2.234259259,-32,-32,5
-3.2,-0.836601333,-5.066666667,2.234259259,-32,-32,5
-3.2,-1.673202667,-4.888889067,1.646296296,-32,-29.44,5
-3.84,-1.673202667,-4.888889067,1.646296296,-32,-29.44,5
-3.84,-5.856209067,-0.266666667,0.587962963,-32,-17.92,5
-3.84,-5.856209067,-0.266666667,0.587962963,-32,-17.92,5
-4.48,-5.856209067,-0.266666667,0.587962963,-32,-17.92,5
-4.48,-5.856209067,-0.266666667,0.587962963,-32,-17.92,5
-4.48,-8.366013333,-1.511111147,0.47037037,-32,-11.52,5
-5.76,-8.366013333,-1.511111147,0.47037037,-32,-11.52,5
-5.76,-10.039216,-0.97777776,0.705555556,-32,-8.96,5
-5.76,-10.039216,-0.97777776,0.705555556,-32,-8.96,5
-7.04,-10.039216,-0.97777776,0.705555556,-32,-8.96,5
-7.04,-10.039216,-1.955555467,0.823148148,-32,-8.96,5
-7.04,-10.039216,-1.955555467,0.823148148,-32,-8.96,5
-8.32,-10.039216,-1.955555467,0.823148148,-32,-8.96,5
-8.32,-8.366013333,-1.42222224,0.940740741,-32,-17.92,5
-8.96,-8.366013333,-1.42222224,0.940740741,-32,-17.92,5
-8.96,-6.692810667,0.440972258,0.940740741,-32,-16.64,5
-9.6,-6.692810667,0.440972258,0.940740741,-32,-16.64,5
-9.6,-6.692810667,0.440972258,0.940740741,-32,-16.64,5
-9.6,-9.2026144,-1.15555552,0.940740741,-32,-7.68,5
-11.52,-9.2026144,-1.15555552,0.940740741,-32,-7.68,5
-11.52,-9.2026144,-1.15555552,0.940740741,-32,-7.68,5
-11.52,-10.039216,-0.355555573,0.940740741,-32,-5.12,5
-12.8,-10.039216,-0.355555573,0.940740741,-32,-5.12,5
-12.8,-10.039216,-0.355555573,0.940740741,-32,-5.12,5
-12.8,-10.039216,-0.355555573,0.940740741,-32,-5.12,5
-12.8,-11.71241813,1.675694409,0.587962963,-32,-2.56,5
-14.72,-11.71241813,1.675694409,0.587962963,-32,-2.56,5
-14.72,-11.71241813,1.675694409,0.587962963,-32,-2.56,5
-14.72,-11.71241813,1.234722205,0.47037037,-32,-2.56,5
-16,-11.71241813,1.234722205,0.47037037,-32,-2.56,0
-16,-11.71241813,1.234722205,0.47037037,-32,-2.56,0
-16,-12.54901973,0.529166667,0.47037037,-32,-3.84,0
-17.92,-12.54901973,0.529166667,0.47037037,-32,-3.84,0
-17.92,-12.54901973,0.529166667,0.47037037,-32,-3.84,0
-17.92,-11.71241813,0.176388892,0.352777778,-32,-7.68,0
-19.2,-11.71241813,0.176388892,0.352777778,-32,-7.68,0
-19.2,-11.71241813,0.176388892,0.352777778,-32,-7.68,0
-19.2,-10.039216,0.617361129,0.235185185,-32,-10.24,0
-20.48,-10.039216,0.617361129,0.235185185,-32,-10.24,0
-20.48,-10.039216,0.088194446,0.235185185,-32,-11.52,0
-20.48,-10.039216,0.088194446,0.235185185,-32,-11.52,0
-21.76,-10.039216,0.088194446,0.235185185,-32,-11.52,0
-21.76,-9.2026144,0.440972258,0.352777778,-32,-11.52,0
-23.04,-9.2026144,0.440972258,0.352777778,-32,-11.52,0
-23.04,-9.2026144,0.440972258,0.352777778,-32,-11.52,0
-23.04,-9.2026144,1.058333333,0.235185185,-32,-12.8,0
-24.32,-9.2026144,1.058333333,0.235185185,-32,-12.8,0
-24.32,-9.2026144,1.058333333,0.235185185,-32,-12.8,0
-24.32,-6.692810667,0.529166667,0.352777778,-32,-19.2,0
-24.96,-6.692810667,0.529166667,0.352777778,-32,-19.2,0
-24.96,-6.692810667,0.529166667,0.352777778,-32,-19.2,0
-24.96,-6.692810667,0.970138871,0.352777778,-32,-19.2,0
-26.24,-6.692810667,0.970138871,0.352777778,-32,-19.2,0
-26.24,-6.692810667,0.970138871,0.352777778,-32,-19.2,0
-26.24,-6.692810667,2.028472258,0.235185185,-32,-20.48,0
-26.88,-6.692810667,2.028472258,0.235185185,-32,-20.48,0
-26.88,-6.692810667,2.028472258,0.235185185,-32,-20.48,0
-26.88,-6.692810667,2.028472258,0.235185185,-32,-20.48,0
-26.88,-5.856209067,0.529166667,0.235185185,-32,-24.32,0
-27.52,-5.856209067,0.529166667,0.235185185,-32,-24.32,0
-27.52,-3.346405333,1.411111129,0.352777778,-32,-25.6,0
-28.16,-3.346405333,1.411111129,0.352777778,-32,-25.6,0
-28.16,-3.346405333,1.411111129,0.352777778,-32,-25.6,0
-28.16,-3.346405333,0.617361129,0.352777778,-32,-26.88,0
-28.8,-3.346405333,0.617361129,0.352777778,-32,-26.88,0
-28.8,-3.346405333,0.617361129,0.352777778,-32,-26.88,0
-28.8,-2.509803947,1.146527743,0.352777778,-32,-28.16,0
-28.8,-2.509803947,1.146527743,0.352777778,-32,-28.16,7
-28.8,-2.509803947,1.146527743,0.352777778,-32,-28.16,7
-28.8,-2.509803947,1.234722205,0.235185185,-32,-28.16,7
-29.44,-2.509803947,1.234722205,0.235185185,-32,-28.16,7
-29.44,-2.509803947,1.234722205,0.235185185,-32,-28.16,7
-29.44,-2.509803947,1.234722205,0.352777778,-32,-25.6,7
-30.08,-2.509803947,1.234722205,0.352777778,-32,-25.6,7
-30.08,-2.509803947,1.234722205,0.352777778,-32,-25.6,7
-30.08,-4.183006667,1.499305591,0.235185185,-32,-23.04,7
-30.72,-4.183006667,1.499305591,0.235185185,-32,-23.04,7
-30.72,-4.183006667,1.499305591,0.235185185,-32,-23.04,7
-30.72,-4.183006667,1.411111129,0.235185185,-32,-23.04,7
-31.36,-4.183006667,1.411111129,0.235185185,-32,-23.04,7
-31.36,-4.183006667,1.411111129,0.235185185,-32,-23.04,7
-31.36,-5.019608,1.322916667,0.352777778,-32,-23.04,7
-32,-5.019608,1.322916667,0.352777778,-32,-23.04,7
-32,-5.019608,1.322916667,0.352777778,-32,-23.04,7
-32,-5.019608,1.499305591,0.235185185,-32,-17.92,7
-32,-5.019608,1.499305591,0.235185185,-32,-17.92,7
-32,-5.019608,1.499305591,0.235185185,-32,-17.92,7
-32,0,1.322916667,0.352777778,-32,-10.24,7
-32,0,1.322916667,0.352777778,-32,-10.24,7
-32,0,1.322916667,0.352777778,-32,-10.24,7
-32,0,1.234722205,0.352777778,-32,-7.68,7
-32,0,1.234722205,0.352777778,-32,-7.68,7
-32,0,1.234722205,0.352777778,-32,-7.68,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.5875,0.352777778,-32,-6.4,7
-32,0,1.5875,0.352777778,-32,-6.4,7
-32,0,1.5875,0.352777778,-32,-6.4,7
-32,0,1.146527743,0.235185185,-32,-6.4,7
-32,0,1.146527743,0.235185185,-32,-6.4,7
-32,0,1.146527743,0.235185185,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.235185185,-32,-6.4,7
-32,0,1.411111129,0.235185185,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.146527743,0.352777778,-32,-6.4,7
-32,0,1.146527743,0.352777778,-32,-6.4,7
-32,0,1.146527743,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.146527743,0.352777778,-32,-6.4,7
-32,0,1.146527743,0.352777778,-32,-6.4,7
-32,0,1.146527743,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.235185185,-32,-6.4,7
-32,0,1.322916667,0.235185185,-32,-6.4,7
-32,0,1.322916667,0.235185185,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.234722205,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-6.4,7
-32,0,1.146527743,0.352777778,-32,-6.4,7
-32,0,1.146527743,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.499305591,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.322916667,0.352777778,-32,-6.4,7
-32,0,1.411111129,0.352777778,-32,-32,7
-32,0,1.411111129,0.352777778,-32,-32,7
-32,0,1.411111129,0.352777778,-32,-32,7
-32,0.830065385,1.146527743,0.352777778,-32,-32,7
-32,0.830065385,1.146527743,0.352777778,-32,-32,7
-32,0.830065385,1.146527743,0.352777778,-32,-32,7
-32,2.490196103,1.322916667,0.352777778,-32,-32,7
-32,2.490196103,1.322916667,0.352777778,-32,-32,7
-32,2.490196103,1.322916667,0.352777778,-32,-32,7
-32,3.320261542,1.234722205,0.352777778,-32,-32,7
-31.36,3.320261542,1.234722205,0.352777778,-32,-32,7
-31.36,3.320261542,1.234722205,0.352777778,-32,-32,7
-31.36,4.150326927,1.234722205,0.352777778,-32,-32,7
-30.72,4.150326927,1.234722205,0.352777778,-32,-32,7
-30.72,4.150326927,1.234722205,0.352777778,-32,-32,0
-30.72,3.320261542,1.5875,0.352777778,-32,-32,0
-30.72,3.320261542,1.5875,0.352777778,-32,-32,0
-30.08,3.320261542,1.234722205,0.352777778,-32,-32,0
-30.08,3.320261542,1.234722205,0.352777778,-32,-32,0
-30.08,3.320261542,1.234722205,0.352777778,-32,-32,0
-29.44,3.320261542,1.234722205,0.352777778,-32,-32,0
-29.44,2.490196103,1.146527743,0.352777778,-32,-32,0
