Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200723_140244_505579776,-0.0,3e-06,0.000505,-1.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200723_140244_505596442,-0.0,1e-06,0.000366,-1.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200723_140244_505629774,-0.0,-2e-06,0.000362,-1.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200723_140244_505663106,-0.0,-1e-06,0.000353,-1.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200723_140244_505679772,-0.0,3e-06,0.000352,-1.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200723_140244_505713104,-0.0,3e-06,0.000349,-1.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200723_140244_505746436,-0.0,2e-06,0.000345,-1.0,0.0,0.0, 0.0, 0.0,7,0:00:00
20200723_140245_505763102,-0.0,1e-06,0.000341,-1.0,8.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_505796434,-0.0,0.0,0.000339,-1.0,14.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_505829766,-0.0,0.0,0.000335,-1.0,32.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_505879764,-0.0,0.0,0.000334,-1.0,64.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_505896430,-0.0,-2e-06,-0.002215,-1.0,95.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_505929762,-0.0,-3e-06,-0.004822,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_505946428,0.0,-1.4e-05,-0.023096,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_505996426,0.0,-2.2e-05,-0.031438,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506013092,0.0,-5.8e-05,-0.106686,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506029758,0.0,-8.7e-05,-0.150658,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506079756,0.0,-0.000125,-0.223082,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506096422,0.0,-0.000342,-0.595812,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506129754,0.0,-0.000425,-0.750201,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506146420,1.0,-0.000624,-1.102221,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506179752,1.0,-0.000731,-1.28897,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506213084,1.0,-0.000946,-1.670483,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506246416,1.0,-0.001112,-1.967266,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506263082,2.0,-0.001234,-2.184353,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506296414,2.0,-0.001284,-2.271329,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506313080,2.0,-0.001374,-2.424704,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506346412,2.0,-0.001418,-2.498629,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506363078,3.0,-0.001499,-2.645001,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506413076,3.0,-0.001542,-2.721269,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506429742,3.0,-0.001668,-2.951772,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506463074,4.0,-0.00171,-3.027529,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506513072,4.0,-0.001788,-3.173189,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506546404,5.0,-0.0019,-3.376356,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506579736,5.0,-0.001971,-3.504541,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506613068,6.0,-0.002676,-3.630003,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506629734,6.0,-0.004252,-3.752719,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506663066,6.0,-0.004723,-3.81406,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140245_506696398,7.0,-0.005458,-3.932405,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:01
20200723_140246_506729730,7.0,-0.006289,-4.050997,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_506763062,8.0,-0.00633,-4.165496,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_506779728,8.0,-0.005259,-4.281512,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_506829726,9.0,-0.004614,-4.338448,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_506846392,10.0,-0.004075,-4.51967,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_506863058,10.0,-0.003762,-4.580671,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_506913056,10.0,-0.003689,-4.645876,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_506946388,11.0,-0.0041,-4.85337,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_506963054,12.0,-0.004313,-5.007102,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507013052,12.0,-0.004364,-5.086323,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507029718,13.0,-0.004529,-5.346207,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507063050,13.0,-0.004586,-5.435084,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507096382,14.0,-0.004507,-5.61839,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507129714,15.0,-0.004606,-5.797234,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507163046,16.0,-0.00477,-5.971811,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507196378,16.0,-0.004899,-6.133786,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507213044,17.0,-0.005008,-6.287183,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507263042,18.0,-0.005194,-6.358956,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507279708,19.0,-0.004383,-6.560126,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507313040,19.0,-0.002566,-6.622889,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507346372,20.0,0.001096,-6.683044,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507379704,21.0,0.006676,-6.655308,-1.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507413036,22.0,0.028256,-6.544557,-0.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507446368,22.0,0.031642,-6.358268,-0.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507479700,23.0,0.025653,-6.099312,0.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507496366,24.0,0.020619,-5.831523,0.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507529698,24.0,0.01831,-5.705307,0.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507563030,24.0,0.003629,-5.466528,0.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507596362,25.0,-0.006367,-5.241689,0.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507629694,26.0,-0.003599,-5.02973,0.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507663026,26.0,9.4e-05,-4.828973,0.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140246_507696358,27.0,0.001105,-4.632513,0.0,100.0,0.0, 0.0, 0.0,0,0:00:02
20200723_140247_507729690,27.0,0.000607,-4.439919,0.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_507763022,28.0,6e-05,-4.253272,0.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_507779688,28.0,-0.000154,-4.076826,0.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_507813020,28.0,-0.000132,-3.990594,0.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_507846352,29.0,-4e-05,-3.825301,1.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_507879684,29.0,-1.4e-05,-3.669134,1.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_507913016,29.0,0.031318,-3.519588,1.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_507963014,30.0,0.045884,-3.373633,1.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_507979680,30.0,0.057106,-3.163394,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508013012,30.0,0.062287,-3.095974,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508046344,31.0,0.073892,-2.966321,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508079676,31.0,0.049866,-2.842108,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508096342,31.0,0.033646,-2.722999,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508129674,32.0,0.028405,-2.665404,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508179672,32.0,0.020932,-2.552704,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508213004,32.0,0.00563,-2.389351,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508229670,33.0,-0.000695,-2.287094,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508263002,33.0,5.8e-05,-2.237264,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508296334,33.0,0.003069,-2.1422,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508329666,33.0,0.004067,-2.051868,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508379664,33.0,0.003621,-1.974017,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508396330,34.0,0.002885,-1.917675,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508429662,34.0,0.002848,-1.915827,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508446328,34.0,0.002684,-1.934785,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508496326,34.0,0.00265,-1.956186,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508512992,35.0,0.002743,-2.057167,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508546324,35.0,0.002825,-2.093647,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508579656,35.0,0.003006,-2.165473,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508612988,35.0,0.002313,-2.233779,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508629654,36.0,-0.005991,-2.300106,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140247_508662986,36.0,-0.011651,-2.332437,2.0,100.0,0.0, 0.0, 0.0,0,0:00:03
20200723_140248_508679652,36.0,-0.020467,-2.395451,2.0,100.0,0.0, 0.0, 0.0,0,0:00:04
20200723_140248_508729650,36.0,-0.026914,-2.425733,1.0,100.0,0.0, 0.0, 0.0,0,0:00:04
