Timestamp,Odometer,Gear(dashboard),RPM,Fuel_level,Avg_fuel_consumption,Velocity,Acceleration_x,Acceleration_y,Acceleration_z,Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right),
20200518_155318_2307057714,132909.2344,0,592.1237183,271.1908264,0.314677626,-0.00510879,-0.001848619,-0.000736653,0.001143396,-34011.32031,60.39609528,-8263.274414,0.577248871,0.039085489,-0.444752604,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307107712,132909.2344,0,592.1237183,271.1907654,0.314677626,-0.004143622,-0.00213843,0.001285016,0.000205545,-34011.32031,60.39610672,-8263.274414,0.577250004,0.039087463,-0.444760829,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307141044,132909.2344,0,592.1237183,271.1905518,0.314677626,-0.003718345,0.001645531,-0.000399971,-0.000436545,-34011.32031,60.39614105,-8263.274414,0.577250779,0.039095204,-0.444785237,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307157710,132909.2344,0,592.1237183,271.1904297,0.314677626,-0.003794166,0.00249545,-0.001971066,-0.002630264,-34011.32031,60.39616776,-8263.274414,0.577251196,0.039100632,-0.444801658,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307191042,132909.2344,0,592.1237183,271.1903687,0.314677626,-0.003997356,-0.002447117,0.000858708,0.000295557,-34011.32031,60.39617538,-8263.274414,0.577251852,0.03910321,-0.444809765,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307241040,132909.2344,0,592.1237183,271.1902466,0.314677626,-0.003930834,-0.002664192,0.001672522,0.000706965,-34011.32031,60.39619446,-8263.274414,0.577251792,0.039109625,-0.444825917,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307257706,132909.2344,0,592.1237183,271.190033,0.314677626,-0.002441944,0.004975257,-0.001393723,-0.003731692,-34011.32031,60.39622879,-8263.274414,0.57725811,0.039117783,-0.444850236,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307291038,132909.2344,0,592.1237183,271.1899719,0.314677626,-0.004678125,-0.001116633,-3.85E-05,0.000313395,-34011.32031,60.39624023,-8263.274414,0.577259004,0.039120551,-0.444858432,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307307704,132909.2344,0,592.1237183,271.1898193,0.314677626,-0.005186648,-0.002152269,5.50E-05,0.000603375,-34011.32031,60.39626312,-8263.274414,0.577261984,0.039126813,-0.444874763,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307341036,132909.2344,0,592.1237183,271.1897278,0.314677626,-0.00424534,-0.003075465,0.001810361,0.000736763,-34011.32031,60.39627457,-8263.274414,0.577262998,0.039129544,-0.444883257,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307357702,132909.2344,0,592.1237183,271.1896057,0.314677626,-0.004965967,-0.005898936,0.002261278,0.002192211,-34011.32031,60.39629364,-8263.274414,0.577266634,0.039136223,-0.444899231,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307407700,132909.2344,0,592.1237183,271.1895447,0.314677626,-0.005967312,-0.004028803,-0.001076364,0.003379041,-34011.32031,60.3963089,-8263.274414,0.577270746,0.039138652,-0.444907039,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307424366,132909.2344,0,592.1237183,271.1893311,0.314677626,-0.00513377,-0.008218146,0.00131074,0.004471332,-34011.32031,60.39634705,-8263.274414,0.577274084,0.039147645,-0.44493413,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307457698,132909.2344,0,592.1237183,271.18927,0.314677626,-0.003997154,0.002725577,-0.001887193,-0.001150221,-34011.32031,60.39635849,-8263.274414,0.577273488,0.039150566,-0.444944233,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307474364,132909.2344,0,592.1237183,271.1891479,0.314677626,-0.00497328,-0.001162634,0.000592511,-0.00037085,-34011.32031,60.39638519,-8263.274414,0.577275217,0.03915694,-0.44496268,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307524362,132909.2344,0,592.1237183,271.1890869,0.314677626,-0.003417992,0.006120316,-0.002478924,-0.001394193,-34011.32031,60.39640045,-8263.274414,0.577274144,0.039159484,-0.444973141,-0.023636226,0, 0.00.0,0,0,0, 
20200518_155318_2307541028,132909.2344,0,592.1237183,271.1888733,0.314677626,-0.005061836,0.001946631,6.91E-06,-0.001524411,-34011.32031,60.39642715,-8263.274414,0.577281058,0.039170831,-0.44499898,-0.023636226,0, 0.00.0,0,0,0, 
