Timestamp,Odometer,Gear(dashboard),RPM,Fuel_level,Avg_fuel_consumption,Velocity,Acceleration_x,Acceleration_y,Acceleration_z,Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right),
20200518_160920_3088909772,133040.3594,0,1050.438599,204.7005768,0.314777941,90.91770172,-0.258943826,-0.00431415,-1.113734365,-29668.66602,42.4445076,3705.34082,0.64028275,-0.001722612,-6.41E-05,0.000366217,1, 0.00.0,0,0,0, 
20200518_160920_3088926438,133040.375,0,1052.738281,204.6681519,0.31477806,91.12449646,-0.152207196,-0.011895449,-1.130283117,-29667.68945,42.44447327,3706.14502,0.640272856,-0.001719766,-3.45E-05,0.000366217,1, 0.00.0,0,0,0, 
20200518_160920_3088959770,133040.3906,0,1053.513672,204.6573334,0.314778119,91.19416046,-0.104296923,-0.011320181,-1.135719299,-29667.36328,42.44446945,3706.413574,0.640267849,-0.001718741,-1.92E-05,0.000335698,1, 0.00.0,0,0,0, 
20200518_160920_3088993102,133040.4063,0,1055.074463,204.6356659,0.314778239,91.33436584,-0.002039648,-0.008150755,-1.146225333,-29666.71094,42.44446945,3706.95166,0.640263855,-0.001716844,8.31E-06,0.000183108,1, 0.00.0,0,0,0, 
20200518_160920_3089026434,133040.4219,0,1056.6427,204.6139679,0.314778328,91.47514343,0.033519603,-0.0155552,-1.155037522,-29666.05859,42.44446182,3707.490234,0.640265703,-0.001715554,2.08E-05,0.000183108,1, 0.00.0,0,0,0, 
20200518_160920_3089059766,133040.4375,0,1058.223022,204.5922241,0.314778417,91.61701965,0.019368911,-0.004436463,-1.165600777,-29665.4043,42.44441605,3708.029785,0.640267968,-0.001715668,1.83E-05,0.000183108,1, 0.00.0,0,0,0, 
20200518_160920_3089093098,133040.4531,0,1059.821167,204.5704651,0.314778537,91.76049042,0.006342302,0.006200531,-1.175877929,-29664.74805,42.4443779,3708.569824,0.640268803,-0.001716199,1.25E-05,0.000183108,1, 0.00.0,0,0,0, 
20200518_160920_3089109764,133040.4688,0,1061.427856,204.5486755,0.314778626,91.90476227,-0.005606401,0.00572451,-1.184404016,-29664.0918,42.44433594,3709.11084,0.640268445,-0.001717679,6.72E-06,0.000183108,1, 0.00.0,0,0,0, 
20200518_160920_3089143096,133040.4688,0,1062.236206,204.5377502,0.314778656,91.97736359,-0.00981821,0.00750968,-1.188856006,-29663.76367,42.44432449,3709.381836,0.640268266,-0.001718172,4.48E-06,0.000183108,1, 0.00.0,0,0,0, 
20200518_160920_3089176428,133040.4844,0,1063.859741,204.5158997,0.314778775,92.12309265,-0.00942818,0.011561587,-1.197336555,-29663.10547,42.44430161,3709.924316,0.640268147,-0.001720411,1.94E-06,0.000183108,1, 0.00.0,0,0,0, 
20200518_160920_3089209760,133040.5,0,1065.49292,204.4940186,0.314778864,92.26978302,-0.001361385,0.024461202,-1.206721187,-29662.44727,42.44428253,3710.467529,0.640268266,-0.00172208,8.73E-07,0.000183108,1, 0.00.0,0,0,0, 
20200518_160920_3089243092,133040.5313,0,1067.134766,204.4721069,0.314778954,92.41723633,0.00372574,0.024511809,-1.21434319,-29661.78711,42.44426346,3711.011719,0.640268266,-0.001723484,7.59E-08,0.000183108,1, 0.00.0,0,0,0, 
