Timestamp,Odometer,Gear(dashboard),RPM,Fuel_level,Avg_fuel_consumption,Velocity,Acceleration_x,Acceleration_y,Acceleration_z,Coordinate(location)_x,Coordinate(location)_y,Coordinate(location)_z,Rotation_angle_x,Rotation_angle_y,Rotation_angle_z,Steering_wheel_x,Accelerator,Brake,Clutch,Winker(left),Winker(right),
20190517_141751_681317642,109704.2422,0,592.1233521,359.8549194,0.305248857,-0.000188635,-4.12E-07,0.000145623,-1.32E-06,-26402.62695,8.416530609,-2150.999756,0.241044745,-0.001817324,-8.73E-07,-7.63E-05,0, 0.00.0,0,0,0, 
20190517_141751_681350974,109704.2422,0,592.1233521,359.8548889,0.305248857,-0.000188392,-4.29E-07,-1.20E-05,-3.02E-06,-26402.62695,8.416530609,-2150.999756,0.241044745,-0.001817324,-8.73E-07,0.000396735,0, 0.00.0,0,0,0, 
20190517_141751_681384306,109704.2422,0,592.1233521,359.8548584,0.305248857,-0.000188029,-3.04E-07,5.24E-05,-2.35E-06,-26402.62695,8.416530609,-2150.999756,0.241044745,-0.001817324,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141751_681417638,109704.2422,0,592.1233521,359.8548279,0.305248857,-0.000189498,-3.22E-07,0.000235119,-2.41E-07,-26402.62695,8.416530609,-2150.999756,0.241044745,-0.001817286,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681450970,109704.2422,0,592.1233521,359.8547974,0.305248857,-0.000189382,-4.43E-07,0.000287671,2.82E-07,-26402.62695,8.416531563,-2150.999756,0.241044745,-0.001817324,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681467636,109704.2422,0,592.1233521,359.8547668,0.305248857,-0.000188289,-5.21E-07,4.64E-05,-2.43E-06,-26402.62695,8.416532516,-2150.999756,0.241044745,-0.001817324,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681517634,109704.2422,0,592.1233521,359.8547668,0.305248857,-0.00018853,-4.89E-07,-3.93E-05,-3.44E-06,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817286,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681534300,109704.2422,0,592.1233521,359.8547363,0.305248857,-0.000188159,-4.62E-07,0.000117362,-1.63E-06,-26402.62695,8.416532516,-2150.999756,0.241044745,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681567632,109704.2422,0,592.1233521,359.8547058,0.305248857,-0.000188742,-5.24E-07,8.09E-05,-2.06E-06,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681600964,109704.2422,0,592.1233521,359.8546753,0.305248857,-0.000187585,-4.61E-07,-0.000332702,-6.74E-06,-26402.62695,8.416530609,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681634296,109704.2422,0,592.1233521,359.8546448,0.305248857,-0.000189258,-2.60E-07,-1.30E-05,-3.11E-06,-26402.62695,8.416530609,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681667628,109704.2422,0,592.1233521,359.8546143,0.305248857,-0.000188529,-2.50E-07,9.61E-05,-1.86E-06,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681700960,109704.2422,0,592.1233521,359.8546143,0.305248857,-0.000187433,-3.81E-07,-0.00011178,-4.21E-06,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681717626,109704.2422,0,592.1233521,359.8545837,0.305248857,-0.000188159,-3.63E-07,1.17E-05,-2.83E-06,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681767624,109704.2422,0,592.1233521,359.8545532,0.305248857,-0.000186719,-3.36E-07,3.75E-05,-2.55E-06,-26402.62695,8.416532516,-2150.999756,0.241044745,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681784290,109704.2422,0,592.1233521,359.8545227,0.305248857,-0.000188921,-3.77E-07,5.10E-05,-2.42E-06,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681817622,109704.2422,0,592.1233521,359.8544922,0.305248857,-0.000187503,-3.53E-07,3.78E-05,-2.56E-06,-26402.62695,8.416532516,-2150.999756,0.241044745,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681850954,109704.2422,0,592.1233521,359.8544617,0.305248857,-0.000186233,-3.53E-07,-1.58E-05,-3.18E-06,-26402.62695,8.416532516,-2150.999756,0.241044745,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681884286,109704.2422,0,592.1233521,359.8544617,0.305248857,-0.000185735,-4.31E-07,-4.22E-05,-3.46E-06,-26402.62695,8.416532516,-2150.999756,0.241044745,-0.00181721,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681917618,109704.2422,0,592.1233521,359.8544312,0.305248857,-0.000185661,-4.25E-07,-5.76E-05,-3.62E-06,-26402.62695,8.416532516,-2150.999756,0.241044745,-0.00181721,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681950950,109704.2422,0,592.1233521,359.8544006,0.305248857,-0.000185819,-4.58E-07,-1.10E-05,-3.09E-06,-26402.62695,8.416530609,-2150.999756,0.241044745,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_681967616,109704.2422,0,592.1233521,359.8543701,0.305248857,-0.000186163,-5.20E-07,-0.000100328,-4.09E-06,-26402.62695,8.416532516,-2150.999756,0.241044745,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_682000948,109704.2422,0,592.1233521,359.8543701,0.305248857,-0.00018677,-4.99E-07,-8.44E-05,-3.90E-06,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_682034280,109704.2422,0,592.1233521,359.8543396,0.305248857,-0.000187618,-4.18E-07,0.000243524,-1.67E-07,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_682067612,109704.2422,0,592.1233521,359.8543091,0.305248857,-0.000186898,-3.29E-07,6.79E-05,-2.22E-06,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_682100944,109704.2422,0,592.1233521,359.8542786,0.305248857,-0.000186442,-3.39E-07,0.000115145,-1.67E-06,-26402.62695,8.416532516,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
20190517_141752_682134276,109704.2422,0,592.1233521,359.854248,0.305248857,-0.000186186,-2.40E-07,-8.96E-05,-4.00E-06,-26402.62695,8.416531563,-2150.999756,0.241044715,-0.001817248,-8.73E-07,0.000518807,0, 0.00.0,0,0,0, 
