Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200707_164523_3808164334,0,6.00E-06,0.004276,10,0,0,0,0,7,0:00:00
20200707_164523_3808197666,0,1.90E-05,0.004313,10,0,0,0,0,7,0:00:00
20200707_164523_3808214332,0,7.50E-05,-0.006288,10,0,0,0,0,7,0:00:00
20200707_164523_3808247664,0,-3.00E-06,0.003355,10,0,0,0,0,7,0:00:00
20200707_164523_3808280996,0,-3.40E-05,0.00229,10,0,0,0,0,7,0:00:00
20200707_164523_3808297662,0,-5.40E-05,0.001653,10,0,0,0,0,7,0:00:00
20200707_164523_3808330994,0,-6.90E-05,0.004031,9,0,0,0,0,7,0:00:00
20200707_164523_3808347660,0,-5.30E-05,0.005012,9,0,0,0,0,7,0:00:00
20200707_164523_3808397658,0,-3.80E-05,0.005064,9,0,0,0,0,7,0:00:00
20200707_164523_3808430990,0,4.70E-05,-0.00702,9,0,0,0,0,7,0:00:00
20200707_164523_3808464322,0,6.60E-05,-0.010659,9,7,0,0,0,0,0:00:00
20200707_164523_3808480988,0,6.10E-05,-0.011621,9,19,0,0,0,0,0:00:00
20200707_164523_3808514320,0,1.40E-05,-0.00422,9,23,0,0,0,0,0:00:00
20200707_164523_3808547652,0,-2.90E-05,0.004864,7,28,0,0,0,0,0:00:00
20200707_164523_3808564318,0,1.50E-05,0.000109,6,31,0,0,0,0,0:00:00
20200707_164523_3808580984,0,0.00018,-0.0426,5,37,0,0,0,0,0:00:00
20200707_164523_3808614316,0,0.000318,-0.083965,5,42,0,0,0,0,0:00:00
20200707_164523_3808647648,0,0.000549,-0.1606,5,49,0,0,0,0,0:00:00
20200707_164524_3808664314,0,0.001035,-0.304932,5,52,0,0,0,0,0:00:01
20200707_164524_3808680980,0,0.001328,-0.393409,5,57,0,0,0,0,0:00:01
20200707_164524_3808747644,0,0.001724,-0.50462,5,61,0,0,0,0,0:00:01
20200707_164524_3808764310,1,0.002893,-0.94925,4,76,0,0,0,0,0:00:01
20200707_164524_3808797642,1,0.003228,-1.082,4,79,0,0,0,0,0:00:01
20200707_164524_3808814308,1,0.003101,-1.313281,3,84,0,0,0,0,0:00:01
20200707_164524_3808847640,1,0.002245,-1.41629,2,86,0,0,0,0,0:00:01
20200707_164524_3808864306,1,-0.000869,-1.602303,0,91,0,0,0,0,0:00:01
20200707_164524_3808914304,1,-0.003028,-1.686741,0,92,0,0,0,0,0:00:01
20200707_164524_3808930970,2,-0.004345,-1.924881,-1,96,0,0,0,0,0:00:01
20200707_164524_3808964302,2,-0.00403,-2.002134,-1,98,0,0,0,0,0:00:01
20200707_164524_3809014300,2,-0.003543,-2.159571,-1,98,0,0,0,0,0:00:01
20200707_164524_3809030966,3,-0.000848,-2.402954,0,98,0,0,0,0,0:00:01
20200707_164524_3809064298,3,0.000863,-2.485447,0,98,0,0,0,0,0:00:01
20200707_164524_3809080964,3,0.001701,-2.644574,1,98,0,0,0,0,0:00:01
20200707_164524_3809114296,3,0.001204,-2.722103,1,98,0,0,0,0,0:00:01
20200707_164524_3809130962,4,0.005344,-2.874154,1,98,0,0,0,0,0:00:01
20200707_164524_3809164294,4,0.006636,-2.946015,1,98,0,0,0,0,0:00:01
20200707_164524_3809180960,4,0.008967,-3.089571,2,98,0,0,0,0,0:00:01
20200707_164524_3809230958,5,0.009767,-3.156772,2,98,0,0,0,0,0:00:01
20200707_164524_3809264290,5,0.01174,-3.364222,2,98,0,0,0,0,0:00:01
20200707_164524_3809297622,6,0.01185,-3.498238,2,98,0,0,0,0,0:00:01
20200707_164524_3809330954,6,0.009854,-3.619161,2,99,0,0,0,0,0:00:01
20200707_164524_3809380952,7,0.008387,-3.74735,2,100,0,0,0,0,0:00:01
20200707_164524_3809414284,7,0.00632,-3.943282,2,100,0,0,0,0,0:00:01
20200707_164524_3809447616,8,0.005021,-4.057243,2,100,0,0,0,0,0:00:01
20200707_164524_3809497614,8,0.001595,-4.195571,2,100,0,0,0,0,0:00:01
20200707_164524_3809514280,9,0.000926,-4.39706,2,100,0,0,0,0,0:00:01
20200707_164524_3809547612,10,0.001762,-4.463628,2,100,0,0,0,0,0:00:01
20200707_164524_3809580944,10,0.003394,-4.595879,2,100,0,0,0,0,0:00:01
