Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200805_162203_337341636,9.53,0.02,0.24,-26.51,-32,0,0,0,0:00:00
20200805_162203_337408300,9.53,0.05,0.24,-24.69,-32,0,0,0,0:00:00
20200805_162203_337474964,9.53,0.18,0.35,-23.77,-32,0,1,0,0:00:00
20200805_162203_337541628,9.53,6.7,0.59,-17.37,-32,0,1,0,0:00:00
20200805_162203_337591626,9.53,26.01,1.53,-16.46,-32,0,1,4,0:00:00
20200805_162203_337658290,9.53,31.75,2.82,-17.37,-32,0,1,4,0:00:00
20200805_162203_337708288,9.53,31.75,5.41,-17.37,-32,0,1,4,0:00:00
20200805_162203_337791618,8.89,31.75,6.94,-17.37,-32,0,1,4,0:00:00
20200805_162203_337858282,8.89,31.75,9.53,-18.29,-32,0,0,4,0:00:00
20200805_162203_337941612,8.89,31.75,10.82,-18.29,-32,0,0,4,0:00:00
20200805_162203_338024942,8.89,31.75,13.05,-17.37,-32,0,0,4,0:00:00
20200805_162204_338091606,8.89,14.56,14.82,-18.29,-32,0,0,4,0:00:01
20200805_162204_338141604,8.26,-19.93,15.99,-18.29,-32,0,0,4,0:00:01
20200805_162204_338208268,8.26,-32,17.05,-18.29,-32,0,0,4,0:00:01
20200805_162204_338258266,8.26,-32,17.87,-18.29,-32,0,1,4,0:00:01
20200805_162204_338308264,8.26,-32,18.93,-17.37,-32,0,1,4,0:00:01
20200805_162204_338374928,7.62,-32,19.87,-17.37,-32,0,1,4,0:00:01
20200805_162204_338441592,7.62,-32,20.58,-17.37,-32,0,1,4,0:00:01
20200805_162204_338491590,7.62,-32,21.28,-17.37,-32,0,1,4,0:00:01
20200805_162204_338541588,6.99,-32,21.87,-18.29,-32,0,1,4,0:00:01
20200805_162204_338624918,6.35,-32,22.11,-18.29,-32,0,1,4,0:00:01
20200805_162204_338674916,6.35,-32,22.11,-18.29,-32,0,0,4,0:00:01
20200805_162204_338741580,5.71,-32,22.11,-17.37,-32,0,0,4,0:00:01
20200805_162204_338791578,5.08,-32,22.11,-17.37,-32,0,0,4,0:00:01
20200805_162204_338858242,5.08,-32,21.99,-17.37,-32,0,0,4,0:00:01
20200805_162204_338908240,4.45,-32,21.75,-17.37,-32,0,0,4,0:00:01
20200805_162204_338974904,3.81,-32,21.4,-17.37,-32,0,0,4,0:00:01
20200805_162205_339024902,3.81,-32,20.11,-17.37,-32,0,0,4,0:00:02
20200805_162205_339108232,3.18,-32,17.99,-17.37,-32,0,1,4,0:00:02
20200805_162205_339158230,2.54,-32,14.82,-17.37,-32,0,1,4,0:00:02
20200805_162205_339208228,2.54,-24.51,12.35,-17.37,-32,0,1,4,0:00:02
20200805_162205_339258226,1.91,-5.18,9.64,-17.37,-32,0,1,4,0:00:02
20200805_162205_339308224,1.91,12.99,7.53,-17.37,-32,0,1,4,0:00:02
20200805_162205_339391554,1.91,31.75,5.53,-17.37,-32,0,1,4,0:00:02
20200805_162205_339474884,1.27,31.75,3.65,-17.37,-32,0,0,4,0:00:02
20200805_162205_339524882,1.27,31.75,1.41,-18.29,-32,0,0,4,0:00:02
20200805_162203_337341636,9.53,0.02,0.24,-26.51,-32,0,0,0,0:00:00
20200805_162203_337424966,9.53,0.06,0.35,-24.69,-32,0,0,0,0:00:00
20200805_162203_337541628,9.53,6.7,0.59,-17.37,-32,0,1,0,0:00:00
20200805_162203_337624958,9.53,31.75,1.76,-16.46,-32,0,1,4,0:00:00
20200805_162203_337708288,9.53,31.75,5.41,-17.37,-32,0,1,4,0:00:00
20200805_162203_337824950,8.89,31.75,7.64,-17.37,-32,0,1,4,0:00:00
