Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200805_163738_1244988662,-14.72,0.18,-0.24,-32,-32,0,0,0,0:00:00
20200805_163738_1245055326,-14.72,0.57,-0.24,-32,-32,0,0,0,0:00:00
20200805_163738_1245105324,-15.36,1.15,-0.12,-32,-32,0,1,0,0:00:00
20200805_163738_1245171988,-15.36,3.67,0.0,-30.17,-32,0,1,0,0:00:00
20200805_163739_1245238652,-16.0,2.26,0.0,-28.34,-32,0,1,0,0:00:01
20200805_163739_1245305316,-16.0,2.22,0.24,-21.94,-32,0,1,0,0:00:01
20200805_163739_1245338648,-16.64,4.19,0.47,-14.63,-32,0,1,0,0:00:01
20200805_163739_1245421978,-16.64,9.35,0.94,-8.23,-32,0,1,4,0:00:01
20200805_163739_1245455310,-16.64,15.56,1.53,-3.66,-32,0,1,4,0:00:01
20200805_163739_1245505308,-16.64,16.37,1.76,0.0,-32,0,0,4,0:00:01
20200805_163739_1245555306,-17.28,20.98,2.47,6.35,-32,0,0,4,0:00:01
20200805_163739_1245621970,-17.28,18.35,2.82,8.16,-32,0,0,4,0:00:01
20200805_163739_1245671968,-17.28,15.15,3.29,11.79,-32,0,0,4,0:00:01
20200805_163739_1245755298,-17.28,8.83,3.65,12.7,-32,0,0,4,0:00:01
20200805_163739_1245805296,-17.92,8.45,4.0,13.61,-32,0,0,4,0:00:01
20200805_163739_1245888626,-17.92,7.86,4.35,13.61,-32,0,1,4,0:00:01
20200805_163739_1245938624,-17.92,10.42,4.94,15.42,-32,0,1,4,0:00:01
20200805_163739_1245988622,-17.92,17.49,5.64,15.42,-32,0,1,4,0:00:01
20200805_163739_1246038620,-17.92,20.74,6.59,15.42,-32,0,1,4,0:00:01
20200805_163739_1246088618,-18.56,25.6,7.29,15.42,-32,0,1,4,0:00:01
20200805_163740_1246155282,-18.56,27.53,8.11,17.24,-32,0,1,4,0:00:02
20200805_163740_1246221946,-18.56,31.75,9.29,18.14,-32,0,1,4,0:00:02
20200805_163740_1246271944,-18.56,25.88,10.58,18.14,-32,0,1,4,0:00:02
20200805_163740_1246338608,-18.56,22.23,11.52,18.14,-32,0,0,4,0:00:02
20200805_163740_1246405272,-18.56,23.33,12.46,19.96,-32,0,0,4,0:00:02
20200805_163740_1246488602,-18.56,28.0,13.17,21.77,-32,0,0,4,0:00:02
20200805_163740_1246555266,-18.56,25.91,13.88,23.59,-32,0,0,4,0:00:02
20200805_163740_1246621930,-17.92,20.14,14.23,24.49,-32,0,0,4,0:00:02
20200805_163740_1246688594,-17.92,10.85,14.58,25.4,-32,0,0,4,0:00:02
20200805_163740_1246755258,-17.92,12.12,14.93,25.4,-32,0,1,4,0:00:02
20200805_163740_1246805256,-17.28,16.98,15.52,25.4,-32,0,1,4,0:00:02
20200805_163740_1246871920,-17.28,22.9,16.11,26.31,-32,0,1,4,0:00:02
20200805_163740_1246938584,-16.64,26.41,16.46,27.21,-32,0,1,4,0:00:02
20200805_163740_1247005248,-16.64,22.65,16.82,28.12,-32,0,1,4,0:00:02
20200805_163740_1247055246,-16.0,19.99,17.05,28.12,-32,0,1,4,0:00:02
20200805_163741_1247105244,-16.0,17.43,17.29,28.12,-32,0,0,4,0:00:03
20200805_163741_1247171908,-16.0,19.68,17.64,28.12,-32,0,0,4,0:00:03
20200805_163741_1247255238,-15.36,29.23,18.46,28.12,-32,0,0,4,0:00:03
20200805_163741_1247321902,-14.72,28.45,18.81,29.03,-32,0,0,4,0:00:03
20200805_163741_1247405232,-14.08,24.73,19.05,29.03,-32,0,0,4,0:00:03
20200805_163741_1247471896,-13.44,22.9,19.29,28.12,-32,0,0,4,0:00:03
20200805_163741_1247538560,-13.44,25.25,19.64,28.12,-32,0,1,4,0:00:03
20200805_163741_1247605224,-12.8,30.68,20.23,28.12,-32,0,1,4,0:00:03
20200805_163741_1247688554,-12.16,31.7,20.46,28.12,-32,0,1,4,0:00:03
20200805_163741_1247738552,-11.52,27.85,20.58,28.12,-32,0,1,4,0:00:03
20200805_163741_1247805216,-11.52,23.85,20.7,28.12,-32,0,1,4,0:00:03
