Timestamp,Velocity,accel_X,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200805_141520_2324940332,11.43,0.0,0.0,-32,-32,0,0,0,0:00:00
20200805_141520_2324990330,11.43,-0.01,0.0,-32,-32,0,0,0,0:00:00
20200805_141520_2325023662,11.43,0.0,0.0,-32,-32,0,0,0,0:00:00
20200805_141520_2325090326,11.43,-0.01,0.12,-32,-32,0,0,0,0:00:00
20200805_141520_2325156990,11.43,3.5,0.12,-32,-32,0,0,0,0:00:00
20200805_141520_2325223654,11.43,6.19,0.24,-32,-32,0,0,0,0:00:00
20200805_141520_2325290318,11.43,7.61,0.24,-32,-32,0,0,0,0:00:00
20200805_141520_2325323650,11.43,3.06,0.24,-32,-32,0,0,0,0:00:00
20200805_141520_2325373648,11.43,1.34,0.24,-32,-32,0,0,0,0:00:00
20200805_141521_2325423646,11.43,0.03,0.24,-32,-32,0,0,0,0:00:01
20200805_141521_2325490310,11.43,0.24,0.35,-32,-32,0,1,4,0:00:01
20200805_141521_2325540308,11.43,4.07,0.35,-32,-32,0,1,4,0:00:01
20200805_141521_2325590306,11.43,5.48,0.47,-32,-32,0,1,4,0:00:01
20200805_141521_2325656970,11.43,18.35,1.06,-32,-32,0,1,4,0:00:01
20200805_141521_2325723634,11.43,31.75,2.23,-32,-32,0,1,4,0:00:01
20200805_141521_2325773632,11.43,31.75,3.53,-32,-32,0,1,4,0:00:01
20200805_141521_2325840296,11.43,31.75,4.94,-32,-32,0,0,4,0:00:01
20200805_141521_2325890294,11.43,31.75,6.59,-32,-32,0,0,4,0:00:01
20200805_141521_2325956958,10.79,31.75,8.47,-32,-32,0,0,4,0:00:01
20200805_141521_2326023622,10.79,31.75,10.35,-32,-32,0,0,4,0:00:01
20200805_141521_2326073620,10.79,31.75,11.88,-32,-32,0,0,4,0:00:01
20200805_141521_2326140284,10.79,10.62,13.64,-32,-32,0,0,4,0:00:01
20200805_141521_2326206948,10.79,-23.34,15.05,-32,-32,0,0,4,0:00:01
20200805_141521_2326256946,10.79,-32,16.23,-32,-32,0,1,4,0:00:01
20200805_141521_2326323610,10.79,-32,17.52,-32,-32,0,1,4,0:00:01
20200805_141522_2326356942,10.16,-32,18.46,-32,-32,0,1,4,0:00:02
20200805_141522_2326423606,10.16,-32,19.52,-32,-32,0,1,4,0:00:02
20200805_141522_2326490270,10.16,-32,20.81,-32,-32,0,1,4,0:00:02
20200805_141522_2326556934,9.53,-32,21.99,-32,-32,0,1,4,0:00:02
20200805_141522_2326623598,9.53,-32,23.05,-32,-32,0,1,4,0:00:02
20200805_141522_2326673596,9.53,-32,23.4,-32,-32,0,0,4,0:00:02
20200805_141522_2326740260,8.89,-32,23.52,-32,-32,0,0,4,0:00:02
20200805_141522_2326806924,8.26,-32,23.05,-32,-32,0,0,4,0:00:02
20200805_141522_2326856922,8.26,-32,22.22,-32,-32,0,0,4,0:00:02
20200805_141522_2326923586,7.62,-32,20.93,-32,-32,0,0,4,0:00:02
20200805_141522_2326973584,7.62,-32,18.7,-32,-32,0,0,4,0:00:02
20200805_141522_2327023582,6.99,-32,16.7,-32,-32,0,0,4,0:00:02
20200805_141522_2327090246,6.99,-32,14.11,-32,-32,0,1,4,0:00:02
20200805_141522_2327156910,6.99,-32,12.46,-32,-32,0,1,4,0:00:02
20200805_141522_2327206908,6.35,-32,10.35,-32,-32,0,1,4,0:00:02
20200805_141522_2327273572,6.35,12.78,7.88,-32,-32,0,1,4,0:00:02
20200805_141523_2327340236,6.35,31.75,5.88,-32,-32,0,1,4,0:00:03
20200805_141523_2327390234,6.35,31.75,2.47,-32,-32,0,1,4,0:00:03
20200805_141523_2327490230,6.99,31.75,-0.59,-32,-32,0,0,4,0:00:03
20200805_141523_2327540228,6.99,31.75,-1.66,-32,-32,0,0,4,0:00:03
20200805_141523_2327606892,6.99,31.75,-2.49,-32,-32,0,0,4,0:00:03
20200805_141523_2327656890,7.62,31.75,-2.73,-32,-32,0,0,4,0:00:03
20200805_141523_2327723554,7.62,31.75,-2.73,-32,-32,0,0,4,0:00:03
20200805_141523_2327790218,8.26,31.75,-2.73,-32,-32,0,0,4,0:00:03
20200805_141523_2327840216,8.26,31.75,-2.73,-32,-32,0,0,4,0:00:03
20200805_141523_2327906880,8.89,-10.75,-2.73,-32,-32,0,0,4,0:00:03
20200805_141523_2327973544,9.53,-10.77,-2.61,-32,-32,0,0,4,0:00:03
20200805_141523_2328023542,9.53,14.64,-2.25,-32,-32,0,0,4,0:00:03
20200805_141520_2324940332,11.43,0.0,0.0,-32,-32,0,0,0,0:00:00
