Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200720_161441_1569498116,46.75022888,-0.026102,-0.355503,1,0,0,0,0,4,0:00:09
20200720_161441_1569531448,46.78417969,0.235471,-0.331332,6,0,0,0,0,4,0:00:09
20200720_161441_1569581446,46.81476974,0.573365,-0.306538,7,0,0,0,0,4,0:00:09
20200720_161441_1569598112,46.85609055,0.847244,-0.270831,13,0,0,0,0,4,0:00:09
20200720_161441_1569631444,46.86841965,0.911125,-0.258826,14,0,0,0,0,4,0:00:09
20200720_161441_1569648110,46.89103699,0.883849,-0.234695,17,0,0,0,0,4,0:00:09
20200720_161441_1569681442,46.90155029,0.878934,-0.222918,19,0,0,0,0,4,0:00:09
20200720_161441_1569731440,46.91993713,0.76101,-0.200315,21,0,0,0,0,4,0:00:09
20200720_161441_1569748106,46.94472122,0.712632,-0.169135,24,0,0,0,0,4,0:00:09
20200720_161441_1569781438,46.95330429,0.625667,-0.162033,24,0,0,0,0,4,0:00:09
20200720_161441_1569798104,46.96813202,0.537075,-0.146686,27,0,0,0,0,4,0:00:09
20200720_161441_1569831436,46.97426987,0.515446,-0.138732,27,0,0,0,1,4,0:00:09
20200720_161441_1569848102,46.98504257,0.459633,-0.123494,29,0,0,0,1,4,0:00:09
20200720_161441_1569898100,46.98954773,0.428549,-0.116026,30,0,0,0,1,4,0:00:09
20200720_161441_1569914766,47.00163269,0.354473,-0.094859,32,0,0,0,1,4,0:00:09
20200720_161441_1569948098,47.00517654,0.385114,-0.086465,32,0,0,0,1,4,0:00:09
20200720_161441_1569981430,47.00986862,0.434847,-0.069573,36,0,0,0,1,4,0:00:09
20200720_161441_1570031428,47.01139069,0.488519,-0.052183,39,0,0,0,1,4,0:00:09
20200720_161441_1570048094,47.01122284,0.533187,-0.028956,41,0,0,0,1,4,0:00:09
20200720_161441_1570081426,47.01081085,0.538134,-0.02229,43,0,0,0,1,4,0:00:09
20200720_161441_1570131424,47.00794601,0.63851,-0.004625,46,0,0,0,1,4,0:00:09
20200720_161441_1570148090,46.9976387,0.741148,0.021892,50,0,0,0,1,4,0:00:09
20200720_161441_1570181422,46.99467468,0.738217,0.027849,52,0,0,0,1,4,0:00:09
20200720_161441_1570214754,46.98674774,0.760813,0.040999,57,0,0,0,1,4,0:00:09
20200720_161441_1570248086,46.97392654,0.864806,0.061467,61,0,0,0,0,4,0:00:09
20200720_161441_1570281418,46.9585228,0.934652,0.082371,67,0,0,0,0,4,0:00:09
20200720_161441_1570314750,46.93964767,0.961305,0.104058,70,0,0,0,0,4,0:00:09
20200720_161441_1570348082,46.92399979,0.965199,0.117792,75,0,0,0,0,4,0:00:09
20200720_161441_1570364748,46.90481949,1.006231,0.136549,84,0,0,0,0,4,0:00:09
20200720_161442_1570398080,46.8932724,1.003477,0.14539,87,0,0,0,0,4,0:00:10
20200720_161442_1570431412,46.8675766,0.988347,0.164989,94,0,0,0,0,4,0:00:10
20200720_161442_1570464744,46.83817673,0.964975,0.186751,101,0,0,0,0,4,0:00:10
20200720_161442_1570498076,46.80454254,0.960362,0.21261,109,0,0,0,0,4,0:00:10
20200720_161442_1570531408,46.76636505,0.965152,0.248546,113,0,0,0,0,4,0:00:10
20200720_161442_1570548074,46.72838974,0.914713,0.274811,121,0,0,0,0,4,0:00:10
20200720_161442_1570581406,46.70725632,0.892193,0.289649,124,0,0,0,0,4,0:00:10
20200720_161442_1570614738,46.6627655,0.838145,0.317751,130,0,0,0,0,4,0:00:10
20200720_161442_1570648070,46.61517715,0.768976,0.344709,135,0,0,0,1,4,0:00:10
20200720_161442_1570681402,46.56559372,0.674097,0.367798,141,0,0,0,1,4,0:00:10
20200720_161442_1570731400,46.5129776,0.562522,0.391637,143,0,0,0,1,4,0:00:10
20200720_161442_1570748066,46.43285751,0.351491,0.420798,149,0,0,0,1,4,0:00:10
20200720_161442_1570781398,46.40512085,0.277108,0.429421,151,0,0,0,1,4,0:00:10
20200720_161442_1570814730,46.34664917,0.145375,0.447561,154,0,0,0,1,4,0:00:10
20200720_161442_1570848062,46.28664017,0.021417,0.464939,157,0,0,0,1,4,0:00:10
20200720_161442_1570864728,46.22388077,-0.087701,0.481837,158,0,0,0,1,4,0:00:10
20200720_161442_1570898060,46.19268036,-0.139193,0.491079,159,0,0,0,1,4,0:00:10
20200720_161442_1570914726,46.13032532,-0.243249,0.504228,159,0,0,0,1,4,0:00:10
20200720_161442_1570981390,46.09942627,-0.294421,0.509504,158,0,0,0,1,4,0:00:10
20200720_161442_1570998056,45.97566223,-0.487471,0.518305,157,0,0,0,1,4,0:00:10
20200720_161442_1571031388,45.9448204,-0.53391,0.517132,156,0,0,0,0,4,0:00:10
20200720_161442_1571048054,45.88238907,-0.599572,0.517166,154,0,0,0,0,4,0:00:10
20200720_161442_1571081386,45.85154343,-0.626094,0.51652,154,0,0,0,0,4,0:00:10
20200720_161442_1571114718,45.78907013,-0.657653,0.517269,152,0,0,0,0,4,0:00:10
20200720_161442_1571131384,45.7263031,-0.670252,0.519656,150,0,0,0,0,4,0:00:10
20200720_161442_1571181382,45.69212723,-0.670916,0.524296,150,0,0,0,0,4,0:00:10
20200720_161442_1571248046,45.59589386,-0.654635,0.529355,149,0,0,0,0,4,0:00:10
20200720_161442_1571264712,45.46110535,-0.580064,0.546625,148,0,0,0,0,4,0:00:10
20200720_161442_1571298044,45.42602158,-0.552511,0.553028,148,0,0,0,0,4,0:00:10
20200720_161442_1571314710,45.35443878,-0.496536,0.56283,148,0,0,0,0,4,0:00:10
20200720_161442_1571348042,45.31801605,-0.464524,0.570653,148,0,0,0,0,4,0:00:10
20200720_161443_1571381374,45.24410248,-0.400049,0.586337,148,0,0,0,0,4,0:00:11
20200720_161443_1571431372,45.16913986,-0.341316,0.600843,147,0,0,0,1,4,0:00:11
20200720_161443_1571464704,45.05786514,-0.272364,0.61361,146,0,0,0,1,4,0:00:11
20200720_161443_1571481370,44.98432922,-0.23359,0.616866,143,0,0,0,1,4,0:00:11
20200720_161443_1571514702,44.94893265,-0.219915,0.615155,141,0,0,0,1,4,0:00:11
20200720_161443_1571548034,44.88138199,-0.202506,0.604551,136,0,0,0,1,4,0:00:11
20200720_161443_1571581366,44.81860733,-0.196963,0.584237,131,0,0,0,1,4,0:00:11
20200720_161443_1571614698,44.76248932,-0.204093,0.553663,125,0,0,0,1,4,0:00:11
20200720_161443_1571648030,44.71268845,-0.223053,0.51335,118,0,0,0,1,4,0:00:11
20200720_161443_1571664696,44.66891479,-0.244385,0.466708,111,0,0,0,1,4,0:00:11
20200720_161443_1571698028,44.64984894,-0.256957,0.441192,107,0,0,0,1,4,0:00:11
20200720_161443_1571731360,44.61575699,-0.274936,0.389446,100,0,0,0,1,4,0:00:11
20200720_161443_1571764692,44.59049225,-0.319055,0.332234,93,0,0,0,1,4,0:00:11
20200720_161443_1571798024,44.58406448,-0.535147,0.254366,85,0,0,0,1,4,0:00:11
20200720_161443_1571848022,44.58343506,-0.759169,0.17783,77,0,0,0,0,4,0:00:11
20200720_161443_1571881354,44.57074356,-0.793512,0.10181,69,0,0,0,0,4,0:00:11
20200720_161443_1571898020,44.55870819,-0.672403,0.070835,60,0,0,0,0,4,0:00:11
20200720_161443_1571931352,44.55712891,-0.637859,0.055602,57,0,0,0,0,4,0:00:11
20200720_161443_1571964684,44.55514145,-0.433419,0.048198,47,0,0,0,0,4,0:00:11
20200720_161443_1571981350,44.55295181,-0.332035,0.050801,37,0,0,0,0,4,0:00:11
20200720_161443_1572031348,44.55051041,-0.521907,0.051562,32,0,0,0,0,4,0:00:11
20200720_161443_1572048014,44.5332222,-1.543149,0.048541,16,0,0,0,0,4,0:00:11
20200720_161443_1572081346,44.52433395,-1.805122,0.057285,14,0,0,0,0,4,0:00:11
20200720_161443_1572098012,44.50278091,-2.036907,0.08787,7,0,0,0,0,4,0:00:11
20200720_161443_1572131344,44.4916954,-2.064715,0.105741,6,0,0,0,0,4,0:00:11
20200720_161453_1581780958,52.92941666,-0.064075,-0.593058,5,19,0,0,1,4,0:00:21
20200720_161453_1581814290,52.96447372,0.025789,-0.591742,7,19,0,0,1,4,0:00:21
20200720_161453_1581847622,53.03420258,0.257462,-0.588669,11,19,0,0,1,4,0:00:21
20200720_161453_1581880954,53.10165787,0.612699,-0.581985,15,19,0,0,0,4,0:00:21
20200720_161453_1581897620,53.16854858,0.906015,-0.574924,19,19,0,0,0,4,0:00:21
20200720_161453_1581947618,53.20160294,1.017256,-0.571016,20,19,0,0,0,4,0:00:21
20200720_161453_1581964284,53.30199432,1.056458,-0.562564,25,17,0,0,0,4,0:00:21
20200720_161453_1582014282,53.33407211,1.043155,-0.557786,26,17,0,0,0,4,0:00:21
20200720_161453_1582064280,53.42915344,0.916489,-0.545855,30,16,0,0,0,4,0:00:21
20200720_161453_1582080946,53.52325439,0.760803,-0.536116,34,14,0,0,0,4,0:00:21
20200720_161453_1582114278,53.55303192,0.737836,-0.53104,35,14,0,0,0,4,0:00:21
20200720_161453_1582130944,53.6093483,0.845493,-0.512288,39,14,0,0,0,4,0:00:21
20200720_161453_1582180942,53.63565445,0.86259,-0.502663,40,13,0,0,0,4,0:00:21
20200720_161454_1582197608,53.70992279,0.860974,-0.467975,44,13,0,0,0,4,0:00:22
20200720_161454_1582230940,53.73386383,0.855239,-0.455288,46,13,0,0,0,4,0:00:22
20200720_161454_1582247606,53.77890396,0.873408,-0.426105,49,13,0,0,0,4,0:00:22
20200720_161454_1582297604,53.80012894,0.875128,-0.411851,50,13,0,0,1,4,0:00:22
20200720_161454_1582330936,53.85984039,0.840831,-0.373666,54,12,0,0,1,4,0:00:22
20200720_161454_1582347602,53.89914703,0.751584,-0.356264,56,12,0,0,1,4,0:00:22
20200720_161454_1582380934,53.9177475,0.729526,-0.346399,57,12,0,0,1,4,0:00:22
20200720_161454_1582397600,53.9538002,0.689415,-0.327607,59,12,0,0,1,4,0:00:22
20200720_161454_1582464264,53.97061539,0.661767,-0.319539,60,12,0,0,1,4,0:00:22
20200720_161454_1582514262,54.03555679,0.527062,-0.292879,63,12,0,0,1,4,0:00:22
20200720_161454_1582547594,54.07879639,0.47285,-0.268428,67,12,0,0,1,4,0:00:22
20200720_161454_1582580926,54.10453033,0.441118,-0.251232,68,12,0,0,1,4,0:00:22
20200720_161454_1582597592,54.12892151,0.396549,-0.236085,71,12,0,0,1,4,0:00:22
20200720_161454_1582630924,54.1400032,0.381532,-0.227508,71,12,0,0,1,4,0:00:22
20200720_161454_1582664256,54.16064072,0.371484,-0.208487,74,12,0,0,1,4,0:00:22
20200720_161454_1582697588,54.17962265,0.358326,-0.190485,74,12,0,0,0,4,0:00:22
20200720_161454_1582730920,54.19792938,0.32952,-0.176654,76,12,0,0,0,4,0:00:22
20200720_161454_1582747586,54.2147522,0.304431,-0.16264,77,12,0,0,0,4,0:00:22
20200720_161454_1582797584,54.22229385,0.291075,-0.15563,78,12,0,0,0,4,0:00:22
20200720_161454_1582830916,54.24332809,0.216419,-0.137828,79,12,0,0,0,4,0:00:22
20200720_161454_1582864248,54.25518417,0.171034,-0.125949,81,12,0,0,0,4,0:00:22
20200720_161454_1582897580,54.26436234,0.137419,-0.110727,84,12,0,0,0,4,0:00:22
20200720_161454_1582930912,54.26963806,0.110753,-0.091489,87,12,0,0,0,4,0:00:22
20200720_161454_1582964244,54.27180862,0.089259,-0.070471,90,12,0,0,0,4,0:00:22
20200720_161454_1582997576,54.27002716,0.08459,-0.044504,92,12,0,0,0,4,0:00:22
20200720_161454_1583014242,54.26671982,0.069129,-0.019234,97,12,0,0,0,4,0:00:22
20200720_161454_1583047574,54.26261139,0.064795,-0.004133,98,12,0,0,0,4,0:00:22
20200720_161454_1583080906,54.25175858,0.044802,0.025972,103,12,0,0,0,4,0:00:22
20200720_161454_1583114238,54.23550415,0.021164,0.059447,106,12,0,0,1,4,0:00:22
20200720_161454_1583147570,54.21798325,-0.019804,0.089255,110,12,0,0,1,4,0:00:22
20200720_161454_1583164236,54.19831848,-0.06827,0.117259,113,12,0,0,1,4,0:00:22
20200720_161455_1583197568,54.18797684,-0.090786,0.131233,115,12,0,0,1,4,0:00:23
20200720_161455_1583230900,54.1648674,-0.151204,0.15446,119,12,0,0,1,4,0:00:23
20200720_161455_1583264232,54.13902283,-0.214843,0.175009,123,12,0,0,1,4,0:00:23
20200720_161455_1583314230,54.10963058,-0.274696,0.1955,124,12,0,0,1,4,0:00:23
20200720_161455_1583330896,54.06332397,-0.369044,0.224993,127,12,0,0,1,4,0:00:23
20200720_161455_1583364228,54.04737091,-0.403497,0.234349,128,12,0,0,1,4,0:00:23
20200720_161455_1583397560,54.01345444,-0.468102,0.252362,130,12,0,0,1,4,0:00:23
20200720_161455_1583430892,53.97763824,-0.543049,0.26898,131,12,0,0,1,4,0:00:23
20200720_161455_1583464224,53.93830872,-0.608745,0.285546,134,12,0,0,1,4,0:00:23
20200720_161455_1583497556,53.89580536,-0.672212,0.30562,135,12,0,0,0,4,0:00:23
20200720_161455_1583530888,53.84993362,-0.718475,0.329069,137,12,0,0,0,4,0:00:23
20200720_161455_1583564220,53.80067062,-0.764722,0.354642,139,12,0,0,0,4,0:00:23
20200720_161455_1583614218,53.7473259,-0.790559,0.38386,141,13,0,0,0,4,0:00:23
