Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1,Label2
20200707_143604_903863844, 1229.44873046875, 69.45183563232422, -0.0016632333863526583, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_903897176, 1230.7896728515625, 69.5291748046875, -0.0016632333863526583, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_903913842, 1233.471435546875, 69.68382263183594, -0.0016632333863526583, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_903947174, 1234.81201171875, 69.76114654541016, -0.0016632333863526583, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_903963840, 1237.493896484375, 69.91580963134766, -0.0016632333863526583, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_903997172, 1238.8348388671875, 69.99314880371094, -0.0016632333863526583, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904013838, 1241.516845703125, 70.14781188964844, -0.0016632333863526583, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904047170, 1242.857666015625, 70.22514343261719, -0.0016632333863526583, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904080502, 1245.558349609375, 70.37980651855469, -0.001632715342566371, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904113834, 1248.223388671875, 70.53457641601562, -0.0012970168609172106, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904147166, 1250.918212890625, 70.68972778320312, -0.0005035477224737406, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904180498, 1253.5924072265625, 70.84419250488281, 0.0009765774011611938, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904213830, 1256.2972412109375, 70.99840545654297, 0.002563515678048134, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904247162, 1258.9522705078125, 71.15306091308594, 0.00396734569221735, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904280494, 1261.6407470703125, 71.3078384399414, 0.004974441137164831, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904297160, 1264.3275146484375, 71.46244049072266, 0.004974441137164831, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904313826, 1265.662109375, 71.53951263427734, 0.00476081483066082, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904330492, 1266.99609375, 71.61650085449219, 0.004333562217652798, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904363824, 1268.3662109375, 71.6936264038086, 0.0027466239407658577, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904413822, 1271.05517578125, 71.84874725341797, 0.0014038300141692162, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904430488, 1275.07958984375, 72.0816879272461, 0.0011596856638789177, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904463820, 1276.4024658203125, 72.15863037109375, 0.0010070954449474812, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
20200707_143605_904497152, 1279.0362548828125, 72.3115463256836, 0.0009765774011611938, 0.5742198824882507, 0.0, 0.0, 0.0,0,1
