Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200715_152014_1316414008,26.0,-0.063742,0.016842,-0.877185,5.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316447340,26.0,-0.085249,0.016746,-0.864364,6.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316480672,26.0,-0.09277,0.012533,-0.86304,7.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316497338,26.0,-0.096289,0.012714,-0.873343,7.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316530670,26.0,-0.091612,0.013022,-0.882587,7.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316564002,26.0,-0.079061,0.016479,-0.900252,7.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316597334,27.0,-0.055489,0.012685,-0.91688,7.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316647332,27.0,-0.032478,0.012825,-0.93288,7.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316663998,27.0,-0.006372,0.013533,-0.955294,7.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316697330,27.0,-0.0021,0.016965,-0.962667,7.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316730662,27.0,0.002433,0.006467,-0.975379,7.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316763994,27.0,-0.001024,0.007678,-0.988086,7.0,20.238041877746582,0.0, 0.0, 0.0,0
20200715_152014_1316797326,27.0,-0.004992,0.011248,-1.000228,7.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_152014_1316830658,27.0,-0.0075,0.013515,-1.011538,7.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_152014_1316847324,27.0,-0.008116,0.007778,-1.021435,7.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_152014_1316897322,28.0,-0.007858,0.007706,-1.026256,7.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_152014_1316913988,28.0,-0.009048,0.01229,-1.039924,7.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_152014_1316947320,28.0,-0.010603,0.013868,-1.044087,7.0,19.841307401657104,0.0, 0.0, 0.0,0
20200715_152014_1316980652,28.0,-0.013035,0.010277,-1.051477,8.0,19.841307401657104,0.0, 0.0, 0.0,1
20200715_152014_1317013984,28.0,-0.016486,0.008853,-1.058492,8.0,19.841307401657104,0.0, 0.0, 0.0,1
20200715_152014_1317063982,28.0,-0.021684,0.011967,-1.065371,8.0,19.047075510025024,0.0, 0.0, 0.0,1
20200715_152014_1317080648,28.0,-0.020805,0.0171,-1.074326,8.0,19.047075510025024,0.0, 0.0, 0.0,1
20200715_152014_1317113980,28.0,-0.018572,0.014986,-1.076681,8.0,19.047075510025024,0.0, 0.0, 0.0,1
20200715_152014_1317147312,29.0,-0.012623,0.011401,-1.080824,8.0,19.047075510025024,0.0, 0.0, 0.0,1
20200715_152014_1317180644,29.0,-0.009083,0.013486,-1.08454,8.0,19.047075510025024,0.0, 0.0, 0.0,1
20200715_152014_1317197310,29.0,0.004743,0.014902,-1.08753,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152014_1317230642,29.0,0.011595,0.012711,-1.08868,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152014_1317263974,29.0,0.022528,0.005225,-1.09046,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152014_1317297306,29.0,0.028724,0.007234,-1.092397,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152014_1317330638,29.0,0.030359,0.014184,-1.094454,7.0,19.047075510025024,0.0, 0.0, 0.0,0
20200715_152015_1317363970,29.0,0.025197,0.010883,-1.095438,7.0,19.047075510025024,0.0, 0.0, 0.0,0
