Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1,Label2
20200707_143742_999243362, 1336.35009765625, 29.075546264648438,-0.0194, 0.2222171425819397, 0.0, 0.0, 0.0,0,1
20200707_143742_999276694, 1338.8759765625, 29.132652282714844,-0.0195, 0.21824979782104492, 0.0, 0.0, 0.0,0,1
20200707_143742_999293360, 1343.8326416015625, 29.247940063476562,-0.0196, 0.21031510829925537, 0.0, 0.0, 0.0,0,1
20200707_143742_999343358, 1346.2861328125, 29.30610466003418,-0.0197, 0.20238041877746582, 0.0, 0.0, 0.0,0,1
20200707_143742_999360024, 1353.9605712890625, 29.482044219970703,-0.02, 0.19841307401657104, 0.0, 0.0, 0.0,0,1
20200707_143742_999410022, 1356.4947509765625, 29.54118537902832,-0.0203, 0.19047075510025024, 0.0, 0.0, 0.0,0,1
20200707_143742_999443354, 1364.4066162109375, 29.718996047973633,-0.0216, 0.19047075510025024, 0.0, 0.0, 0.0,0,1
20200707_143742_999460020, 1369.3599853515625, 29.837739944458008,-0.0221, 0.17460134625434875, 0.0, 0.0, 0.0,0,1
20200707_143742_999493352, 1371.8377685546875, 29.898624420166016,-0.0227, 0.16269931197166443, 0.0, 0.0, 0.0,0,1
20200707_143742_999543350, 1376.54541015625, 30.016902923583984,-0.0227, 0.14682230353355408, 0.0, 0.0, 0.0,0,1
20200707_143742_999560016, 1383.609375, 30.192575454711914,-0.0223, 0.12301060557365417, 0.0, 0.0, 0.0,0,1
20200707_143742_999593348, 1385.9256591796875, 30.250232696533203,-0.0209, 0.11110857129096985, 0.0, 0.0, 0.0,0,1
20200707_143742_999610014, 1390.02880859375, 30.36499786376953,-0.0191, 0.08332952857017517, 0.0, 0.0, 0.0,0,1
20200707_143742_999643346, 1391.82373046875, 30.421100616455078,-0.0166, 0.05952543020248413, 0.0, 0.0, 0.0,0,1
20200707_143742_999693344, 1395.2894287109375, 30.530445098876953,-0.0138, 0.03571373224258423, 0.0, 0.0, 0.0,0,1
20200707_143742_999710010, 1400.3992919921875, 30.68409538269043,-0.0099, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143742_999743342, 1402.385498046875, 30.732210159301758,-0.0085, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143742_999760008, 1406.4517822265625, 30.824634552001953,-0.0069, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143742_999793340, 1408.4432373046875, 30.868759155273438,-0.0064, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143742_999843338, 1412.2779541015625, 30.953105926513672,-0.0063, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143742_999860004, 1417.62841796875, 31.070314407348633,-0.0063, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_999893336, 1419.295166015625, 31.106952667236328,-0.0063, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_999910002, 1422.4830322265625, 31.176555633544922,-0.0063, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_999960000, 1423.9974365234375, 31.209720611572266,-0.0063, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_999993332, 1428.2760009765625, 31.30320930480957,-0.0062, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000009998, 1430.8719482421875, 31.36011505126953,-0.0059, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000059996, 1432.106689453125, 31.387012481689453,-0.0057, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000093328, 1435.5443115234375, 31.46217918395996,-0.0053, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000109994, 1437.6295166015625, 31.507781982421875,-0.005, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000126660, 1438.61376953125, 31.52923583984375,-0.0045, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000176658, 1439.5643310546875, 31.549846649169922,-0.0036, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000209990, 1442.18212890625, 31.606971740722656,-0.0009, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000226656, 1443.7479248046875, 31.641128540039062,0.001, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000259988, 1444.4842529296875, 31.657054901123047,0.0032, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000309986, 1445.8302001953125, 31.68663215637207,0.0051, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000326652, 1447.6483154296875, 31.725971221923828,0.0071, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000359984, 1448.18603515625, 31.73778533935547,0.0077, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000376650, 1449.1776123046875, 31.759519577026367,0.0084, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000426648, 1449.6373291015625, 31.76949119567871,0.0091, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000459980, 1450.8468017578125, 31.795654296875,0.0121, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000476646, 1451.5269775390625, 31.810009002685547,0.0149, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000509978, 1451.8389892578125, 31.816429138183594,0.019, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000559976, 1452.36181640625, 31.826900482177734,0.0237, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000576642, 1452.9925537109375, 31.838293075561523,0.0341, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000609974, 1453.1519775390625, 31.84145736694336,0.0384, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000626640, 1453.428466796875, 31.845645904541016,0.0428, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000676638, 1453.529541015625, 31.847633361816406,0.0467, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000709970, 1453.732666015625, 31.850448608398438,0.051, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000726636, 1453.7718505859375, 31.85074806213379,0.0519, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000759968, 1453.766845703125, 31.850618362426758,0.0529, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000809966, 1453.7025146484375, 31.848770141601562,0.0538, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000826632, 1453.4896240234375, 31.843494415283203,0.0551, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143743_1000843298, 1453.383544921875, 31.841022491455078,0.0566, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1000876630, 1453.2608642578125, 31.83802032470703,0.0586, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1000926628, 1452.9766845703125, 31.829984664916992,0.0608, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1000943294, 1452.4403076171875, 31.815702438354492,0.0664, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1000976626, 1452.2393798828125, 31.81068992614746,0.0688, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001009958, 1451.7872314453125, 31.798982620239258,0.0719, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001043290, 1451.285400390625, 31.786834716796875,0.0784, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001076622, 1450.74267578125, 31.772628784179688,0.0823, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001093288, 1450.143798828125, 31.75594711303711,0.0869, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001126620, 1449.8348388671875, 31.7479190826416,0.0909, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001176618, 1449.1705322265625, 31.72917366027832,0.0963, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001193284, 1448.1119384765625, 31.69998550415039,0.1056, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001226616, 1447.747314453125, 31.690773010253906,0.1105, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001243282, 1446.9688720703125, 31.66822052001953,0.1165, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001293280, 1446.5626220703125, 31.657522201538086,0.1227, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001326612, 1445.2999267578125, 31.620155334472656,0.1353, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001343278, 1444.409423828125, 31.59166717529297,0.1433, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001393276, 1443.9639892578125, 31.578554153442383,0.1503, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001426608, 1442.563720703125, 31.533740997314453,0.1657, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001443274, 1441.59765625, 31.501066207885742,0.1728, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001476606, 1441.1290283203125, 31.48740577697754,0.1786, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001493272, 1440.1385498046875, 31.456541061401367,0.1835, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001543270, 1439.666748046875, 31.444555282592773,0.1883, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001576602, 1438.1422119140625, 31.4018497467041,0.1959, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001593268, 1437.0877685546875, 31.37423324584961,0.1977, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001626600, 1436.5648193359375, 31.362945556640625,0.1979, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001676598, 1435.5113525390625, 31.34161376953125,0.1977, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001693264, 1433.8731689453125, 31.308597564697266,0.1961, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001726596, 1433.3133544921875, 31.297061920166016,0.1949, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001776594, 1432.18359375, 31.27564811706543,0.1929, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001793260, 1430.46044921875, 31.245542526245117,0.1869, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001826592, 1429.87939453125, 31.234500885009766,0.1829, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143744_1001843258, 1428.698974609375, 31.217348098754883,0.1779, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1001876590, 1428.1104736328125, 31.206527709960938,0.1727, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1001926588, 1426.8897705078125, 31.188899993896484,0.168, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1001943254, 1425.0186767578125, 31.152446746826172,0.1646, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1001976586, 1424.388916015625, 31.137924194335938,0.1646, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1001993252, 1423.1724853515625, 31.108200073242188,0.1646, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002043250, 1422.53369140625, 31.09304428100586,0.165, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002076582, 1420.6011962890625, 31.048934936523438,0.1666, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002093248, 1419.3094482421875, 31.02070426940918,0.1665, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002143246, 1418.657470703125, 31.006887435913086,0.1653, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002176578, 1416.6871337890625, 30.969270706176758,0.1587, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002193244, 1415.3597412109375, 30.948986053466797,0.1533, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002226576, 1414.6956787109375, 30.936758041381836,0.1475, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002259908, 1413.335693359375, 30.917510986328125,0.1397, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002293240, 1411.98779296875, 30.89449119567871,0.1266, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002309906, 1410.620361328125, 30.87282371520996,0.123, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002343238, 1409.9345703125, 30.8585205078125,0.1213, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002393236, 1408.56884765625, 30.827396392822266,0.1201, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002409902, 1406.4716796875, 30.77988052368164,0.1181, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002443234, 1405.77734375, 30.76481056213379,0.1178, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002493232, 1404.3690185546875, 30.73448944091797,0.1178, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002509898, 1402.2489013671875, 30.688058853149414,0.1178, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002559896, 1401.5601806640625, 30.67302131652832,0.1177, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002576562, 1399.4114990234375, 30.625865936279297,0.1179, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002609894, 1398.6846923828125, 30.610078811645508,0.1192, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143745_1002659892, 1397.2435302734375, 30.576942443847656,0.1201, 0.0, 0.0, 0.0, 0.0,0,0
