Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200714_154908_1833315128,10.0,-0.012758,0.009384,-2.595177,8.0,17.856869101524353,0.0, 0.0, 0.0,1
20200714_154908_1833348460,10.0,-0.01277,0.009421,-2.596287,8.0,14.28549587726593,0.0, 0.0, 0.0,1
20200714_154908_1833381792,10.0,-0.012757,0.007677,-2.593526,8.0,8.332952857017517,0.0, 0.0, 0.0,1
20200714_154908_1833415124,11.0,-0.012677,0.008061,-2.579889,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154908_1833465122,11.0,-0.012423,0.009426,-2.54207,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154908_1833481788,11.0,-0.011967,0.008957,-2.438002,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154908_1833498454,11.0,-0.011771,0.007121,-2.391569,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833531786,11.0,-0.011545,0.004535,-2.34022,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833565118,12.0,-0.010942,-0.002171,-2.225318,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833598450,12.0,-0.010495,-0.007863,-2.106718,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833631782,12.0,-0.009888,-0.012114,-1.993158,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833665114,12.0,-0.009399,-0.013656,-1.885087,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833681780,13.0,-0.008949,-0.011623,-1.782497,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833715112,13.0,-0.008693,-0.011054,-1.732902,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833731778,13.0,-0.008181,-0.011706,-1.636828,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833781776,13.0,-0.007919,-0.013215,-1.590257,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833798442,13.0,-0.007356,-0.021071,-1.456198,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833831774,13.0,-0.007105,-0.021774,-1.413869,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833865106,13.0,-0.006672,-0.024665,-1.33181,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833898438,13.0,-0.006334,-0.024576,-1.253932,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833931770,14.0,-0.006012,-0.023595,-1.179671,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833948436,14.0,-0.005643,-0.024005,-1.108692,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1833981768,14.0,-0.005442,-0.024349,-1.074371,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834031766,14.0,-0.005186,0.064745,-1.008495,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834065098,14.0,-0.00413,0.115518,-0.905027,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834081764,14.0,-0.004153,0.119193,-0.83757,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834098430,14.0,-0.004141,0.111116,-0.804304,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834131762,14.0,-0.004112,0.104263,-0.771869,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834181760,14.0,-0.003705,0.067509,-0.708965,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834215092,14.0,-0.003678,-0.022778,-0.626813,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834231758,14.0,-0.003236,-0.026727,-0.579165,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834265090,14.0,-0.002931,-0.020439,-0.556658,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834298422,15.0,-0.002456,0.00501,-0.513901,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834331754,15.0,-0.002156,0.013931,-0.47209,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834365086,15.0,-0.002123,0.016849,-0.431847,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834398418,15.0,-0.002034,0.015333,-0.393292,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834415084,15.0,-0.001916,0.012355,-0.356432,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834448416,15.0,-0.001829,0.010747,-0.33869,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154909_1834498414,15.0,-0.001636,0.006251,-0.304353,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154910_1834515080,15.0,-0.001381,0.00397,-0.255948,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154910_1834548412,15.0,-0.001297,0.003258,-0.240564,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154910_1834581744,15.0,-0.001138,0.002927,-0.21088,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154910_1834615076,15.0,-0.000686,0.00421,-0.182623,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154910_1834631742,15.0,-0.000524,0.005021,-0.155657,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154910_1834665074,15.0,-0.000504,0.005301,-0.14265,8.0,0.0,0.0, 0.0, 0.0,1
20200714_154910_1834698406,15.0,0.000826,0.00392,-0.117532,7.0,0.0,0.0, 0.0, 0.0,0
20200714_154910_1834731738,15.0,0.00492,0.002978,-0.093625,7.0,0.0,0.0, 0.0, 0.0,0
