Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1,Label2
20200707_143632_931212750, 1198.136962890625, 55.11869812011719,0.0002, 0.19047075510025024, 0.0, 0.0, 0.0,0,1
20200707_143632_931229416, 1180.599853515625, 55.17966842651367,0.0095, 0.09920653700828552, 0.0, 0.0, 0.0,0,1
20200707_143632_931262748, 1171.9278564453125, 55.20870590209961,0.0185, 0.027779042720794678, 0.0, 0.0, 0.0,0,1
20200707_143632_931279414, 1154.7742919921875, 55.261863708496094,0.0299, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143632_931296080, 1139.025390625, 55.28684997558594,0.0324, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143632_931346078, 1117.889892578125, 55.31163024902344,0.0386, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143632_931362744, 1043.857177734375, 55.380184173583984,0.0483, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143632_931396076, 1021.8306884765625, 55.401771545410156,0.0509, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143632_931412742, 987.8494262695312, 55.44297790527344,0.0563, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143632_931446074, 976.2933959960938, 55.46297073364258,0.064, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143632_931479406, 962.1508178710938, 55.49772262573242,0.0707, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143632_931529404, 967.9140625, 55.52954864501953,0.0783, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143632_931546070, 967.65625, 55.5742073059082,0.0869, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143632_931579402, 967.6459350585938, 55.58870315551758,0.0895, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931612734, 968.1078491210938, 55.61752700805664,0.0949, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931646066, 968.6160888671875, 55.64440155029297,0.1004, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931662732, 968.1342163085938, 55.66901779174805,0.1049, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931696064, 968.1800537109375, 55.68081283569336,0.1071, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931729396, 968.499755859375, 55.70307922363281,0.1113, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931762728, 968.889892578125, 55.72355651855469,0.1148, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931779394, 969.2816772460938, 55.74274444580078,0.1175, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931812726, 969.4722290039062, 55.75201416015625,0.119, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931829392, 969.8330688476562, 55.769737243652344,0.1212, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931862724, 970.0046997070312, 55.77827835083008,0.1221, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931879390, 970.3334350585938, 55.79458236694336,0.1245, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931896056, 970.486572265625, 55.80210876464844,0.1253, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931929388, 970.6396484375, 55.80934524536133,0.1275, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931962720, 970.9094848632812, 55.821441650390625,0.1295, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_931996052, 971.1612548828125, 55.83224868774414,0.1333, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_932046050, 971.3810424804688, 55.8411750793457,0.1367, 0.0, 0.0, 0.0, 0.0,0,0
20200707_143633_932062716, 971.6542358398438, 55.851802825927734,0.1404, 0.0, 0.0, 0.0, 0.0,0,0
