Timestamp,Velocity,accel_X,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label,Timecheck
20200722_135233_900374882,0.003046353,5.20E-05,0.002758,-10,0,0,0,0,7,0:00:00
20200722_135233_900391548,0.003501244,-4.20E-05,-0.010308,-10,0,0,0,0,7,0:00:00
20200722_135233_900424880,0.006122549,-0.000112,-0.021118,-10,0,0,0,0,7,0:00:00
20200722_135233_900441546,0.006456806,-0.000149,-0.023139,-10,0,0,0,0,7,0:00:00
20200722_135233_900474878,0.004275772,-0.000118,-0.016308,-10,0,0,0,0,7,0:00:00
20200722_135233_900491544,0.004633663,-4.80E-05,-0.005269,-10,0,0,0,0,7,0:00:00
20200722_135233_900508210,0.0011015,3.90E-05,0.00679,-10,0,0,0,0,7,0:00:00
20200722_135233_900558208,-0.002750215,7.10E-05,0.009608,-10,0,0,0,0,7,0:00:00
20200722_135233_900591540,-0.007501428,0.000171,0.022654,-10,0,0,0,0,7,0:00:00
20200722_135233_900641538,-0.002296126,0.000121,0.014535,-10,0,0,0,0,7,0:00:00
20200722_135233_900658204,0.002879091,5.50E-05,0.002871,-10,0,0,0,0,7,0:00:00
20200722_135233_900708202,0.005616094,-2.50E-05,-0.007578,-10,0,0,0,0,7,0:00:00
20200722_135233_900724868,0.00375557,-8.40E-05,-0.014462,-10,0,0,0,0,7,0:00:00
20200722_135233_900758200,0.006337346,-0.000143,-0.023119,-10,0,0,0,0,7,0:00:00
20200722_135233_900791532,0.00666066,-9.40E-05,-0.014982,-10,0,0,0,0,7,0:00:00
20200722_135233_900824864,0.000957068,4.30E-05,0.006804,-10,0,0,0,0,7,0:00:00
20200722_135233_900841530,-0.00676347,0.000133,0.02058,-10,0,0,0,0,7,0:00:00
20200722_135233_900874862,-0.005061168,9.60E-05,0.013952,-10,0,0,0,0,7,0:00:00
20200722_135233_900908194,-0.005766999,0.00013,0.015818,-10,0,0,0,0,7,0:00:00
20200722_135233_900924860,0.001186506,3.80E-05,0.004862,-10,0,0,0,0,7,0:00:00
20200722_135233_900958192,0.004887307,5.50E-05,0.002902,-10,0,0,0,0,7,0:00:00
20200722_135233_900974858,0.005429162,-7.00E-06,-0.007508,-10,1,0,0,0,7,0:00:00
20200722_135234_901008190,0.003132879,-2.40E-05,-0.010106,-10,8,0,0,0,1,0:00:01
20200722_135234_901041522,0.003564372,-7.50E-05,-0.01443,-10,14,0,0,0,1,0:00:01
20200722_135234_901074854,0.003959302,-0.000112,-0.016265,-10,17,0,0,0,1,0:00:01
20200722_135234_901108186,0.004334706,-1.40E-05,-0.005301,-10,20,0,0,0,1,0:00:01
20200722_135234_901141518,0.00798915,-5.10E-05,-0.008942,-10,25,0,0,0,1,0:00:01
20200722_135234_901158184,0.010488636,-7.40E-05,-0.012314,-10,33,0,0,0,1,0:00:01
20200722_135234_901208182,0.013754074,-6.80E-05,-0.013283,-10,36,0,0,0,1,0:00:01
20200722_135234_901224848,0.05799548,-0.000577,-0.090118,-10,40,0,0,0,1,0:00:01
20200722_135234_901258180,0.084442437,-0.000848,-0.129945,-10,40,0,0,0,1,0:00:01
20200722_135234_901291512,0.166935086,-0.001807,-0.264459,-10,40,0,0,0,1,0:00:01
20200722_135234_901308178,0.278730541,-0.003026,-0.455288,-10,42,0,0,0,1,0:00:01
20200722_135234_901341510,0.343269438,-0.003642,-0.554711,-10,44,0,0,0,1,0:00:01
20200722_135234_901374842,0.48755151,-0.004719,-0.761476,-9,49,0,0,0,1,0:00:01
20200722_135234_901408174,0.649520159,-0.005698,-0.985968,-9,50,0,0,0,1,0:00:01
20200722_135234_901424840,0.826286077,-0.006082,-1.174949,-8,51,0,0,0,1,0:00:01
20200722_135234_901458172,0.91959542,-0.006021,-1.254538,-8,51,0,0,0,1,0:00:01
20200722_135234_901474838,1.115026712,-0.005548,-1.393936,-7,51,0,0,0,0,0:00:01
20200722_135234_901541502,1.21718049,-0.005277,-1.45663,-7,52,0,0,0,0,0:00:01
20200722_135234_901558168,1.659916282,-0.004835,-1.684115,-6,52,0,0,0,0,0:00:01
20200722_135234_901591500,1.779104471,-0.004668,-1.738255,-6,52,0,0,0,0,0:00:01
20200722_135234_901624832,2.026943922,-0.004517,-1.845708,-6,52,0,0,0,0,0:00:01
20200722_135234_901658164,2.286785364,-0.00471,-1.953063,-5,52,0,0,0,0,0:00:01
20200722_135234_901691496,2.558083057,-0.004697,-2.059325,-5,52,0,0,0,0,0:00:01
20200722_135234_901724828,2.840270758,-0.004312,-2.160261,-5,52,0,0,0,0,0:00:01
20200722_135234_901758160,3.133182764,-0.00352,-2.256941,-4,52,0,0,0,0,0:00:01
20200722_135234_901791492,3.436059952,-0.002297,-2.348674,-4,52,0,0,0,0,0:00:01
20200722_135234_901824824,3.748445272,-0.000627,-2.436251,-4,52,0,0,0,0,0:00:01
20200722_135234_901841490,4.069726944,0.000138,-2.519561,-3,52,0,0,0,0,0:00:01
20200722_135234_901874822,4.233533859,0.001577,-2.559745,-3,52,0,0,0,0,0:00:01
20200722_135234_901908154,4.567206383,0.005053,-2.636485,-2,52,0,0,0,0,0:00:01
20200722_135234_901941486,4.908941746,0.010718,-2.709493,-1,52,0,0,0,0,0:00:01
20200722_135234_901958152,5.258014679,0.016091,-2.778426,0,52,0,0,0,0,0:00:01
20200722_135235_902008150,5.435465336,0.017072,-2.811867,0,52,0,0,0,0,0:00:02
20200722_135235_902024816,5.978399754,0.021217,-2.90828,1,52,0,0,0,0,0:00:02
20200722_135235_902041482,6.163207531,0.022632,-2.939667,2,52,0,0,0,0,0:00:02
20200722_135235_902074814,6.349753857,0.02344,-2.971085,2,52,0,0,0,0,0:00:02
