Timestamp,Velocity,accel_X,accel_Y,accel_Z,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200714_152411_412888614,76.0,-0.130813,-0.085751,3.151726,-2.0,0.0,0.0, 0.0, 0.0,0
20200714_152411_412905280,76.0,-0.249514,-0.07998,3.032119,-1.0,0.0,0.0, 0.0, 0.0,0
20200714_152411_412955278,76.0,-0.344553,-0.070822,2.976429,2.0,0.0,0.0, 0.0, 0.0,0
20200714_152411_412971944,75.0,-0.63211,-0.023125,2.823817,5.0,0.0,0.0, 0.0, 0.0,0
20200714_152411_413005276,75.0,-0.711097,-0.015466,2.773152,7.0,0.0,0.0, 0.0, 0.0,0
20200714_152411_413038608,75.0,-0.949033,-0.012859,2.674901,10.0,0.0,0.0, 0.0, 0.0,1
20200714_152411_413055274,75.0,-1.140795,-0.011371,2.589158,14.0,0.0,17.460134625434875, 0.0, 0.0,1
20200714_152411_413088606,75.0,-1.212956,-0.019869,2.557068,16.0,0.0,22.618448734283447, 0.0, 0.0,1
20200714_152411_413138604,74.0,-1.263633,-0.052139,2.521784,20.0,0.0,38.88837993144989, 0.0, 0.0,1
20200714_152411_413171936,74.0,-1.350498,-0.099708,2.581673,24.0,0.0,44.44342851638794, 0.0, 0.0,1
20200714_152411_413188602,73.0,-1.269095,-0.118811,2.696187,29.0,0.0,44.44342851638794, 0.0, 0.0,1
20200714_152411_413221934,73.0,-1.244683,-0.122251,2.778828,32.0,0.0,44.44342851638794, 0.0, 0.0,1
20200714_152411_413255266,73.0,-1.170141,-0.105685,2.971142,40.0,0.0,42.45975613594055, 0.0, 0.0,1
20200714_152411_413305264,72.0,-1.132123,-0.073013,3.190294,45.0,0.0,36.90394461154938, 0.0, 0.0,1
20200714_152411_413321930,72.0,-1.044897,-0.014651,3.482885,51.0,0.0,24.60288405418396, 0.0, 0.0,1
20200714_152411_413355262,71.0,-1.015119,0.005724,3.561704,54.0,0.0,18.25360357761383, 0.0, 0.0,1
20200714_152411_413388594,71.0,-0.93718,0.034029,3.677752,60.0,0.0,6.349280476570129, 0.0, 0.0,1
20200714_152411_413421926,71.0,-0.841579,0.039095,3.727902,65.0,0.0,0.0, 0.0, 0.0,1
20200714_152411_413455258,70.0,-0.694924,0.022183,3.707073,70.0,0.0,0.0, 0.0, 0.0,1
20200714_152411_413471924,70.0,-0.539127,-0.00397,3.640901,75.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413505256,70.0,-0.450254,-0.019928,3.59629,76.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413538588,69.0,-0.28378,-0.044581,3.499755,81.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413571920,69.0,-0.103061,-0.056393,3.400165,84.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413605252,68.0,0.077267,-0.058705,3.307304,86.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413638584,68.0,0.248883,-0.05159,3.218757,88.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413655250,68.0,0.406934,-0.036978,3.135144,89.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413705248,67.0,0.481279,-0.02972,3.094492,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413721914,67.0,0.69063,-0.015814,2.973821,93.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413755246,67.0,0.753221,-0.014824,2.934635,93.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413771912,66.0,0.863573,-0.016807,2.858952,94.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413821910,66.0,0.912827,-0.021266,2.82202,94.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413855242,66.0,1.033503,-0.039753,2.715552,94.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413871908,66.0,1.089088,-0.052909,2.648612,94.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413905240,65.0,1.109957,-0.058111,2.616053,94.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413955238,65.0,1.131266,-0.062408,2.554355,94.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_413971904,65.0,1.115854,-0.05667,2.471886,94.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414005236,65.0,1.098495,-0.052033,2.447325,94.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414038568,64.0,1.04962,-0.040028,2.401547,94.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414071900,64.0,0.989615,-0.026382,2.358001,93.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414088566,64.0,0.932444,-0.018784,2.31244,92.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414121898,64.0,0.904896,-0.016469,2.288441,91.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414155230,63.0,0.858083,-0.018102,2.235887,88.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414171896,63.0,0.815904,-0.024995,2.177612,85.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414221894,63.0,0.797863,-0.029972,2.145396,84.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414238560,63.0,0.729024,-0.043971,2.042177,78.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414288558,63.0,0.700133,-0.047694,2.00568,77.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414305224,62.0,0.580846,-0.052672,1.89476,72.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414355222,62.0,0.529712,-0.051355,1.857519,70.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414371888,62.0,0.35904,-0.048045,1.7432,63.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414405220,62.0,0.300234,-0.045265,1.702823,61.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414438552,62.0,0.171337,-0.039724,1.622517,55.0,0.0,0.0, 0.0, 0.0,1
20200714_152412_414471884,61.0,0.041298,-0.034675,1.537255,51.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414488550,61.0,-0.09498,-0.031572,1.450608,47.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414521882,61.0,-0.166455,-0.030339,1.40681,44.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414555214,61.0,-0.306512,-0.03019,1.318241,41.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414588546,61.0,-0.457968,-0.038344,1.232258,38.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414621878,61.0,-0.637627,-0.04315,1.153542,36.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414655210,61.0,-0.818934,-0.055345,1.078203,35.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414688542,61.0,-1.015703,-0.05915,1.009089,34.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414721874,60.0,-1.2191,-0.05765,0.947415,34.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414738540,60.0,-1.371585,-0.047608,0.889425,34.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414788538,60.0,-1.421894,-0.040316,0.86158,34.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414821870,60.0,-1.53407,-0.013403,0.784696,34.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414855202,60.0,-1.591651,-0.013904,0.739513,35.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414871868,60.0,-1.622825,-0.029748,0.700041,37.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414905200,60.0,-1.500628,-0.041446,0.683561,38.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414921866,60.0,-1.209419,-0.046791,0.66288,43.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_414971864,60.0,-1.12981,-0.056175,0.658989,45.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415005196,60.0,-0.887176,-0.068527,0.652477,51.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415021862,60.0,-0.747319,-0.028909,0.653484,55.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415071860,60.0,-0.689115,0.000854,0.655304,57.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415088526,60.0,-0.941107,0.04982,0.653565,65.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415121858,59.0,-0.951344,0.057587,0.648655,67.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415138524,59.0,-0.930101,0.065835,0.640312,71.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415155190,59.0,-0.883228,0.043928,0.63499,76.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415188522,59.0,-0.838323,0.019391,0.633685,78.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415221854,59.0,-0.712979,-0.034618,0.631225,82.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415271852,59.0,-0.602292,-0.065384,0.633743,84.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415288518,59.0,-0.424894,-0.064526,0.634452,87.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415338516,59.0,-0.365261,-0.054243,0.634258,88.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415355182,59.0,-0.155286,-0.003314,0.627059,89.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415388514,59.0,-0.075359,0.006918,0.622012,89.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415421846,59.0,0.087675,0.020367,0.609766,89.0,0.0,0.0, 0.0, 0.0,1
20200714_152413_415455178,59.0,0.233703,0.021688,0.596216,90.0,0.0,0.0, 0.0, 0.0,1
20200714_152414_415471844,59.0,0.347592,0.023206,0.58571,90.0,0.0,0.0, 0.0, 0.0,1
