Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1
20200707_143429_817900616, 1140.87646484375, 65.69110107421875, -0.00804150477051735, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_817950614, 1141.30322265625, 65.71576690673828, -0.007461661472916603, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_817967280, 1141.8779296875, 65.7488784790039, -0.006485084071755409, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818000612, 1142.05615234375, 65.75895690917969, -0.006240939721465111, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818033944, 1142.3853759765625, 65.77781677246094, -0.005905241705477238, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818050610, 1142.685546875, 65.79483032226562, -0.005874723196029663, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818083942, 1142.8223876953125, 65.80269622802734, -0.005874723196029663, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818117274, 1143.0771484375, 65.81714630126953, -0.005905241705477238, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818133940, 1143.303466796875, 65.83000183105469, -0.0060883499681949615, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818183938, 1143.40673828125, 65.83585357666016, -0.0060883499681949615, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818217270, 1143.67578125, 65.85118865966797, -0.0060883499681949615, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818250602, 1143.8231201171875, 65.85962677001953, -0.0060883499681949615, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818267268, 1143.947021484375, 65.86672973632812, -0.0060883499681949615, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818333932, 1144.0, 65.86978149414062, -0.006057831458747387, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818350598, 1144.1605224609375, 65.87895965576172, -0.005508506670594215, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818383930, 1144.1883544921875, 65.88050079345703, -0.005111772567033768, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818400596, 1144.228759765625, 65.88275909423828, -0.004867628216743469, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818450594, 1144.240966796875, 65.88343811035156, -0.004654001444578171, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818483926, 1144.2503662109375, 65.88391876220703, -0.004287784919142723, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143429_818517258, 1144.7266845703125, 65.88299560546875, -0.004287784919142723, 0.011902034282684326, 0.0, 0.0, 0.0,0.0
20200707_143429_818533924, 1145.8282470703125, 65.88140869140625, -0.004287784919142723, 0.03571373224258423, 0.0, 0.0, 0.0,0.0
20200707_143429_818567256, 1146.3349609375, 65.8804931640625, -0.004287784919142723, 0.047615766525268555, 0.0, 0.0, 0.0,0.0
20200707_143429_818617254, 1146.911376953125, 65.87863159179688, -0.004287784919142723, 0.05158311128616333, 0.0, 0.0, 0.0,0.0
20200707_143429_818633920, 1148.751708984375, 65.8760986328125, -0.004287784919142723, 0.09127184748649597, 0.0, 0.0, 0.0,0.0
20200707_143429_818667252, 1150.001708984375, 65.87554931640625, -0.004287784919142723, 0.13492026925086975, 0.0, 0.0, 0.0,0.0
20200707_143429_818683918, 1152.4884033203125, 65.87557983398438, -0.004287784919142723, 0.19841307401657104, 0.0, 0.0, 0.0,0.0
20200707_143429_818717250, 1154.0538330078125, 65.87630462646484, -0.004287784919142723, 0.2658655643463135, 0.0, 0.0, 0.0,0.0
20200707_143429_818733916, 1156.8089599609375, 65.87986755371094, -0.004287784919142723, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200707_143430_818767248, 1158.3192138671875, 65.88282775878906, -0.004287784919142723, 0.3769817650318146, 0.0, 0.0, 0.0,0.0
20200707_143430_818817246, 1161.0765380859375, 65.89165496826172, -0.0045014116913080215, 0.4285649061203003, 0.0, 0.0, 0.0,0.0
20200707_143430_818850578, 1163.995849609375, 65.91304016113281, -0.004715037532150745, 0.4880903363227844, 0.0, 0.0, 0.0,0.0
20200707_143430_818883910, 1165.0765380859375, 65.9330825805664, -0.005264362320303917, 0.5, 0.0, 0.0, 0.0,0.0
20200707_143430_818917242, 1167.135009765625, 65.95779418945312, -0.0068818191066384315, 0.5664072632789612, 0.0, 0.0, 0.0,0.0
20200707_143430_818950574, 1168.62158203125, 65.98751831054688, -0.007492179982364178, 0.5781261920928955, 0.0, 0.0, 0.0,0.0
20200707_143430_818983906, 1170.1136474609375, 66.02235412597656, -0.008255130611360073, 0.5976577401161194, 0.0, 0.0, 0.0,0.0
20200707_143430_819033904, 1171.2554931640625, 66.0623550415039, -0.00862134713679552, 0.6054703593254089, 0.0, 0.0, 0.0,0.0
20200707_143430_819067236, 1172.6907958984375, 66.13159942626953, -0.009475852362811565, 0.6093766689300537, 0.0, 0.0, 0.0,0.0
20200707_143430_819083902, 1173.6395263671875, 66.18372344970703, -0.010269321501255035, 0.6093766689300537, 0.0, 0.0, 0.0,0.0
20200707_143430_819117234, 1174.1942138671875, 66.21150970458984, -0.010879682376980782, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819167232, 1175.280517578125, 66.27033996582031, -0.0120393680408597, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819183898, 1176.975830078125, 66.36666870117188, -0.01441977545619011, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819217230, 1177.5726318359375, 66.40093994140625, -0.01509117241948843, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819250562, 1178.819580078125, 66.47248077392578, -0.016281375661492348, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819283894, 1180.1187744140625, 66.54750061035156, -0.016647592186927795, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819333892, 1181.485107421875, 66.62630462646484, -0.016891736537218094, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819350558, 1183.6436767578125, 66.75115966796875, -0.016433967277407646, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819383890, 1184.4017333984375, 66.79459381103516, -0.015518425032496452, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819400556, 1185.9407958984375, 66.8840103149414, -0.014877546578645706, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819433888, 1186.7325439453125, 66.92985534667969, -0.014236667193472385, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819483886, 1188.3563232421875, 67.02356719970703, -0.013687342405319214, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819500552, 1190.87939453125, 67.16908264160156, -0.013443198055028915, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819533884, 1191.7445068359375, 67.21903991699219, -0.013107500039041042, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819567216, 1193.51513671875, 67.32111358642578, -0.013229572214186192, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819583882, 1195.3302001953125, 67.42572021484375, -0.013046463951468468, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819617214, 1196.2537841796875, 67.47897338867188, -0.013015945442020893, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819667212, 1198.1295166015625, 67.58710479736328, -0.012893873266875744, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819683878, 1201.01708984375, 67.75362396240234, -0.012863355688750744, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143430_819733876, 1201.9976806640625, 67.8102035522461, -0.01283283717930317, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143431_819783874, 1204.9942626953125, 67.98298645019531, -0.01268024742603302, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143431_819817206, 1208.06884765625, 68.1602783203125, -0.012466620653867722, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143431_819833872, 1210.160400390625, 68.28086853027344, -0.012436103075742722, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143431_819867204, 1211.217529296875, 68.34184265136719, -0.012252994813024998, 0.6132829785346985, 0.0, 0.0, 0.0,0.0
20200707_143431_819917202, 1213.0428466796875, 68.46492004394531, -0.012252994813024998, 0.6015640497207642, 0.0, 0.0, 0.0,0.0
20200707_143431_819933868, 1212.1488037109375, 68.6517333984375, -0.01191729586571455, 0.46031129360198975, 0.0, 0.0, 0.0,0.0
20200707_143431_819967200, 1209.90673828125, 68.71401977539062, -0.011673151515424252, 0.29364460706710815, 0.0, 0.0, 0.0,0.0
20200707_143431_819983866, 1204.6900634765625, 68.83663940429688, -0.011673151515424252, 0.1269855797290802, 0.0, 0.0, 0.0,0.0
20200707_143431_820033864, 1202.228515625, 68.8965072631836, -0.011306934989988804, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820067196, 1200.2493896484375, 69.06787872314453, -0.010879682376980782, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820083862, 1201.546630859375, 69.17501831054688, -0.010879682376980782, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820117194, 1202.3475341796875, 69.22648620605469, -0.010513465851545334, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820167192, 1203.998779296875, 69.32537078857422, -0.010513465851545334, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820183858, 1206.39306640625, 69.46435546875, -0.010055695660412312, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820217190, 1207.15380859375, 69.50822448730469, -0.009903104975819588, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820233856, 1208.617919921875, 69.59265899658203, -0.009903104975819588, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820267188, 1209.3194580078125, 69.63313293457031, -0.009872587397694588, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820300520, 1210.662353515625, 69.71073150634766, -0.009872587397694588, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820350518, 1211.9400634765625, 69.78428649902344, -0.009842068888247013, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820367184, 1213.73095703125, 69.88727569580078, -0.00962844304740429, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820400516, 1214.2960205078125, 69.91968536376953, -0.009262226521968842, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820417182, 1215.3741455078125, 69.98179626464844, -0.008682383224368095, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820467180, 1215.892822265625, 70.01146697998047, -0.0079499501734972, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820500512, 1217.352783203125, 70.09549713134766, -0.005874723196029663, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820517178, 1218.249267578125, 70.14730834960938, -0.004287784919142723, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820550510, 1218.68017578125, 70.17201232910156, -0.0028839551378041506, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820567176, 1219.5001220703125, 70.21906280517578, -0.00010681315325200558, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820633840, 1219.8994140625, 70.2415542602539, 0.0023498893715441227, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820683838, 1221.3538818359375, 70.32324981689453, 0.012146181426942348, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820700504, 1222.3128662109375, 70.37596893310547, 0.021576257422566414, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143431_820733836, 1222.6160888671875, 70.39240264892578, 0.02569619193673134, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_820750502, 1223.1732177734375, 70.42233276367188, 0.029724575579166412, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_820817166, 1223.4388427734375, 70.43702697753906, 0.03350881114602089, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_820833832, 1224.39111328125, 70.48789978027344, 0.04016174376010895, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_820867164, 1224.609130859375, 70.50021362304688, 0.04330510273575783, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_820883830, 1225.0093994140625, 70.52139282226562, 0.04629587382078171, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_820933828, 1225.2147216796875, 70.53157043457031, 0.04956130310893059, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_820967160, 1225.753662109375, 70.55741119384766, 0.05676355957984924, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821000492, 1226.0628662109375, 70.57101440429688, 0.06048676371574402, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821017158, 1226.343505859375, 70.58341979980469, 0.0639047846198082, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821050490, 1226.48193359375, 70.58970642089844, 0.06692606955766678, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821067156, 1226.7205810546875, 70.5999984741211, 0.07013046741485596, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821117154, 1226.8387451171875, 70.60506439208984, 0.07312123477458954, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821150486, 1227.134033203125, 70.6170883178711, 0.0787670686841011, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821167152, 1227.29833984375, 70.62360382080078, 0.08154421299695969, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821200484, 1227.3785400390625, 70.62673950195312, 0.08435187488794327, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821233816, 1227.5030517578125, 70.63091278076172, 0.08795300126075745, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821250482, 1227.5994873046875, 70.63359832763672, 0.09149309247732162, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821300480, 1227.6444091796875, 70.63468933105469, 0.0963149443268776, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821333812, 1227.6954345703125, 70.63312530517578, 0.10510414093732834, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821367144, 1227.6663818359375, 70.62832641601562, 0.1101701408624649, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821383810, 1227.6021728515625, 70.62181854248047, 0.11575493961572647, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821417142, 1227.5479736328125, 70.61808776855469, 0.12094300985336304, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821433808, 1227.4102783203125, 70.60762786865234, 0.12475776672363281, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821483806, 1227.31884765625, 70.60213470458984, 0.1291218400001526, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821517138, 1226.9744873046875, 70.58089447021484, 0.13595788180828094, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821550470, 1226.6878662109375, 70.56389617919922, 0.13867399096488953, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821567136, 1226.357177734375, 70.54537963867188, 0.1411764770746231, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821600468, 1226.1597900390625, 70.53558349609375, 0.1443198323249817, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821633800, 1225.72705078125, 70.51258087158203, 0.14758525788784027, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821683798, 1225.2264404296875, 70.48651885986328, 0.15152208507061005, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821700464, 1224.268310546875, 70.43891906738281, 0.16137941181659698, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143432_821733796, 1223.87841796875, 70.42106628417969, 0.16696421802043915, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_821767128, 1223.0546875, 70.37932586669922, 0.1727626472711563, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_821783794, 1222.130615234375, 70.33274841308594, 0.17877469956874847, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_821817126, 1221.593017578125, 70.30805206298828, 0.18439002335071564, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_821867124, 1220.4937744140625, 70.25243377685547, 0.1895780861377716, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_821883790, 1218.6278076171875, 70.15897369384766, 0.19790951907634735, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_821917122, 1217.9481201171875, 70.12547302246094, 0.20096132159233093, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_821950454, 1216.531494140625, 70.05319213867188, 0.20428778231143951, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822000452, 1215.0443115234375, 69.97575378417969, 0.2061493843793869, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822017118, 1212.508056640625, 69.84832763671875, 0.21191729605197906, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822050450, 1211.5975341796875, 69.80265808105469, 0.21411459147930145, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822083782, 1209.703857421875, 69.70539093017578, 0.21676966547966003, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822133780, 1207.689697265625, 69.60135650634766, 0.21933318674564362, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822150446, 1204.4127197265625, 69.43247985839844, 0.2235751897096634, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822183778, 1203.2559814453125, 69.37293243408203, 0.22513161599636078, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822200444, 1200.89013671875, 69.24838256835938, 0.22629129886627197, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822250442, 1199.67138671875, 69.18392944335938, 0.22671854496002197, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822283774, 1195.8753662109375, 68.98171997070312, 0.22687113285064697, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822333772, 1193.2115478515625, 68.8395767211914, 0.22687113285064697, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822350438, 1189.01904296875, 68.61479949951172, 0.22687113285064697, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822400436, 1187.5704345703125, 68.53662872314453, 0.22687113285064697, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822417102, 1183.08935546875, 68.29357147216797, 0.22687113285064697, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822450434, 1181.5523681640625, 68.20973205566406, 0.22687113285064697, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822467100, 1178.4183349609375, 68.03828430175781, 0.22687113285064697, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822517098, 1176.8228759765625, 67.95068359375, 0.22687113285064697, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822550430, 1171.9354248046875, 67.68124389648438, 0.22674906253814697, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822567096, 1168.5943603515625, 67.4964828491211, 0.22674906253814697, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822617094, 1166.9244384765625, 67.40264892578125, 0.22613871097564697, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822667092, 1161.9415283203125, 67.11853790283203, 0.2226901650428772, 0.0, 0.0, 0.0, 0.0,0.0
20200707_143433_822683758, 1159.833984375, 66.83429718017578, 0.21338215470314026, 0.0634928047657013, 0.0, 0.0, 0.0,0.0
20200707_143433_822733756, 1161.3189697265625, 66.74072265625, 0.2071259617805481, 0.1587243378162384, 0.0, 0.0, 0.0,0.0
20200707_143433_822750422, 1164.43505859375, 66.47557830810547, 0.1927519589662552, 0.3253909945487976, 0.0, 0.0, 0.0,0.0
20200707_143434_822800420, 1165.4273681640625, 66.39089965820312, 0.18451209366321564, 0.404753178358078, 0.0, 0.0, 0.0,0.0
20200707_143434_822817086, 1168.4754638671875, 66.15787506103516, 0.16897840797901154, 0.5625009536743164, 0.0, 0.0, 0.0,0.0
20200707_143434_822850418, 1169.9521484375, 66.08689880371094, 0.16113527119159698, 0.6367208361625671, 0.0, 0.0, 0.0,0.0
20200707_143434_822867084, 1172.1346435546875, 65.9587631225586, 0.15396353602409363, 0.7031280994415283, 0.0, 0.0, 0.0,0.0
20200707_143434_822917082, 1173.240234375, 65.89924621582031, 0.14590676128864288, 0.7656214237213135, 0.0, 0.0, 0.0,0.0
20200707_143434_822933748, 1175.04345703125, 65.7480697631836, 0.13434043526649475, 0.8320286870002747, 0.0, 0.0, 0.0,0.0
