Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1,Label2
20200707_161530_2254643144, 592.1236572265625, 0.004923548083752394, 0.009124895557761192, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254676476, 592.1236572265625, 0.005481865722686052, 0.007537956815212965, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254693142, 592.1236572265625, 0.005876944400370121, 0.005371175706386566, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254709808, 592.1236572265625, 0.0036353908944875, 0.0038147554732859135, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254743140, 592.1236572265625, 0.00624182540923357, 0.00158693827688694, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254776472, 592.1236572265625, 0.0065803308971226215, -7.629510946571827e-05, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254793138, 592.1236572265625, 0.006898329593241215, -0.00047302967868745327, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254826470, 592.1236572265625, 0.004760109353810549, 0.0004272526130080223, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254859802, 592.1236572265625, -0.002612767741084099, 0.0035400930792093277, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254893134, 592.1236572265625, -0.004717805422842503, 0.006164644844830036, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254909800, 592.1236572265625, -0.00541650177910924, 0.006317235063761473, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254943132, 592.1236572265625, -0.0020916236098855734, 0.005737392231822014, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254959798, 592.1236572265625, 0.005293064285069704, 0.004333562217652798, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2254993130, 592.1236572265625, 0.0031538568437099457, 0.0035095750354230404, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2255009796, 592.1236572265625, 0.0036154475528746843, 0.0008239871822297573, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2255076460, 592.1236572265625, 0.006223104894161224, -0.0002899214159697294, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2255093126, 592.1236572265625, 0.006877970416098833, -0.0007171740289777517, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2255109792, 592.1236572265625, 0.004740328062325716, -0.0007171740289777517, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2255143124, 592.1236572265625, 0.001214855001308024, -0.0006866559851914644, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2255176456, 592.1236572265625, -0.006500700954347849, 0.0008239871822297573, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161530_2255226454, 592.1236572265625, -0.007375259883701801, 0.0019226367585361004, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161531_2255243120, 592.1236572265625, 0.0015368142630904913, 0.0041199359111487865, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161531_2255276452, 592.1236572265625, 0.005244244821369648, 0.004180971998721361, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161531_2255309784, 592.1236572265625, 0.005803976207971573, 0.005188067443668842, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161531_2255343116, 592.1236572265625, 0.006177347153425217, 0.006164644844830036, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161531_2255393114, 592.1236572265625, 0.0065247309394180775, 0.00714122224599123, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161531_2255409780, 592.1236572265625, 0.004718556068837643, 0.00759899290278554, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161531_2255443112, 592.1236572265625, 0.0011997519759461284, 0.007995727472007275, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161531_2255493110, 592.1236572265625, -0.006507596932351589, 0.007995727472007275, 0.0, 0.0, 0.0, 0.0,0,0
20200707_161531_2255509776, 592.1236572265625, -0.005446483381092548, 0.00802624598145485, 0.0634928047657013, 0.0, 0.0, 0.0,0,1
20200707_161531_2255526442, 594.2113037109375, -0.002123437821865082, 0.00802624598145485, 0.24999618530273438, 0.0, 0.0, 0.0,0,1
20200707_161531_2255576440, 613.4729614257812, 0.0015523743350058794, 0.0079041738063097, 0.4126954972743988, 0.0, 0.0, 0.0,0,1
20200707_161531_2255593106, 603.5213012695312, 0.009758610278367996, 0.007751583121716976, 0.7226596474647522, 0.0, 0.0, 0.0,0,1
20200707_161531_2255626438, 587.2273559570312, 0.01558831799775362, 0.007995727472007275, 0.8359349966049194, 0.0, 0.0, 0.0,0,1
20200707_161531_2255659770, 601.704833984375, 0.03530168533325195, 0.009735256433486938, 1.0, 0.0, 0.0, 0.0,0,1
20200707_161531_2255693102, 616.9267578125, 0.06123155727982521, 0.011932555586099625, 1.0, 0.0, 0.0, 0.0,0,1
20200707_161531_2255726434, 762.2090454101562, 0.12966741621494293, 0.011963073164224625, 1.0, 0.0, 0.0, 0.0,0,1
