Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label
20200707_155103_857682358, 592.1236572265625, -0.003236949210986495, -0.00032043945975601673, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_857699024, 592.1236572265625, -0.003244747407734394, -0.00032043945975601673, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_857715690, 592.1236572265625, -0.00324812950566411, -0.00032043945975601673, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_857765688, 592.1236572265625, -0.003251497633755207, -0.00032043945975601673, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_857782354, 592.1236572265625, -0.003262612037360668, -0.00032043945975601673, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_857799020, 592.1236572265625, -0.003266900544986129, -0.00032043945975601673, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_857832352, 592.1236572265625, -0.003270368557423353, -0.00032043945975601673, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_857882350, 592.1236572265625, -0.003277161857113242, -0.00032043945975601673, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_857899016, 592.1236572265625, -0.003288466017693281, -0.0006866559851914644, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_857949014, 592.1236572265625, -0.003292929148301482, -0.0010528725106269121, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_857982346, 592.1236572265625, -0.0033033250365406275, -0.0012664988171309233, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_858015678, 592.1236572265625, -0.0033108110073953867, 0.0008239871822297573, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_858049010, 592.1236572265625, -0.003319437149912119, 0.002960250247269869, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_858082342, 592.1236572265625, -0.003330168081447482, 0.002563515678048134, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_858099008, 592.1236572265625, -0.002578842220827937, 0.0003662165254354477, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_858132340, 592.1236572265625, -0.0022940917406231165, -0.00035095750354230404, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155103_858149006, 592.1236572265625, -0.0017318163299933076, -0.0006866559851914644, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155104_858182338, 592.1236572265625, -0.001738469349220395, -0.0006866559851914644, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155104_858199004, 592.1236572265625, -0.001746086054481566, -0.0002594033721834421, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155104_858215670, 592.1236572265625, -0.001747730071656406, 0.0003662165254354477, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155104_858265668, 592.1236572265625, -0.0017523476853966713, 0.0012207217514514923, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155104_858282334, 592.1236572265625, -0.0017653349786996841, 0.00317387655377388, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155104_858315666, 592.1236572265625, -0.0017712408443912864, 0.003753719385713339, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155104_858365664, 592.1236572265625, -0.0014781826175749302, 0.003906309604644775, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155104_858382330, 592.1236572265625, -0.0013520583743229508, 0.0028076600283384323, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155104_858415662, 592.1236572265625, -0.001338205416686833, 0.0020141908898949623, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155104_858432328, 592.1236572265625, -0.0012780593242496252, -0.000747692072764039, 0.0, 0.0, 0.0, 0.0,0.0
20200707_155104_858482326, 592.1236572265625, -0.0012354344362393022, -0.0027008468750864267, 0.011902034282684326, 0.0, 0.0, 0.0,0.0
20200707_155104_858498992, 594.2138061523438, -0.0011785365641117096, -0.007034408859908581, 0.1269855797290802, 0.0, 0.0, 0.0,0.0
20200707_155104_858548990, 613.4910888671875, -0.0011835260083898902, -0.00871290173381567, 0.19047075510025024, 0.0, 0.0, 0.0,0.0
20200707_155104_858582322, 603.580810546875, 0.0029153686482459307, -0.011825742200016975, 0.31745630502700806, 0.0, 0.0, 0.0,0.0
20200707_155104_858598988, 618.82421875, 0.017175938934087753, -0.012252994813024998, 0.365072101354599, 0.0, 0.0, 0.0,0.0
20200707_155104_858632320, 601.5497436523438, 0.03432558849453926, -0.012252994813024998, 0.37300679087638855, 0.0, 0.0, 0.0,0.0
20200707_155104_858648986, 617.0221557617188, 0.06144771724939346, -0.01188677828758955, 0.39681848883628845, 0.0, 0.0, 0.0,0.0
20200707_155104_858682318, 655.1021728515625, 0.08752425760030746, -0.011276417411863804, 0.404753178358078, 0.0, 0.0, 0.0,0.0
20200707_155104_858715650, 686.0813598632812, 0.1696489006280899, -0.00886549148708582, 0.42063018679618835, 0.0, 0.0, 0.0,0.0
20200707_155104_858732316, 666.631103515625, 0.2821119427680969, -0.007522697560489178, 0.4245975613594055, 0.0, 0.0, 0.0,0.0
20200707_155104_858748982, 645.7467651367188, 0.34739649295806885, -0.006820783019065857, 0.43253225088119507, 0.0, 0.0, 0.0,0.0
20200707_155104_858798980, 619.8405151367188, 0.41787922382354736, -0.006057831458747387, 0.43253225088119507, 0.0, 0.0, 0.0,0.0
20200707_155104_858815646, 563.301513671875, 0.6549882888793945, -0.006027313880622387, 0.43649959564208984, 0.0, 0.0, 0.0,0.0
20200707_155104_858865644, 554.6420288085938, 0.7413002252578735, -0.006027313880622387, 0.4404669404029846, 0.0, 0.0, 0.0,0.0
