Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1,Label2
20200707_160141_1455858430, 592.1233520507812, 0.0011868750443682075,0.0074, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1455891762, 592.1233520507812, 0.001833343063481152,0.0074, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1455925094, 592.1233520507812, -0.00016074423911049962,0.0074, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1455958426, 592.1233520507812, -0.001765045803040266,0.0074, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1455991758, 592.1233520507812, 0.0005732860881835222,0.0075, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1456025090, 592.1233520507812, 0.0015860575949773192,0.0075, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1456058422, 592.1233520507812, -0.0009466588380746543,0.0075, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1456091754, 592.1233520507812, -0.0013368773506954312,0.0075, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1456125086, 592.1233520507812, 0.001250747125595808,0.0069, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1456141752, 592.1233520507812, 0.0010122442618012428,0.0058, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1456175084, 592.1233520507812, -0.00035085188574157655,0.0051, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1456191750, 592.1233520507812, -0.0015949326334521174,0.0039, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1456208416, 592.1233520507812, -0.0006553066777996719,0.0036, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1456225082, 592.1233520507812, 0.0007102338131517172,0.003, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160141_1456258414, 592.1233520507812, 0.0015801285626366735,0.0019, 0.0, 0.0, 0.0, 0.0,0,0
20200707_160142_1456291746, 592.1233520507812, 0.0002506559540051967,0.0009, 0.0, 0.0, 0.0, 0.0,0,0
