Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1,Label2
20200714_152125_261694662, 1080.317626953125, 62.1207275390625,0.162, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_261711328, 1079.6912841796875, 62.084617614746094,0.1668, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_261744660, 1079.3724365234375, 62.06620788574219,0.1687, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_261777992, 1078.723876953125, 62.02832794189453,0.1711, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_261794658, 1078.0625, 61.990135192871094,0.1727, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_261844656, 1077.727294921875, 61.97089385986328,0.1731, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_261861322, 1076.68994140625, 61.91238021850586,0.1741, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_261911320, 1076.3375244140625, 61.89268493652344,0.1741, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_261927986, 1075.2406005859375, 61.832088470458984,0.1741, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_261977984, 1074.8662109375, 61.811737060546875,0.1741, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_261994650, 1073.7091064453125, 61.74913024902344,0.1742, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_262027982, 1073.31005859375, 61.727787017822266,0.1743, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_262044648, 1072.4912109375, 61.68403625488281,0.1749, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_262077980, 1072.0726318359375, 61.66159439086914,0.1753, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_262111312, 1071.2135009765625, 61.61537170410156,0.1766, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_262127978, 1070.311767578125, 61.567195892333984,0.1786, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_262161310, 1069.8291015625, 61.542381286621094,0.1811, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_262194642, 1068.8883056640625, 61.490478515625,0.1821, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_262211308, 1067.912841796875, 61.43728256225586,0.1841, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_262244640, 1067.4178466796875, 61.40994644165039,0.1848, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_262277972, 1066.416015625, 61.35439682006836,0.1859, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152125_262311304, 1065.39306640625, 61.29762649536133,0.1869, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152126_262344636, 1064.3297119140625, 61.23945236206055,0.1889, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152126_262377968, 1063.23828125, 61.17976379394531,0.1911, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152126_262411300, 1062.140625, 61.11823272705078,0.1917, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152126_262427966, 1061.0028076171875, 61.05567932128906,0.1937, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152126_262477964, 1060.4296875, 61.02366638183594,0.1942, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152126_262494630, 1058.682373046875, 60.925785064697266,0.1955, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152126_262527962, 1058.09716796875, 60.89262771606445,0.1955, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152126_262577960, 1056.91650390625, 60.82579803466797,0.1955, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152126_262594626, 1055.118408203125, 60.72433853149414,0.1955, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152126_262644624, 1054.087890625, 60.69017028808594,0.1955, 0.0, 0.055558085441589355, 0.0, 0.0,1,2
20200714_152126_262661290, 1041.0020751953125, 60.56612777709961,0.1956, 0.0, 0.1666666567325592, 0.0, 0.0,1,2
20200714_152126_262694622, 1035.36962890625, 60.514259338378906,0.1957, 0.0, 0.19841307401657104, 0.0, 0.0,1,2
20200714_152126_262727954, 1022.6559448242188, 60.38475799560547,0.1979, 0.0, 0.31745630502700806, 0.0, 0.0,1,2
20200714_152126_262744620, 1008.312744140625, 60.2131233215332,0.2, 0.0, 0.3492027223110199, 0.0, 0.0,1,2
20200714_152126_262777952, 1078.7808837890625, 60.11179733276367,0.2031, 0.0, 0.42063018679618835, 0.0, 0.0,1,2
20200714_152126_262811284, 1130.5010986328125, 59.866485595703125,0.2069, 0.0, 0.5078126192092896, 0.0, 0.0,1,2
20200714_152126_262827950, 1130.2322998046875, 59.561126708984375,0.2099, 0.0, 0.5117189288139343, 0.0, 0.0,1,2
20200714_152126_262877948, 1124.6595458984375, 59.387447357177734,0.2139, 0.0, 0.5195315480232239, 0.0, 0.0,1,2
20200714_152126_262911280, 1187.783447265625, 58.781009674072266,0.2179, 0.0, 0.5234378576278687, 0.0, 0.0,1,2
20200714_152126_262961278, 1218.0125732421875, 58.30957794189453,0.2205, 0.0, 0.535156786441803, 0.0, 0.0,1,2
20200714_152126_262994610, 1250.958740234375, 57.50254821777344,0.2237, 0.0, 0.5429694056510925, 0.0, 0.0,1,2
20200714_152126_263027942, 1269.2701416015625, 56.90129852294922,0.2239, 0.0, 0.5468757152557373, 0.0, 0.0,1,2
20200714_152126_263061274, 1290.5787353515625, 56.25216293334961,0.224, 0.0, 0.5546883344650269, 0.0, 0.0,1,2
20200714_152126_263094606, 1307.7354736328125, 55.55658721923828,0.224, 0.0, 0.5664072632789612, 0.0, 0.0,1,2
20200714_152126_263111272, 1315.3017578125, 25.433734893798828,0.224, 0.0, 0.5625009536743164, 0.0, 0.0,1,2
20200714_152126_263161270, 1310.13330078125, 17.24106216430664,0.2266, 0.0, 0.5625009536743164, 0.0, 0.0,1,2
20200714_152126_263177936, 1285.50537109375, 6.331478595733643,0.2297, 0.0, 0.5625009536743164, 0.0, 0.0,1,2
20200714_152126_263211268, 1276.3995361328125, 8.109326362609863,0.2296, 0.0, 0.5625009536743164, 0.0, 0.0,1,2
20200714_152126_263244600, 1258.0350341796875, 11.542363166809082,0.2328, 0.0, 0.5625009536743164, 0.0, 0.0,1,2
20200714_152126_263261266, 1239.7781982421875, 14.785856246948242,0.2385, 0.0, 0.5625009536743164, 0.0, 0.0,1,2
20200714_152126_263294598, 1230.7315673828125, 16.32731056213379,0.2399, 0.0, 0.5625009536743164, 0.0, 0.0,1,2
20200714_152127_263327930, 1077.176025390625, 19.232749938964844,0.2436, 0.0, 0.5585946440696716, 0.0, 0.0,1,2
20200714_152127_263361262, 823.4539794921875, 21.881505966186523,0.2449, 0.0, 0.5585946440696716, 0.0, 0.0,1,2
20200714_152127_263377928, 632.7044067382812, 24.252832412719727,0.2453, 0.0, 0.5585946440696716, 0.0, 0.0,1,2
20200714_152127_263411260, 629.8723754882812, 27.67131233215332,0.2451, 0.0, 0.5585946440696716, 0.0, 0.0,1,2
20200714_152127_263444592, 624.3776245117188, 28.903167724609375,0.2426, 0.0, 0.5585946440696716, 0.0, 0.0,1,2
20200714_152127_263477924, 619.1114501953125, 29.93453025817871,0.2394, 0.0, 0.5585946440696716, 0.0, 0.0,1,2
20200714_152127_263494590, 614.673583984375, 30.811870574951172,0.2351, 0.0, 0.5585946440696716, 0.0, 0.0,1,2
20200714_152127_263527922, 612.7268676757812, 31.195743560791016,0.2289, 0.0, 0.5585946440696716, 0.0, 0.0,1,2
20200714_152127_263561254, 609.3093872070312, 31.859619140625,0.2234, 0.0, 0.5546883344650269, 0.0, 0.0,1,2
20200714_152127_263594586, 606.4453125, 32.392459869384766,0.2145, 0.0, 0.5468757152557373, 0.0, 0.0,1,2
20200714_152127_263627918, 604.049072265625, 32.803035736083984,0.2048, 0.0, 0.5312504768371582, 0.0, 0.0,1,2
20200714_152127_263677916, 602.0471801757812, 33.100006103515625,0.197, 0.0, 0.5195315480232239, 0.0, 0.0,1,2
20200714_152127_263727914, 599.648681640625, 33.35123825073242,0.1831, 0.0, 0.5078126192092896, 0.0, 0.0,1,2
20200714_152127_263761246, 597.8243408203125, 33.39506912231445,0.1622, 0.0, 0.45634394884109497, 0.0, 0.0,1,2
20200714_152127_263794578, 596.8590087890625, 33.32329559326172,0.1556, 0.0, 0.4126954972743988, 0.0, 0.0,1,2
20200714_152127_263844576, 596.0560913085938, 33.180633544921875,0.1471, 0.0, 0.3095216155052185, 0.0, 0.0,1,2
20200714_152127_263861242, 595.0983276367188, 32.85205078125,0.132, 0.0, 0.08729687333106995, 0.0, 0.0,1,2
20200714_152127_263911240, 594.833740234375, 32.71609115600586,0.1284, 0.0, 0.023811697959899902, 0.0, 0.0,1,2
20200714_152127_263927906, 594.1726684570312, 32.24287414550781,0.1152, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_263961238, 593.9901733398438, 32.066566467285156,0.1101, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_263994570, 593.67236328125, 31.691631317138672,0.1029, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_264027902, 593.4086303710938, 31.292694091796875,0.0957, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_264044568, 593.1896362304688, 30.876201629638672,0.0876, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_264077900, 593.0945434570312, 30.66322135925293,0.0857, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_264094566, 592.9290161132812, 30.23113250732422,0.0786, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_264127898, 592.857177734375, 30.013216018676758,0.0774, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_264161230, 592.7320556640625, 29.57627296447754,0.0728, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_264194562, 592.6282958984375, 29.140743255615234,0.0706, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_264211228, 592.5421752929688, 28.70935821533203,0.0681, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_264244560, 592.5048217773438, 28.495826721191406,0.0678, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152127_264277892, 592.44384765625, 4.402814865112305,0.0661, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264294558, 592.3960571289062, -2.6097261905670166,0.0688, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264327890, 592.3749389648438, -2.3826217651367188,0.0728, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264361222, 592.3374633789062, -1.9107365608215332,0.0703, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264394554, 592.3056030273438, -1.4149575233459473,0.0706, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264411220, 592.2784423828125, -0.8961490392684937,0.0722, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264427886, 592.2664184570312, -0.6280598640441895,0.0737, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264477884, 592.25537109375, -0.3551154136657715,0.0742, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264494550, 592.2269897460938, 0.4808701276779175,0.0763, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264527882, 592.2189331054688, -0.24612121284008026,0.0768, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264561214, 592.2047729492188, -2.1759068965911865,0.0778, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264594546, 592.192626953125, -2.194613218307495,0.0785, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264627878, 592.1823120117188, -2.204448938369751,0.0787, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264644544, 592.173583984375, -2.2417221069335938,0.0787, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264694542, 592.169677734375, -2.2696216106414795,0.0787, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264727874, 592.1597290039062, -2.6740405559539795,0.0789, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264761206, 592.1543579101562, -2.770164966583252,0.0789, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264777872, 592.1497192382812, -2.8990018367767334,0.0789, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264811204, 592.147705078125, -2.973546028137207,0.079, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264844536, 592.1441040039062, -3.1436665058135986,0.079, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264894534, 592.1410522460938, -3.3339436054229736,0.079, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264911200, 592.1372680664062, -3.6302921772003174,0.079, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264944532, 592.13623046875, -3.737368106842041,0.079, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_264994530, 592.1343383789062, -4.028906345367432,0.079, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_265011196, 592.1320190429688, -4.663358211517334,0.0773, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_265044528, 592.13134765625, -5.010308742523193,0.0757, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_265077860, 592.1301879882812, -5.70123815536499,0.0797, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_265094526, 592.1292114257812, -6.47844934463501,0.0822, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_265144524, 592.1287841796875, -6.910473346710205,0.0831, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_265161190, 592.1276245117188, -8.377038955688477,0.0831, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_265211188, 592.1273193359375, -8.920230865478516,0.0826, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_265227854, 592.1265258789062, -10.704463005065918,0.0826, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152128_265261186, 592.1262817382812, -11.34842300415039,0.0813, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265294518, 592.1258544921875, -12.705389022827148,0.0801, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265311184, 592.12548828125, -14.148366928100586,0.0787, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265344516, 592.1253662109375, -14.899624824523926,0.0783, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265377848, 592.1250610351562, -16.45618438720703,0.0759, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265411180, 592.1248779296875, -18.076753616333008,0.0747, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265444512, 592.1246337890625, -19.750776290893555,0.0727, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265461178, 592.12451171875, -21.466623306274414,0.0699, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265511176, 592.1244506835938, -22.336299896240234,0.069, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265527842, 592.1242065429688, -24.971773147583008,0.066, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265561174, 592.1241455078125, -25.852947235107422,0.0653, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265594506, 592.1240844726562, -27.607511520385742,0.0617, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265627838, 592.1240234375, -29.33763313293457,0.0602, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265661170, 592.1239624023438, -31.025421142578125,0.0583, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265694502, 592.1239013671875, -32.65190887451172,0.0558, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265727834, 592.123779296875, -34.197113037109375,0.0548, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265761166, 592.1237182617188, -35.64013671875,0.0527, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265794498, 592.1237182617188, -36.959346771240234,0.051, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265827830, 592.1237182617188, 0.032425668090581894,0.0491, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265844496, 592.1237182617188, -0.21397897601127625,0.0516, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265877828, 592.1237182617188, -0.28717806935310364,0.0508, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265894494, 592.1237182617188, -0.4143425524234772,0.0425, 0.0, 0.0, 0.0, 0.0,1,0
20200714_152129_265927826, 592.1237182617188, -0.4749975800514221,0.0425, 0.0, 0.0, 0.0, 0.0,1,0
