Timestamp,RPM,Velocity,Steering_wheel_x,Accelerator,Brake,Winker(left),Winker(right),Label1,Label2
20200707_160936_1909523616, 592.1236572265625, 0.0017322696512565017, 0.007354848552495241, 0.0, 0.0, 0.0, 0.0,0.0,0
20200707_160936_1909540282, 592.1236572265625, 0.0016547935083508492, 0.00714122224599123, 0.0, 0.0, 0.0, 0.0,0.0,0
20200707_160936_1909573614, 592.1236572265625, 0.0017157582333311439, 0.00714122224599123, 0.0, 0.0, 0.0, 0.0,0.0,0
20200707_160936_1909590280, 592.1236572265625, 0.0016368291107937694, 0.00714122224599123, 0.0, 0.0, 0.0, 0.0,0.0,0
20200707_160936_1909623612, 592.1236572265625, 0.0014971387572586536, 0.00714122224599123, 0.0, 0.0, 0.0, 0.0,0.0,0
20200707_160936_1909640278, 592.1236572265625, 0.0013972590677440166, 0.00714122224599123, 0.0, 0.0, 0.0, 0.0,0.0,0
20200707_160936_1909690276, 592.1236572265625, 0.0014568839687854052, 0.00714122224599123, 0.0, 0.0, 0.0, 0.0,0.0,0
20200707_160936_1909706942, 613.4728393554688, 0.0012346687726676464, 0.00714122224599123, 0.15475699305534363, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1909756940, 609.7974853515625, 0.003023457946255803, 0.00714122224599123, 0.22618448734283447, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1909773606, 587.2908325195312, 0.014220263808965683, 0.00714122224599123, 0.5859388113021851, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1909806938, 618.7047729492188, 0.01902669295668602, 0.00714122224599123, 0.6718776226043701, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1909823604, 566.7150268554688, 0.05039934813976288, 0.007110704202204943, 0.8749980926513672, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1909873602, 616.9095458984375, 0.061976488679647446, 0.006958113983273506, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1909906934, 812.1050415039062, 0.1902756541967392, 0.00555428396910429, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1909923600, 820.7496337890625, 0.3565905690193176, 0.00317387655377388, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1909956932, 787.9010009765625, 0.459076464176178, 0.0003356984816491604, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1909990264, 673.3019409179688, 0.6918920874595642, -0.0032806897070258856, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1910023596, 545.7388916015625, 0.9515092372894287, -0.0069123366847634315, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1910040262, 470.1140441894531, 1.2250152826309204, -0.01042191218584776, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1910073594, 581.9462280273438, 1.3684706687927246, -0.01426718570291996, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1910106926, 608.25634765625, 1.665747880935669, -0.01744106225669384, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1910140258, 598.57275390625, 1.981327772140503, -0.019516289234161377, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1910173590, 616.2351684570312, 2.318387508392334, -0.02046234905719757, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1910206922, 611.3756713867188, 2.6739957332611084, -0.02082856558263302, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1910223588, 628.7335205078125, 3.047558307647705, -0.02070649340748787, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1910256920, 521.2573852539062, 3.239494800567627, -0.02070649340748787, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160936_1910290252, 538.49462890625, 3.637829303741455, -0.02070649340748787, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160937_1910323584, 538.2057495117188, 4.051330089569092, -0.02064545638859272, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160937_1910356916, 552.129150390625, 4.480093955993652, -0.02052338421344757, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160937_1910390248, 563.4058227539062, 4.922908306121826, -0.02052338421344757, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160937_1910423580, 587.7445678710938, 5.381111145019531, -0.02052338421344757, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160937_1910440246, 616.1327514648438, 5.853757858276367, -0.02052338421344757, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160937_1910490244, 651.4852294921875, 6.095615386962891, -0.02052338421344757, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160937_1910523576, 662.4304809570312, 6.840365409851074, -0.02052338421344757, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160937_1910556908, 673.645263671875, 7.354450225830078, -0.02046234905719757, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160937_1910573574, 705.7627563476562, 7.882063865661621, -0.02043182961642742, 1.0, 0.0, 0.0, 0.0,0.0,1
20200707_160937_1910606906, 718.4554443359375, 8.151188850402832, -0.02043182961642742, 1.0, 0.0, 0.0, 0.0,0.0,1
